eye,tStart,tEnd,duration
R,5522595,5522659,68
R,5527379,5527519,144
R,5528467,5528711,248
R,5529631,5529847,220
R,5530519,5530819,304
R,5531767,5531935,172
R,5534975,5535127,156
R,5535867,5536147,284
R,5542019,5542187,172
R,5544395,5544575,184
R,5550447,5550583,140
R,5552239,5552839,604
R,5567179,5567343,168
R,5576395,5576475,84
R,5577671,5577895,228
R,5581055,5581275,224
R,5583327,5583527,204
R,5584323,5584375,56
R,5589135,5589275,144
R,5592479,5592639,164
R,5595963,5614891,18932
R,5624271,5624407,140
R,5627147,5627443,300
R,5632527,5632767,244
R,5634507,5634787,284
R,5635707,5636415,712
R,5641055,5641375,324
R,5642071,5642351,284
R,5647551,5647767,220
R,5648483,5649479,1000
R,5663347,5663547,204
R,5664559,5664855,300
R,5672471,5672595,128
R,5675119,5675259,144
R,5676495,5676691,200
R,5685171,5685407,240
R,5685931,5686219,292
R,5695175,5695327,156
R,5696851,5697079,232
R,5701903,5702031,132
R,5709571,5709679,112
R,5715911,5716119,212
R,5729895,5729991,100
R,5732055,5732207,156
R,5738043,5738151,112
R,5743391,5743511,124
R,5747491,5747755,268
R,5748147,5748955,812
R,5749291,5749527,240
R,5756627,5756767,144
R,5768895,5768963,72
R,5770807,5771019,216
R,5776551,5776623,76
R,5784063,5784231,172
R,5789579,5789787,212
R,5796759,5796839,84
R,5799771,5799835,68
R,5802247,5802535,292
R,5807359,5807463,108
R,5814387,5814575,192
R,5824931,5825095,168
R,5826243,5826363,124
R,5832843,5833059,220
R,5839619,5839807,192
R,5844023,5844099,80
R,5844931,5845191,264
R,5850855,5850975,124
R,5851715,5851983,272
R,5861691,5861827,140
R,5863307,5863439,136
R,5864039,5864243,208
R,5867987,5868135,152
R,5881227,5881367,144
R,5882383,5882507,128
R,5887807,5887967,164
R,5897287,5897531,248
R,5901439,5901647,212
R,5906555,5906683,132
R,5908071,5908211,144
R,5911935,5912075,144
R,5913395,5913591,200
R,5917987,5918131,148
R,5919767,5919983,220
R,5920539,5920779,244
R,5925067,5925147,84
R,5927823,5927919,100
R,5935935,5936099,168
R,5936975,5937175,204
R,5953999,5954107,112
R,5964715,5964831,120
R,5966123,5966259,140
R,5970255,5970283,32
R,5972143,5972175,36
R,5972303,5972355,56
R,5973151,5973287,140
R,5976027,5977939,1916
R,5993983,5994131,152
R,6014199,6014299,104
R,6029035,6029147,116
R,6031171,6031283,116
R,6034863,6035035,176
R,6035455,6037971,2520
R,6038203,6038479,280
R,6038783,6043099,4320
R,6043523,6043819,300
R,6058183,6058275,96
R,6065715,6065907,196
R,6083779,6083847,72
R,6088023,6088175,156
R,6101875,6105263,3392
R,6105711,6105795,88
R,6106203,6106695,496
R,6106743,6107071,332
R,6107299,6110127,2832
R,6110367,6110391,28
R,6110759,6110799,44
R,6112171,6112239,72
R,6112907,6112967,64
R,6124723,6124947,228
R,6127923,6127991,72
R,6129011,6129087,80
R,6132411,6132531,124
R,6133263,6133335,76
R,6139867,6139907,44
R,6144647,6144699,56
R,6153323,6153435,116
R,6156007,6156119,116
R,6173071,6173207,140
R,6173663,6173835,176
R,6174219,6174367,152
R,6174815,6174947,136
R,6176311,6176455,148
R,6200175,6200319,148
R,6221555,6221683,132
R,6231907,6232043,140
R,6232443,6247019,14580
R,6247283,6247823,544
R,6248027,6248331,308
R,6248619,6249847,1232
R,6250031,6250267,240
R,6251367,6251563,200
R,6252763,6252903,144
R,6273575,6273747,176
R,6278915,6279047,136
R,6289999,6290115,120
R,6292295,6292447,156
R,6303603,6303743,144
R,6304095,6304419,328
R,6305031,6305299,272
R,6305435,6306071,640
R,6306339,6320031,13696
R,6320391,6320507,120
R,6322455,6322615,164
R,6322787,6322947,164
R,6323163,6323291,132
R,6340799,6340991,196
R,6358323,6358455,136
R,6367011,6367119,112
R,6370227,6370339,116
R,6375775,6375803,32
R,6376163,6376339,180
R,6376787,6401427,24644
R,6401771,6401883,116
R,6406131,6406135,8
R,6407955,6408091,140
R,6408363,6409171,812
R,6424219,6424315,100
R,6435711,6435775,68
R,6438847,6438967,124
R,6443751,6443919,172
R,6453059,6453171,116
R,6461423,6461491,72
R,6467619,6467791,176
R,6468091,6482139,14052
R,6482539,6482651,116
R,6498987,6499107,124
R,6501423,6502611,1192
R,6511215,6511323,112
R,6512159,6513079,924
R,6515859,6515979,124
R,6529235,6529387,156
R,6529675,6530943,1272
R,6531027,6532203,1180
R,6546543,6546675,136
R,6548059,6548071,16
R,6548423,6548643,224
R,6549867,6550087,224
R,6550259,6550335,80
R,6550595,6550771,180
R,6563907,6564059,156
R,6585311,6585411,104
R,6591319,6591463,148
R,6598535,6598659,128
R,6607391,6607627,240
R,6608267,6621127,12864
R,6621591,6621679,92
R,6641883,6641999,120
R,6647559,6647759,204
R,6650983,6651107,128
R,6651651,6651827,180
R,6652707,6652871,168
R,6655815,6655951,140
R,6657651,6657795,148
R,6659031,6659091,64
R,6662463,6663131,672
R,6663175,6664711,1540
R,6680839,6681043,208
R,6681335,6681471,140
R,6681735,6681747,16
R,6682415,6682635,224
R,6683663,6683787,128
R,6684243,6684355,116
R,6692279,6692327,52
R,6695187,6695411,228
R,6697095,6697247,156
R,6699631,6699827,200
R,6702815,6703027,216
R,6719875,6720031,160
R,6733315,6733455,144
R,6743811,6743963,156
R,6763179,6763275,100
R,6777871,6777975,108
R,6786035,6786155,124
R,6798027,6798183,160
R,6807563,6807659,100
R,6808215,6808347,136
R,6809623,6810487,868
R,6810931,6811051,124
R,6812635,6817787,5156
R,6820103,6827251,7152
R,6827403,6828579,1180
R,6834207,6836543,2340
R,6861895,6861963,72
R,6873227,6873355,132
R,6874595,6875103,512
