eye,tStart,tEnd,duration
L,3713250,3713826,580
L,3741186,3741202,20
L,3741286,3741386,104
L,3763426,3763458,36
L,3763786,3763830,48
L,3768442,3768510,72
L,3768738,3768798,64
L,3769046,3769138,96
L,3769402,3769494,96
L,3770158,3770186,32
L,3770506,3770538,36
L,3771538,3771566,32
L,3784958,3785018,64
L,3785310,3785358,52
L,3785630,3785706,80
L,3786246,3786334,92
L,3787006,3787134,132
L,3787366,3787462,100
L,3805650,3805766,120
L,3853622,3853662,44
L,3856254,3856294,44
L,3856666,3856722,60
L,3856994,3857074,84
L,3857562,3857606,48
L,3859766,3859798,36
L,3863070,3863090,24
L,3874354,3874370,20
L,3875278,3875350,76
L,3875542,3875842,304
L,3876246,3876366,124
L,3890794,3891154,364
L,3892998,3893038,44
L,3895166,3895490,328
L,3908862,3908902,44
L,3935394,3935430,40
L,3939790,3939818,32
L,3949678,3949710,36
L,3950090,3950134,48
L,3953078,3953606,532
L,3962746,3962778,36
L,3964462,3964854,396
L,3968254,3968270,20
L,3968430,3968474,48
L,3968730,3968754,28
L,3972994,3973134,144
L,3973430,3973550,124
L,3973746,3973838,96
L,3974090,3974158,72
L,3974422,3977010,2592
L,3981166,3981326,164
L,3995950,3996070,124
L,4029642,4029702,64
L,4033402,4033430,32
L,4034454,4034542,92
L,4041198,4041274,80
L,4043866,4043942,80
L,4044410,4044494,88
L,4062362,4062418,60
L,4062666,4062754,92
L,4069330,4069414,88
L,4069606,4069710,108
L,4069914,4070038,128
L,4070606,4070718,116
L,4080414,4080474,64
L,4107954,4108250,300
L,4109538,4109582,48
L,4109914,4109962,52
L,4118254,4118314,64
L,4128734,4128754,24
L,4146622,4146698,80
L,4153558,4153642,88
L,4154278,4154326,52
L,4154726,4154750,28
L,4156022,4156042,24
L,4157730,4157774,48
L,4159466,4159890,428
L,4161646,4161742,100
L,4162130,4162174,48
L,4162718,4162798,84
L,4163126,4163206,84
L,4163426,4163534,112
L,4170166,4170274,112
L,4174538,4174566,32
L,4183066,4183118,56
L,4188914,4188962,52
L,4191414,4191494,84
L,4191934,4191974,44
L,4192766,4192802,40
L,4193850,4193902,56
L,4197534,4197610,80
L,4200734,4200802,72
L,4204658,4204730,76
L,4208258,4208314,60
L,4212714,4213010,300
L,4215306,4215394,92
L,4217790,4217838,52
L,4218582,4218618,40
L,4225178,4225274,100
L,4236790,4237074,288
L,4239874,4240142,272
L,4242382,4242438,60
L,4243242,4243314,76
L,4250826,4250994,172
L,4256930,4257354,428
L,4257762,4257846,88
L,4262174,4262450,280
L,4265782,4265882,104
L,4280114,4280186,76
L,4282158,4282218,64
L,4295626,4295698,76
L,4296498,4296706,212
L,4305506,4305566,64
L,4313590,4313674,88
L,4314118,4314218,104
L,4316094,4316530,440
L,4317062,4317074,16
L,4318542,4318598,60
L,4318962,4319070,112
L,4319550,4319650,104
L,4321578,4322098,524
L,4323682,4323694,16
L,4325070,4325122,56
L,4325434,4325590,160
L,4325990,4326090,104
L,4326382,4326466,88
L,4329510,4329530,24
L,4332290,4332422,136
L,4335454,4335538,88
L,4336962,4337066,108
L,4340742,4340838,100
L,4344794,4344878,88
L,4348398,4348442,48
L,4353042,4353170,132
L,4353786,4358438,4656
L,4359022,4396538,37520
L,4396586,4396606,24
L,4410998,4411038,44
L,4413294,4413322,32
L,4418566,4418994,432
L,4419538,4419570,36
L,4424022,4424038,20
L,4425674,4425734,64
L,4428622,4428690,72
L,4430198,4430310,116
L,4433606,4433654,52
L,4434630,4434674,48
L,4434902,4434966,68
L,4438534,4439022,492
L,4439518,4439526,12
L,4455422,4455486,68
L,4461990,4462022,36
L,4462554,4462634,84
L,4467530,4467566,40
L,4468026,4468098,76
L,4475622,4475846,228
L,4477910,4478018,112
L,4478534,4478610,80
L,4483014,4483094,84
L,4484350,4484406,60
L,4487754,4487922,172
L,4488202,4488290,92
L,4492158,4492202,48
L,4492890,4493170,284
L,4493562,4493642,84
L,4494730,4494810,84
L,4496454,4496534,84
L,4500714,4500818,108
L,4504042,4504070,32
L,4505782,4505914,136
L,4508018,4508102,88
L,4512870,4512958,92
L,4517682,4517682,4
L,4518186,4518254,72
L,4520130,4520486,360
L,4522150,4522154,8
L,4522630,4522718,92
L,4525314,4525366,56
L,4525786,4525838,56
L,4531242,4531330,92
L,4536586,4536682,100
L,4538510,4538582,76
L,4545662,4545730,72
L,4549182,4549238,60
L,4549590,4549670,84
L,4550106,4550170,68
L,4554122,4554214,96
L,4566290,4566322,36
L,4577142,4577150,12
L,4577770,4577778,12
L,4578914,4578930,20
L,4584930,4585318,392
L,4585810,4585830,24
L,4588802,4589158,360
L,4592802,4592906,108
L,4593506,4593606,104
L,4593778,4593898,124
L,4594202,4594306,108
