eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
R,1280171,1280183,16,1925.5,897.9,1911.8,981.2,1.1,96
R,1281487,1281711,228,2015.6,903.7,761.0,-1475.1,28.2,2918
R,1281743,1281771,32,759.6,-1549.3,679.4,-1451.2,1.1,326
R,1282159,1282187,32,676.1,-1426.6,869.8,222.7,17.7,1278
R,1282663,1282703,44,886.9,248.9,1739.5,181.4,7.7,247
R,1283159,1283295,140,1845.1,205.1,2128.5,187.0,2.6,674
R,1283579,1283639,64,2109.5,223.3,2265.6,955.9,9.5,194
R,1283707,1283715,12,2252.8,1019.7,2257.2,955.7,0.8,106
R,1283779,1283787,12,2289.0,904.9,2354.7,914.4,0.6,80
R,1283835,1283875,44,2420.0,834.8,2268.7,1006.5,2.7,128
R,1284139,1284359,224,2291.9,990.6,2326.6,917.8,1.0,3270
R,1284451,1284459,12,2285.7,869.3,2282.1,928.4,0.8,97
R,1285155,1285175,24,2250.6,978.3,1972.9,1055.1,2.8,165
R,1285311,1285495,188,1958.6,1045.0,2009.3,1050.4,0.5,1872
R,1285547,1285555,12,1987.4,985.4,1976.9,1055.3,0.9,115
R,1285859,1286083,228,1986.5,1065.9,1469.2,1263.0,5.5,2315
R,1286411,1286435,28,1355.2,1369.7,1022.9,1291.3,3.2,156
R,1286715,1286751,40,926.8,1268.2,1800.1,1070.2,8.4,328
R,1286971,1287187,220,1863.9,1062.4,2000.6,1052.7,1.3,903
R,1287507,1287731,228,1958.4,994.4,2034.4,1059.6,1.1,1119
R,1287831,1287839,12,1998.3,877.4,1987.3,954.7,1.0,128
R,1288123,1288147,28,1945.6,1049.8,1695.1,1005.7,2.4,114
R,1288395,1288427,36,1590.8,1014.2,2069.9,989.5,4.5,172
R,1288579,1288595,20,2148.4,987.5,2309.6,986.2,1.5,109
R,1288775,1288799,28,2322.1,992.5,1989.6,1065.4,3.3,166
R,1289687,1289863,180,1931.8,1090.1,1948.6,1248.4,2.1,1088
