eye,tStart,tEnd,duration
R,1551624,1551866,244
R,1556098,1556236,140
R,1561994,1562064,72
R,1562608,1562842,236
R,1566702,1566826,126
R,1570656,1570872,218
R,1573626,1573756,132
R,1574122,1577230,3110
R,1583908,1584084,178
R,1590000,1590132,134
R,1598188,1598230,44
R,1619320,1619386,68
R,1620002,1620172,172
R,1620282,1620406,126
R,1620848,1623808,2962
R,1646824,1646890,68
R,1654156,1654160,6
R,1670762,1670946,186
R,1683840,1684070,232
R,1688280,1688486,208
R,1692488,1692720,234
R,1695242,1695466,226
R,1701332,1701504,174
R,1703924,1704114,192
R,1704600,1704864,266
R,1717910,1717962,54
R,1719308,1721056,1750
R,1721728,1721854,128
R,1722554,1723028,476
R,1723492,1725882,2392
R,1726998,1727320,324
R,1727554,1729456,1904
R,1732006,1732672,668
R,1733722,1735188,1468
R,1737960,1738084,126
R,1738144,1738164,22
R,1738242,1743976,5736
R,1744554,1747542,2990
R,1748328,1748480,154
R,1749484,1750382,900
R,1750432,1750450,20
R,1750524,1750524,2
R,1750702,1754732,4032
R,1754788,1754932,146
R,1755560,1756182,624
R,1756610,1757696,1088
R,1757810,1758886,1078
R,1759340,1759440,102
R,1804186,1804508,324
R,1804652,1804732,82
R,1804988,1806618,1632
