trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,4119826,4120827,,4150263.0,4120844,4121110,4121611,4126678
2,4126682,4127178,,4262590.0,4127194,4127444,4127945,4133179
3,4133181,4134178,,4322813.0,4134195,4134445,4134945,4140878
4,4140881,4141879,,4333147.0,4141896,4142146,4142646,4144596
5,4144597,4145596,,4418339.0,4145613,4145862,4146362,4148262
6,4148264,4150514,,4485995.0,4150530,4150796,4151297,4154280
7,4154282,4155280,,4500230.0,4155297,4155547,4156047,4158680
8,4158682,4159181,,4584138.0,4159197,4159464,4159964,4163664
9,4163666,4164665,,4621891.0,4164681,4164948,4165448,4167098
10,4167100,4168098,,4628392.0,4168115,4168381,4168882,4172315
11,4172317,4172815,,4639360.0,4172832,4173082,4173582,4178049
12,4178051,4178549,,4667212.0,4178566,4178832,4179333,4182216
13,4182218,4182716,,4679880.0,4182733,4183000,4183500,4185950
14,4185952,4186950,,4702132.0,4186967,4187217,4187717,4190817
15,4190819,4192317,,4714417.0,4192334,4192584,4193084,4195200
16,4195203,4196201,,4720151.0,4196217,4196468,4196967,4199117
17,4199119,4200118,,4731352.0,4200134,4200384,4200885,4205251
18,4205254,4206252,,4740969.0,4206269,4206518,4207018,4210019
19,4210020,4211019,,4747353.0,4211035,4211285,4211786,4215202
20,4219961,4220953,,4753904.0,4220970,4221236,4221737,4224103
21,4224106,4224604,,4762354.0,4224620,4224887,4225387,4230204
22,4230206,4231204,,4771656.0,4231221,4231488,4231987,4234338
23,4234339,4234838,,4782807.0,4234855,4235104,4235604,4237771
24,4237773,4238272,,4789041.0,4238288,4238555,4239055,4241955
25,4241957,4243455,,4795758.0,4243472,4243739,4244239,4248122
26,4248124,4249123,,4806342.0,4249139,4249406,4249906,4251706
27,4251708,4252706,,4811459.0,4252723,4252989,4253490,4255756
28,4255758,4256757,,4817010.0,4256773,4257040,4257540,4259590
29,4259592,4262840,,4834762.0,4262857,4263107,4263607,4265524
30,4265527,4266525,,4840796.0,4266541,4266807,4267308,4273358
31,4273360,4273858,,4846680.0,4273875,4274125,4274625,4278092
32,4278094,4278592,,4870715.0,4278609,4278859,4279359,4282159
33,4282161,4283159,,4879516.0,4283175,4283426,4283926,4286026
34,4286028,4287026,,4890850.0,4287043,4287310,4287810,4291077
35,4291079,4292077,,4907719.0,4292093,4292360,4292860,4294627
36,4294629,4295627,,4914703.0,4295644,4295894,4296394,4297694
37,4297696,4298194,,4924870.0,4298210,4298461,4298961,4301760
38,4301762,4302761,,4936272.0,4302778,4303045,4303545,4305078
39,4305080,4306078,,4942822.0,4306095,4306345,4306845,4308811
40,4313934,4314429,,4948556.0,4314445,4314712,4315212,4320313
41,4320315,4323063,,4955257.0,4323080,4323346,4323846,4326146
42,4326148,4327146,,4960074.0,4327163,4327430,4327930,4330147
43,4330149,4333397,,4966591.0,4333414,4333681,4334180,4336014
44,4336016,4337014,,4974025.0,4337031,4337281,4337781,4341298
