time,text
1717912,!CAL
1717913,!CAL Calibration points:
1717913,"!CAL 4.5, -21.0 2002, 5028"
1717913,"!CAL 2.9, -31.3 2138, 8452"
1717913,"!CAL 3.9, -13.2 1878, 1936"
1717913,"!CAL -21.8, -18.4 -2096, 5025"
1717913,"!CAL 24.0, -20.8 6454, 5061"
1717913,"!CAL eye check box: (L,R,T,B)"
1717913,"!CAL href cal range: (L,R,T,B)"
1717913,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
1717913,"!CAL Prenormalize: offx, offy = 4.4739 -21.049"
1717913,!CAL Gains: cx:175.284 lx:116.849 rx:263.186
1717913,!CAL Gains: cy:507.895 ty:275.884 by:405.191
1717913,"!CAL Resolution (upd) at screen center: X=1.5, Y=0.5"
1717913,!CAL Gain Change Proportion: X: 1.252 Y: 0.469
1717913,!CAL Gain Ratio (Gy/Gx) = 2.898
1717913,"!CAL Cross-Gain Ratios: X=0.110, Y=0.037"
1717913,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
1717913,"!CAL CR gain match(x,y) = 1.000, 1.000"
1717913,!CAL Slip rotation correction OFF
1717915,!CAL CALIBRATION HV5 L LEFT GOOD
1727034,"!CAL VALIDATION HV5 L LEFT POOR ERROR 1.53 avg. 2.84 max OFFSET 1.25 deg. -1.2,-103.9 pix."
1727034,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 1.27 deg. -60.6,-96.6 pix."
1727034,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 1.70 deg. 29.3,-139.9 pix."
1727035,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 0.56 deg. 17.0,44.9 pix."
1727035,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 0.51 deg. -30.1,36.9 pix."
1727035,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 2.84 deg. 92.2,-227.0 pix."
1737024,!CAL VALIDATION L ABORTED
1750325,!CAL
1750326,!CAL Calibration points:
1750326,"!CAL 3.8, -21.8 2018, 5088"
