time,text
1092299,!CAL
1092300,!CAL Calibration points:
1092300,"!CAL 14.9, -29.2 2100, 5007"
1092300,"!CAL 15.5, -47.8 2159, 8440"
1092300,"!CAL 15.0, -9.1 2053, 1963"
1092300,"!CAL -18.7, -28.4 -1818, 4871"
1092300,"!CAL 59.9, -27.8 6593, 5173"
1092300,"!CAL eye check box: (L,R,T,B)"
1092300,"!CAL href cal range: (L,R,T,B)"
1092300,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
1092300,"!CAL Prenormalize: offx, offy = 14.895 -29.163"
1092300,!CAL Gains: cx:113.103 lx:133.420 rx:93.813
1092300,!CAL Gains: cy:118.082 ty:229.391 by:152.344
1092300,"!CAL Resolution (upd) at screen center: X=2.3, Y=2.2"
1092300,!CAL Gain Change Proportion: X: 0.422 Y: 0.506
1092300,!CAL Gain Ratio (Gy/Gx) = 1.044
1092300,"!CAL Cross-Gain Ratios: X=0.014, Y=0.026"
1092300,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
1092300,"!CAL CR gain match(x,y) = 1.000, 1.000"
1092300,!CAL Slip rotation correction OFF
1092302,!CAL CALIBRATION HV5 R RIGHT GOOD
1102132,"!CAL VALIDATION HV5 R RIGHT POOR ERROR 1.81 avg. 4.48 max OFFSET 1.43 deg. 21.5,-118.3 pix."
1102132,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.19 deg. -7.8,15.2 pix."
1102132,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 3.44 deg. -32.9,-285.5 pix."
1102132,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 0.28 deg. 0.5,-23.6 pix."
1102132,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 1.23 deg. -138.4,22.3 pix."
1102149,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 4.48 deg. 225.1,-335.6 pix."
1142253,!CAL
1142255,!CAL Calibration points:
1142255,"!CAL 14.8, -29.6 2122, 5066"
1142255,"!CAL 15.3, -53.6 2183, 8534"
1142255,"!CAL 11.7, -19.7 2066, 1988"
1142255,"!CAL -22.0, -29.8 -1840, 4928"
1142255,"!CAL 95.1, -49.7 6655, 5221"
1142256,"!CAL eye check box: (L,R,T,B)"
1142256,"!CAL href cal range: (L,R,T,B)"
1142256,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
1142256,"!CAL Prenormalize: offx, offy = 14.778 -29.635"
1142256,!CAL Gains: cx:86.535 lx:151.260 rx:71.622
1142256,!CAL Gains: cy:490.911 ty:150.750 by:253.632
1142256,"!CAL Resolution (upd) at screen center: X=3.0, Y=0.5"
1142256,!CAL Gain Change Proportion: X: 1.112 Y: 0.682
1142256,!CAL Gain Ratio (Gy/Gx) = 5.673
1142256,!CAL Bad Y/X gain ratio: 5.673
1142256,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
1142256,"!CAL CR gain match(x,y) = 1.000, 1.000"
1142256,!CAL Slip rotation correction OFF
1142258,!CAL CALIBRATION HV5 R RIGHT GOOD
1149941,!CAL VALIDATION R ABORTED
1161841,!CAL
1161842,!CAL Calibration points:
1161842,"!CAL 14.7, -29.6 2129, 5084"
1161842,"!CAL 16.2, -56.5 2191, 8568"
1161842,"!CAL 14.2, -9.4 2077, 1994"
1161842,"!CAL -22.3, -28.8 -1851, 4952"
1161842,"!CAL 72.4, -37.7 6683, 5243"
1161842,"!CAL eye check box: (L,R,T,B)"
1161842,"!CAL href cal range: (L,R,T,B)"
1161842,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
1161842,"!CAL Prenormalize: offx, offy = 14.657 -29.613"
1161842,!CAL Gains: cx:99.031 lx:134.312 rx:69.316
1161842,!CAL Gains: cy:169.520 ty:98.406 by:153.733
1161842,"!CAL Resolution (upd) at screen center: X=2.7, Y=1.5"
1161842,!CAL Gain Change Proportion: X: 0.938 Y: 0.562
1161842,!CAL Gain Ratio (Gy/Gx) = 1.712
1161842,"!CAL Cross-Gain Ratios: X=0.014, Y=0.051"
1161842,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
1161842,"!CAL CR gain match(x,y) = 1.000, 1.000"
1161843,!CAL Slip rotation correction OFF
1161844,!CAL CALIBRATION HV5 R RIGHT GOOD
1171459,"!CAL VALIDATION HV5 R RIGHT POOR ERROR 0.76 avg. 2.72 max OFFSET 0.61 deg. -9.4,50.0 pix."
1171459,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.14 deg. -3.3,11.1 pix."
1171459,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 2.72 deg. -42.2,221.6 pix."
1171459,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 0.43 deg. 12.1,-34.5 pix."
1171459,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.18 deg. 13.1,11.4 pix."
1171459,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.21 deg. -12.3,-14.9 pix."
1174157,!CAL VALIDATION R ABORTED
1192583,!CAL
1192583,!CAL Calibration points:
1192583,"!CAL 14.8, -29.5 2135, 5097"
1192583,"!CAL 15.8, -56.1 2198, 8594"
1192584,"!CAL 15.0, -9.3 2084, 2001"
1192584,"!CAL -22.0, -28.4 -1855, 4969"
1192584,"!CAL 73.6, -38.9 6712, 5266"
1192584,"!CAL eye check box: (L,R,T,B)"
1192584,"!CAL href cal range: (L,R,T,B)"
1192584,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
1192584,"!CAL Prenormalize: offx, offy = 14.778 -29.523"
1192584,!CAL Gains: cx:98.983 lx:136.580 rx:68.345
1192584,!CAL Gains: cy:167.877 ty:103.663 by:153.354
1192584,"!CAL Resolution (upd) at screen center: X=2.7, Y=1.6"
1192584,!CAL Gain Change Proportion: X: 0.998 Y: 0.479
1192584,!CAL Gain Ratio (Gy/Gx) = 1.696
1192584,"!CAL Cross-Gain Ratios: X=0.013, Y=0.063"
1192584,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
1192584,"!CAL CR gain match(x,y) = 1.000, 1.000"
1192584,!CAL Slip rotation correction OFF
1192585,!CAL CALIBRATION HV5 R RIGHT GOOD
1200984,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.28 avg. 0.62 max OFFSET 0.23 deg. -3.6,18.5 pix."
1200984,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.25 deg. -7.0,20.3 pix."
1200984,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.62 deg. 0.2,50.7 pix."
1200984,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 0.04 deg. -2.8,2.9 pix."
1200984,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.19 deg. -10.2,-13.7 pix."
1200984,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.35 deg. 12.1,27.2 pix."
1206697,"DRIFTCORRECT R RIGHT at 1920,1080 OFFSET 0.12 deg. 11.1,-5.1 pix."
1207252,RECCFG CR 250 2 1 R
1207252,ELCLCFG RTABLER
1207252,GAZE_COORDS 0.00 0.00 3839.00 2159.00
1207252,THRESHOLDS R 126 247
1207252,ELCL_PROC ELLIPSE (5)
1207252,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
1207253,!MODE RECORD CR 250 2 1 R
1289172,TRIALID 1
1289193,FIX_START
1290185,FIX_END
1290201,STIM_START
