eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
R,2584763,2584915,156,2583.3,2580.3,2653.9,2375.4,2.5,209
R,2584947,2585159,216,2659.5,2416.5,1829.5,1110.2,17.8,485
R,2585291,2585307,20,1779.2,1067.4,1660.3,1030.7,1.2,80
R,2585603,2585651,52,1560.8,952.4,2547.9,903.9,9.0,224
R,2585927,2585951,28,2620.2,923.6,2960.1,913.7,3.1,146
R,2586099,2587927,1832,3094.4,954.2,2102.9,1343.6,10.3,705
R,2588063,2588079,20,2060.3,1300.1,1949.7,1120.2,2.5,182
R,2590735,2590771,40,1649.6,1065.7,1002.4,1023.1,5.8,190
R,2591043,2591063,24,905.2,1025.3,844.8,1471.3,5.5,362
R,2591091,2591111,24,901.6,1507.4,923.2,1346.5,2.0,118
R,2591327,2591351,28,931.1,1264.0,959.8,930.4,4.1,205
R,2592751,2592879,132,939.1,874.0,1865.1,1083.1,8.6,2572
R,2594979,2595027,52,1933.0,1095.1,2761.3,1167.5,7.7,208
R,2595223,2595239,20,2835.8,1191.4,2930.8,1326.4,1.9,144
R,2595719,2596155,440,2953.2,1336.2,3061.1,1403.7,1.3,291
R,2596355,2596363,12,3010.1,1302.2,2937.7,1305.0,0.7,83
R,2597067,2597111,48,2852.1,1292.6,2014.3,1123.2,8.0,223
R,2598607,2598651,48,1929.3,1112.5,2628.9,1085.6,6.4,182
R,2599267,2599283,20,2770.1,1095.9,2895.2,1070.6,1.2,87
R,2599511,2599547,40,2978.3,1066.0,3270.0,1261.8,3.6,194
R,2599751,2599907,160,3270.0,1331.0,3168.0,1280.9,1.1,294
R,2600867,2600895,32,2957.3,1248.6,2468.0,1240.5,4.5,190
R,2601015,2601035,24,2318.7,1250.5,2052.9,1168.8,2.7,162
R,2602771,2602811,44,1910.5,1139.6,1303.6,1144.5,5.5,158
R,2603187,2603199,16,1075.6,1160.1,961.0,1184.6,1.1,94
R,2603951,2603995,48,870.5,1155.0,1679.2,1108.4,7.2,228
R,2604267,2604279,16,1804.3,1106.4,1889.0,1091.9,0.8,70
R,2606263,2606303,44,1876.9,1073.7,1346.5,1093.6,4.8,136
R,2607327,2607363,40,915.6,1122.0,1677.2,1067.6,6.8,238
R,2608483,2608491,12,1917.1,1097.4,1969.2,1100.0,0.5,60
R,2608551,2608687,140,2092.6,1087.9,2913.1,1273.5,7.9,164
R,2609531,2609539,12,2864.9,1201.2,2866.3,1236.2,0.5,56
R,2610527,2610575,52,2830.2,1248.3,2026.1,1100.3,7.6,213
R,2612295,2612339,48,1924.8,1064.6,2709.4,1022.6,7.2,191
R,2612883,2612895,16,2865.1,1043.5,2945.2,1054.0,0.8,64
R,2613523,2613571,52,2956.2,1043.1,1916.8,1060.0,9.5,253
R,2613731,2613739,12,1826.1,1071.7,1889.0,1064.3,0.6,73
R,2615343,2615411,72,1970.9,1096.5,2694.6,1242.9,6.9,114
R,2615671,2615683,16,2830.9,1277.4,2935.3,1330.5,1.2,107
R,2616147,2616159,16,2961.7,1339.0,3003.4,1418.1,1.1,94
R,2616327,2616451,128,3015.3,1457.9,3019.6,1344.0,1.4,399
R,2617143,2617191,52,2953.9,1253.8,2006.8,1127.8,8.8,234
R,2618519,2618635,120,1952.1,1099.9,2601.5,1256.9,6.3,1112
R,2619103,2619119,20,2630.2,1263.8,2784.5,1227.1,1.5,109
R,2619607,2619623,20,2760.7,1243.6,2861.8,1272.5,1.0,70
R,2620123,2620167,48,2880.8,1265.7,2026.6,1132.5,8.0,231
R,2620415,2620423,12,1923.8,1113.7,1877.4,1099.0,0.5,58
R,2621407,2621423,20,1846.3,1109.1,1678.5,1193.3,1.9,135
R,2621735,2621755,24,1693.8,1220.2,1984.0,1151.1,2.8,162
R,2621935,2621979,48,1946.3,1095.4,1194.7,1188.3,6.9,208
R,2622279,2622291,16,1053.3,1248.5,911.4,1240.7,1.2,110
R,2622863,2622879,20,882.3,1224.3,1074.9,1183.3,1.8,125
R,2623379,2623415,40,1137.1,1185.3,1847.6,1060.5,6.6,245
R,2625123,2625159,40,1899.7,1074.3,1239.0,1096.8,6.0,192
R,2625703,2625715,16,1037.3,1147.5,1140.5,1163.7,0.9,85
R,2626435,2626471,40,1106.6,1161.3,1792.6,1092.3,6.2,224
R,2627559,2627623,68,1880.3,1083.3,792.8,889.2,9.9,194
R,2627935,2627955,24,569.6,803.5,871.5,838.9,2.6,168
R,2629031,2629075,48,895.2,863.3,1813.3,1053.1,8.5,260
R,2630199,2630243,48,1852.4,1133.0,1108.9,1135.9,6.7,174
R,2630323,2630335,16,603.6,1280.7,537.2,1163.7,1.5,131
R,2630635,2630655,24,475.1,1157.9,750.5,1258.0,2.6,165
R,2631107,2631119,16,832.0,1281.9,967.4,1306.0,1.2,109
