trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,752424,755667,,755417.0,755683,755933,756434,776452
2,776455,779703,,779453.0,779719,779969,780469,806522
3,806524,809772,,809522.0,809788,810055,810555,819790
4,819792,823040,,822790.0,823056,823307,823806,842825
5,842829,846076,,845825.0,846092,846342,846843,853127
6,853129,854126,,874194.0,854143,854409,854910,868194
7,868196,874444,,890346.0,874461,874711,875211,887846
8,887848,890596,,900097.0,890613,890879,891380,897096
9,897098,900347,,911548.0,900364,900614,901114,908547
10,908549,911798,,920666.0,911815,912065,912565,918165
11,918168,920916,,939417.0,920932,921183,921683,927283
12,927285,928283,,948635.0,928300,928566,929066,936917
13,936919,939667,,978704.0,939684,939951,940451,946134
14,946137,948885,,987739.0,948902,949168,949669,956619
15,956621,958119,,1005874.0,958136,958386,958886,975704
16,975706,978955,,1019825.0,978971,979238,979738,984739
17,984741,987989,,1029226.0,988005,988255,988756,997873
18,997875,998873,,1037710.0,998889,999156,999656,1003373
19,1003375,1006124,,1047728.0,1006141,1006391,1006890,1010674
20,1016831,1020075,,1057995.0,1020092,1020358,1020859,1026225
21,1026227,1029476,,1066646.0,1029493,1029743,1030243,1035210
22,1035212,1037960,,1081631.0,1037977,1038244,1038744,1044727
23,1044730,1047978,,1094816.0,1047994,1048244,1048744,1053995
24,1053998,1058246,,1103950.0,1058262,1058512,1059012,1063645
25,1063647,1066896,,1119318.0,1066913,1067163,1067663,1079131
26,1079133,1081881,,1143170.0,1081898,1082148,1082648,1091815
27,1091817,1095066,,1150971.0,1095082,1095332,1095833,1100949
28,1100952,1104200,,1161188.0,1104217,1104483,1104983,1110117
29,1110119,1111618,,1169506.0,1111634,1111900,1112400,1116817
30,1116819,1119568,,1182874.0,1119584,1119851,1120351,1125001
31,1125003,1126502,,1192158.0,1126519,1126769,1127268,1134902
32,1134904,1135903,,1200276.0,1135920,1136186,1136686,1141170
33,1141172,1143420,,1224411.0,1143437,1143704,1144204,1148470
34,1148472,1151221,,1231595.0,1151238,1151488,1151988,1155188
35,1155190,1161439,,1238713.0,1161455,1161722,1162222,1167006
36,1167008,1169756,,1250014.0,1169772,1170039,1170539,1179873
37,1179875,1183124,,1257348.0,1183141,1183407,1183908,1189657
38,1189660,1192408,,1273483.0,1192425,1192675,1193175,1197775
39,1197778,1200526,,1283183.0,1200542,1200792,1201292,1205442
40,1215817,1216810,,1302602.0,1216828,1217077,1217578,1221410
