eye,tStart,tEnd,duration
R,5635941,5636017,80
R,5636477,5636541,68
R,5636797,5636873,80
R,5637425,5637485,64
R,5638481,5638545,68
R,5641477,5641573,100
R,5647565,5647725,164
R,5653133,5653253,124
R,5658001,5658061,64
R,5658201,5663189,4992
R,5663481,5663553,76
R,5671741,5671909,172
R,5679173,5679241,72
R,5682169,5682329,164
R,5688749,5688889,144
R,5693197,5693325,132
R,5697461,5697669,212
R,5703469,5703585,120
R,5709057,5709145,92
R,5710929,5715693,4768
R,5722089,5722241,156
R,5728269,5728449,184
R,5735233,5735381,152
R,5742521,5742601,84
R,5746485,5746693,212
R,5751985,5752037,56
R,5752933,5753125,196
R,5759393,5759441,52
R,5759665,5763997,4336
R,5766593,5766681,92
R,5769253,5769377,128
R,5774641,5774645,8
R,5775057,5775229,176
R,5782917,5783053,140
R,5786665,5786761,100
R,5787105,5787205,104
R,5789913,5790041,132
R,5790857,5791081,228
R,5795277,5795497,224
R,5799129,5799269,144
R,5807013,5807173,164
R,5810173,5810229,60
R,5810373,5810537,168
R,5811165,5816133,4972
R,5819437,5819589,156
R,5824365,5824437,76
R,5826173,5826281,112
R,5830301,5830637,340
R,5836485,5836821,340
R,5841433,5841549,120
R,5847613,5847793,184
R,5849881,5850001,124
R,5850353,5850505,156
R,5856177,5856265,92
R,5858033,5858269,240
R,5861077,5862145,1072
R,5862341,5863193,856
R,5863337,5863813,480
R,5864877,5865001,128
R,5870773,5870901,132
R,5876097,5876233,140
R,5881737,5881869,136
R,5886777,5886925,152
R,5889565,5889649,88
R,5892097,5892197,104
R,5900229,5900369,144
R,5908329,5908505,180
R,5915193,5915629,440
R,5917081,5920073,2996
R,5923793,5923873,84
R,5928485,5928613,132
R,5936045,5936145,104
R,5938945,5939073,132
R,5944949,5945069,124
R,5946637,5946741,108
R,5948965,5949061,100
R,5953533,5953629,100
R,5956745,5956873,132
R,5960961,5961133,176
R,5967189,5967237,52
R,5967673,5967833,164
R,5970881,5970937,60
R,5971973,5974249,2280
R,5980321,5980485,168
R,5984845,5985033,192
R,5986809,5987025,220
R,5991081,5991317,240
R,5994625,5994721,100
R,5998461,5998525,68
R,5998597,5998629,36
R,5998953,5999109,160
R,6001885,6002085,204
R,6011625,6011709,88
R,6014757,6014801,48
R,6015841,6016005,168
R,6022041,6022141,104
R,6026165,6026349,188
R,6027313,6027401,92
R,6027945,6045433,17492
R,6045905,6046037,136
R,6046977,6047121,148
R,6056429,6056569,144
R,6064509,6064789,284
R,6065345,6065925,584
R,6068749,6068885,140
R,6077125,6077133,12
R,6077217,6077217,4
R,6079289,6079469,184
R,6080177,6080305,132
R,6088469,6088565,100
R,6093429,6093637,212
R,6094665,6098789,4128
R,6100053,6100121,72
R,6105337,6105437,104
R,6113473,6113717,248
R,6118197,6118297,104
R,6124069,6124157,92
R,6126581,6126705,128
R,6133057,6133197,144
R,6135865,6136089,228
R,6139893,6139957,68
R,6142493,6142733,244
R,6147577,6147805,232
R,6148701,6153573,4876
R,6153633,6153681,52
R,6153725,6153861,140
R,6153989,6154053,68
R,6154533,6154601,72
R,6159069,6159249,184
R,6163789,6164001,216
R,6170573,6170685,116
R,6177557,6177801,248
R,6179741,6179753,16
R,6186157,6186261,108
R,6186321,6186365,48
R,6186481,6186697,220
R,6189013,6189165,156
R,6196937,6197145,212
R,6199069,6199261,196
R,6204221,6204385,168
R,6209669,6209769,104
R,6216413,6216417,8
R,6216505,6216517,16
R,6221981,6222185,208
R,6227557,6227633,80
R,6234581,6234741,164
R,6242005,6242073,72
R,6250061,6250065,8
R,6251461,6251497,40
R,6253833,6253917,88
R,6262037,6262113,80
R,6264745,6264857,116
R,6265037,6265125,92
R,6268441,6268601,164
R,6269873,6269953,84
R,6271037,6272397,1364
R,6272805,6273001,200
R,6274965,6274973,12
R,6275381,6275509,132
R,6275741,6275797,60
R,6276001,6276277,280
R,6276529,6276613,88
R,6276801,6276993,196
R,6278321,6278361,44
R,6278521,6278645,128
R,6278813,6278893,84
R,6279185,6279377,196
R,6280273,6280373,104
R,6281085,6281177,96
R,6281733,6282041,312
R,6282209,6282397,192
R,6283125,6283257,136
R,6283537,6283769,236
R,6284937,6285049,116
R,6287525,6287545,24
R,6296433,6296529,100
R,6306585,6306669,88
R,6319681,6319769,92
R,6337329,6337397,72
R,6343433,6343553,124
R,6345069,6345209,144
R,6345849,6345949,104
R,6346417,6350409,3996
R,6350573,6354225,3656
