eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
R,4179677,4179705,32,1889.9,1139.8,1493.2,1060.6,3.7,160
R,4180021,4180037,20,1371.0,984.1,1271.7,965.7,0.9,59
R,4180329,4180357,32,1208.4,923.6,1623.1,913.6,3.7,157
R,4180553,4180573,24,1716.1,901.4,1980.7,916.0,2.4,138
R,4180781,4180801,24,2096.4,921.0,2329.2,936.5,2.1,126
R,4181001,4181025,28,2400.1,935.4,2701.9,950.9,2.8,137
R,4181209,4181221,16,2804.0,951.4,2954.8,962.2,1.4,121
R,4181353,4181393,44,2966.8,955.5,1950.1,1016.9,9.3,301
R,4182337,4182373,40,1903.0,1079.3,1050.0,1233.3,7.8,264
R,4182649,4182677,32,1058.3,1230.8,1773.5,1128.1,6.5,317
R,4183385,4183393,12,1753.2,1089.4,1694.0,1084.4,0.5,67
R,4183733,4183761,32,1629.8,1067.4,1137.4,1080.2,4.4,178
R,4184029,4184037,12,1052.3,1071.5,1058.8,1034.5,0.5,58
R,4184513,4184689,180,1047.7,995.4,1055.8,980.8,0.2,583
R,4185509,4185557,52,1037.8,974.8,987.7,1193.3,2.7,286
R,4187281,4187317,40,1028.6,1115.6,1801.3,1094.9,6.9,243
R,4187457,4187625,172,1812.8,1107.8,1815.1,1079.0,0.4,941
R,4187861,4187873,16,1848.7,1078.7,1962.5,1104.3,1.1,97
R,4189333,4189349,20,2002.2,1110.6,2124.4,1096.5,1.1,77
R,4189457,4189477,24,2229.1,1080.6,2447.9,1069.6,2.0,111
R,4189833,4189853,24,2549.9,1038.3,2752.2,1027.7,1.9,105
R,4190113,4190121,12,2929.7,1003.0,2978.4,1001.3,0.5,56
R,4190269,4190461,196,3052.8,980.3,3045.8,892.7,1.1,315
R,4191193,4191209,20,3041.6,963.0,3002.7,1054.6,1.2,89
R,4192037,4192085,52,2968.8,1145.5,1936.9,1052.3,9.5,242
R,4194441,4194465,28,2027.6,1083.1,2314.5,1067.7,2.6,120
R,4194657,4194689,36,2400.0,1065.1,2935.6,1002.6,5.0,182
R,4195137,4195353,220,3001.2,948.6,3073.8,1013.7,1.1,323
R,4196197,4196245,52,2988.7,1082.2,1923.2,1041.6,9.8,260
R,4198513,4198553,44,2075.2,1051.7,2811.9,969.2,6.9,196
R,4198765,4198777,16,2893.2,953.6,2980.5,948.2,0.8,69
R,4200093,4200105,16,2981.2,1037.2,2978.1,1101.8,0.8,71
R,4200841,4200901,64,2980.8,1154.1,1874.0,1078.2,10.2,241
R,4202689,4202697,12,1955.6,1084.2,2006.7,1081.3,0.5,59
R,4203109,4203157,52,2048.6,1074.5,2657.0,1007.0,5.7,144
R,4203321,4203333,16,2865.0,993.6,2988.3,981.6,1.1,100
R,4204269,4204285,20,2990.6,982.3,2980.9,1079.3,1.2,85
R,4204797,4204845,52,2961.1,1141.1,2011.7,1116.0,8.7,227
R,4205549,4205557,12,1977.9,1098.2,1929.4,1086.9,0.5,58
R,4207453,4207469,20,1885.9,1078.4,1765.3,1088.4,1.1,72
R,4207621,4207641,24,1673.4,1096.6,1425.7,1103.0,2.2,121
R,4207837,4207853,20,1275.5,1094.4,1145.5,1085.1,1.2,76
R,4207997,4208065,72,1078.3,1150.8,1086.1,1041.5,1.4,264
R,4208189,4208405,220,1079.0,995.7,1006.3,996.2,0.6,538
R,4209825,4209865,44,1085.5,1098.1,1892.3,1097.3,7.2,250
R,4210049,4210061,16,1924.1,1102.3,2028.0,1113.1,1.0,89
R,4210209,4210217,12,2006.4,1096.3,1950.9,1095.5,0.5,64
R,4211601,4211609,12,1921.6,1076.3,1869.8,1075.7,0.5,59
R,4211973,4211997,28,1846.3,1066.5,1586.0,1051.8,2.4,106
R,4212365,4212389,28,1420.7,1035.6,1088.1,1082.6,3.0,137
R,4213429,4213457,32,1075.1,1089.4,1460.0,1102.8,3.4,142
R,4213613,4213633,24,1560.4,1082.1,1778.3,1066.9,2.0,123
R,4215305,4215317,16,1960.0,1073.4,2042.8,1079.0,0.8,65
R,4215961,4216057,100,2112.2,1072.0,3270.0,1628.8,12.5,722
R,4216101,4216125,28,3270.0,1478.3,3162.4,1044.4,5.5,736
R,4216165,4216173,12,3127.8,1078.0,3116.9,1117.8,0.5,65
R,4216341,4216357,20,3077.0,1141.9,2866.8,1199.3,2.1,152
R,4216481,4216493,16,2857.3,1163.8,2752.7,1185.2,1.0,88
R,4217221,4217233,16,2818.8,1216.0,2893.8,1219.3,0.7,60
R,4217801,4218101,304,3004.2,1247.3,3103.8,1235.2,0.9,591
R,4218381,4218429,52,3078.7,1271.3,2021.3,1133.2,9.9,259
R,4219929,4219937,12,1892.6,1078.0,1846.2,1085.6,0.4,54
R,4220297,4220317,24,1805.3,1098.1,1616.3,1114.3,1.7,97
R,4220617,4220637,24,1509.3,1122.9,1221.9,1166.0,2.6,154
R,4221045,4221057,16,1033.2,1169.3,957.4,1193.8,0.7,64
R,4222545,4222557,16,1053.0,1217.4,1148.4,1221.6,0.8,76
R,4223045,4223061,20,1235.1,1196.7,1380.8,1187.4,1.3,91
R,4223737,4223749,16,1306.4,1206.0,1209.2,1215.7,0.9,79
R,4224853,4224885,36,1275.4,1217.9,2004.3,1133.0,6.7,258
R,4226865,4226889,28,1827.1,1064.3,1583.9,1080.1,2.2,101
R,4227045,4227065,24,1462.5,1081.4,1241.8,1082.0,2.0,115
R,4227409,4227417,12,1168.3,1069.3,1142.0,1042.8,0.4,50
R,4228185,4228193,12,1029.0,966.9,1079.0,977.0,0.5,57
R,4230333,4230369,40,1295.1,1100.7,1917.4,1107.7,5.6,202
R,4231877,4231885,12,1975.4,1068.7,2022.3,1064.1,0.4,55
R,4232337,4232357,24,2320.6,1033.8,2502.8,1035.1,1.7,93
R,4232453,4232469,20,2656.3,1033.9,2823.4,1036.3,1.6,109
R,4232617,4232633,20,2886.3,1032.5,3010.8,1014.4,1.2,82
R,4234201,4234401,204,3014.5,1008.6,1641.5,1213.4,12.8,1246
R,4234573,4234585,16,1749.5,1144.6,1887.8,1150.3,1.3,110
R,4236745,4236781,40,1779.0,1074.9,1228.2,1145.4,5.0,173
R,4236925,4236941,20,1098.0,1172.2,945.3,1206.7,1.4,97
R,4237193,4237205,16,853.3,1202.5,760.4,1216.6,0.8,70
R,4239773,4239781,12,925.4,1187.9,974.5,1190.7,0.4,54
R,4240109,4240125,20,1034.6,1190.2,1167.5,1187.7,1.2,84
R,4240305,4240577,276,1232.2,1203.9,2044.7,1098.4,7.5,852
R,4241317,4241353,40,1869.2,1094.8,1147.8,1226.4,6.7,237
R,4241529,4241541,16,1102.6,1240.2,1218.4,1242.1,1.0,91
R,4242069,4242097,32,1251.2,1220.3,1669.2,1136.8,3.9,169
R,4242261,4242277,20,1760.7,1090.8,1946.5,1088.2,1.7,122
R,4243713,4243725,16,1897.9,1087.5,1790.1,1082.3,1.0,86
R,4244041,4244061,24,1738.3,1102.3,1489.8,1119.7,2.3,127
R,4244241,4244257,20,1393.6,1128.3,1230.6,1150.1,1.5,103
R,4244565,4244577,16,1140.8,1190.7,1066.6,1221.0,0.8,66
R,4245273,4245485,216,956.9,1264.4,940.5,1277.9,0.2,671
R,4246009,4246025,20,983.9,1189.1,1162.4,1193.9,1.6,112
R,4246581,4246613,36,1252.8,1175.0,1919.3,1133.8,6.0,251
R,4247361,4247557,200,1992.2,1103.7,1961.8,1195.5,1.2,691
R,4249457,4249469,16,1938.5,1116.1,1838.3,1121.4,0.9,82
R,4249713,4249741,32,1775.3,1103.0,1419.8,1145.4,3.3,131
R,4249893,4249913,24,1294.9,1138.3,1096.4,1178.5,1.8,99
R,4250497,4250509,16,1004.8,1171.2,894.5,1194.7,1.0,87
R,4251997,4252213,220,927.3,1232.0,846.5,1287.2,1.0,606
R,4252473,4252481,12,894.8,1265.1,954.2,1264.9,0.5,64
R,4252997,4253037,44,997.8,1220.6,1901.2,1120.3,8.1,282
R,4254489,4254497,12,2009.9,1099.3,2070.6,1105.2,0.6,70
R,4254665,4254673,12,2055.9,1085.5,2007.1,1084.6,0.5,56
R,4255145,4255165,24,2022.5,1077.9,2205.7,1087.3,1.7,101
R,4255237,4255265,32,2293.6,1105.6,2665.2,1131.1,3.4,150
R,4255425,4255433,12,2758.9,1158.0,2827.7,1172.0,0.7,82
R,4256161,4256173,16,2830.7,1193.7,2906.8,1199.7,0.7,61
R,4257249,4257257,12,3018.7,1221.7,3060.7,1228.6,0.4,49
R,4257553,4257601,52,3064.5,1201.8,2002.9,1137.7,9.8,260
R,4258929,4258941,16,1974.6,1070.9,2075.4,1066.9,0.9,80
R,4259153,4259177,28,2126.0,1055.6,2420.4,1045.5,2.7,140
R,4259237,4259249,16,2638.0,1041.1,2763.0,1043.4,1.1,100
R,4259409,4259421,16,2838.9,1052.7,2954.2,1047.6,1.1,92
R,4261045,4261305,264,3011.4,1016.5,3270.0,1831.9,10.4,851
R,4261365,4261629,268,3270.0,1233.0,3022.7,1157.1,2.5,706
R,4262117,4262173,60,2966.6,1183.7,1868.2,1099.1,10.1,253
R,4262337,4262349,16,1815.6,1107.8,1912.4,1121.9,0.9,80
R,4263741,4263757,20,1926.6,1104.6,1810.5,1075.0,1.1,74
R,4264017,4264049,36,1771.8,1063.1,1366.5,1026.1,3.7,124
R,4264237,4264245,12,1204.8,1030.7,1149.7,1026.5,0.5,61
R,4264553,4264777,228,1067.9,1058.2,988.8,1024.2,0.8,672
R,4264881,4265037,160,990.5,1000.5,1026.4,1098.9,1.2,683
R,4265225,4265261,40,984.6,1118.2,992.2,1201.0,1.0,156
R,4266121,4266417,300,1049.5,1198.1,2213.0,1111.0,10.4,782
R,4266561,4266573,16,2068.6,1171.6,1961.9,1172.9,1.0,87
R,4266857,4267121,268,1954.1,1166.3,2012.1,1173.1,0.5,512
R,4267953,4267961,12,1976.4,1108.6,1921.0,1106.1,0.5,63
R,4268473,4268481,12,1951.9,1099.1,2018.3,1099.6,0.6,76
R,4269013,4269065,56,2047.3,1071.4,2761.7,1136.1,6.6,152
R,4269365,4269373,12,2890.4,1126.9,2950.4,1146.9,0.6,76
R,4271081,4271337,260,3091.5,1171.4,3192.2,1183.8,0.9,363
R,4271617,4271629,16,3183.2,1176.3,3270.0,1186.9,0.8,70
R,4271809,4271869,64,3270.0,1187.1,1971.5,1067.7,11.9,277
R,4273589,4273597,12,1876.5,1069.9,1826.7,1066.1,0.5,57
R,4273901,4273925,28,1768.6,1055.9,1528.9,1068.1,2.2,99
R,4274089,4274105,20,1382.3,1079.5,1240.4,1097.3,1.3,84
R,4274613,4274857,248,1086.0,1154.0,944.3,974.7,2.5,348
R,4274925,4275173,252,957.5,966.1,1015.4,1128.3,2.1,496
R,4276425,4276473,52,1091.0,1115.3,2072.8,1110.7,8.8,247
R,4276601,4276613,16,2045.0,1086.2,1927.2,1062.4,1.1,101
R,4277025,4277045,24,1902.4,1068.2,1629.6,997.6,2.6,149
R,4277109,4277301,196,1558.3,972.3,1994.1,942.4,4.0,766
R,4277389,4277921,536,1998.6,972.9,2046.9,1287.8,4.0,556
R,4278029,4279645,1620,2020.3,1248.3,1607.6,813.4,6.6,867
R,4279785,4279805,24,1618.1,717.8,1603.8,475.3,3.0,183
R,4279881,4279901,24,1417.7,317.0,1100.6,261.2,2.8,159
R,4280241,4280565,328,1043.3,232.5,1980.4,1043.9,12.9,1220
R,4280673,4280881,212,1959.2,1072.4,2005.4,1180.9,1.4,511
R,4281501,4281865,368,1971.0,1208.7,1885.6,1095.1,1.6,670
R,4282457,4284377,1924,1842.6,1068.4,1736.2,1164.2,1.5,531
R,4284489,4284501,16,1733.9,1220.1,1803.9,1305.3,1.2,115
R,4284541,4284713,176,1888.7,1368.3,2033.2,1178.6,2.7,698
R,4284937,4284945,12,1960.1,1115.9,1914.5,1097.1,0.5,60
R,4287949,4287957,12,1909.5,1049.1,1862.4,1043.0,0.4,54
R,4288677,4288889,216,1949.4,1080.9,1944.9,1070.7,0.1,661
R,4289181,4289189,12,1902.6,1079.6,1954.5,1088.7,0.5,61
R,4291761,4291797,40,1897.9,1065.9,1346.9,1033.9,5.0,169
R,4291833,4291841,12,1238.1,1053.2,1223.4,1109.1,0.7,88
R,4291985,4292241,260,1064.5,1031.0,984.6,947.0,1.2,467
R,4292965,4292981,20,1003.2,913.3,995.0,995.2,1.0,69
R,4294025,4294065,44,1121.7,1114.9,1940.6,1089.1,7.3,246
R,4296993,4297029,40,1899.5,1083.6,1315.3,1136.3,5.3,180
R,4297185,4297201,20,1239.7,1139.0,1083.2,1169.9,1.4,99
R,4298061,4298277,220,911.0,1237.5,919.7,1225.7,0.2,662
R,4299517,4299529,16,789.4,1222.1,891.0,1225.9,0.9,75
R,4299961,4299973,16,963.1,1228.2,1063.3,1226.2,0.9,75
R,4300333,4300373,44,1115.6,1208.4,2014.5,1126.7,8.1,269
R,4300545,4300557,16,2027.1,1082.8,1941.4,1072.2,0.8,69
R,4301913,4301925,16,1969.7,1074.9,2047.4,1077.7,0.7,60
R,4302301,4302337,40,2110.5,1073.6,2511.0,1131.6,3.7,132
R,4302465,4302481,20,2775.1,1164.6,2937.3,1162.0,1.5,110
R,4303201,4303445,248,2958.5,1209.8,2992.2,1261.3,0.7,110
R,4304269,4304285,20,2969.9,1300.9,3100.7,1293.2,1.2,82
R,4304741,4304805,68,3100.7,1273.8,1967.1,1094.6,10.6,223
R,4305973,4305985,16,1936.1,1075.8,1832.5,1062.3,1.0,81
R,4306285,4306297,16,1754.6,1058.1,1657.5,1067.6,0.9,80
R,4306465,4306485,24,1563.6,1085.6,1417.7,1128.2,1.4,81
R,4306985,4307001,20,1368.1,1135.5,1237.6,1165.5,1.2,85
R,4307237,4307405,172,1170.4,1219.9,948.3,1252.2,2.0,536
R,4308369,4308377,12,1027.6,1215.7,1095.7,1219.4,0.6,75
R,4308673,4308685,16,1129.3,1217.2,1046.2,1213.3,0.7,63
R,4309125,4309133,12,1059.0,1210.8,1118.5,1207.9,0.5,65
R,4310061,4310077,20,1217.6,1197.2,1076.7,1197.6,1.2,86
R,4310317,4310329,16,1018.0,1197.7,933.4,1197.4,0.7,63
R,4310541,4310549,12,839.6,1203.6,772.3,1209.2,0.6,72
R,4311445,4311453,12,707.6,1218.7,652.8,1213.5,0.5,58
