eye,tStart,tEnd,duration
L,4726332,4726984,656
L,4731176,4731452,280
L,4736204,4736524,324
L,4736976,4737320,348
L,4741296,4746672,5380
L,4750372,4750476,108
L,4755704,4755904,204
L,4760280,4760472,196
L,4761348,4761348,4
L,4764120,4764272,156
L,4766980,4767368,392
L,4769068,4769328,264
L,4772536,4772568,36
L,4775028,4775336,312
L,4777140,4777244,108
L,4786764,4787116,356
L,4793448,4793632,188
L,4794248,4794376,132
L,4802016,4802144,132
L,4809984,4810304,324
L,4817356,4817372,20
L,4821760,4821816,60
L,4822492,4822552,64
L,4823204,4823284,84
L,4823700,4823868,172
L,4824464,4826940,2480
L,4827156,4827884,732
L,4828000,4912932,84936
L,4913468,4913708,244
L,4914544,4914596,56
L,4915568,4916356,792
L,4919516,4919672,160
L,4921228,4922192,968
L,4922892,4922968,80
L,4924204,4924280,80
L,4928380,4929164,788
L,4935652,4935824,176
L,4942328,4942356,32
L,4944840,4945020,184
L,4949384,4949500,120
L,4955232,4955372,144
L,4961992,4962048,60
L,4966464,4966596,136
L,4967788,4968724,940
L,4968948,4969060,116
L,4969444,4969592,152
L,4969976,4970148,176
L,4975388,4975544,160
L,4979620,4979708,92
L,4985668,4985816,152
L,4986056,4986352,300
L,4990808,4990932,128
L,4993900,4994188,292
L,5000132,5000296,168
L,5005928,5006148,224
L,5011060,5011240,184
L,5012868,5013056,192
L,5015532,5015676,148
L,5018468,5018988,524
L,5019364,5019540,180
L,5019800,5019936,140
L,5020204,5020492,292
L,5020816,5021008,196
L,5021356,5021548,196
L,5023196,5023308,116
L,5027384,5027576,196
L,5030048,5030156,112
L,5032152,5032344,196
L,5032884,5033044,164
L,5034424,5034688,268
L,5035432,5035636,208
L,5039452,5039652,204
L,5041936,5042120,188
L,5044420,5044608,192
L,5046644,5047184,544
L,5049428,5049588,164
L,5051444,5051704,264
L,5053868,5054012,148
L,5056132,5056256,128
L,5058184,5058276,96
L,5060004,5060196,196
L,5062652,5062704,56
L,5064636,5064808,176
L,5068208,5068376,172
L,5070124,5073692,3572
L,5073872,5074044,176
L,5074284,5074420,140
L,5075236,5075420,188
L,5075736,5075944,212
L,5076408,5076524,120
L,5076928,5077088,164
L,5077516,5077604,92
L,5078160,5078264,108
L,5079812,5079924,116
L,5080132,5116372,36244
L,5117216,5117728,516
L,5119104,5122956,3856
L,5124960,5125072,116
L,5128856,5128964,112
L,5130716,5130796,84
L,5133000,5133084,88
L,5134916,5135108,196
L,5142284,5142480,200
L,5149004,5149004,4
L,5152540,5152724,188
L,5160564,5160772,212
L,5161600,5162072,476
L,5162636,5162828,196
L,5163396,5163608,216
L,5169300,5169440,144
L,5175668,5175996,332
L,5177816,5179976,2164
L,5185644,5185832,192
L,5191748,5191936,192
L,5197776,5198000,228
L,5205008,5205392,388
L,5210164,5210192,32
L,5211784,5211960,180
L,5213116,5213744,632
L,5214280,5214484,208
L,5214844,5215144,304
L,5217592,5217800,212
L,5220520,5220768,252
L,5225712,5225784,76
L,5228516,5228712,200
L,5231008,5231236,232
L,5233776,5234096,324
L,5239944,5240032,92
L,5244400,5244624,228
L,5249312,5249564,256
L,5256144,5256388,248
L,5264648,5264848,204
L,5266956,5267276,324
L,5267964,5277504,9544
L,5277868,5290012,12148
L,5293104,5293232,132
L,5296748,5296916,172
L,5301212,5301460,252
L,5304936,5305100,168
L,5309184,5309400,220
L,5313736,5313860,128
L,5316004,5316252,252
L,5321860,5322036,180
L,5330072,5330340,272
L,5331996,5335840,3848
L,5338092,5338236,148
L,5340688,5340836,152
L,5341824,5344196,2376
L,5344996,5346552,1560
L,5349892,5350084,196
L,5354120,5354248,132
L,5360568,5360788,224
L,5363080,5363232,156
L,5366968,5367252,288
L,5369296,5369672,380
L,5375792,5376000,212
L,5380524,5380892,372
L,5386224,5386516,296
L,5389932,5400632,10704
L,5401120,5401324,208
L,5405224,5405448,228
L,5407580,5407764,188
L,5409880,5409952,76
L,5415372,5415516,148
L,5417228,5417404,180
L,5423584,5423908,328
L,5428436,5428628,196
L,5430708,5432200,1496
L,5438648,5438828,184
L,5441840,5442336,500
L,5447924,5448100,180
L,5448412,5451524,3116
L,5461328,5461672,348
L,5462020,5462308,292
L,5466060,5466264,208
L,5471964,5472136,176
L,5474620,5474848,232
L,5482692,5482868,180
L,5487648,5487720,76
L,5488904,5489364,464
L,5489908,5490020,116
L,5494264,5494432,172
L,5495052,5495324,276
L,5497356,5497548,196
L,5498408,5504628,6224
L,5505068,5505224,160
L,5508916,5508992,80
L,5513392,5513608,220
L,5521000,5521204,208
L,5521848,5522124,280
L,5529312,5529416,108
L,5533520,5533892,376
L,5539968,5540240,276
L,5554184,5554500,320
L,5563908,5565648,1744
L,5569640,5570024,388
L,5576060,5576368,312
L,5584920,5585116,200
L,5590048,5590516,472
L,5595832,5596200,372
L,5596272,5597240,972
L,5597296,5597696,404
L,5597808,5601024,3220
L,5601216,5601372,160
L,5601640,5601796,160
L,5602268,5602416,152
L,5602816,5612596,9784
L,5613148,5613284,140
L,5614716,5614856,144
L,5616644,5616772,132
L,5617860,5618036,180
L,5618968,5619088,124
L,5619512,5619724,216
L,5620176,5620296,124
L,5620464,5621988,1528
L,5622036,5622584,552
L,5622632,5622756,128
L,5623264,5623336,76
L,5623924,5625952,2032
L,5626020,5633444,7428
L,5634496,5634624,132
L,5634840,5637884,3048
L,5638392,5638640,252
L,5638712,5639980,1272
L,5640456,5640604,152
L,5641772,5642500,732
L,5643976,5647032,3060
L,5647472,5674104,26636
L,5674608,5675984,1380
L,5676212,5676264,56
L,5676456,5676540,88
L,5677096,5678384,1292
L,5679596,5679712,120
L,5686044,5687860,1820
L,5687980,5688084,108
L,5688192,5688200,12
L,5688432,5688512,84
L,5688584,5690636,2056
L,5705524,5705632,112
L,5709976,5710044,72
L,5710280,5711412,1136
L,5711720,5711808,92
L,5720516,5720632,120
L,5726840,5726940,104
L,5731808,5731940,136
L,5741480,5741492,16
L,5741832,5741924,96
L,5751720,5752896,1180
L,5761656,5762400,748
L,5762700,5762908,212
L,5763048,5764356,1312
