eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
L,4366332,4366348,20,1832.7,1172.8,1709.3,1187.1,1.1,74
L,4367752,4367792,44,1602.2,1191.3,2122.7,1068.5,4.8,134
L,4368556,4368624,72,2298.9,1039.3,1066.0,1365.4,11.4,211
L,4369452,4369508,60,905.8,1390.6,1825.8,1577.2,8.3,313
L,4369548,4369608,64,3270.0,1417.2,3270.0,1050.2,4.3,765
L,4369648,4369744,100,3270.0,919.6,1710.9,1113.1,13.7,187
L,4370576,4370612,40,1683.6,1135.6,2191.1,1006.1,4.7,152
L,4370820,4370828,12,2202.3,1200.2,2211.8,1251.1,0.6,81
L,4371272,4371544,276,1971.5,1243.3,1821.5,1319.8,1.6,748
L,4371684,4371928,248,1839.3,1217.6,1926.8,1349.1,1.8,639
L,4373120,4373136,20,1940.2,1166.5,2094.5,1192.4,1.4,91
L,4373496,4373516,24,2310.9,1237.7,2013.6,1221.4,2.6,151
L,4380844,4380864,24,1849.7,1198.1,1665.6,1241.8,1.7,92
L,4381548,4381616,72,1383.6,1293.3,2173.4,1157.2,7.1,129
L,4382004,4382032,32,2332.9,1142.3,1972.8,1165.7,3.2,130
L,4384192,4384236,48,1942.5,1131.3,1085.4,1329.7,7.8,211
L,4385372,4385384,16,872.0,1355.9,913.8,1416.0,0.8,70
L,4386056,4386144,92,914.3,1526.1,925.2,1632.2,1.3,452
L,4386844,4386932,92,975.7,1431.9,2053.4,1022.9,10.6,143
L,4387356,4387624,272,2168.2,1182.3,1937.1,1367.4,3.0,604
L,4387964,4388232,272,1932.1,1269.1,2163.2,1442.2,3.0,822
L,4388300,4388656,360,2166.5,1342.2,1983.9,1388.0,1.7,778
L,4388756,4388968,216,1986.6,1282.0,1897.6,1299.5,0.8,876
L,4389196,4389376,184,1920.9,1217.1,1907.5,1306.7,1.1,964
L,4390036,4390168,136,1916.4,1233.1,1916.4,1297.4,0.8,712
L,4390744,4390920,180,1873.0,1263.0,1891.2,1366.4,1.3,814
L,4391508,4391616,112,1910.9,1248.0,1894.4,1260.2,0.2,464
L,4393388,4393424,40,1942.3,1158.3,2356.0,1184.0,3.6,112
L,4393800,4393836,40,2500.5,1215.7,1969.2,1163.4,4.7,157
L,4394072,4394084,16,1800.1,1136.9,1897.0,1155.2,0.9,75
L,4397184,4397192,12,1945.9,1178.1,1893.5,1147.7,0.6,74
L,4398372,4398400,32,1953.4,1119.5,2234.8,1197.0,2.6,104
L,4398664,4398684,24,2478.7,1226.5,2211.0,1159.7,2.5,140
L,4399228,4399244,20,2076.9,1094.7,1962.2,1092.5,1.0,67
L,4399996,4400008,16,1702.5,1160.5,1686.1,1254.0,1.1,99
L,4401236,4401256,24,1913.1,1065.9,2081.9,1042.0,1.5,84
L,4401964,4401988,28,2244.6,1052.3,2504.8,1137.0,2.5,125
L,4402428,4402464,40,2785.5,1255.1,2303.5,1149.7,4.4,142
L,4405688,4405704,20,2280.7,1145.5,2102.0,1131.8,1.6,107
L,4406456,4406608,156,1861.5,1212.6,1777.0,1316.7,1.5,588
L,4407028,4407048,24,1847.4,1152.3,2047.2,1103.8,1.9,99
L,4407588,4407644,60,2270.5,1109.6,2948.9,1226.8,6.1,137
L,4408116,4408172,60,2996.6,1305.6,1885.8,1100.0,10.0,219
L,4409104,4409160,60,1855.5,1120.1,2780.6,1316.1,8.4,188
L,4410680,4411096,420,2894.3,1273.6,2055.3,1217.0,7.4,706
L,4411388,4411424,40,2187.8,1154.1,2895.1,1366.4,6.7,234
L,4411808,4411860,56,2993.7,1435.7,2005.2,1182.5,9.2,229
L,4412272,4412584,316,1925.2,1189.1,1764.8,1281.4,1.8,637
L,4412832,4412848,20,1818.6,1114.4,1933.2,1126.4,1.0,69
L,4414652,4414668,20,1865.7,1202.3,1770.3,1169.9,0.9,61
L,4417104,4417120,20,1705.5,1191.6,1812.6,1162.8,1.0,69
L,4417748,4417884,140,1858.7,1210.3,1823.3,1315.9,1.3,633
L,4418528,4418544,20,1900.2,1182.7,2002.4,1195.8,0.9,63
L,4419236,4419272,40,2191.3,1192.3,2675.5,1280.6,4.4,147
L,4419792,4419832,44,2837.0,1321.3,2239.9,1178.4,5.5,160
L,4421084,4421092,12,2151.2,1125.2,2198.9,1116.3,0.4,54
L,4421472,4421488,20,2281.3,1102.9,2106.6,1098.1,1.5,105
L,4423008,4423020,16,1817.1,1121.4,1739.2,1111.8,0.7,59
L,4425392,4425408,20,1705.3,1097.7,1868.1,1089.5,1.4,101
L,4429936,4429948,16,1756.3,1165.7,1850.6,1152.4,0.8,74
L,4430432,4430656,228,1954.4,1208.3,1886.8,1295.2,1.2,573
L,4432012,4432048,40,1894.2,1181.0,2287.1,1274.2,3.6,127
L,4432372,4432392,24,2568.0,1343.1,2376.1,1287.2,1.8,100
L,4432672,4432704,36,2179.3,1177.8,2476.3,1203.2,2.6,98
L,4433132,4433144,16,2823.0,1244.3,2911.6,1243.7,0.8,68
L,4433584,4433652,72,2974.1,1270.9,2151.8,1151.5,7.3,130
L,4433912,4433936,28,2035.7,1142.7,2247.8,1135.0,1.9,93
L,4434308,4434340,36,2505.7,1153.7,2887.3,1445.7,4.9,197
L,4434576,4434624,52,2963.0,1505.8,1947.2,1203.4,9.6,265
L,4434960,4435124,168,1834.3,1264.3,1792.7,1546.9,3.5,543
L,4435184,4435428,248,1804.8,1446.3,1708.0,1508.5,1.1,657
L,4435604,4435616,16,1758.9,1370.0,1844.2,1302.7,1.1,97
L,4437056,4437152,100,1913.2,1284.1,1840.4,1517.5,2.9,438
L,4437548,4437656,112,1902.6,1281.2,1930.4,1383.1,1.3,535
L,4439536,4439572,40,1921.8,1181.9,2359.5,1083.5,4.0,124
L,4441244,4441264,24,2503.8,1136.1,2706.7,1219.8,2.0,119
L,4441752,4441796,48,2860.8,1267.4,2144.2,1155.3,6.4,171
L,4442160,4442340,184,1999.4,1252.9,1950.4,1321.1,0.9,533
L,4442556,4442760,208,2008.9,1216.6,1898.0,1239.1,1.0,756
L,4443588,4443640,56,1998.3,1365.6,1482.8,1904.4,7.9,268
L,4443732,4443820,92,1507.9,1906.4,1584.7,2011.6,1.4,109
L,4443948,4444120,176,1461.5,1907.0,1101.8,613.4,15.7,363
L,4444448,4444624,180,1172.2,478.3,1073.5,2586.7,24.2,605
L,4444796,4444888,96,997.9,2259.4,1630.2,1449.0,11.1,310
L,4445244,4445392,152,1732.4,1433.3,2182.6,1346.3,4.1,655
L,4445536,4445704,172,2193.6,1285.3,1472.7,2630.4,17.0,808
L,4445732,4445820,92,1422.4,3062.1,1881.3,1894.2,13.8,331
L,4445992,4446256,268,1890.5,1798.0,1959.6,1341.8,5.6,646
L,4447200,4447904,708,2127.4,1261.9,1781.3,1091.9,3.7,785
L,4447940,4448684,748,1779.5,1046.9,2057.4,1550.5,6.6,616
L,4448820,4449164,348,2069.9,1578.9,2173.2,1490.7,1.4,607
L,4449536,4449800,268,2198.1,1361.3,1866.1,1284.4,3.1,920
L,4449876,4450128,256,1867.1,1196.4,1819.5,1305.0,1.4,920
L,4462952,4463004,56,1775.5,1102.2,1029.8,1433.7,7.6,175
L,4463780,4463796,20,904.2,1463.4,920.0,1352.6,1.3,99
L,4463972,4464100,132,942.3,1322.0,1036.7,2544.5,14.2,321
L,4464144,4464228,88,859.6,2591.7,724.1,1605.0,11.4,287
L,4466524,4466640,120,909.3,1395.6,2368.7,1102.9,13.1,411
L,4466672,4466688,20,2216.7,1026.6,1977.2,1017.1,2.1,139
L,4466956,4467224,272,1884.8,1087.6,1849.1,1241.2,1.9,1014
L,4467304,4467512,212,1864.1,1219.9,1815.5,1281.3,0.9,998
L,4467740,4467924,188,1845.8,1191.4,1850.5,1216.8,0.3,1151
L,4468440,4468768,332,1906.8,1148.0,1876.2,1118.1,0.5,7
L,4468896,4468988,96,1923.3,1218.8,1851.4,1350.2,1.7,518
L,4472012,4472036,28,1765.2,1149.3,1542.5,1153.9,2.0,92
L,4472916,4472936,24,1446.3,1188.7,1665.8,1098.0,2.2,123
L,4474044,4474120,80,1897.1,1105.5,1908.1,1450.6,4.2,322
L,4474892,4474900,12,1858.3,1121.9,1904.4,1110.9,0.4,54
L,4479068,4479096,32,1755.7,1236.3,2043.1,1116.4,2.9,122
L,4479252,4479260,12,2151.3,1074.0,2105.5,1077.9,0.4,51
L,4479548,4479608,64,1952.9,1182.2,1282.7,2378.4,15.3,478
L,4479636,4479728,96,1244.1,2338.8,1799.8,1383.8,12.3,336
L,4481300,4481316,20,1911.7,1182.3,2037.8,1188.0,1.1,77
L,4481828,4481868,44,2188.1,1184.1,2658.7,1263.1,4.2,122
L,4482508,4482576,72,2873.5,1297.4,1919.1,1094.0,8.7,161
L,4483700,4483744,48,1811.1,1106.0,2525.9,1203.8,6.4,195
L,4484000,4484044,48,2611.5,1230.1,1892.4,1115.1,6.5,177
L,4484200,4484432,236,1730.0,1178.3,1793.5,1295.5,1.5,666
L,4484536,4484780,248,1819.3,1234.3,1801.5,1257.5,0.3,751
L,4486848,4486864,20,1813.2,1163.4,1693.2,1183.2,1.1,72
L,4488432,4488536,108,1638.7,1238.2,2023.2,1225.8,3.4,477
L,4488824,4489060,240,1962.3,1105.3,1909.1,1282.9,2.2,666
L,4490688,4490816,132,1996.4,1164.2,1985.5,1260.6,1.2,413
L,4490996,4491224,232,1932.7,1143.4,1909.5,1430.1,3.5,689
L,4491644,4491652,12,1951.0,1170.6,1901.5,1147.9,0.5,65
L,4493676,4493692,20,1907.0,1189.0,1769.5,1230.0,1.3,90
L,4494696,4494708,16,1642.4,1235.2,1718.7,1228.6,0.7,57
L,4496684,4496700,20,1699.2,1223.6,1569.3,1233.7,1.1,76
L,4498256,4498416,164,872.7,1412.0,2670.4,1104.5,16.0,416
L,4498652,4499004,356,2895.0,1094.9,1208.8,1371.4,15.0,854
L,4499396,4499412,20,1111.1,1389.0,958.4,1419.4,1.4,93
L,4500232,4500600,372,937.2,1508.8,901.3,1449.1,0.8,535
L,4502644,4502656,16,942.3,1324.4,1035.4,1310.7,0.8,72
L,4502796,4502832,40,1196.4,1269.7,1762.4,1207.9,5.0,170
L,4503044,4503280,240,2103.2,1236.8,1759.5,1322.5,3.2,696
L,4503420,4503428,12,1824.0,1157.7,1877.2,1149.9,0.5,60
L,4503620,4503628,12,1873.9,1128.2,1813.4,1131.0,0.5,67
L,4504872,4508908,4040,1864.8,1160.2,2788.7,1150.4,8.1,87
L,4509320,4509368,52,2977.0,1196.4,1960.7,1158.3,8.9,222
L,4509772,4509972,204,1870.0,1210.6,1919.2,1441.9,2.9,697
L,4510028,4510308,284,1933.9,1496.4,1847.4,1269.1,2.9,544
L,4511992,4512460,472,1858.6,1187.1,1935.9,1137.8,0.9,15
L,4515092,4515144,56,1970.5,1228.5,2780.9,1292.8,7.2,150
L,4515572,4515676,108,2939.5,1335.5,1632.0,1263.3,11.5,440
L,4515708,4515716,12,1733.9,1229.0,1808.1,1240.0,0.7,84
L,4516528,4516544,20,1949.5,1236.0,1790.6,1204.4,1.5,101
L,4517072,4517092,24,1793.3,1156.7,1996.2,1174.3,1.8,102
L,4517972,4517992,24,2179.0,1173.6,1959.0,1181.4,1.9,113
L,4518160,4518324,168,1850.6,1254.5,1924.7,1432.5,2.3,571
L,4518576,4518584,12,1926.7,1231.5,1878.3,1227.5,0.4,54
L,4520636,4520660,28,1933.2,1187.1,2184.1,1209.2,2.2,103
L,4520884,4520904,24,2506.3,1282.5,2201.8,1245.2,2.7,157
L,4521644,4521692,52,1963.2,1240.4,2737.1,1357.3,7.0,178
L,4522032,4522064,36,2828.1,1371.0,2350.0,1255.2,4.4,169
L,4522512,4522640,132,1988.9,1208.6,1791.9,1288.4,2.0,406
L,4523844,4523860,20,1808.1,1250.4,1821.5,1362.5,1.4,105
L,4524076,4524088,16,1926.3,1193.0,1847.9,1197.1,0.7,60
L,4524136,4524364,232,1804.4,1205.5,1892.3,1325.5,1.7,670
L,4526748,4526804,60,1908.3,1244.6,2701.3,1320.3,7.0,159
L,4527348,4527380,36,2826.4,1341.3,2385.8,1311.3,3.9,146
L,4528432,4528456,28,2221.3,1265.3,1936.1,1185.8,2.7,130
L,4529024,4529076,56,1991.7,1156.1,2779.7,1229.9,7.0,182
L,4529204,4529264,64,2896.5,1229.2,1906.1,1105.2,8.8,173
L,4529716,4529760,48,1814.7,1198.9,1636.1,1962.1,9.4,522
L,4529800,4529832,36,1573.1,1884.6,1784.5,1531.0,4.7,194
L,4529876,4530164,292,1808.2,1501.2,1858.9,1362.6,1.8,443
L,4532844,4532856,16,1903.6,1183.6,1829.0,1178.5,0.7,57
L,4536212,4536224,16,1721.7,1172.4,1785.8,1132.1,0.8,65
L,4537664,4537700,40,1896.3,1175.3,1969.6,1531.7,4.4,162
L,4539508,4539528,24,1910.9,1154.6,2111.5,1169.9,1.8,99
L,4539812,4539828,20,2293.5,1186.5,2125.6,1179.0,1.5,103
L,4540312,4540352,44,1995.9,1152.9,2533.4,1280.1,5.0,168
L,4540576,4540620,48,2680.9,1326.5,2024.4,1177.8,6.1,183
L,4540924,4540976,56,1878.6,1183.1,1318.4,2420.4,15.5,473
L,4541000,4541084,88,1282.3,2402.2,1928.2,1326.7,14.0,251
L,4542036,4542080,48,1996.9,1159.2,2444.8,1201.4,4.0,104
L,4542364,4542404,44,2606.4,1236.6,1943.2,1171.7,5.9,202
L,4544388,4544404,20,1829.8,1192.8,1723.8,1143.8,1.1,73
L,4545120,4545392,276,2009.4,1329.0,1866.3,1358.3,1.3,754
L,4545528,4545536,12,1914.2,1222.2,1858.0,1215.8,0.5,63
L,4547312,4547356,48,1957.4,1212.8,2442.9,1183.4,4.3,109
L,4547588,4547620,36,2591.8,1214.0,2070.3,1226.7,4.6,178
L,4547920,4547940,24,1967.5,1218.8,2190.0,1203.7,2.0,111
L,4549220,4549232,16,2388.1,1197.3,2324.5,1143.6,0.9,76
L,4549860,4549876,20,2014.2,1200.7,2013.8,1287.7,1.1,82
L,4550704,4550752,52,1938.0,1165.6,2660.4,1296.1,6.6,156
L,4550944,4550980,40,2759.0,1315.2,2143.9,1153.7,5.8,181
L,4551252,4551564,316,2004.6,1058.0,1849.5,1329.7,3.6,659
L,4551628,4553176,1552,1894.1,1246.9,1941.6,1151.4,1.2,656
L,4553728,4553740,16,1883.6,1183.0,1956.1,1148.8,0.8,67
L,4554276,4554288,16,1948.9,1137.0,1879.7,1164.5,0.7,60
L,4556828,4556844,20,1929.1,1208.6,2069.4,1228.3,1.3,81
L,4558036,4558056,24,2335.1,1291.6,2521.1,1330.6,1.7,90
L,4558308,4558364,60,2723.1,1319.6,2058.9,1126.5,6.3,155
L,4560056,4560104,52,1917.1,1096.7,2678.1,1155.3,6.7,179
L,4560588,4560632,48,2794.3,1140.7,2138.3,1157.8,5.8,171
L,4561172,4561216,48,1914.7,1276.0,1876.5,1386.4,1.4,156
L,4561672,4561780,112,1884.3,1229.2,1865.3,1364.7,1.7,548
L,4562092,4562100,12,1891.5,1203.9,1898.4,1241.7,0.5,58
L,4567280,4567292,16,1855.3,1251.6,1772.5,1260.4,0.7,66
L,4568368,4568380,16,1632.3,1259.5,1574.5,1182.1,1.1,92
L,4569624,4569644,24,1535.5,1168.1,1678.5,1137.5,1.3,71
L,4571264,4571272,12,1791.6,1142.3,1749.2,1128.2,0.4,51
L,4571720,4571804,88,1716.6,1187.2,1636.9,1373.4,2.4,262
L,4573804,4573816,16,1627.0,1187.4,1721.1,1198.9,0.8,74
L,4574680,4574716,40,1772.5,1201.0,1153.1,1263.8,5.5,183
L,4575608,4575652,48,982.7,1270.7,1650.1,1080.1,6.3,178
L,4575988,4576200,216,1956.8,1198.6,1750.0,1354.6,2.6,783
L,4576340,4576544,208,1772.6,1213.7,1795.2,1372.7,1.9,926
L,4578448,4578460,16,1881.6,1254.0,1928.5,1181.6,1.0,85
L,4578760,4578768,12,1918.8,1180.2,1872.6,1192.1,0.4,54
L,4578892,4579720,832,1892.0,1158.5,1829.2,1364.7,2.6,434
L,4580052,4580200,152,1891.4,1270.0,1870.1,1321.2,0.7,688
L,4580224,4580272,52,1891.4,1270.0,1870.1,1321.2,0.7,0
L,4581624,4581656,36,1882.0,1177.9,2265.0,1154.2,3.4,116
L,4582040,4582060,24,2446.4,1174.6,2155.3,1166.8,2.6,144
L,4582360,4582372,16,1914.2,1173.3,2014.8,1182.0,0.9,78
L,4583832,4584024,196,1944.9,1205.8,1410.5,1127.6,4.8,465
L,4585336,4585400,68,1457.5,984.7,2688.2,1315.7,11.6,231
L,4585888,4585932,48,2826.5,1351.4,1936.9,1267.0,7.9,223
L,4586060,4586308,252,1937.9,1231.6,1834.9,1348.3,1.7,777
L,4587068,4587884,820,1923.7,1195.6,1855.3,1214.3,0.7,13
L,4589908,4590004,100,1923.7,1195.6,1855.3,1214.3,0.7,0
L,4590748,4590760,16,1904.9,1273.5,1858.5,1329.3,0.8,68
L,4591056,4591068,16,1919.5,1294.4,1877.4,1240.6,0.8,66
L,4592008,4592028,24,1949.9,1076.5,1877.1,971.9,1.4,88
L,4592232,4592248,20,1909.0,989.1,1898.7,1129.9,1.7,118
L,4593588,4593608,24,1776.9,1252.4,1556.1,1281.2,2.0,116
L,4594040,4594076,40,1363.8,1305.4,1747.0,1139.0,3.9,126
L,4597488,4597756,272,1886.6,1273.9,1845.2,1428.4,1.9,596
L,4601424,4601444,24,1735.6,1217.2,1576.7,1200.4,1.4,80
L,4602260,4602280,24,1469.9,1219.5,1686.7,1163.4,2.0,112
L,4603668,4603776,112,1818.0,1175.5,1782.4,1552.7,4.6,272
L,4603928,4604168,244,1843.1,1307.8,1712.3,1348.5,1.3,614
L,4604420,4604720,304,1845.4,1210.3,1854.3,1351.5,1.7,701
L,4605360,4605688,332,1829.2,1185.0,1857.0,1154.2,0.5,18
L,4607224,4607244,24,1833.8,1212.7,1636.1,1241.7,1.8,96
L,4607520,4607552,36,1366.1,1283.7,1756.2,1173.2,3.7,132
L,4607980,4608020,44,1893.8,1210.8,1443.3,1332.5,4.2,129
L,4608496,4608528,36,1298.9,1330.2,1660.3,1193.9,3.6,127
L,4608980,4609068,92,1853.0,1275.7,1897.3,1337.2,0.8,409
L,4610640,4610764,128,1858.7,1267.2,1816.9,1246.0,0.5,512
L,4610840,4610876,40,1852.6,1138.3,1521.0,1880.0,9.4,428
L,4610912,4611096,188,1399.9,1856.1,1176.1,714.6,13.8,416
L,4611496,4611528,36,1108.9,1013.8,935.3,1113.9,1.9,111
L,4611608,4611876,272,725.4,1154.0,1686.9,1526.5,9.4,500
L,4612072,4612304,236,1756.7,1408.8,1775.5,1504.7,1.2,771
L,4612604,4612640,40,1813.8,1361.0,2332.7,1252.6,4.8,158
L,4612788,4613040,256,2467.9,1185.6,2270.3,1314.6,2.4,807
L,4613156,4613804,652,2283.7,1240.8,3065.1,1691.1,9.0,828
L,4614060,4622280,8224,3134.5,1572.3,3270.0,2834.3,14.2,834
L,4622328,4622816,492,2573.2,2467.7,1724.0,1349.9,14.9,324
L,4623128,4623184,60,1749.6,1104.2,1361.3,384.7,9.3,237
L,4623536,4623616,84,1291.1,290.6,2207.2,1492.8,16.4,295
L,4623740,4623920,184,2226.8,1553.5,2346.5,1680.7,1.9,944
L,4624144,4624172,32,2329.2,1519.7,1874.6,1297.2,4.9,218
L,4625336,4625460,128,1851.6,1301.4,1925.5,1392.3,1.3,712
L,4625760,4625772,16,1920.6,1225.7,1838.6,1282.0,1.0,89
L,4628712,4628732,24,1788.0,1186.8,1623.7,1272.6,1.8,99
L,4629552,4629612,64,1392.8,1336.7,2208.1,1072.7,7.8,147
L,4629712,4629936,228,2295.1,1115.7,1932.6,1253.4,3.6,796
L,4631848,4631992,148,1925.4,1180.8,1872.2,1401.8,2.7,838
L,4632564,4632584,24,1928.6,1251.0,2164.7,1294.8,2.1,122
L,4633540,4633600,64,2372.5,1316.1,1040.9,1313.9,11.6,237
L,4633800,4633920,124,978.4,1298.3,1867.6,1350.9,7.8,605
L,4634264,4634272,12,1873.5,1197.9,1899.8,1159.9,0.5,65
L,4635100,4635152,56,1875.2,1121.6,1101.5,1249.2,6.9,152
L,4635408,4635444,40,992.2,1269.8,1666.6,1185.5,6.0,193
L,4635868,4635944,80,1848.1,1244.3,1854.7,1375.5,1.6,465
L,4636108,4636384,280,1841.4,1219.1,1797.7,1287.8,0.9,952
L,4638784,4638792,12,1849.0,1142.8,1810.1,1159.4,0.4,50
L,4639304,4639340,40,1764.9,1194.4,2210.8,1230.5,4.0,129
L,4639800,4639812,16,2435.4,1275.5,2508.8,1301.8,0.7,62
L,4640124,4640148,28,2604.8,1337.4,2864.7,1366.6,2.3,106
L,4640684,4641120,440,3017.2,1453.8,444.0,631.8,23.9,1295
L,4641240,4642120,884,482.3,699.9,2895.1,1683.7,23.6,1108
L,4642552,4642584,36,2974.9,1493.8,3073.8,1199.6,3.7,180
L,4644284,4644304,24,3049.5,1203.9,3056.5,1399.7,2.4,140
L,4645588,4645824,240,3045.2,1412.4,3078.7,1425.4,0.3,580
L,4646444,4646820,380,3086.8,1351.5,2622.3,1298.8,4.1,531
L,4646892,4647404,516,2643.6,1202.7,2195.2,1360.3,4.4,676
L,4647556,4647572,20,2170.8,1225.0,2025.2,1223.0,1.3,88
L,4647776,4647784,12,1890.4,1214.9,1842.1,1211.3,0.4,54
L,4649404,4649456,56,1941.2,1168.8,2590.4,1110.2,5.8,128
L,4649936,4650044,112,2704.7,1137.5,1838.0,1315.0,7.9,291
L,4650236,4650284,52,1956.3,1127.2,2793.4,1233.4,7.5,205
L,4650896,4651140,248,2942.7,1284.8,1990.5,1298.9,8.4,935
L,4651352,4651364,16,2027.6,1115.7,2114.3,1104.4,0.8,69
L,4651584,4652240,660,2146.4,1110.3,2768.7,1566.9,7.8,1406
L,4652420,4652436,20,2817.5,1398.7,2977.5,1363.0,1.5,105
L,4653560,4653612,56,3060.3,1279.9,1946.3,1191.3,9.8,246
L,4654000,4654192,196,1966.2,1237.4,1895.9,1353.6,1.6,760
L,4654276,4654576,304,1889.0,1274.8,1826.9,1267.4,0.6,742
L,4654908,4654920,16,1855.9,1179.2,1932.2,1201.7,0.7,64
L,4656724,4656748,28,1845.6,1184.1,1657.0,1174.9,1.7,88
L,4657848,4658024,180,1044.4,1192.4,2285.1,1146.8,10.9,500
L,4659316,4659804,492,2358.7,1118.6,2244.5,1279.3,2.2,846
L,4662288,4662836,552,2256.4,1217.9,1895.3,1372.8,3.7,1088
L,4663144,4663160,20,1886.2,1241.5,2012.1,1222.4,1.1,77
L,4666608,4666628,24,1915.5,1168.4,2114.9,1159.7,1.8,93
L,4667260,4667360,104,2329.2,1246.1,2786.1,1543.8,5.4,747
L,4667796,4667828,36,2764.0,1396.1,2231.8,1299.0,4.8,193
L,4668152,4668168,20,2093.0,1246.0,2262.0,1300.7,1.6,112
L,4668444,4668460,20,2583.3,1394.6,2742.6,1426.0,1.4,103
L,4668728,4668752,28,2810.8,1400.4,2535.9,1217.8,3.3,159
L,4669112,4669152,44,2425.3,1132.6,2065.9,1015.2,3.5,112
L,4670492,4670568,80,1864.7,1205.6,1819.9,1247.1,0.6,562
L,4671668,4671688,24,1881.9,1195.3,2098.7,1218.7,1.9,110
L,4672164,4672188,28,2324.0,1252.4,2582.8,1271.8,2.3,115
L,4672416,4672428,16,2757.1,1347.6,2848.4,1401.5,1.0,90
