eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
R,1207529,1207541,16,1854.3,1261.2,1909.6,1174.4,1.2,102
R,1212865,1212885,24,1906.6,1077.5,1931.0,923.4,1.9,107
R,1214221,1214229,12,2391.3,688.0,2347.9,702.5,0.4,53
R,1214405,1214417,16,2314.9,731.8,2247.2,769.0,0.8,66
R,1214505,1214597,96,2210.3,771.5,835.0,560.1,12.1,157
R,1215005,1215013,12,585.9,632.9,634.6,658.5,0.5,62
R,1215253,1215273,24,645.3,655.3,843.5,791.7,2.3,145
R,1215433,1215453,24,854.2,875.0,888.7,1000.6,1.5,86
R,1215669,1215693,28,958.0,1102.7,1239.3,1352.3,3.8,207
R,1216013,1216025,16,1271.9,1428.4,1411.4,1400.9,1.2,116
R,1216241,1216257,20,1427.2,1394.0,1668.1,1283.3,2.5,183
R,1216953,1216965,16,1837.4,1304.9,1949.2,1307.1,1.0,92
R,1218337,1218369,36,1902.9,1296.2,1849.4,1686.4,4.8,198
R,1219705,1219725,24,1895.9,1669.6,2107.9,1598.4,2.1,125
R,1219921,1219933,16,2245.3,1569.1,2355.0,1560.9,1.0,88
R,1220285,1220293,12,2397.7,1555.9,2343.2,1567.6,0.5,64
R,1220697,1220717,24,2376.3,1577.0,2555.9,1610.4,1.7,95
R,1221053,1221101,52,2717.8,1661.8,2018.4,1127.6,9.1,280
R,1221417,1221449,36,1981.7,1080.9,1547.0,996.4,4.0,158
R,1221729,1221741,16,1505.5,984.9,1601.0,981.0,0.8,73
R,1222157,1222173,20,1705.8,989.7,1919.7,1002.6,1.9,131
R,1227113,1227137,28,1902.2,1104.1,1623.0,1064.3,2.5,125
R,1227361,1227385,28,1574.8,1070.9,1915.2,1080.8,3.0,148
R,1227645,1227657,16,2027.9,1108.9,2124.6,1116.0,0.9,75
R,1227917,1227937,24,2216.2,1130.0,2371.8,1158.2,1.4,86
R,1228129,1228181,56,2461.8,1182.0,1586.9,1090.9,7.9,177
R,1228593,1228613,24,1457.9,1076.2,1775.3,1083.3,2.8,170
R,1229917,1229925,12,1839.7,1111.5,1911.6,1115.2,0.6,80
R,1231393,1231409,20,1921.2,1117.4,1760.3,1103.0,1.4,102
R,1231617,1231649,36,1639.9,1085.3,1175.0,1078.0,4.0,142
R,1231845,1231857,16,1064.5,1076.0,944.4,1076.6,1.0,89
R,1232065,1232089,28,914.9,1070.6,1344.6,1048.8,3.7,201
R,1232569,1232585,20,1458.4,1055.2,1671.3,1066.0,1.9,141
R,1232829,1232849,24,1786.6,1084.0,2069.7,1106.3,2.5,156
R,1233189,1233205,20,2272.9,1133.6,2446.9,1172.4,1.6,115
R,1233517,1233533,20,2561.9,1193.7,2727.7,1245.1,1.6,112
R,1234005,1234029,28,2846.9,1272.3,2535.6,1199.3,3.0,145
R,1234301,1234321,24,2388.9,1189.3,2168.0,1134.3,2.1,120
R,1234493,1234521,32,2043.5,1129.1,1733.8,1093.9,2.8,103
R,1234789,1234801,16,1182.4,1057.5,1051.4,1053.3,1.1,95
R,1235005,1235025,24,1037.9,1046.2,1390.7,1031.0,3.0,202
