eye,tStart,tEnd,duration
R,97765,97851,88
R,101141,101149,10
R,101285,102707,1424
R,102961,103009,50
R,103063,103167,106
R,103425,103425,2
R,103573,103625,54
R,103763,103767,6
R,103877,104733,858
R,111417,111435,20
R,112027,112131,106
R,144495,144565,72
R,161601,161649,50
R,164535,164615,82
R,179179,179187,10
R,186915,186969,56
R,188179,188245,68
R,199371,199433,64
R,228447,228463,18
R,276095,276149,56
R,278223,278305,84
R,289419,289469,52
R,297767,297819,54
R,312325,312393,70
R,324669,324721,54
R,333301,333377,78
R,350047,350081,36
R,352391,352607,218
R,352769,352811,44
R,352975,353299,326
R,353419,353495,78
R,353711,353781,72
R,359865,359911,48
R,371355,371425,72
R,382653,382707,56
R,388013,388093,82
R,403377,403455,80
R,407017,407071,56
R,418705,418805,102
R,424733,424773,42
R,425029,425263,236
R,425433,425493,62
R,425725,425889,166
R,426683,426705,24
R,427617,428017,402
R,428149,428221,74
R,428333,428381,50
R,435631,435703,74
R,445567,445755,190
R,449301,449347,48
R,452095,452155,62
R,453345,453379,36
R,461769,461925,158
R,467031,467047,18
R,476479,476555,78
R,478881,478995,116
R,483759,483847,90
R,490645,490759,116
R,495665,495713,50
R,495937,496189,254
R,496323,496403,82
R,496695,496757,64
R,512501,512583,84
R,521107,521203,98
R,524117,524187,72
R,527093,527149,58
R,535931,536005,76
R,538799,538897,100
R,542023,542097,76
R,547823,547899,78
R,551119,551181,64
R,559871,560007,138
R,562407,562517,112
R,565035,565095,62
R,566177,566219,44
R,566785,567491,708
R,567593,567683,92
R,567907,567953,48
R,569027,569089,64
R,576443,576527,86
R,580335,580345,12
R,586303,586367,66
R,592089,592115,28
R,604373,604409,38
R,610095,610155,62
R,616261,616749,490
R,618239,618313,76
R,625601,625735,136
R,630905,630991,88
R,631329,631413,86
R,636235,636245,12
R,639283,639325,44
R,644939,645011,74
R,653595,653665,72
R,659951,660029,80
R,663559,663603,46
R,666569,666619,52
R,672463,672487,26
R,684257,684317,62
R,689875,689895,22
R,697869,697919,52
R,698141,699001,862
R,699199,699241,44
R,699623,699747,126
R,700587,700605,20
R,703657,703735,80
R,706973,707147,176
R,709685,712429,2746
R,712513,712537,26
R,712715,712785,72
R,714097,714163,68
R,717855,717927,74
R,724413,724499,88
R,732939,733035,98
R,741725,741815,92
R,749473,749549,78
R,755809,755897,90
R,765815,765881,68
R,770969,771051,84
R,776325,776421,98
R,781321,781761,442
R,782137,794293,12158
R,794539,794619,82
R,798231,798323,94
R,802595,802659,66
R,806303,806443,142
R,806631,806739,110
R,810865,810975,112
R,812739,812809,72
R,823859,823921,64
R,829803,829895,94
R,834951,835011,62
R,839043,839123,82
R,847893,847951,60
R,858083,858191,110
R,861903,861959,58
R,869495,869519,26
R,873827,873915,90
R,874215,874317,104
R,874385,874729,346
R,874833,875025,194
R,875301,875353,54
R,875603,875613,12
R,875759,876001,244
R,876081,876155,76
R,884139,884219,82
R,892021,892069,50
R,897181,897275,96
R,905025,905089,66
R,910301,910417,118
R,913005,913071,68
R,921443,921457,16
R,925203,925309,108
R,931259,931311,54
R,939859,939925,68
R,940069,940193,126
R,940259,940415,158
R,940541,940583,44
R,940727,940799,74
R,941341,941389,50
R,942047,942081,36
R,945015,945075,62
R,949673,949749,78
R,955373,955481,110
R,960765,960865,102
R,962545,962629,86
R,968583,968703,122
R,972959,973023,66
R,975749,975841,94
R,977219,977329,112
R,981967,982059,94
R,982285,983459,1176
R,983569,983667,100
R,983775,983831,58
R,983953,984037,86
R,987469,987587,120
R,990149,990239,92
R,992183,992269,88
R,994397,994477,82
R,997035,997135,102
R,1000421,1000481,62
R,1005299,1005439,142
R,1010011,1010497,488
R,1010597,1010815,220
R,1011025,1012039,1016
R,1012081,1012515,436
R,1013605,1013841,238
R,1014863,1014999,138
R,1016579,1017715,1138
R,1018071,1019023,954
R,1019873,1020909,1038
R,1023001,1023201,202
R,1023261,1023299,40
R,1030877,1031647,772
R,1032835,1033885,1052
R,1034383,1034467,86
R,1037499,1037565,68
R,1066515,1066605,92
R,1071123,1071211,90
R,1078741,1078803,64
R,1086083,1086131,50
R,1086831,1087171,342
R,1087475,1087525,52
R,1093793,1093875,84
R,1103813,1103909,98
R,1108261,1108341,82
R,1113009,1113127,120
R,1119229,1119391,164
R,1123957,1124135,180
R,1129679,1129769,92
R,1131537,1131607,72
R,1135917,1135963,48
R,1139289,1139357,70
R,1144885,1151607,6724
R,1151773,1151937,166
R,1152827,1152953,128
R,1153681,1153801,122
R,1157477,1157627,152
R,1161703,1161783,82
R,1170343,1170477,136
R,1190817,1190891,76
R,1191045,1191065,22
R,1191699,1191835,138
R,1192033,1192663,632
R,1192781,1192887,108
R,1193027,1193133,108
R,1193825,1193899,76
R,1196177,1196259,84
R,1200031,1200117,88
R,1204007,1204097,92
R,1205277,1205331,56
R,1206427,1300173,93748
R,1305811,1305833,24
R,1308751,1309345,596
R,1316701,1316773,74
R,1323893,1323985,94
R,1331819,1332445,628
R,1332595,1332677,84
R,1342731,1342829,100
R,1344881,1345001,122
R,1350385,1350441,58
R,1354817,1354887,72
R,1355265,1355297,34
R,1356873,1356927,56
R,1373515,1373665,152
R,1384605,1384713,110
R,1391023,1391041,20
R,1410237,1410351,116
R,1412313,1412339,28
R,1412593,1412847,256
R,1413667,1413685,20
R,1417869,1417931,64
R,1425265,1425305,42
R,1431139,1431239,102
R,1437839,1437919,82
R,1448089,1448173,86
R,1454719,1454779,62
R,1460181,1460213,34
R,1469261,1469321,62
R,1470191,1470227,38
R,1470633,1470681,50
R,1471369,1471425,58
R,1472821,1472883,64
R,1482081,1482161,82
R,1496303,1496357,56
R,1501707,1501723,18
R,1514899,1514947,50
R,1526367,1526435,70
R,1528307,1528339,34
R,1528681,1528765,86
R,1529143,1529971,830
R,1530419,1530477,60
R,1530747,1530789,44
R,1531655,1531719,66
R,1554493,1554587,96
R,1559053,1559205,154
R,1563251,1564387,1138
R,1564875,1569211,4338
R,1579107,1579151,46
R,1580789,1586385,5598
R,1588319,1588387,70
R,1589087,1590723,1638
R,1590875,1590875,2
R,1590937,1590975,40
R,1591323,1592445,1124
R,1595197,1595297,102
R,1602159,1602239,82
R,1606619,1606667,50
R,1610083,1610311,230
R,1613205,1613303,100
R,1615225,1615561,338
R,1617995,1618167,174
R,1618285,1621091,2808
R,1623471,1627527,4058
R,1629515,1629611,98
R,1641945,1642041,98
R,1650031,1650089,60
R,1650675,1650817,144
R,1651887,1652365,480
R,1653353,1653421,70
R,1667153,1667183,32
R,1673995,1674043,50
R,1678787,1678811,26
R,1684343,1684377,36
R,1698841,1698987,148
R,1699889,1700185,298
R,1701395,1701499,106
R,1707027,1707175,150
R,1711603,1711669,68
R,1714425,1714527,104
R,1719193,1719243,52
R,1723451,1723513,64
R,1725695,1725757,64
R,1734005,1734091,88
R,1738257,1738279,24
R,1743573,1743719,148
R,1747717,1747745,30
R,1749361,1749531,172
R,1759223,1759349,128
R,1762305,1762305,2
R,1765845,1765881,38
R,1768153,1768215,64
R,1772471,1773433,964
R,1777167,1777301,136
R,1781999,1782209,212
R,1783571,1784153,584
R,1786197,1786375,180
R,1792501,1792907,408
R,1796637,1796671,36
R,1798457,1798519,64
R,1800615,1800699,86
R,1803205,1805127,1924
R,1806765,1806811,48
R,1808481,1808539,60
R,1812415,1812475,62
R,1813989,1815383,1396
R,1815445,1815505,62
R,1815865,1815961,98
R,1817161,1817223,64
R,1818053,1818093,42
R,1821329,1821403,76
R,1823383,1823451,70
R,1826373,1826439,68
R,1830013,1830075,64
R,1834669,1834741,74
R,1843127,1843183,58
R,1854955,1855019,66
R,1868791,1868851,62
R,1870931,1870985,56
R,1875185,1875223,40
R,1882805,1882869,66
R,1883843,1883903,62
R,1885385,1885479,96
R,1886691,1896175,9486
