time,text
51060,!CAL
51061,!CAL Calibration points:
51061,"!CAL 3.2, -21.7 2073, 5132"
51061,"!CAL 2.9, -38.5 2198, 8655"
51061,"!CAL 3.3, -5.0 1964, 1979"
51061,"!CAL -29.2, -20.0 -2070, 5084"
51061,"!CAL 32.5, -21.3 6638, 5203"
51061,"!CAL eye check box: (L,R,T,B)"
51061,"!CAL href cal range: (L,R,T,B)"
51061,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
51061,"!CAL Prenormalize: offx, offy = 3.2297 -21.725"
51061,!CAL Gains: cx:138.480 lx:106.417 rx:173.006
51061,!CAL Gains: cy:170.698 ty:229.627 by:177.085
51061,"!CAL Resolution (upd) at screen center: X=1.9, Y=1.5"
51061,!CAL Gain Change Proportion: X: 0.626 Y: 0.297
51061,!CAL Gain Ratio (Gy/Gx) = 1.233
51061,"!CAL Cross-Gain Ratios: X=0.061, Y=0.009"
51061,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
51062,"!CAL CR gain match(x,y) = 1.000, 1.000"
51062,!CAL Slip rotation correction OFF
51063,!CAL CALIBRATION HV5 L LEFT GOOD
57919,"!CAL VALIDATION HV5 L LEFT GOOD ERROR 0.27 avg. 0.43 max OFFSET 0.23 deg. -26.3,0.1 pix."
57919,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 0.23 deg. -23.8,7.4 pix."
57919,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 0.41 deg. -46.3,-0.2 pix."
57919,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 0.31 deg. -15.6,-22.9 pix."
57919,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 0.07 deg. -6.1,3.2 pix."
57919,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 0.43 deg. -47.2,-9.1 pix."
62655,"DRIFTCORRECT L LEFT at 1920,1080 OFFSET 0.39 deg. -37.7,15.7 pix."
63228,RECCFG CR 250 2 1 L
63228,ELCLCFG RTABLER
63228,GAZE_COORDS 0.00 0.00 3839.00 2159.00
63228,THRESHOLDS L 106 222
63228,ELCL_PROC ELLIPSE (5)
63228,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
63229,!MODE RECORD CR 250 2 1 L
65569,TRIALID 1
65616,FIX_START
66621,FIX_END
66637,STIM_START
66904,STIM_END
67404,RESP_START
78689,RESP_END
78689,TRIAL_END 1
78689,TRIALID 2
78691,FIX_START
79188,FIX_END
79205,STIM_START
79455,STIM_END
79955,RESP_START
84307,RESP_END
84307,TRIAL_END 2
84307,TRIALID 3
84309,FIX_START
85806,FIX_END
85822,STIM_START
86089,STIM_END
86589,RESP_START
90424,RESP_END
90424,TRIAL_END 3
90424,TRIALID 4
90426,FIX_START
91423,FIX_END
91440,STIM_START
91690,STIM_END
92190,RESP_START
95256,RESP_END
95256,TRIAL_END 4
95257,TRIALID 5
95260,FIX_START
95757,FIX_END
95774,STIM_START
96024,STIM_END
96524,RESP_START
99559,RESP_END
99559,TRIAL_END 5
99559,TRIALID 6
99561,FIX_START
100057,FIX_END
100074,STIM_START
100323,STIM_END
100823,RESP_START
105991,RESP_END
105991,TRIAL_END 6
105991,TRIALID 7
105995,FIX_START
106491,FIX_END
106508,STIM_START
106774,STIM_END
107274,RESP_START
113758,RESP_END
113758,TRIAL_END 7
113758,TRIALID 8
113760,FIX_START
114758,FIX_END
114775,STIM_START
115025,STIM_END
115525,RESP_START
120209,RESP_END
120209,TRIAL_END 8
120209,TRIALID 9
120211,FIX_START
120709,FIX_END
120726,STIM_START
120992,STIM_END
121492,RESP_START
124859,RESP_END
124859,TRIAL_END 9
124859,TRIALID 10
124861,FIX_START
125359,FIX_END
125376,STIM_START
125626,STIM_END
126126,RESP_START
128926,RESP_END
128927,TRIAL_END 10
128927,TRIALID 11
128928,FIX_START
129427,FIX_END
129443,STIM_START
129710,STIM_END
130210,RESP_START
133593,RESP_END
133593,TRIAL_END 11
133593,TRIALID 12
133595,FIX_START
134094,FIX_END
134110,STIM_START
134361,STIM_END
134860,RESP_START
138210,RESP_END
138210,TRIAL_END 12
138210,TRIALID 13
138213,FIX_START
138711,FIX_END
138727,STIM_START
138994,STIM_END
139494,RESP_START
145227,RESP_END
145227,TRIAL_END 13
145227,TRIALID 14
145229,FIX_START
145728,FIX_END
145745,STIM_START
145995,STIM_END
146495,RESP_START
149995,RESP_END
149995,TRIAL_END 14
149995,TRIALID 15
