time,text
83110,!CAL
83111,!CAL Calibration points:
83111,"!CAL 6.8, -32.6 2030, 4942"
83111,"!CAL 4.5, -42.4 2122, 8321"
83111,"!CAL 10.2, -19.3 1957, 1973"
83111,"!CAL -21.0, -29.6 -1859, 4888"
83111,"!CAL 41.8, -34.8 6411, 5033"
83111,"!CAL eye check box: (L,R,T,B)"
83111,"!CAL href cal range: (L,R,T,B)"
83111,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
83111,"!CAL Prenormalize: offx, offy = 6.7533 -32.594"
83111,!CAL Gains: cx:133.168 lx:151.924 rx:115.215
83111,!CAL Gains: cy:87.692 ty:482.415 by:193.250
83111,"!CAL Resolution (upd) at screen center: X=2.0, Y=3.0"
83111,!CAL Gain Change Proportion: X: 0.319 Y: 1.496
83111,!CAL Gain Ratio (Gy/Gx) = 0.659
83111,!CAL Bad Y/X gain ratio: 0.659
83111,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
83111,"!CAL CR gain match(x,y) = 1.000, 1.000"
83112,!CAL Slip rotation correction OFF
83114,!CAL CALIBRATION HV5 R RIGHT GOOD
89661,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.32 avg. 0.66 max OFFSET 0.09 deg. -8.6,3.7 pix."
89662,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.30 deg. -8.8,24.6 pix."
89662,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.07 deg. 5.8,-4.3 pix."
89662,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 0.27 deg. -29.9,8.3 pix."
89662,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.39 deg. -36.4,-20.4 pix."
89662,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.66 deg. 26.8,-52.2 pix."
94056,"DRIFTCORRECT R RIGHT at 1920,1080 OFFSET 0.46 deg. 18.5,36.0 pix."
94636,RECCFG CR 500 2 1 R
94636,ELCLCFG RTABLER
94636,GAZE_COORDS 0.00 0.00 3839.00 2159.00
94636,THRESHOLDS R 60 191
94636,ELCL_PROC ELLIPSE (5)
94636,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
94637,!MODE RECORD CR 500 2 1 R
106586,TRIALID 1
106602,FIX_START
107596,FIX_END
107613,STIM_START
107879,STIM_END
108379,RESP_START
112548,RESP_END
112548,TRIAL_END 1
112548,TRIALID 2
112550,FIX_START
113046,FIX_END
113063,STIM_START
113313,STIM_END
113813,RESP_START
116315,RESP_END
116315,TRIAL_END 2
116315,TRIALID 3
116318,FIX_START
116814,FIX_END
116830,STIM_START
117097,STIM_END
117597,RESP_START
121466,RESP_END
121466,TRIAL_END 3
121466,TRIALID 4
121470,FIX_START
121965,FIX_END
121981,STIM_START
122231,STIM_END
122731,RESP_START
125032,RESP_END
125032,TRIAL_END 4
125032,TRIALID 5
125036,FIX_START
125532,FIX_END
125549,STIM_START
125799,STIM_END
126298,RESP_START
129403,RESP_END
129404,TRIAL_END 5
129404,TRIALID 6
129406,FIX_START
129898,FIX_END
129915,STIM_START
130165,STIM_END
130666,RESP_START
137801,RESP_END
137801,TRIAL_END 6
137801,TRIALID 7
137804,FIX_START
138299,FIX_END
138316,STIM_START
138583,STIM_END
139083,RESP_START
141434,RESP_END
141434,TRIAL_END 7
141434,TRIALID 8
141436,FIX_START
141933,FIX_END
141950,STIM_START
142200,STIM_END
142700,RESP_START
145101,RESP_END
145101,TRIAL_END 8
145101,TRIALID 9
145105,FIX_START
145601,FIX_END
145617,STIM_START
145884,STIM_END
146384,RESP_START
148550,RESP_END
148550,TRIAL_END 9
148550,TRIALID 10
148553,FIX_START
149050,FIX_END
149067,STIM_START
149317,STIM_END
149817,RESP_START
151584,RESP_END
151584,TRIAL_END 10
151584,TRIALID 11
151587,FIX_START
152084,FIX_END
152101,STIM_START
152368,STIM_END
152868,RESP_START
155468,RESP_END
155468,TRIAL_END 11
155468,TRIALID 12
155471,FIX_START
155968,FIX_END
155985,STIM_START
156235,STIM_END
156735,RESP_START
160452,RESP_END
160452,TRIAL_END 12
160452,TRIALID 13
160455,FIX_START
160953,FIX_END
160969,STIM_START
161236,STIM_END
161736,RESP_START
165987,RESP_END
165987,TRIAL_END 13
165987,TRIALID 14
165989,FIX_START
166486,FIX_END
166503,STIM_START
166753,STIM_END
167253,RESP_START
169337,RESP_END
169337,TRIAL_END 14
169337,TRIALID 15
169339,FIX_START
169837,FIX_END
169853,STIM_START
170120,STIM_END
170620,RESP_START
172737,RESP_END
172737,TRIAL_END 15
172737,TRIALID 16
172739,FIX_START
173237,FIX_END
173254,STIM_START
173504,STIM_END
174005,RESP_START
175771,RESP_END
175771,TRIAL_END 16
175771,TRIALID 17
175775,FIX_START
176271,FIX_END
176288,STIM_START
176554,STIM_END
177054,RESP_START
178905,RESP_END
178905,TRIAL_END 17
178905,TRIALID 18
178908,FIX_START
179905,FIX_END
179921,STIM_START
180188,STIM_END
180688,RESP_START
183339,RESP_END
183339,TRIAL_END 18
183339,TRIALID 19
183343,FIX_START
183839,FIX_END
183855,STIM_START
184105,STIM_END
184605,RESP_START
186472,RESP_END
186472,TRIAL_END 19
186472,TRIALID 20
191289,FIX_START
191789,FIX_END
191806,STIM_START
192056,STIM_END
192556,RESP_START
196206,RESP_END
196206,TRIAL_END 20
196206,TRIALID 21
196209,FIX_START
196707,FIX_END
196723,STIM_START
196990,STIM_END
197490,RESP_START
200824,RESP_END
200824,TRIAL_END 21
200824,TRIALID 22
200827,FIX_START
201324,FIX_END
201341,STIM_START
201607,STIM_END
202107,RESP_START
204458,RESP_END
204458,TRIAL_END 22
204458,TRIALID 23
204461,FIX_START
204958,FIX_END
204975,STIM_START
205241,STIM_END
205741,RESP_START
207608,RESP_END
207608,TRIAL_END 23
207608,TRIALID 24
207610,FIX_START
208108,FIX_END
208125,STIM_START
208392,STIM_END
208892,RESP_START
210558,RESP_END
210558,TRIAL_END 24
210558,TRIALID 25
210560,FIX_START
211059,FIX_END
211075,STIM_START
211325,STIM_END
211826,RESP_START
213976,RESP_END
213976,TRIAL_END 25
213976,TRIALID 26
213979,FIX_START
214476,FIX_END
214492,STIM_START
214759,STIM_END
215259,RESP_START
216992,RESP_END
216992,TRIAL_END 26
216992,TRIALID 27
216995,FIX_START
217493,FIX_END
217510,STIM_START
217760,STIM_END
218260,RESP_START
227060,RESP_END
227060,TRIAL_END 27
227060,TRIALID 28
227063,FIX_START
227560,FIX_END
227577,STIM_START
227827,STIM_END
228327,RESP_START
230211,RESP_END
230211,TRIAL_END 28
230211,TRIALID 29
230213,FIX_START
230711,FIX_END
230728,STIM_START
230994,STIM_END
231495,RESP_START
233645,RESP_END
233645,TRIAL_END 29
233645,TRIALID 30
233647,FIX_START
234145,FIX_END
234161,STIM_START
234428,STIM_END
234928,RESP_START
236562,RESP_END
236562,TRIAL_END 30
236562,TRIALID 31
236564,FIX_START
237062,FIX_END
237079,STIM_START
237329,STIM_END
237829,RESP_START
239563,RESP_END
239563,TRIAL_END 31
239563,TRIALID 32
239565,FIX_START
240062,FIX_END
240079,STIM_START
240329,STIM_END
240829,RESP_START
246847,RESP_END
246847,TRIAL_END 32
246847,TRIALID 33
246849,FIX_START
247346,FIX_END
247363,STIM_START
247630,STIM_END
248130,RESP_START
257397,RESP_END
257397,TRIAL_END 33
257397,TRIALID 34
257400,FIX_START
257898,FIX_END
257915,STIM_START
258181,STIM_END
258681,RESP_START
260248,RESP_END
260248,TRIAL_END 34
260248,TRIALID 35
260251,FIX_START
260748,FIX_END
260765,STIM_START
261015,STIM_END
261515,RESP_START
263182,RESP_END
263182,TRIAL_END 35
263182,TRIALID 36
263184,FIX_START
263681,FIX_END
263698,STIM_START
263948,STIM_END
264449,RESP_START
