eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
R,1496868,1496880,16,1823.3,936.5,1916.5,1015.4,1.3,116
R,1499756,1499764,12,1912.2,1126.9,1956.0,1150.3,0.5,63
R,1500180,1500260,84,1942.8,1152.9,3270.0,2073.5,16.6,334
R,1500632,1500708,80,3270.0,2078.9,1978.6,1311.0,15.1,362
R,1501208,1501220,16,1914.5,1198.1,1852.9,1228.1,0.7,60
R,1501824,1501936,116,1784.4,1254.8,1742.7,1268.2,0.4,938
R,1502104,1502200,100,1677.0,1309.6,207.5,543.3,15.6,289
R,1503156,1503200,48,71.1,623.6,-63.6,-249.8,9.8,278
R,1504048,1504124,80,-64.7,-265.7,2139.5,-67.5,18.1,404
R,1504656,1504736,84,2265.8,-41.0,1967.8,949.0,12.4,581
R,1505328,1505352,28,1919.4,1074.7,1492.8,1020.2,3.9,186
R,1505608,1505628,24,1311.2,1022.8,1605.8,1017.2,2.6,169
R,1505792,1505824,36,1601.8,992.7,2163.6,983.6,5.1,225
R,1506280,1506300,24,2173.3,967.2,1940.3,1064.8,2.5,143
R,1507096,1507172,80,1842.8,1087.8,1869.0,1082.7,0.2,680
R,1509584,1509720,140,1875.5,1108.1,1889.1,1074.8,0.4,944
R,1510128,1510176,52,1885.0,1095.8,2878.2,1121.4,9.1,297
R,1510520,1510552,36,2948.0,1129.8,2092.3,1085.7,7.9,327
R,1511368,1511444,80,1946.6,1091.5,1894.6,1129.9,0.7,393
R,1512508,1512536,32,1908.6,1136.2,2350.4,1112.4,4.1,181
R,1512796,1512828,36,2384.6,1057.5,1723.3,1053.9,6.0,229
R,1513084,1513168,88,1689.1,1085.9,2383.4,1058.1,6.4,968
R,1513548,1513568,24,2334.5,1012.6,2048.6,995.1,2.6,161
R,1514260,1514276,20,1997.5,1006.7,1801.2,981.2,1.8,130
R,1514992,1515104,116,1820.2,985.3,2952.9,578.1,11.6,225
R,1515740,1515780,44,2907.3,612.3,2026.7,1038.5,9.7,333
R,1515996,1516028,36,1877.3,1052.0,1194.5,1061.6,6.1,253
R,1516356,1516372,20,962.2,1024.7,722.0,1021.7,2.1,145
R,1516656,1516680,28,675.5,1019.5,1181.9,1053.3,4.4,229
R,1517204,1517268,68,1329.3,1097.9,1721.1,1078.1,3.5,420
R,1518084,1518128,48,1701.2,1076.4,1445.9,1100.3,2.3,641
R,1518412,1518448,40,1449.4,1064.7,2231.9,1049.5,7.1,289
R,1518692,1518728,40,2288.1,1044.7,2948.4,1045.3,6.1,236
R,1519036,1519108,76,2984.1,1061.4,1248.8,1097.4,15.7,313
R,1519524,1519540,20,1063.1,1100.8,828.1,1089.3,2.0,141
R,1519932,1519988,60,774.7,1090.3,1734.4,1064.1,8.4,211
R,1520264,1520428,168,1823.0,1091.6,2007.1,1043.9,1.8,1270
R,1521592,1521612,24,2019.3,1014.0,2341.0,1038.0,3.0,186
R,1522180,1522200,24,2386.6,1052.6,1990.8,1035.6,3.6,215
R,1523016,1523032,20,1917.1,1046.6,2123.7,1076.2,1.9,139
R,1523980,1524024,48,2169.9,1109.6,2524.7,1465.4,5.6,191
R,1524236,1524272,40,2503.4,1554.5,1862.5,909.8,10.1,382
R,1524976,1525008,36,1823.6,862.2,2298.6,1121.5,5.5,251
R,1525340,1525472,136,2307.1,1171.3,1225.3,1125.0,9.8,841
R,1525736,1525764,32,1109.2,1058.7,1643.1,1042.8,4.7,228
R,1525976,1525996,24,1717.6,1032.5,2011.6,1033.3,2.7,170
R,1526312,1526340,32,2083.8,1025.7,2576.3,1033.6,4.5,219
R,1526584,1526604,24,2718.4,1057.4,3026.3,1078.8,2.9,172
R,1526912,1526928,20,3137.7,1081.7,3270.0,1093.6,1.2,141
R,1527040,1527120,84,3270.0,1116.1,1258.4,1073.4,18.1,362
R,1527544,1527564,24,1067.9,1076.4,1474.0,1073.0,3.6,230
R,1528028,1528056,32,1534.7,1040.1,2164.3,999.4,5.7,292
R,1528676,1528696,24,2243.3,996.2,2531.9,1046.3,2.7,174
R,1529032,1529080,52,2630.5,1013.2,1454.0,930.5,10.7,311
R,1529260,1529284,28,1329.3,927.6,926.1,1062.9,3.9,203
R,1529472,1529508,40,842.9,1094.1,1775.3,1048.5,8.2,326
R,1529872,1529892,24,1872.5,1049.6,2268.2,1023.0,3.6,229
R,1530208,1530236,32,2419.5,1038.5,2944.8,1059.2,4.9,214
R,1530572,1530676,108,3046.8,1075.2,2466.5,1054.0,5.4,779
R,1531376,1531388,16,2454.1,1057.1,2591.9,1087.7,1.3,115
R,1531676,1531700,28,2581.0,1072.7,2066.0,1021.3,4.8,256
R,1532156,1532172,20,1956.4,1049.0,1786.0,1069.0,1.6,116
R,1533316,1534616,1304,1847.6,1089.4,1847.6,1089.4,0.0,113
R,1534760,1534788,32,3012.3,1073.8,2468.2,1019.5,5.1,246
R,1535444,1535452,12,2294.4,1004.0,2361.7,1023.6,0.7,84
R,1536072,1536140,72,2419.4,1053.9,2711.7,958.0,3.0,283
R,1536312,1536472,164,2695.7,982.2,2758.8,837.9,1.9,1020
R,1536720,1536744,28,2690.3,863.8,2298.1,1032.1,4.2,227
R,1537128,1537168,44,2206.4,1059.2,1330.8,1071.0,8.0,282
R,1537600,1537628,32,1218.2,1074.7,1793.3,1060.1,5.2,248
R,1537916,1537952,40,1893.7,1083.0,2626.8,1074.0,6.8,278
R,1538164,1538192,32,2713.2,1084.9,3243.3,1100.3,4.9,230
R,1538428,1538536,112,3270.0,1125.5,1051.4,1086.7,19.9,384
R,1538788,1538804,20,690.8,1081.5,375.9,1102.8,2.6,186
R,1539292,1539312,24,288.5,1086.9,674.5,1110.1,3.2,213
R,1539548,1539608,64,702.1,1136.1,1627.7,1079.7,8.1,732
R,1540184,1540200,20,1718.8,1079.3,1920.5,1195.1,2.4,175
R,1540432,1541040,612,1908.0,1241.3,1916.8,1280.8,0.5,1354
R,1541068,1542940,1876,1950.0,1268.5,2743.2,1081.7,7.7,632
R,1543068,1543084,20,1998.8,1186.9,1811.0,1113.7,2.0,142
R,1543404,1543492,92,1795.3,1142.7,1776.8,1102.8,0.5,564
R,1543880,1543904,28,1760.8,1103.6,2177.8,1125.7,3.9,211
R,1544828,1544984,160,2246.7,1127.8,1901.2,1051.7,3.3,1039
R,1545116,1547380,2268,1932.4,1043.5,1949.4,1009.2,0.5,147
R,1547684,1547708,28,1950.0,1123.4,2365.1,1123.3,3.8,203
R,1548216,1548236,24,2441.4,1091.5,2132.6,1046.8,2.9,178
R,1548696,1548720,28,2001.2,1059.4,1578.3,1090.2,3.9,205
R,1549288,1549308,24,1435.2,1051.7,1902.9,1053.3,4.2,261
R,1549500,1549520,24,1955.3,1031.7,1594.3,1120.4,3.5,219
R,1549856,1549872,20,1604.0,1126.9,1948.1,1240.5,3.5,255
R,1550380,1550400,24,1966.3,1240.5,1742.7,1322.4,2.3,145
R,1550764,1550932,172,1839.6,1347.1,1931.3,1119.9,3.0,620
R,1551252,1551264,16,1959.5,1122.9,2053.7,1090.3,1.0,85
R,1551720,1551752,36,2048.5,1064.5,2656.0,1070.6,5.7,251
R,1552028,1552048,24,2757.8,1106.1,3081.6,1126.1,3.0,184
R,1552296,1552404,112,3149.4,1139.3,2112.9,1192.2,9.6,1154
R,1552972,1553104,136,1972.7,1157.7,2241.7,1100.1,2.6,968
R,1553604,1553624,24,2226.7,1096.5,2494.3,1114.1,2.5,156
R,1553876,1553900,28,2508.8,1115.7,2052.5,1112.4,4.2,229
R,1554324,1554340,20,1987.8,1108.4,1833.6,1078.2,1.5,109
R,1554688,1554836,152,1837.6,1108.0,1965.9,1123.1,1.2,829
R,1555036,1555052,20,1956.1,1125.2,2134.1,1115.1,1.6,124
R,1555372,1555408,40,2178.0,1070.4,2857.2,1101.8,6.3,237
R,1555620,1555692,76,2870.8,1082.2,1002.8,1079.8,16.8,332
R,1555972,1555988,20,609.8,1058.0,342.9,1066.2,2.2,166
R,1556296,1556316,24,278.0,1021.7,736.3,1049.0,3.8,247
R,1556692,1556736,48,834.3,1101.2,1775.2,1074.1,8.3,308
R,1556984,1557012,32,1816.7,1063.9,2331.6,1066.2,4.7,222
R,1557224,1557260,40,2430.4,1060.3,3124.1,1089.5,6.4,243
R,1557496,1557616,124,3210.7,1112.8,2148.8,1215.9,9.8,871
R,1558136,1558148,16,2023.7,1234.0,1925.9,1162.4,1.3,112
R,1558908,1558916,12,1876.3,1131.6,1811.9,1139.6,0.6,74
R,1560316,1560376,64,1847.4,1100.7,2057.1,878.5,3.4,334
R,1560408,1561880,1476,2069.4,860.8,1901.0,1169.1,4.2,507
R,1562496,1562572,80,1861.7,1165.4,1547.9,1067.8,3.1,681
R,1563084,1563112,32,1541.0,998.4,2009.4,1224.4,5.1,262
R,1563420,1563520,104,2053.5,1257.0,2041.5,1202.0,0.7,1069
R,1564404,1564424,24,2030.3,1146.4,1961.6,968.1,2.4,147
R,1564692,1564824,136,1961.3,994.4,2446.7,968.5,4.5,945
R,1565080,1565112,36,2453.2,971.7,3053.9,960.1,5.6,246
R,1565388,1565432,48,3101.0,1001.6,2006.6,1115.7,10.2,333
R,1566012,1566160,152,1954.6,1141.6,2103.0,1212.4,1.6,939
R,1567240,1567260,24,2088.7,1172.3,2394.0,1207.0,2.9,178
R,1567500,1567632,136,2417.3,1239.9,1948.8,1247.0,4.3,1061
R,1568224,1568236,16,1866.1,1170.4,1758.9,1181.5,1.0,87
R,1568724,1568752,32,1777.7,1209.1,2363.0,1243.8,5.4,267
R,1569436,1569500,68,2439.1,1227.2,1999.6,1204.4,4.1,171
R,1570608,1570616,12,1913.0,1151.9,1863.0,1167.9,0.5,63
R,1571172,1571196,28,1827.5,1171.2,1463.5,1195.3,3.3,170
R,1571484,1571520,40,1394.5,1202.3,2162.3,1222.0,7.0,297
R,1571852,1572012,164,2225.0,1211.5,2107.5,1110.2,1.7,1060
R,1572916,1572976,64,2089.0,1155.5,2843.4,1989.5,12.6,310
R,1573172,1573212,44,2861.9,2007.4,2217.5,1280.6,10.9,367
R,1574856,1574872,20,2031.0,1129.6,2050.0,1001.7,1.6,122
R,1575940,1575960,24,2054.7,994.6,2370.9,1125.2,3.4,212
