eye,tStart,tEnd,duration
R,894170,894668,500
R,895642,895728,88
R,896610,896692,84
R,896976,897774,800
R,898568,898644,78
R,900520,900590,72
R,910492,910568,78
R,925994,926082,90
R,982630,982674,46
R,1005652,1005766,116
R,1042310,1042394,86
R,1070572,1070638,68
R,1093590,1093662,74
R,1116796,1116864,70
R,1125388,1125492,106
R,1140088,1140176,90
R,1167220,1167282,64
R,1179778,1179836,60
R,1186826,1186902,78
R,1187100,1187206,108
R,1217286,1217332,48
R,1223032,1223078,48
R,1247338,1247370,34
R,1259456,1259554,100
R,1275664,1275720,58
R,1282956,1283042,88
R,1288702,1288778,78
R,1325802,1325910,110
R,1354752,1354844,94
R,1361384,1361456,74
R,1367724,1367806,84
R,1379230,1379338,110
R,1394486,1394564,80
R,1404050,1404154,106
R,1410736,1410850,116
R,1422886,1422988,104
R,1423582,1423682,102
R,1425374,1425464,92
R,1444068,1444164,98
R,1490256,1490340,86
R,1491106,1491194,90
R,1491528,1491614,88
R,1527328,1527398,72
R,1538118,1538160,44
R,1551800,1551874,76
R,1556344,1556406,64
R,1557428,1557518,92
R,1568830,1568914,86
R,1591646,1591774,130
R,1604606,1604692,88
R,1618682,1618766,86
R,1620982,1621080,100
R,1645192,1645268,78
R,1653272,1653376,106
R,1680980,1681002,24
R,1681368,1681444,78
R,1694392,1694478,88
R,1703088,1703162,76
R,1714870,1714954,86
R,1720990,1721062,74
R,1731628,1731684,58
R,1732540,1732634,96
R,1758742,1758848,108
R,1768198,1768290,94
R,1778496,1778550,56
R,1790006,1790152,148
R,1796342,1796406,66
R,1799848,1800880,1034
R,1801638,1801714,78
R,1802100,1802182,84
R,1808012,1808106,96
R,1819572,1819652,82
R,1829076,1829130,56
R,1834122,1834222,102
R,1845052,1845124,74
R,1862336,1862402,68
R,1872334,1872520,188
R,1882456,1882564,110
R,1888074,1888146,74
R,1896556,1896628,74
R,1899354,1899448,96
R,1904442,1904566,126
R,1908398,1908494,98
R,1919986,1920094,110
R,1928230,1928302,74
R,1928658,1928748,92
R,1933866,1933982,118
R,1939184,1939280,98
R,1942062,1942150,90
R,1944240,1944340,102
R,1947610,1947702,94
R,1950408,1950542,136
R,1953298,1953382,86
R,1957002,1957118,118
R,1960110,1960188,80
R,1963832,1963938,108
R,1968814,1968918,106
R,1975812,1975890,80
R,1981178,1981272,96
R,1983636,1983744,110
R,1992086,1992188,104
R,1997402,1997512,112
R,2004898,2004970,74
R,2009612,2009710,100
R,2014384,2014458,76
R,2016802,2016908,108
R,2023500,2023606,108
R,2031146,2031286,142
R,2034762,2034878,118
R,2037872,2037976,106
R,2042044,2042144,102
R,2049616,2049742,128
R,2052870,2052996,128
R,2061092,2061210,120
R,2067524,2067622,100
R,2073152,2073246,96
R,2076774,2076914,142
R,2082950,2083070,122
R,2092100,2092244,146
R,2094760,2094898,140
R,2101390,2101510,122
R,2103752,2103834,84
R,2107944,2108018,76
R,2110504,2110586,84
R,2119006,2119108,104
R,2123890,2124010,122
R,2132186,2132434,250
R,2139910,2140042,134
R,2146620,2146746,128
R,2150076,2150200,126
R,2153044,2153184,142
R,2156408,2156524,118
R,2160524,2160616,94
R,2162408,2162512,106
R,2162650,2162840,192
R,2162984,2166914,3932
R,2167270,2167368,100
R,2167864,2167952,90
R,2168522,2168614,94
R,2176034,2176116,84
R,2182560,2182648,90
R,2183112,2183200,90
R,2185998,2186076,80
R,2188504,2188586,84
R,2190286,2190390,106
R,2194672,2194770,100
R,2199470,2199568,100
R,2199772,2199914,144
R,2200110,2200202,94
R,2204982,2205078,98
R,2211564,2211658,96
R,2221216,2221336,122
R,2225450,2225568,120
R,2227708,2227790,84
R,2231040,2231122,84
R,2242862,2242946,86
R,2252012,2252100,90
R,2254362,2254470,110
R,2254666,2254790,126
R,2257834,2257932,100
R,2264534,2264622,90
R,2269574,2269620,48
R,2274746,2274822,78
R,2279530,2279628,100
R,2284238,2284344,108
R,2288780,2288888,110
R,2290942,2291040,100
R,2295264,2295376,114
R,2297530,2297634,106
R,2302410,2302494,86
R,2304390,2304478,90
R,2304968,2305080,114
R,2307064,2307142,80
R,2311604,2311698,96
R,2313484,2313552,70
R,2316110,2316176,68
R,2319928,2320022,96
R,2322866,2322966,102
R,2326994,2327094,102
R,2329524,2329646,124
R,2331962,2332076,116
R,2334474,2334558,86
R,2336636,2336736,102
R,2341008,2341118,112
R,2343810,2343894,86
R,2346234,2346350,118
R,2348702,2348830,130
R,2351702,2351810,110
R,2355664,2355756,94
R,2359164,2359252,90
R,2361682,2361810,130
R,2363204,2363804,602
R,2364180,2364290,112
R,2365328,2365410,84
R,2366176,2366746,572
R,2366988,2367120,134
R,2367520,2367602,84
R,2370974,2371084,112
R,2373214,2373332,120
R,2376028,2376150,124
R,2378306,2378406,102
R,2381070,2381154,86
R,2383150,2383236,88
R,2384936,2385032,98
R,2387812,2387920,110
R,2390078,2390188,112
R,2392484,2392606,124
R,2395022,2395144,124
R,2397200,2397306,108
R,2399692,2399806,116
R,2402136,2402252,118
R,2404988,2405116,130
R,2406882,2406972,92
R,2409962,2410056,96
R,2410372,2410478,108
R,2414964,2415088,126
R,2417554,2417948,396
R,2421242,2421340,100
R,2423668,2423776,110
R,2426672,2426734,64
R,2429210,2429296,88
R,2433688,2433804,118
R,2436320,2436422,104
R,2439258,2439358,102
R,2439800,2439904,106
R,2442858,2442960,104
R,2445946,2446044,100
R,2448096,2448240,146
R,2450886,2451006,122
R,2453550,2453686,138
R,2456072,2456162,92
R,2458370,2458446,78
R,2462900,2462994,96
R,2465514,2465614,102
R,2467468,2467574,108
R,2470380,2470676,298
R,2474396,2474516,122
R,2476492,2476660,170
R,2477320,2483156,5838
R,2483258,2483414,158
R,2483694,2484626,934
R,2484788,2484918,132
R,2485550,2485654,106
R,2485988,2486374,388
R,2486628,2488390,1764
R,2488546,2488674,130
R,2488976,2489170,196
R,2489272,2492568,3298
R,2492648,2493180,534
R,2493708,2493916,210
R,2494538,2495382,846
R,2498302,2498342,42
R,2498750,2498808,60
R,2501894,2501990,98
R,2502144,2502970,828
R,2507012,2507104,94
R,2511460,2511506,48
R,2521414,2521538,126
R,2530614,2530728,116
R,2538462,2538554,94
R,2538854,2538924,72
R,2539142,2540722,1582
