time,text
3555525,!CAL
3555529,!CAL Calibration points:
3555529,"!CAL 11.9, -27.1 2167, 5188"
3555529,"!CAL 11.8, -43.9 2238, 8741"
3555529,"!CAL 12.5, -11.0 2109, 2089"
3555529,"!CAL -18.1, -25.9 -1847, 5093"
3555529,"!CAL 43.2, -24.0 6784, 5316"
3555529,"!CAL eye check box: (L,R,T,B)"
3555529,"!CAL href cal range: (L,R,T,B)"
3555529,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
3555529,"!CAL Prenormalize: offx, offy = 11.921 -27.126"
3555530,!CAL Gains: cx:135.444 lx:122.662 rx:157.266
3555530,!CAL Gains: cy:168.577 ty:241.092 by:192.288
3555530,"!CAL Resolution (upd) at screen center: X=1.9, Y=1.6"
3555530,!CAL Gain Change Proportion: X: 0.282 Y: 0.254
3555530,!CAL Gain Ratio (Gy/Gx) = 1.245
3555530,"!CAL Cross-Gain Ratios: X=0.047, Y=0.046"
3555530,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
3555530,"!CAL CR gain match(x,y) = 1.000, 1.000"
3555530,!CAL Slip rotation correction OFF
3555531,!CAL CALIBRATION HV5 R RIGHT GOOD
3561900,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.27 avg. 0.69 max OFFSET 0.13 deg. -14.7,1.7 pix."
3561901,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.04 deg. -1.9,3.2 pix."
3561901,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.69 deg. 12.0,55.5 pix."
3561901,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 0.51 deg. -47.7,-23.2 pix."
3561901,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.33 deg. -35.3,-8.3 pix."
3561901,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.44 deg. -38.9,-22.9 pix."
3565666,"DRIFTCORRECT R RIGHT at 1920,1080 OFFSET 0.24 deg. 22.8,9.2 pix."
3566215,RECCFG CR 250 2 1 R
3566215,ELCLCFG RTABLER
3566215,GAZE_COORDS 0.00 0.00 3839.00 2159.00
3566215,THRESHOLDS R 125 211
3566215,ELCL_PROC ELLIPSE (5)
3566215,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
3566216,!MODE RECORD CR 250 2 1 R
3567653,TRIALID 1
3567660,FIX_START
3568661,FIX_END
3568678,STIM_START
3568928,STIM_END
3569428,RESP_START
3574596,RESP_END
3574596,TRIAL_END 1
3574596,TRIALID 2
3574599,FIX_START
3575095,FIX_END
3575112,STIM_START
3575362,STIM_END
3575862,RESP_START
3579763,RESP_END
3579763,TRIAL_END 2
3579763,TRIALID 3
3579766,FIX_START
3580262,FIX_END
3580279,STIM_START
3580529,STIM_END
3581029,RESP_START
3585780,RESP_END
3585780,TRIAL_END 3
3585780,TRIALID 4
3585781,FIX_START
3586280,FIX_END
3586296,STIM_START
3586546,STIM_END
3587046,RESP_START
3591330,RESP_END
3591330,TRIAL_END 4
3591330,TRIALID 5
3591332,FIX_START
3591830,FIX_END
3591847,STIM_START
3592097,STIM_END
3592597,RESP_START
3597864,RESP_END
3597864,TRIAL_END 5
3597864,TRIALID 6
3597866,FIX_START
3598364,FIX_END
3598381,STIM_START
3598647,STIM_END
3599148,RESP_START
3603431,RESP_END
3603431,TRIAL_END 6
3603431,TRIALID 7
3603433,FIX_START
3603932,FIX_END
3603948,STIM_START
3604198,STIM_END
3604698,RESP_START
3608532,RESP_END
3608532,TRIAL_END 7
3608532,TRIALID 8
3608534,FIX_START
3609032,FIX_END
3609048,STIM_START
3609315,STIM_END
3609815,RESP_START
3613599,RESP_END
3613599,TRIAL_END 8
3613599,TRIALID 9
3613601,FIX_START
3614099,FIX_END
3614116,STIM_START
3614366,STIM_END
3614866,RESP_START
3621733,RESP_END
3621733,TRIAL_END 9
3621733,TRIALID 10
3621735,FIX_START
3622233,FIX_END
3622250,STIM_START
3622516,STIM_END
3623016,RESP_START
3627200,RESP_END
3627200,TRIAL_END 10
3627200,TRIALID 11
3627202,FIX_START
3627700,FIX_END
3627717,STIM_START
3627967,STIM_END
3628467,RESP_START
3631751,RESP_END
3631751,TRIAL_END 11
3631751,TRIALID 12
3631753,FIX_START
3632251,FIX_END
3632267,STIM_START
3632534,STIM_END
3633034,RESP_START
3635918,RESP_END
3635918,TRIAL_END 12
3635918,TRIALID 13
3635920,FIX_START
3636418,FIX_END
3636435,STIM_START
3636684,STIM_END
3637185,RESP_START
3640585,RESP_END
3640585,TRIAL_END 13
3640585,TRIALID 14
3640587,FIX_START
3641085,FIX_END
3641101,STIM_START
3641351,STIM_END
3641851,RESP_START
3647019,RESP_END
3647019,TRIAL_END 14
3647019,TRIALID 15
3647021,FIX_START
3647519,FIX_END
3647536,STIM_START
3647786,STIM_END
3648286,RESP_START
3650286,RESP_END
3650286,TRIAL_END 15
3650286,TRIALID 16
3650288,FIX_START
3650786,FIX_END
3650802,STIM_START
3651069,STIM_END
3651569,RESP_START
3656036,RESP_END
3656036,TRIAL_END 16
3656036,TRIALID 17
3656038,FIX_START
3657536,FIX_END
3657554,STIM_START
3657820,STIM_END
3658320,RESP_START
3663486,RESP_END
3663486,TRIAL_END 17
3663486,TRIALID 18
3663489,FIX_START
3663987,FIX_END
3664004,STIM_START
3664270,STIM_END
3664771,RESP_START
3669704,RESP_END
3669704,TRIAL_END 18
3669704,TRIALID 19
3669706,FIX_START
3670204,FIX_END
3670221,STIM_START
3670471,STIM_END
3670971,RESP_START
3683239,RESP_END
3683239,TRIAL_END 19
3683239,TRIALID 20
3687773,FIX_START
3688773,FIX_END
3688789,STIM_START
3689056,STIM_END
3689556,RESP_START
3692906,RESP_END
3692906,TRIAL_END 20
3692906,TRIALID 21
3692908,FIX_START
3693407,FIX_END
3693423,STIM_START
3693690,STIM_END
3694190,RESP_START
3696607,RESP_END
3696607,TRIAL_END 21
3696607,TRIALID 22
3696609,FIX_START
3697107,FIX_END
3697124,STIM_START
3697373,STIM_END
3697874,RESP_START
3700557,RESP_END
3700557,TRIAL_END 22
3700557,TRIALID 23
3700559,FIX_START
3701057,FIX_END
3701074,STIM_START
3701324,STIM_END
3701824,RESP_START
3705108,RESP_END
3705108,TRIAL_END 23
3705108,TRIALID 24
3705110,FIX_START
3705608,FIX_END
3705625,STIM_START
3705874,STIM_END
3706374,RESP_START
3711408,RESP_END
3711408,TRIAL_END 24
3711408,TRIALID 25
3711410,FIX_START
3712408,FIX_END
3712425,STIM_START
3712675,STIM_END
3713175,RESP_START
3716192,RESP_END
3716192,TRIAL_END 25
3716192,TRIALID 26
3716194,FIX_START
3716692,FIX_END
3716709,STIM_START
3716976,STIM_END
3717476,RESP_START
3719275,RESP_END
3719275,TRIAL_END 26
3719275,TRIALID 27
3719277,FIX_START
3719776,FIX_END
3719792,STIM_START
3720042,STIM_END
3720542,RESP_START
3725293,RESP_END
3725293,TRIAL_END 27
3725293,TRIALID 28
3725295,FIX_START
3725793,FIX_END
3725810,STIM_START
3726059,STIM_END
3726560,RESP_START
3729776,RESP_END
3729776,TRIAL_END 28
3729776,TRIALID 29
3729778,FIX_START
3730277,FIX_END
3730293,STIM_START
3730543,STIM_END
3731043,RESP_START
3733960,RESP_END
3733960,TRIAL_END 29
3733960,TRIALID 30
3733962,FIX_START
3734461,FIX_END
3734477,STIM_START
3734744,STIM_END
3735244,RESP_START
3739128,RESP_END
3739128,TRIAL_END 30
3739128,TRIALID 31
3739129,FIX_START
3739627,FIX_END
3739644,STIM_START
3739911,STIM_END
3740411,RESP_START
3745528,RESP_END
3745528,TRIAL_END 31
3745528,TRIALID 32
3745530,FIX_START
3746029,FIX_END
3746045,STIM_START
3746312,STIM_END
3746811,RESP_START
3749095,RESP_END
3749095,TRIAL_END 32
3749095,TRIALID 33
3749097,FIX_START
3749595,FIX_END
3749612,STIM_START
3749879,STIM_END
3750379,RESP_START
3754112,RESP_END
3754112,TRIAL_END 33
3754112,TRIALID 34
3754114,FIX_START
3754612,FIX_END
3754629,STIM_START
3754896,STIM_END
3755396,RESP_START
3760096,RESP_END
3760096,TRIAL_END 34
3760096,TRIALID 35
3760098,FIX_START
3760596,FIX_END
3760613,STIM_START
3760880,STIM_END
3761380,RESP_START
3766030,RESP_END
3766030,TRIAL_END 35
3766030,TRIALID 36
3766033,FIX_START
3766530,FIX_END
3766547,STIM_START
3766797,STIM_END
3767297,RESP_START
3771164,RESP_END
3771164,TRIAL_END 36
3771164,TRIALID 37
3771166,FIX_START
3771664,FIX_END
3771681,STIM_START
3771931,STIM_END
3772431,RESP_START
