eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,4716403,4716495,96,1798.8,1170.9,810
L,4716519,4716775,260,1686.4,983.6,797
L,4716815,4716951,140,1136.3,1043.6,669
L,4717051,4717075,28,1875.0,3270.0,390
L,4717095,4717239,148,1872.4,3270.0,515
L,4717323,4717647,328,1990.6,1277.0,609
L,4717667,4717959,296,1867.4,1221.2,674
L,4717995,4718271,280,2222.1,946.1,648
L,4718303,4718571,272,2711.1,951.6,600
L,4718619,4718843,228,1890.8,1141.2,644
L,4718871,4719095,228,1587.2,1204.4,627
L,4719123,4719671,552,1912.5,1159.5,647
L,4719695,4720083,392,1753.7,983.0,688
L,4720123,4720491,372,2409.7,943.4,620
L,4720531,4720775,248,1739.0,1087.2,621
L,4720795,4722791,2000,1924.2,1102.7,671
L,4722835,4723071,240,2708.3,1202.1,690
L,4723091,4723403,316,2871.1,1183.3,592
L,4723427,4723887,464,2856.4,990.7,559
L,4723947,4724283,340,2744.7,495.8,530
L,4724327,4724563,240,1927.9,413.7,533
L,4724591,4724783,196,1891.8,135.7,527
L,4724811,4724987,180,1656.6,-0.7,563
L,4725163,4725207,48,2388.8,3270.0,601
L,4727635,4727823,192,2176.2,1021.7,778
L,4727859,4728283,428,2791.6,1058.7,649
L,4728331,4730723,2396,1897.6,1101.1,676
L,4730779,4731235,460,1036.8,1300.5,571
L,4731255,4731635,384,897.1,1384.1,555
L,4731655,4732695,1044,1006.2,1369.5,648
L,4732907,4733319,416,1246.2,1326.7,673
L,4733363,4733619,260,1891.2,1096.6,631
L,4733671,4733879,212,1186.1,1285.3,615
L,4733899,4734219,324,1019.5,1346.7,606
L,4734383,4739471,5092,1900.6,1126.2,630
L,4739627,4744119,4496,1898.8,1142.5,593
L,4744135,4746239,2108,1916.5,1119.5,672
L,4746255,4746563,312,2032.5,1150.6,722
L,4746579,4747091,516,1949.6,1137.0,733
L,4747127,4747827,704,2522.3,1184.8,563
L,4747847,4748371,528,2671.9,1204.3,582
L,4748415,4749447,1036,1941.2,1104.1,623
L,4749583,4752567,2988,1911.7,1112.5,681
L,4752615,4753123,512,1095.2,1232.0,501
L,4753143,4753687,548,1039.9,1136.6,494
L,4753731,4757467,3740,1914.6,1114.2,658
L,4757483,4757775,296,2001.0,1144.1,748
L,4757791,4758003,216,1917.9,1133.5,750
L,4758047,4758811,768,2727.4,1119.5,568
L,4758863,4762735,3876,1899.3,1124.9,694
L,4762775,4763175,404,1135.6,1217.9,570
L,4763219,4767135,3920,1928.5,1141.5,629
L,4767163,4767335,176,1523.8,1222.0,517
L,4767359,4767675,320,1357.0,1270.1,542
L,4767699,4767927,232,1170.5,1310.4,532
L,4768099,4769339,1244,1913.9,1123.7,578
L,4769355,4771447,2096,1932.7,1112.0,607
L,4771467,4771899,436,2057.1,1123.5,674
L,4771915,4772263,352,1954.2,1127.7,694
L,4772311,4772867,560,2785.9,1105.4,565
L,4772887,4773551,668,2928.0,1137.9,552
L,4773591,4773811,224,2940.7,1503.9,572
L,4773983,4777255,3276,1928.4,1110.4,612
L,4777295,4778051,760,2653.5,1187.7,527
L,4778219,4781223,3008,1939.5,1112.7,614
L,4781271,4781923,656,2739.8,1227.2,507
L,4781963,4785043,3084,1940.8,1122.9,613
L,4785091,4785963,876,2773.7,1255.6,540
L,4786003,4788635,2636,1919.8,1108.9,611
L,4788655,4789043,392,2010.4,1131.8,680
L,4789059,4789607,552,1924.3,1140.8,630
L,4789659,4790119,464,2849.5,1082.1,467
L,4790163,4809263,19104,1933.2,1125.3,618
L,4809307,4809627,324,1072.0,1190.5,585
L,4809671,4810247,580,1563.3,1163.8,549
L,4810275,4811295,1024,1956.2,1111.4,563
L,4811507,4811791,288,1783.7,977.7,483
L,4811823,4812051,232,2243.6,1004.2,531
L,4812603,4812939,340,1945.0,1243.6,591
L,4812963,4813395,436,2147.1,1182.3,520
L,4813419,4813683,268,1904.6,1107.1,537
L,4813731,4814211,484,1439.7,747.0,552
L,4814255,4814939,688,2010.0,1215.8,631
L,4815087,4815475,392,2000.3,1223.5,690
L,4815503,4815819,320,2288.9,1122.4,682
L,4815847,4816143,300,1788.6,1167.8,682
L,4816171,4816643,476,2171.6,1014.2,657
L,4816827,4817231,408,2319.8,1056.6,681
L,4817279,4817775,500,1541.1,1217.9,681
L,4818143,4818879,740,1743.3,1308.7,694
L,4818903,4820411,1512,1913.5,1213.1,720
L,4820567,4821019,456,1891.5,1151.7,796
L,4821043,4821359,320,2135.7,1185.5,799
L,4821387,4821555,172,1968.2,1062.1,789
L,4821747,4822327,584,2060.7,1144.7,764
L,4822511,4823095,588,2111.4,1170.5,748
L,4823115,4823415,304,1962.0,1142.3,773
L,4823435,4823975,544,2102.2,1135.8,762
L,4823995,4826875,2884,1895.8,1109.8,762
L,4826923,4828819,1900,1034.2,1316.9,652
L,4828867,4831431,2568,1928.8,1084.7,694
L,4831447,4831967,524,1988.5,1114.2,751
L,4832027,4832619,596,2977.6,1085.1,585
L,4832659,4832819,164,2184.5,1158.8,658
L,4832843,4833559,720,1942.0,1079.8,666
L,4833755,4836387,2636,1933.1,1100.5,722
L,4836403,4836623,224,2029.6,1121.2,789
L,4836643,4837431,792,1917.8,1110.5,750
L,4837479,4838187,712,2791.3,1087.3,632
L,4838231,4838355,128,1898.2,1132.4,715
L,4838535,4842807,4276,1926.3,1096.2,705
L,4842991,4845175,2188,1917.9,1081.7,621
L,4845195,4845463,272,2043.2,1091.5,724
L,4845479,4846031,556,1958.5,1086.6,745
L,4846071,4846335,268,2614.8,1192.7,643
L,4846351,4847135,788,2743.8,1196.2,617
L,4847211,4847231,24,1953.7,1563.3,439
L,4847423,4851815,4396,1938.9,1084.0,676
L,4851995,4856435,4444,1917.2,1089.4,661
L,4856619,4858223,1608,1942.2,1097.9,582
L,4858395,4859047,656,1918.1,1069.5,576
L,4859099,4859327,232,1155.6,1261.1,515
L,4859343,4859575,236,1096.8,1392.1,494
L,4859751,4864063,4316,1948.9,1076.3,575
L,4864243,4866479,2240,1933.2,1106.8,644
L,4866495,4867791,1300,1937.4,1100.7,644
L,4867911,4872779,4872,1926.5,1094.2,707
L,4872931,4876599,3672,1932.8,1069.0,714
L,4876647,4876995,352,1115.5,1240.4,625
L,4877019,4877679,664,1088.9,1003.6,513
L,4877727,4877915,192,2008.2,1066.4,540
L,4878131,4882055,3928,1942.6,1056.3,600
L,4882103,4882475,376,1104.7,1207.1,577
L,4882503,4883155,656,1072.0,1002.4,500
L,4883195,4883587,396,1826.0,1117.8,572
L,4883635,4883771,140,1068.4,1385.0,592
L,4883987,4888135,4152,1928.1,1051.6,597
L,4888387,4891015,2632,1930.2,1061.2,574
L,4891051,4891163,116,1552.5,1146.2,673
L,4891195,4891379,188,1080.6,1300.7,607
L,4891399,4892055,660,848.2,1337.8,431
L,4892091,4892351,264,1388.6,1241.7,482
L,4892383,4894415,2036,1937.6,1055.4,538
L,4894431,4894679,252,2050.2,1068.4,632
L,4894695,4895815,1124,1942.2,1062.0,628
L,4895859,4896799,944,2775.2,1130.4,519
L,4896839,4900523,3688,1941.5,1052.1,600
L,4900551,4900899,352,1554.3,1181.3,554
L,4900927,4903623,2700,1935.3,1062.1,664
L,4903643,4903855,216,1635.8,1179.0,659
L,4903887,4904523,640,1112.3,1280.5,494
L,4904711,4904975,268,1471.7,1126.5,565
L,4905011,4905543,536,1014.6,1319.4,594
L,4905563,4905707,148,1133.8,1256.6,584
L,4905743,4905923,184,1795.8,1128.8,573
L,4905983,4906503,524,852.4,1349.6,550
L,4906523,4907247,728,1069.6,1320.7,569
L,4907731,4907899,172,1539.5,1184.6,573
L,4907947,4908243,300,834.6,1461.5,538
L,4908303,4908547,248,1848.1,1093.8,525
L,4908567,4908835,272,1979.8,1054.8,502
L,4909123,4911639,2520,1942.2,1079.9,583
L,4911683,4912463,784,1155.2,1223.1,488
L,4912667,4916451,3788,1940.6,1072.5,586
L,4916679,4918543,1868,1943.2,1085.2,605
L,4918563,4918863,304,2185.2,1076.5,683
L,4918883,4919499,620,1977.2,1066.2,710
L,4919535,4919731,200,2584.9,1162.6,646
L,4919751,4920359,612,2763.1,1178.6,523
L,4920571,4920899,332,2120.8,1044.4,548
L,4920943,4921179,240,2984.2,1119.0,552
L,4921435,4922715,1284,1986.8,1067.7,565
L,4922743,4922915,176,2312.1,971.6,471
L,4923111,4923275,168,1484.1,328.4,441
L,4923295,4923583,292,1377.2,215.8,439
L,4923703,4923727,28,2134.4,-1793.5,436
L,4923811,4923843,36,2155.6,-1790.6,421
L,4923991,4924179,192,1060.1,38.7,424
L,4924623,4924787,168,2579.8,-1915.9,423
L,4925555,4925763,212,2872.9,-2048.0,423
L,4926311,4926751,444,2567.1,-1899.6,415
L,4926871,4927147,280,1563.9,1026.6,509
L,4927195,4927443,252,2362.9,927.1,414
L,4927463,4927707,248,2530.9,863.9,388
L,4927767,4927983,220,3235.9,382.9,361
L,4928007,4928195,192,3005.7,204.9,397
L,4928263,4928411,152,3270.0,-81.3,401
L,4928623,4928975,356,2042.0,1092.9,540
L,4929003,4929231,232,2362.1,1048.7,515
L,4929471,4929531,64,2249.5,1021.4,471
L,4929743,4930319,580,2182.4,1145.0,539
L,4930511,4930871,364,2054.4,1152.8,585
L,4930891,4931023,136,1875.7,1210.7,636
L,4931247,4932123,880,1863.2,1170.0,659
L,4932319,4932971,656,1847.9,1232.0,708
L,4933207,4933619,416,1847.1,1232.3,726
L,4933647,4933875,232,2229.6,1156.6,698
L,4934091,4934951,864,2011.2,1148.3,677
L,4934975,4935227,256,1740.8,1132.6,692
L,4935419,4935959,544,1879.5,1122.7,701
L,4935987,4936411,428,2244.4,1106.7,682
L,4936439,4936847,412,1980.3,946.5,614
L,4936867,4939883,3020,1945.9,1062.0,677
L,4940103,4942291,2192,1955.0,1081.3,629
L,4942307,4943467,1164,1987.7,1085.0,644
L,4943507,4943787,284,2575.5,1142.4,557
L,4943807,4944159,356,2741.3,1175.3,570
L,4944179,4945335,1160,2928.1,1193.9,539
L,4945359,4946327,972,2722.0,1196.1,578
L,4946371,4946747,380,1945.3,1026.1,597
L,4946955,4951323,4372,1943.8,1062.7,606
L,4951343,4951511,172,2041.4,1061.5,627
L,4951527,4954315,2792,1954.1,1048.8,631
L,4954351,4954507,160,2589.8,1105.1,603
L,4954531,4955231,704,2967.6,946.7,468
L,4955251,4955615,368,2950.7,1062.3,518
L,4955663,4958251,2592,1948.4,1043.8,572
L,4958267,4958563,300,1934.8,1067.9,647
L,4958599,4958771,176,2540.6,1133.7,614
L,4958791,4959899,1112,2791.2,1151.5,492
L,4960191,4963071,2884,1972.7,1060.1,563
L,4963115,4964183,1072,2887.0,1161.9,464
L,4964383,4966355,1976,1944.0,1054.0,568
L,4966375,4966739,368,2118.2,1071.3,639
L,4966755,4967019,268,2020.6,1079.2,653
L,4967099,4967355,260,3270.0,891.5,584
L,4967615,4967887,276,2686.1,1009.2,441
L,4967915,4968575,664,2930.2,1105.1,519
L,4968615,4969007,396,1966.1,1066.9,574
L,4969227,4972159,2936,1989.1,1070.5,585
