trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,2244127,2245129,,2329071.0,2245147,2245396,2245897,2254014
2,2254017,2255014,,2369741.0,2255030,2255280,2255781,2259698
3,2259700,2260698,,2480985.0,2260714,2260981,2261481,2264664
4,2264666,2265165,,2538591.0,2265181,2265448,2265948,2270365
5,2270367,2271365,,2583578.0,2271382,2271632,2272132,2275532
6,2275534,2276032,,2589312.0,2276049,2276299,2276799,2280332
7,2280334,2280832,,2596263.0,2280849,2281099,2281600,2285199
8,2285201,2286200,,2616981.0,2286217,2286483,2286983,2290550
9,2290552,2291050,,2624082.0,2291067,2291317,2291817,2295667
10,2295669,2296668,,2630049.0,2296684,2296951,2297451,2301301
11,2301303,2302302,,2661870.0,2302318,2302568,2303069,2305835
12,2305837,2306835,,2803966.0,2306852,2307119,2307619,2314103
13,2314105,2314602,,2858888.0,2314619,2314869,2315369,2319269
14,2319272,2319770,,2925377.0,2319786,2320053,2320553,2326570
15,2326572,2329321,,2948563.0,2329337,2329587,2330088,2333121
16,2333123,2334121,,2959164.0,2334138,2334405,2334905,2338255
17,2338257,2339255,,3034138.0,2339272,2339522,2340022,2343822
18,2343824,2344822,,3045772.0,2344839,2345089,2345590,2349739
19,2349741,2351240,,3072041.0,2351257,2351523,2352023,2355473
20,2360645,2362140,,3078775.0,2362157,2362424,2362924,2367741
21,2367743,2369991,,3085310.0,2370008,2370258,2370758,2373041
22,2373043,2373542,,3097777.0,2373559,2373808,2374308,2379375
23,2379377,2380376,,3114162.0,2380392,2380659,2381159,2384442
24,2384444,2385443,,3139181.0,2385459,2385726,2386226,2389076
25,2389078,2390077,,3163900.0,2390093,2390360,2390860,2393426
26,2393428,2393927,,3180902.0,2393943,2394194,2394694,2397277
27,2397279,2398277,,3212738.0,2398294,2398560,2399061,2401561
28,2401563,2402561,,3225240.0,2402578,2402828,2403328,2406194
29,2406197,2407194,,3231824.0,2407212,2407478,2407978,2413245
30,2413247,2414245,,3254326.0,2414262,2414512,2415013,2418629
31,2418631,2419130,,3325532.0,2419146,2419396,2419896,2422729
32,2422731,2423730,,3331883.0,2423746,2424013,2424513,2427130
33,2427132,2428130,,3349285.0,2428147,2428397,2428897,2432080
34,2432082,2433081,,3395906.0,2433097,2433348,2433848,2436931
35,2436932,2437931,,3421791.0,2437948,2438198,2438698,2441748
36,2441749,2442748,,3452244.0,2442765,2443015,2443515,2446715
37,2446717,2448216,,3532152.0,2448232,2448482,2448982,2452582
38,2452584,2453583,,3542436.0,2453599,2453849,2454349,2457183
39,2457185,2458183,,3548270.0,2458200,2458466,2458966,2461850
40,2467811,2468800,,3554054.0,2468817,2469084,2469584,2473401
41,2473403,2474401,,3591641.0,2474418,2474668,2475168,2478485
42,2478488,2481235,,3643646.0,2481252,2481502,2482002,2485152
43,2485154,2486152,,3698768.0,2486169,2486435,2486936,2490402
44,2490404,2491403,,3703018.0,2491420,2491686,2492186,2494569
45,2494571,2495570,,3720687.0,2495587,2495853,2496353,2501387
46,2501389,2501887,,3751289.0,2501904,2502154,2502654,2504821
47,2504822,2505821,,3773075.0,2505837,2506104,2506605,2508855
48,2508857,2509855,,3776709.0,2509871,2510138,2510638,2513872
49,2513873,2515372,,3780509.0,2515388,2515638,2516139,2518638
50,2518640,2520139,,3802578.0,2520156,2520422,2520922,2523572
51,2523574,2524573,,3806445.0,2524589,2524856,2525356,2531856
52,2531858,2532857,,3823247.0,2532873,2533124,2533624,2536090
53,2536092,2538841,,3859216.0,2538857,2539124,2539624,2542457
54,2542459,2543458,,3897387.0,2543474,2543741,2544241,2546708
55,2546710,2547708,,3922689.0,2547725,2547975,2548475,2551242
56,2551243,2552242,,3933790.0,2552258,2552525,2553025,2555792
57,2555794,2556792,,3961010.0,2556809,2557076,2557576,2560392
58,2560394,2561393,,3965810.0,2561409,2561676,2562176,2564493
59,2564494,2565493,,3972444.0,2565510,2565777,2566277,2569143
60,2576311,2577311,,3977528.0,2577328,2577595,2578095,2581078
61,2581080,2583828,,3985245.0,2583845,2584112,2584612,2586812
62,2586814,2589563,,4009247.0,2589579,2589845,2590346,2593262
63,2593264,2596513,,4033133.0,2596529,2596780,2597280,2600813
64,2600815,2601313,,4046934.0,2601330,2601580,2602080,2605147
65,2605149,2606647,,4080321.0,2606664,2606914,2607414,2613981
66,2613983,2617231,,4085038.0,2617248,2617498,2617999,2621581
67,2621584,2624332,,4092722.0,2624349,2624599,2625099,2628049
68,2628051,2630299,,4188298.0,2630316,2630583,2631083,2634316
69,2634318,2635317,,4253854.0,2635333,2635583,2636083,2639033
70,2639035,2640034,,4258071.0,2640050,2640317,2640817,2643850
71,2643853,2644350,,4346596.0,2644367,2644634,2645134,2649435
72,2649437,2650935,,4373499.0,2650951,2651201,2651701,2654135
73,2654137,2655135,,,2655152,2655402,2655902,2659369
74,2659371,2662120,,,2662136,2662386,2662886,2665852
75,2665855,2666853,,,2666869,2667120,2667620,2670120
76,2670122,2671121,,,2671137,2671387,2671887,2674987
77,2674989,2675987,,,2676004,2676271,2676770,2682654
78,2682656,2683655,,,2683672,2683938,2684438,2688838
79,2688840,2689838,,,2689855,2690122,2690622,2694456
80,2701948,2702940,,,2702956,2703223,2703723,2707373
81,2707375,2707874,,,2707890,2708157,2708656,2711507
82,2711509,2712508,,,2712524,2712774,2713274,2716191
83,2716192,2717691,,,2717708,2717958,2718458,2721424
84,2721426,2722425,,,2722441,2722708,2723208,2725925
85,2725927,2726925,,,2726942,2727192,2727692,2730375
86,2730377,2731376,,,2731393,2731659,2732159,2734826
87,2734827,2736326,,,2736343,2736593,2737093,2739626
88,2739628,2740127,,,2740144,2740393,2740893,2744526
89,2744528,2745527,,,2745544,2745810,2746310,2748877
90,2748879,2750378,,,2750394,2750661,2751161,2753727
91,2753729,2754728,,,2754745,2754994,2755495,2757878
92,2757880,2759378,,,2759395,2759662,2760162,2762645
93,2762647,2764145,,,2764162,2764429,2764929,2767796
94,2767798,2769296,,,2769312,2769580,2770079,2772446
95,2772448,2773446,,,2773463,2773729,2774230,2777630
96,2777632,2778631,,,2778647,2778897,2779397,2782114
97,2782116,2783114,,,2783131,2783381,2783881,2786430
98,2786433,2787431,,,2787447,2787714,2788214,2790564
99,2790567,2791565,,,2791582,2791831,2792331,2794781
100,2800464,2804216,,,2804233,2804483,2804983,2811116
101,2811119,2812117,,,2812133,2812400,2812900,2816350
102,2816352,2817350,,,2817367,2817634,2818134,2822167
103,2822169,2823168,,,2823184,2823451,2823951,2827551
104,2827553,2828552,,,2828568,2828835,2829335,2832018
