eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
L,1305126,1305306,184,1877.5,1031.7,1928.6,1228.8,2.5,1583
L,1306518,1306722,208,1949.9,1081.3,1926.6,1115.3,0.5,1640
L,1308378,1308386,12,1911.1,1004.3,1884.7,1036.9,0.5,59
L,1310330,1310390,64,1955.5,1100.8,3031.8,1083.9,9.7,199
L,1310946,1310986,44,3166.0,1091.9,2602.9,655.2,7.3,239
L,1311482,1311526,48,2524.9,512.2,1558.3,249.8,9.2,250
L,1311750,1311778,32,1485.6,355.6,990.2,400.6,4.4,192
L,1312090,1312110,24,899.9,493.2,744.9,622.8,2.1,129
L,1312438,1312462,28,681.9,901.7,611.7,1156.2,3.2,162
L,1313446,1313490,48,601.8,1302.8,825.8,756.7,7.0,198
L,1314038,1314478,444,856.3,631.8,2430.1,559.2,14.0,194
L,1314838,1314942,108,2596.1,568.2,2735.7,772.2,2.8,691
L,1315602,1315638,40,2792.4,736.2,2023.9,904.9,7.2,255
L,1315726,1315742,20,1957.0,1009.1,1741.7,1023.0,2.0,145
L,1315902,1315962,64,1735.8,1076.1,1477.6,1442.4,5.2,121
L,1315994,1316006,16,1449.5,1609.9,1467.5,1771.6,2.0,173
L,1316054,1316066,16,1475.3,1810.6,1461.9,1723.7,1.1,94
L,1316098,1316386,292,1462.4,1771.1,1795.4,1432.1,5.2,559
L,1316502,1316730,232,1772.1,1145.2,1978.0,1288.0,2.6,1474
L,1317254,1317294,44,1900.9,1148.9,1989.8,1706.4,7.0,278
L,1317558,1317566,12,2017.5,1987.7,2010.8,1952.3,0.4,55
L,1317754,1317762,12,1967.8,1604.5,1955.1,1543.4,0.8,97
L,1319770,1319798,32,1888.2,1023.1,1966.3,1978.7,11.9,603
L,1320102,1320138,40,2051.5,2206.6,2168.4,2791.5,7.0,267
L,1320166,1320194,32,2167.0,2811.8,2065.4,2544.8,3.2,140
L,1320246,1320258,16,2079.7,2387.1,2068.1,2325.2,0.8,65
L,1320294,1320398,108,2036.1,2126.4,1910.4,1002.0,13.9,189
L,1321282,1321302,24,1841.4,956.1,1660.9,1023.8,1.8,105
L,1321466,1321490,28,1561.2,1052.3,1214.2,1070.1,3.1,150
L,1321650,1321742,96,1216.6,1227.5,2159.5,1328.0,8.6,371
L,1321882,1321906,28,2193.9,1342.6,2542.9,1389.0,3.2,166
L,1322030,1322162,136,2582.8,1455.1,2558.6,1773.3,4.0,1330
L,1322538,1322582,48,2468.5,1191.7,1821.9,915.2,6.8,263
L,1323666,1323674,12,1928.7,988.0,1973.8,974.7,0.4,55
L,1324490,1324506,20,2032.7,936.5,2161.5,893.6,1.3,87
L,1324838,1324858,24,2207.0,856.8,1936.6,825.3,2.5,146
L,1325234,1325262,32,1871.5,810.5,1396.3,936.7,4.6,207
L,1325458,1325482,28,1348.4,1019.2,1003.5,1097.8,3.2,152
L,1325562,1325650,92,955.0,1141.7,1068.3,1965.1,10.2,689
L,1325706,1325718,16,1052.2,1946.1,1032.3,1847.2,1.2,105
L,1325886,1325918,36,1092.1,1687.7,1750.7,1388.1,7.0,324
L,1326002,1326022,24,1756.2,1239.9,1775.1,1365.2,1.6,106
L,1326114,1326146,36,1808.9,1303.6,2374.0,1364.0,5.2,209
L,1326334,1326370,40,2393.8,1257.0,2968.3,1394.7,5.4,202
L,1326666,1326674,12,3014.4,1321.0,3062.9,1307.3,0.5,58
L,1326878,1327010,136,3116.9,1251.7,1845.0,1103.6,11.6,760
L,1327714,1327722,12,1843.4,1134.7,1779.9,1138.7,0.6,72
L,1328186,1328198,16,1713.2,1128.9,1624.4,1131.8,0.8,69
L,1328498,1328510,16,1633.4,1085.3,1730.7,1084.3,0.9,75
L,1328890,1328906,20,1799.9,1074.6,1942.6,1070.2,1.3,90
L,1329170,1329186,20,2030.7,1053.5,2146.7,1080.2,1.1,78
L,1329466,1329478,16,2256.8,1092.8,2343.5,1116.1,0.8,73
L,1329834,1329854,24,2344.7,1116.9,2140.9,1061.7,2.0,116
L,1330514,1330526,16,2127.1,1047.6,2211.7,1025.2,0.8,71
L,1330986,1331014,32,2184.2,956.6,1829.2,885.2,3.3,129
L,1331250,1331270,24,1758.0,887.2,1492.0,922.3,2.4,147
L,1331566,1331602,40,1443.4,1065.5,816.7,1029.0,5.6,195
L,1331678,1331798,124,803.9,1084.8,822.8,2453.6,16.4,867
L,1331854,1331866,16,845.1,2185.1,797.9,2085.3,1.3,116
L,1331942,1331954,16,760.8,2049.1,811.9,2131.2,1.1,89
L,1332042,1332054,16,810.4,2271.5,877.0,2448.8,2.2,188
L,1332222,1332230,12,725.3,2472.5,776.2,2530.9,0.8,100
L,1332378,1332558,184,656.0,2742.3,1678.8,1386.8,18.4,479
L,1332666,1332694,32,1736.5,1107.7,2232.1,1174.9,4.6,192
L,1333046,1333094,52,2365.3,1117.9,3258.7,1202.3,8.0,216
L,1333330,1333438,112,3238.1,1189.4,907.7,1754.7,21.6,576
L,1333470,1333502,36,769.3,1633.0,516.1,1194.7,5.8,217
L,1333550,1333570,24,325.6,1037.9,394.2,905.1,1.7,96
L,1333650,1333830,184,597.5,779.0,2115.5,1246.4,14.6,1791
L,1334618,1334722,108,2053.5,1140.7,2066.2,1041.9,1.2,1123
L,1335090,1335114,28,2092.2,942.4,1976.1,1190.2,3.3,171
L,1335646,1335682,40,1979.0,1285.4,2516.0,1308.4,4.9,165
L,1335722,1335746,28,2645.7,1343.6,2873.5,1470.4,2.6,129
L,1336418,1336466,52,2892.0,1408.9,2331.1,729.1,9.8,298
L,1336958,1336994,40,2326.7,656.4,1737.0,1013.1,6.9,253
L,1337078,1337230,156,1720.0,1047.1,1734.5,1363.5,4.0,893
L,1337422,1337438,20,1773.8,1179.3,1884.7,1123.7,1.2,84
L,1337902,1337922,24,1923.3,1107.3,1921.6,1194.2,1.1,259
L,1338450,1338662,216,1893.3,1089.1,1739.9,1266.7,2.6,1412
L,1339070,1339306,240,1748.4,1127.3,1982.7,991.9,2.7,1024
L,1339366,1339390,28,1940.4,893.8,1609.9,954.7,3.1,150
L,1339786,1339802,20,1647.9,1095.7,1783.1,1097.4,1.2,82
L,1340298,1340322,28,1771.9,1063.3,1436.7,1079.9,3.0,150
L,1340662,1340678,20,1442.5,1108.1,1619.8,1087.3,1.6,110
L,1342102,1342114,16,1649.7,998.3,1636.4,895.3,1.3,119
L,1342150,1342166,20,1658.2,836.6,1659.6,982.7,1.8,128
L,1342222,1352898,10680,1702.9,1065.5,1048.6,1621.2,9.2,491
L,1353174,1353414,244,1116.4,1463.5,1204.7,1105.0,4.6,1093
L,1353638,1353810,176,1210.5,1090.0,1135.8,1514.9,5.4,1204
L,1354074,1354098,28,1168.4,1485.6,1404.2,1352.1,2.7,135
L,1354290,1354306,20,1462.0,1216.6,1351.3,1147.9,1.3,93
L,1354866,1354882,20,1340.1,1083.4,1459.3,1018.5,1.4,94
L,1355074,1355110,40,1509.6,987.0,2162.6,987.9,6.0,204
L,1355162,1355282,124,2229.9,971.5,2373.8,1314.7,4.5,575
L,1355526,1355562,40,2306.6,939.9,1806.8,1041.3,4.8,154
L,1356010,1356026,20,1695.3,1075.5,1565.6,1096.2,1.2,83
L,1356142,1356374,236,1489.4,1160.4,1987.8,1138.4,4.6,1401
L,1357806,1357826,24,1818.6,1025.7,1621.8,1084.4,1.9,112
L,1358166,1358178,16,1582.0,1153.2,1674.0,1097.5,1.1,97
L,1358522,1358542,24,1716.1,1062.9,1523.1,1068.3,1.8,99
L,1359118,1359130,16,1683.0,1114.6,1774.2,1130.7,0.9,74
L,1359546,1359566,24,1820.0,1133.4,1630.1,986.9,2.5,168
L,1360058,1360070,16,1653.0,975.5,1737.1,968.8,0.8,67
L,1360402,1360418,20,1789.8,975.7,1868.8,1119.8,1.9,133
L,1360838,1361098,264,1894.1,1105.6,1904.8,1382.9,3.5,1550
L,1361230,1361478,252,1900.6,1250.8,1878.8,1358.3,1.4,1235
L,1362142,1362154,16,1873.4,1031.4,1836.4,971.8,0.8,72
L,1364526,1366446,1924,1879.1,1074.3,2188.0,1475.6,5.8,875
L,1366482,1366786,308,2176.8,1431.5,2383.3,1269.9,2.8,1038
L,1367126,1369442,2320,2395.7,1289.0,1870.5,975.2,6.2,807
L,1369534,1369550,20,1835.1,965.4,1730.4,1038.6,1.3,93
L,1370622,1370634,16,1781.7,1129.2,1696.1,1119.0,0.8,70
L,1370998,1371006,12,1697.5,1146.3,1736.7,1176.0,0.5,64
L,1372602,1372634,36,1908.2,1148.7,2443.8,1052.1,5.0,196
L,1373798,1373818,24,2563.6,1026.0,2789.9,1024.0,2.0,115
L,1375242,1375250,12,2980.5,1505.2,2982.0,1561.8,0.7,88
L,1375598,1375670,76,2936.0,1353.4,1644.8,147.4,18.6,397
L,1375918,1375938,24,1636.0,141.2,1409.7,20.7,2.4,137
L,1376282,1376314,36,1405.0,6.4,1906.3,5.9,4.4,179
L,1376598,1376858,264,1952.2,8.3,1981.7,966.3,11.6,1654
L,1376974,1377014,44,2032.1,986.6,2892.6,1209.8,8.3,273
L,1378102,1383018,4920,2953.9,1137.8,2373.7,1823.6,10.4,2415
L,1383070,1383742,676,2379.4,1861.3,1444.1,2471.0,12.0,1912
L,1383794,1385474,1684,1318.4,2557.9,1255.6,2310.1,3.2,1435
L,1385598,1386518,924,1272.0,2266.3,1640.2,1669.3,8.7,1973
L,1386570,1386614,48,1752.0,1618.3,1756.1,1675.8,0.8,143
L,1386786,1386822,40,1760.7,1680.6,1739.7,1737.7,0.8,212
L,1386898,1386938,44,1800.1,1768.2,2523.3,1931.5,7.4,212
L,1387078,1387102,28,2537.2,1837.3,2737.2,2116.4,4.2,224
L,1387342,1387386,48,2728.3,2124.4,1755.7,1963.6,9.6,327
L,1387750,1387758,12,1719.8,2129.8,1732.1,2035.5,1.2,157
L,1388018,1388026,12,1772.2,2012.1,1764.1,1964.1,0.6,80
L,1388130,1388138,12,1783.4,1960.2,1786.5,2017.1,0.8,94
L,1388222,1388490,272,1778.7,1975.1,1769.6,2044.5,0.9,1281
L,1388550,1388562,16,1794.3,1813.1,1819.3,1685.9,1.7,163
L,1388638,1388650,16,1851.3,1485.0,1898.4,1363.5,1.7,147
L,1393686,1393734,52,2007.3,1176.4,2959.9,1413.4,9.2,268
L,1394014,1394022,12,3019.4,1426.8,3015.7,1387.6,0.5,62
L,1394274,1394326,56,3041.4,1535.0,3270.0,2907.4,16.4,514
L,1394382,1394714,336,3270.0,2866.1,3158.0,2765.0,1.5,1114
L,1394758,1394774,20,3099.5,2558.9,2953.1,2330.9,3.0,217
L,1394838,1395018,184,2918.5,2300.6,2837.8,1713.9,7.3,452
L,1396414,1396438,28,2805.3,2081.4,2797.9,2134.2,0.7,128
L,1396482,1396502,24,2807.6,2098.8,2807.0,2037.7,0.8,118
L,1396634,1396650,20,2823.3,2077.7,2969.1,2227.7,2.3,169
