eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,1376965,1376989,28,1865.3,897.9,826
L,1377161,1377537,380,1910.9,954.8,880
L,1377557,1380097,2544,1947.6,1074.1,808
L,1380261,1386549,6292,1919.8,1077.7,892
L,1386565,1390433,3872,1937.5,1065.4,902
L,1390469,1390989,524,1953.0,1045.6,946
L,1391193,1394173,2984,1935.6,1041.9,883
L,1394201,1394533,336,1630.3,1110.4,416
L,1394565,1395401,840,2100.2,1093.4,376
L,1395429,1395729,304,1786.0,1084.3,413
L,1395753,1404905,9156,1937.3,1065.6,789
L,1404925,1405109,188,1798.2,1072.0,462
L,1405141,1405425,288,1368.4,1085.5,501
L,1405465,1405721,260,2111.8,1039.3,486
L,1405761,1406005,248,2660.8,1056.7,478
L,1406033,1406249,220,2313.0,1041.4,510
L,1406289,1406729,444,1763.6,1028.8,593
L,1406749,1407909,1164,1898.2,1062.0,613
L,1407945,1408185,244,2349.7,1072.2,584
L,1408205,1408641,440,2174.8,1068.8,543
L,1408669,1409221,556,1820.3,1055.4,583
L,1409241,1409489,252,2015.2,1071.5,680
L,1409593,1410085,496,2025.8,1002.3,736
L,1410213,1410849,640,1775.6,1017.4,757
L,1410893,1411089,200,1073.9,1081.6,485
L,1411113,1411245,136,840.6,1077.9,437
L,1411301,1411501,204,2072.6,1031.9,459
L,1411545,1411697,156,2659.8,1059.0,476
L,1411725,1412065,344,3018.6,1085.9,428
L,1412105,1412333,232,2375.9,1057.1,472
L,1412357,1412589,236,2093.6,1047.5,540
L,1412617,1412793,180,1718.9,1077.4,580
L,1412941,1413953,1016,1705.4,1060.3,653
L,1414129,1414305,180,1458.0,1053.8,669
L,1414493,1414685,196,1819.6,994.1,712
L,1414705,1415061,360,1975.3,1061.2,690
L,1415093,1415329,240,1556.9,1062.3,673
L,1415485,1415757,276,1680.9,981.9,716
L,1415785,1416077,296,1217.8,1086.0,706
L,1416257,1416537,284,1332.1,949.2,740
L,1416573,1417665,1096,1824.9,1042.3,703
L,1417697,1417917,224,1392.2,1060.2,721
L,1417945,1418201,260,1075.0,1077.1,704
L,1418277,1418449,176,2658.4,1060.8,682
L,1418485,1418961,480,1954.6,1052.7,672
L,1418985,1419125,144,1824.2,1129.1,723
L,1419149,1419421,276,1954.6,1052.2,754
L,1419441,1419629,192,1839.8,1072.5,793
L,1419645,1419781,140,1941.5,1055.2,806
L,1419805,1420181,380,1778.9,1072.6,818
L,1420209,1420385,180,2200.2,1078.7,538
L,1420413,1420537,128,1756.0,1071.0,461
L,1420597,1420873,280,614.0,1113.5,424
L,1420909,1421109,204,1313.8,1085.6,485
L,1421149,1421417,272,1952.4,1045.8,561
L,1421433,1421529,100,1830.3,1054.4,589
L,1421545,1421905,364,1745.5,1064.6,554
