time,text
1217626,!CAL
1217628,!CAL Calibration points:
1217628,"!CAL 5.7, -26.1 2039, 5292"
1217628,"!CAL 4.9, -43.0 2241, 8942"
1217628,"!CAL 5.8, -8.9 1864, 2073"
1217628,"!CAL -29.3, -25.5 -2274, 5360"
1217628,"!CAL 37.1, -25.6 6640, 5254"
1217628,"!CAL eye check box: (L,R,T,B)"
1217628,"!CAL href cal range: (L,R,T,B)"
1217628,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
1217629,"!CAL Prenormalize: offx, offy = 5.7489 -26.13"
1217629,!CAL Gains: cx:130.323 lx:101.964 rx:159.493
1217629,!CAL Gains: cy:153.938 ty:248.436 by:174.343
1217629,"!CAL Resolution (upd) at screen center: X=2.0, Y=1.7"
1217629,!CAL Gain Change Proportion: X: 0.564 Y: 0.425
1217629,!CAL Gain Ratio (Gy/Gx) = 1.181
1217629,"!CAL Cross-Gain Ratios: X=0.111, Y=0.008"
1217629,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
1217629,"!CAL CR gain match(x,y) = 1.000, 1.000"
1217629,!CAL Slip rotation correction OFF
1217631,!CAL CALIBRATION HV5 L LEFT GOOD
1227915,"!CAL VALIDATION HV5 L LEFT POOR ERROR 1.66 avg. 3.21 max OFFSET 0.39 deg. 11.2,30.5 pix."
1227915,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 0.61 deg. -26.1,45.4 pix."
1227915,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 2.07 deg. -43.7,-163.3 pix."
1227915,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 0.69 deg. -13.2,54.3 pix."
1227915,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 2.51 deg. -225.0,121.6 pix."
1227915,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 3.21 deg. 361.6,-5.4 pix."
1238396,"!CAL VALIDATION HV5 L LEFT POOR ERROR 2.06 avg. 4.17 max OFFSET 0.44 deg. 7.9,-35.1 pix."
1238396,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 0.81 deg. -62.6,47.2 pix."
1238396,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 4.17 deg. -39.0,-336.4 pix."
1238396,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 1.05 deg. -14.6,84.4 pix."
1238396,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 2.25 deg. -223.5,84.4 pix."
1238397,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 2.88 deg. 322.7,-17.7 pix."
1257401,"!CAL VALIDATION HV5 L LEFT POOR ERROR 2.21 avg. 4.56 max OFFSET 1.26 deg. -80.7,-84.0 pix."
1257401,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 0.40 deg. -17.1,29.7 pix."
1257401,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 3.99 deg. -19.0,-324.0 pix."
1257401,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 0.83 deg. -39.8,61.3 pix."
1257401,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 4.56 deg. -469.9,-150.2 pix."
