eye,tStart,tEnd,duration
R,1279903,1279927,28
R,1281567,1281691,128
R,1281755,1281759,8
R,1283191,1283247,60
R,1284171,1284255,88
R,1285339,1285431,96
R,1285891,1286003,116
R,1287007,1287115,112
R,1287535,1287647,116
R,1289719,1289783,68
R,1290675,1290759,88
R,1293439,1293595,160
R,1298155,1298215,64
R,1300383,1300479,100
R,1301211,1301359,152
R,1301999,1302103,108
R,1304231,1304359,132
R,1305011,1305043,36
R,1306379,1306459,84
R,1307483,1307603,124
R,1308063,1308159,100
R,1309111,1309247,140
R,1309371,1309759,392
R,1310067,1310195,132
R,1310987,1311151,168
R,1312791,1312923,136
R,1314511,1314611,104
R,1317271,1317483,216
R,1317947,1321711,3768
R,1322335,1322371,40
R,1323199,1323299,104
R,1323779,1325479,1704
R,1326099,1326187,92
R,1326963,1327031,72
R,1327275,1327639,368
R,1327799,1327899,104
R,1328215,1328591,380
R,1329391,1329655,268
R,1330279,1330383,108
R,1334659,1334715,60
R,1334995,1335063,72
R,1335711,1335811,104
R,1336883,1336963,84
R,1337375,1338187,816
R,1339151,1339223,76
R,1339487,1339739,256
R,1340187,1340279,96
R,1340475,1340547,76
R,1340787,1340843,60
R,1341203,1341307,108
R,1342079,1342415,340
R,1342595,1342915,324
R,1345015,1345699,688
R,1349619,1349719,104
R,1356423,1356483,64
R,1356751,1356899,152
R,1357155,1357319,168
R,1365235,1365255,24
R,1369723,1369783,64
R,1382151,1382195,48
R,1382483,1382575,96
R,1383587,1383671,88
R,1395327,1395399,76
R,1403507,1403551,48
R,1405583,1405635,56
R,1411443,1411515,76
R,1411899,1412015,120
R,1416191,1416319,132
R,1417291,1417415,128
R,1418535,1418667,136
R,1420719,1420851,136
R,1424599,1424943,348
R,1432519,1432519,4
R,1437323,1437451,132
R,1442619,1442679,64
R,1448023,1448159,140
R,1448411,1448579,172
R,1451779,1451807,32
R,1462079,1462131,56
R,1463883,1463995,116
R,1464075,1464159,88
R,1464423,1464475,56
R,1465187,1465319,136
R,1465715,1465883,172
R,1466799,1466883,88
R,1470927,1470999,76
R,1471227,1471347,124
R,1474107,1474115,12
R,1477623,1477823,204
R,1491879,1492075,200
R,1492303,1492463,164
R,1492983,1493143,164
R,1494751,1494839,92
R,1505675,1505727,56
R,1507943,1508003,64
R,1514415,1514495,84
R,1519511,1519583,76
R,1521815,1521847,36
R,1525003,1525215,216
R,1532703,1532843,144
R,1536843,1536947,108
R,1539035,1539171,140
R,1539447,1539551,108
R,1540011,1540059,52
R,1540551,1540727,180
R,1541163,1541311,152
R,1542207,1542211,8
R,1545427,1545559,136
R,1550491,1550567,80
R,1557043,1557171,132
R,1561347,1561439,96
R,1563535,1563687,156
R,1565115,1565143,32
R,1567791,1567899,112
R,1569403,1569531,132
R,1574139,1574291,156
R,1577071,1577183,116
R,1577543,1577787,248
R,1578103,1578219,120
R,1579651,1579731,84
R,1581011,1581155,148
R,1582347,1582427,84
R,1582603,1582727,128
R,1582923,1583079,160
R,1583335,1583507,176
R,1584119,1584199,84
R,1586463,1586627,168
R,1594675,1594791,120
R,1596543,1596611,72
R,1597915,1597987,76
R,1602523,1602615,96
R,1603663,1603999,340
R,1608703,1608843,144
R,1609783,1609959,180
R,1613951,1614079,132
R,1618015,1618143,132
R,1622179,1622343,168
R,1623023,1623147,128
R,1627439,1627627,192
R,1627791,1628023,236
R,1632819,1632895,80
R,1633647,1633731,88
R,1636663,1636763,104
R,1641427,1641531,108
R,1646823,1646939,120
R,1651751,1651907,160
R,1658855,1658999,148
R,1663219,1663299,84
R,1666659,1666811,156
R,1671975,1672163,192
R,1672451,1672571,124
R,1676271,1676483,216
R,1681179,1681399,224
R,1681555,1681743,192
R,1686255,1686387,136
R,1689687,1689731,48
R,1690879,1690947,72
R,1691291,1691463,176
R,1691731,1692191,464
R,1692367,1692551,188
R,1693063,1693127,68
R,1693635,1693811,180
R,1694079,1694287,212
R,1699247,1699395,152
R,1702027,1702151,128
R,1705859,1705983,128
R,1706183,1706335,156
R,1709415,1709503,92
R,1710275,1710391,120
R,1714327,1714427,104
R,1717679,1717715,40
R,1720111,1720215,108
R,1724095,1724239,148
R,1726559,1726567,12
R,1732675,1732787,116
R,1733147,1733315,172
R,1733583,1733731,152
R,1734511,1734615,108
R,1740747,1740899,156
R,1742663,1742823,164
R,1743867,1743899,36
R,1747239,1747419,184
R,1749851,1750003,156
R,1753419,1753503,88
R,1756199,1756307,112
R,1757235,1757367,136
R,1759839,1759987,152
R,1761251,1761371,124
R,1766611,1766751,144
R,1769543,1769655,116
R,1769811,1769963,156
R,1771331,1771523,196
R,1776323,1776579,260
R,1780699,1780835,140
R,1783723,1783819,100
R,1784859,1785071,216
R,1790295,1790439,148
R,1790587,1790747,164
R,1790955,1791079,128
R,1791223,1791431,212
R,1791931,1797539,5612
R,1797847,1797999,156
R,1801239,1801347,112
R,1803635,1803747,116
R,1807339,1807455,120
R,1809343,1809411,72
R,1813455,1813703,252
R,1816323,1816459,140
R,1819931,1820019,92
R,1821887,1822031,148
R,1824943,1825027,88
R,1826199,1826435,240
R,1830295,1830355,64
R,1833159,1833223,68
R,1837955,1839183,1232
R,1845931,1846039,112
R,1846655,1846843,192
R,1847023,1847167,148
R,1854755,1854879,128
R,1856667,1856723,60
R,1858491,1858575,88
R,1859455,1859671,220
R,1859927,1860111,188
R,1860319,1860507,192
R,1865299,1865507,212
R,1866667,1866907,244
R,1869871,1869951,84
R,1873695,1873827,136
R,1874279,1874403,128
R,1879655,1879747,96
R,1884675,1884931,260
R,1890083,1890091,12
R,1891003,1891151,152
R,1895927,1896091,168
R,1897359,1897459,104
R,1903019,1903187,172
R,1904243,1904447,208
R,1905635,1905783,152
R,1906355,1906531,180
R,1906807,1907015,212
R,1909931,1910071,144
R,1913651,1913955,308
R,1920035,1920243,212
R,1924167,1924187,24
R,1926483,1926607,128
R,1927727,1927827,104
R,1931827,1931891,68
R,1934291,1934403,116
R,1939591,1939811,224
R,1942855,1943059,208
R,1944351,1944519,172
R,1951707,1951987,284
R,1952299,1952375,80
R,1960083,1960227,148
R,1960583,1962007,1428
R,1962439,1962551,116
R,1962907,1963119,216
R,1965439,1965539,104
R,1965899,1966007,112
R,1966391,1966511,124
R,1967559,1967715,160
R,1971227,1971399,176
R,1974087,1974227,144
R,1976839,1976959,124
R,1980951,1981035,88
R,1983895,1983975,84
R,1984883,1984995,116
R,1988371,1988487,120
R,1992483,1992611,132
R,1995239,1995295,60
R,1999555,1999699,148
R,2000531,2000727,200
R,2000911,2001087,180
R,2001655,2001815,164
R,2002051,2002199,152
R,2002467,2002699,236
R,2002927,2009003,6080
R,2009259,2009423,168
R,2009671,2010259,592
R,2010367,2011231,868
R,2011475,2012043,572
R,2012235,2012631,400
R,2012679,2012911,236
R,2013055,2017523,4472
R,2017919,2018007,92
R,2018499,2020891,2396
R,2021335,2021475,144
R,2021651,2022079,432
R,2028463,2028507,48
R,2035895,2035955,64
R,2038991,2039115,128
R,2042879,2042975,100
R,2046187,2046279,96
R,2051131,2051231,104
R,2054655,2054879,228
R,2058071,2058235,168
R,2059179,2059387,212
R,2068531,2068671,144
R,2069543,2069679,140
R,2072747,2072847,104
R,2094167,2094227,64
R,2098507,2098691,188
R,2098903,2099015,116
R,2099299,2099923,628
R,2100459,2100647,192
R,2101303,2101471,172
R,2101679,2102371,696
R,2102567,2104815,2252
R,2108751,2108875,128
R,2114319,2114355,40
R,2120251,2120399,152
R,2120659,2120923,268
R,2132887,2133343,460
R,2149291,2149567,280
R,2152871,2153147,280
R,2158699,2158959,264
R,2159111,2159167,60
R,2171519,2171655,140
R,2175623,2175707,88
R,2186799,2186855,60
R,2193211,2193375,168
R,2195599,2195795,200
R,2196067,2196183,120
R,2196591,2196823,236
R,2197267,2197399,136
R,2197651,2197827,180
R,2200459,2200519,64
R,2200811,2201003,196
R,2211603,2211863,264
R,2215175,2215271,100
R,2222055,2222271,220
R,2229475,2229711,240
R,2233295,2233363,72
R,2233735,2233827,96
R,2236367,2236491,128
R,2257463,2257503,44
R,2259947,2260003,60
R,2262839,2262943,108
R,2264491,2264671,184
R,2266043,2266259,220
R,2273767,2273799,36
