eye,tStart,tEnd,duration
L,2050962,2051040,80
L,2052270,2052294,26
L,2052458,2053908,1452
L,2059338,2059424,88
L,2060346,2060480,136
L,2060596,2060786,192
L,2060876,2060954,80
L,2062898,2063158,262
L,2063520,2063616,98
L,2068848,2068908,62
L,2080366,2080452,88
L,2089248,2089316,70
L,2094242,2094358,118
L,2106656,2106748,94
L,2116302,2116396,96
L,2122786,2123144,360
L,2123236,2123490,256
L,2123606,2123678,74
L,2133058,2133168,112
L,2145998,2146084,88
L,2165026,2165118,94
L,2173862,2173950,90
L,2177762,2177858,98
L,2182268,2182354,88
L,2186946,2187054,110
L,2187570,2187668,100
L,2206210,2207318,1110
L,2207930,2208032,104
L,2210002,2210086,86
L,2215530,2215612,84
L,2218506,2218586,82
L,2226994,2227112,120
L,2238518,2238604,88
L,2243772,2243904,134
L,2251244,2251338,96
L,2253330,2253672,344
L,2253848,2253934,88
L,2254088,2254190,104
L,2254598,2254724,128
L,2254898,2255622,726
L,2255788,2255892,106
L,2262360,2262514,156
L,2265926,2265958,34
L,2273682,2273766,86
L,2279444,2279526,84
L,2284844,2284958,116
L,2291640,2291750,112
L,2304348,2307322,2976
L,2307474,2307554,82
L,2308132,2308222,92
L,2309928,2310066,140
L,2312662,2312744,84
L,2318112,2318208,98
L,2319952,2320046,96
L,2323330,2323408,80
L,2328860,2328964,106
L,2331026,2331092,68
L,2331332,2337846,6516
L,2337960,2337998,40
L,2340634,2340700,68
L,2345614,2345696,84
L,2353886,2354010,126
L,2361878,2361958,82
L,2364448,2364542,96
L,2374750,2374976,228
L,2378952,2379032,82
L,2380220,2380478,260
L,2380580,2380668,90
L,2385086,2385200,116
L,2389412,2389544,134
L,2398800,2401640,2842
L,2401862,2401950,90
L,2402186,2402262,78
L,2405226,2405342,118
L,2409996,2410138,144
L,2414536,2414668,134
L,2416550,2416758,210
L,2418170,2418276,108
L,2421202,2421290,90
L,2423984,2424104,122
L,2433572,2433822,252
L,2435496,2435756,262
L,2438302,2438500,200
L,2441610,2441738,130
L,2444488,2444606,120
L,2450106,2450262,158
L,2457856,2458010,156
L,2459948,2462208,2262
L,2463526,2463616,92
L,2465528,2465616,90
L,2466966,2467178,214
L,2467464,2468320,858
L,2468602,2468700,100
L,2474196,2475518,1324
L,2478030,2478170,142
L,2480584,2480752,170
L,2482226,2488932,6708
L,2489472,2489548,78
L,2492972,2493370,400
L,2494052,2495494,1444
L,2495744,2495820,78
L,2495978,2496922,946
L,2497396,2498146,752
L,2502534,2502642,110
L,2510568,2510688,122
L,2515884,2515988,106
L,2522302,2522446,146
L,2528354,2528468,116
L,2541706,2545358,3654
L,2545558,2545650,94
L,2545820,2545890,72
L,2548110,2548226,118
L,2554506,2554614,110
L,2558010,2558136,128
L,2562642,2562788,148
L,2566510,2566670,162
L,2570662,2570798,138
L,2574180,2574280,102
L,2577074,2577190,118
L,2581082,2581162,82
L,2586960,2587686,728
L,2587846,2587934,90
L,2588106,2588198,94
L,2592228,2592370,144
L,2596536,2597652,1118
L,2599370,2599438,70
L,2605962,2606026,66
L,2611266,2611388,124
L,2614834,2614946,114
L,2618170,2618234,66
L,2623794,2623900,108
L,2633048,2633134,88
L,2647302,2647448,148
L,2647688,2649050,1364
L,2649174,2649272,100
L,2649836,2649970,136
L,2650206,2650294,90
L,2652922,2653014,94
L,2658658,2658948,292
L,2660902,2661256,356
L,2662948,2663186,240
L,2666034,2666134,102
L,2670936,2671182,248
L,2673416,2675244,1830
L,2675622,2675744,124
L,2680288,2680384,98
L,2690704,2690828,126
L,2691146,2691272,128
L,2693788,2693898,112
L,2696392,2696508,118
L,2699156,2699288,134
L,2702864,2703480,618
L,2704764,2705178,416
L,2708398,2708766,370
L,2710610,2713990,3382
L,2714354,2714416,64
L,2715192,2715352,162
L,2716910,2717042,134
L,2721910,2722024,116
L,2723526,2723678,154
L,2725848,2725900,54
L,2726240,2735482,9244
L,2735704,2735784,82
L,2741414,2741502,90
L,2747118,2747224,108
L,2753044,2753160,118
L,2754900,2755004,106
L,2758842,2758930,90
L,2764918,2765076,160
L,2768020,2768236,218
L,2771570,2771692,124
L,2774530,2774618,90
L,2777182,2777312,132
L,2779862,2780012,152
L,2781838,2782348,512
L,2783388,2783430,44
L,2784896,2785128,234
L,2786114,2786224,112
L,2787870,2789576,1708
L,2792184,2792428,246
L,2795318,2799590,4274
L,2800008,2800086,80
L,2800826,2800946,122
L,2804230,2804334,106
L,2804504,2804634,132
L,2804746,2804952,208
L,2805060,2805150,92
L,2807938,2807984,48
L,2814018,2814118,102
L,2816202,2816250,50
L,2816586,2816680,96
L,2817442,2817754,314
L,2821482,2821572,92
L,2829870,2830042,174
L,2833082,2833304,224
L,2836458,2836720,264
L,2839026,2839114,90
L,2840778,2841070,294
L,2844214,2844578,366
L,2844710,2844812,104
L,2846410,2846510,102
L,2848760,2848868,110
L,2854726,2854928,204
L,2860354,2860598,246
L,2863568,2863794,228
L,2868854,2868924,72
L,2869758,2869944,188
L,2871378,2871530,154
L,2874356,2874530,176
L,2877802,2878030,230
L,2883508,2883774,268
L,2886320,2886354,36
L,2886732,2891542,4812
L,2891672,2891776,106
L,2893726,2893860,136
L,2896924,2897062,140
L,2902394,2902700,308
L,2906306,2906442,138
