eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
R,714148,714200,56,1828.2,880.2,946
R,714256,714544,292,1067.4,749.4,971
R,714588,714752,168,1878.4,970.7,970
R,714768,715708,944,1962.5,1047.8,957
R,715868,717252,1388,1957.3,1044.8,942
R,717300,717504,208,2805.9,1147.5,918
R,717548,717880,336,2056.5,962.3,985
R,718032,721280,3252,1939.5,1056.9,1005
R,721400,722604,1208,1945.5,1068.4,1002
R,722620,723964,1348,1489.0,847.2,1005
R,723980,725188,1212,629.0,998.9,1101
R,725396,726384,992,923.4,877.4,1081
R,726420,726756,340,1626.9,852.5,1074
R,726784,726936,156,1903.3,1026.8,1083
R,727120,727572,456,1976.3,1064.0,1080
R,727608,727848,244,1355.3,1012.2,970
R,727888,728092,208,1874.8,1040.4,720
R,728120,728280,164,2211.4,1050.0,609
R,728308,728424,120,2447.5,1063.7,568
R,728472,728636,168,1533.3,1137.9,589
R,728668,728956,292,1926.4,1100.8,637
R,729060,729812,756,1939.3,1064.3,796
R,729956,730984,1032,1947.0,1075.0,883
R,731088,732360,1276,1978.9,1064.6,949
R,732496,733620,1128,1945.0,1062.1,993
R,733660,733772,116,1333.0,1048.5,957
R,733788,733936,152,1222.9,1051.5,844
R,733968,734072,108,1719.1,1053.2,720
R,734096,734228,136,1959.7,1059.3,644
R,734256,734432,180,2262.3,1065.9,609
R,734460,734868,412,2617.5,1106.1,662
R,735060,735272,216,1377.5,1041.2,812
R,735292,735676,388,1548.7,1051.5,841
R,735696,737400,1708,1800.0,1028.8,900
R,737588,737732,148,1907.8,1095.1,994
R,737776,737852,80,1328.2,1047.9,973
R,737884,738028,148,863.5,957.2,887
R,738048,738200,156,683.3,965.8,780
R,738248,738468,224,1483.9,1047.1,726
R,738516,738756,244,2255.0,1079.4,705
R,738784,738976,196,2649.5,1128.3,722
R,739012,739204,196,3154.0,1144.0,731
R,739268,739464,200,1983.6,1040.6,792
R,739484,739752,272,1790.7,1038.0,834
R,739784,740004,224,1291.5,985.3,852
R,740036,740244,212,748.8,922.4,839
R,740404,740804,404,2153.6,1086.7,871
R,740964,741124,164,2335.2,1105.1,869
R,741160,741324,168,2840.4,1115.2,839
R,741348,741564,220,3094.0,1148.4,800
R,741640,741904,268,1764.2,1060.1,858
R,742068,742356,292,1712.8,1041.4,876
R,742408,742632,228,859.8,943.4,859
R,742656,742872,220,634.7,941.5,841
R,742920,743220,304,1556.4,1006.9,865
R,743352,743588,240,2590.2,1120.1,848
R,743620,743888,272,3044.7,1161.8,811
R,744032,744332,304,1619.9,1129.0,873
R,744536,744980,448,1595.4,978.2,888
R,745040,745356,320,679.7,935.6,863
R,745396,745604,212,1306.5,982.4,865
R,745740,746052,316,1690.1,1011.1,876
R,746096,746316,224,2309.1,1082.0,858
R,746344,746700,360,2704.7,1118.1,784
R,747112,747652,544,1779.4,1081.8,920
