eye,tStart,tEnd,duration
L,4725223,4727587,2368
L,4732775,4732855,84
L,4734271,4734339,72
L,4739515,4739579,68
L,4749499,4749535,40
L,4767971,4768051,84
L,4773875,4773931,60
L,4778115,4778163,52
L,4811347,4811463,120
L,4812095,4812547,456
L,4814979,4815023,48
L,4816683,4816771,92
L,4817815,4818075,264
L,4820463,4820499,40
L,4821603,4821679,80
L,4822375,4822439,68
L,4833599,4833703,108
L,4838395,4838487,96
L,4842847,4842943,100
L,4847275,4847371,100
L,4851855,4851947,96
L,4856483,4856567,88
L,4858255,4858351,100
L,4859631,4859711,84
L,4864099,4864183,88
L,4867839,4867855,20
L,4872827,4872871,48
L,4877951,4878083,136
L,4883811,4883935,128
L,4888175,4888327,156
L,4904595,4904655,64
L,4907311,4907675,368
L,4908875,4909067,196
L,4912535,4912607,76
L,4916499,4916619,124
L,4920423,4920531,112
L,4921263,4921379,120
L,4922971,4923063,96
L,4923659,4923691,36
L,4923739,4923799,64
L,4923855,4923979,128
L,4924191,4924611,424
L,4924835,4925543,712
L,4925775,4926299,528
L,4926763,4926803,44
L,4928483,4928567,88
L,4929259,4929427,172
L,4929563,4929695,136
L,4930359,4930451,96
L,4931067,4931183,120
L,4932167,4932251,88
L,4933019,4933127,112
L,4933915,4934019,108
L,4935271,4935351,84
L,4939923,4940039,120
L,4946783,4946903,124
L,4960015,4960139,128
L,4964279,4964327,52
L,4967423,4967579,160
L,4969047,4969167,124
L,4973399,4973499,104
L,4977499,4977599,104
L,4981463,4981547,88
L,4995287,4995359,76
L,5001731,5001815,88
L,5005655,5005747,96
L,5018339,5018475,140
L,5019859,5020027,172
L,5024871,5024975,108
L,5025607,5025951,348
L,5026051,5026203,156
L,5026787,5026939,156
L,5027875,5027987,116
L,5028963,5029071,112
L,5030199,5030307,112
L,5032471,5032567,100
L,5037251,5037343,96
L,5042371,5042447,80
L,5044867,5044911,48
L,5046047,5046111,68
L,5047107,5047195,92
L,5048695,5048783,92
L,5054207,5054371,168
L,5058775,5058863,92
L,5063179,5063311,136
L,5074859,5074975,120
L,5078943,5079023,84
L,5082907,5083019,116
L,5090799,5090891,96
L,5097659,5097791,136
L,5112935,5113047,116
L,5118067,5118163,100
L,5124467,5124559,96
L,5125807,5125999,196
L,5129939,5130091,156
L,5135039,5135235,200
L,5136363,5136523,164
L,5137019,5137275,260
L,5137843,5138059,220
L,5139011,5139135,128
L,5141731,5141887,160
L,5154347,5154443,100
L,5160039,5160123,88
L,5164683,5164767,88
L,5186111,5186219,112
L,5195555,5195651,100
L,5200467,5200791,328
L,5201051,5201171,124
L,5209367,5209455,92
L,5227247,5227323,80
L,5232795,5233131,340
L,5233583,5233699,120
L,5233899,5234079,184
L,5234815,5234979,168
L,5235331,5235547,220
L,5237843,5237935,96
L,5245075,5245199,128
L,5245999,5246099,104
L,5247087,5247231,148
L,5249123,5249259,140
L,5250699,5250795,100
L,5258403,5258575,176
