time,text
1249529,!CAL
1249529,!CAL Calibration points:
1249529,"!CAL 4.8, -22.4 2025, 5150"
1249529,"!CAL 2.5, -38.9 2189, 8682"
1249529,"!CAL 4.5, -13.1 1883, 2010"
1249529,"!CAL -26.0, -20.6 -2156, 5167"
1249529,"!CAL 29.6, -28.6 6548, 5158"
1249529,"!CAL eye check box: (L,R,T,B)"
1249529,"!CAL href cal range: (L,R,T,B)"
1249529,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
1249529,"!CAL Prenormalize: offx, offy = 4.809 -22.449"
1249529,!CAL Gains: cx:150.519 lx:99.660 rx:215.449
1249529,!CAL Gains: cy:483.116 ty:82.681 by:366.169
1249529,"!CAL Resolution (upd) at screen center: X=1.7, Y=0.5"
1249529,!CAL Gain Change Proportion: X: 1.162 Y: 3.429
1249530,!CAL Gain Ratio (Gy/Gx) = 3.210
1249530,"!CAL Cross-Gain Ratios: X=0.122, Y=0.152"
1249530,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
1249530,"!CAL CR gain match(x,y) = 1.000, 1.000"
1249530,!CAL Slip rotation correction OFF
1249531,!CAL CALIBRATION HV5 L LEFT GOOD
1259670,"!CAL VALIDATION HV5 L LEFT FAIR ERROR 1.32 avg. 1.70 max OFFSET 0.66 deg. -48.3,-40.6 pix."
1259670,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 1.70 deg. -90.7,-121.5 pix."
1259670,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 0.41 deg. -45.7,6.0 pix."
1259671,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 0.86 deg. -66.6,50.7 pix."
1259671,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 0.32 deg. 4.6,26.0 pix."
1259671,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 1.34 deg. 60.1,100.1 pix."
1262209,!CAL VALIDATION L ABORTED
1271738,!CAL
1271739,!CAL Calibration points:
1271739,"!CAL 3.9, -24.6 2026, 5157"
1271739,"!CAL 3.0, -38.8 2191, 8691"
1271739,"!CAL 3.7, -14.3 1878, 2009"
1271739,"!CAL -25.8, -21.9 -2162, 5176"
1271739,"!CAL 30.6, -27.4 6543, 5153"
1271739,"!CAL eye check box: (L,R,T,B)"
1271739,"!CAL href cal range: (L,R,T,B)"
1271739,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
1271739,"!CAL Prenormalize: offx, offy = 3.8824 -24.562"
1271739,!CAL Gains: cx:151.987 lx:118.538 rx:185.502
1271739,!CAL Gains: cy:393.134 ty:187.362 by:326.758
1271739,"!CAL Resolution (upd) at screen center: X=1.7, Y=0.7"
1271739,!CAL Gain Change Proportion: X: 0.565 Y: 0.744
1271739,!CAL Gain Ratio (Gy/Gx) = 2.587
1271739,"!CAL Cross-Gain Ratios: X=0.105, Y=0.101"
1271739,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
1271739,"!CAL CR gain match(x,y) = 1.000, 1.000"
1271739,!CAL Slip rotation correction OFF
1271741,!CAL CALIBRATION HV5 L LEFT GOOD
1281381,"!CAL VALIDATION HV5 L LEFT POOR ERROR 2.23 avg. 8.66 max OFFSET 2.07 deg. -3.4,-167.9 pix."
1281381,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 0.22 deg. -21.1,8.6 pix."
1281381,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 0.14 deg. 13.1,-7.0 pix."
1281381,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 8.66 deg. 23.1,-701.5 pix."
1281381,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 1.12 deg. -73.6,-73.8 pix."
1281381,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 1.44 deg. 32.4,-114.6 pix."
1298681,"!CAL VALIDATION HV5 L LEFT GOOD ERROR 0.43 avg. 0.65 max OFFSET 0.40 deg. 43.0,10.2 pix."
1298681,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 0.64 deg. 66.3,20.8 pix."
1298681,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 0.07 deg. 8.3,-0.5 pix."
1298681,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 0.06 deg. 2.8,4.8 pix."
1298681,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 0.09 deg. -4.9,-6.1 pix."
1298681,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 0.65 deg. 72.9,0.3 pix."
1304422,"DRIFTCORRECT L LEFT at 1920,1080 OFFSET 0.05 deg. 4.3,3.0 pix."
1304972,RECCFG CR 250 2 1 L
1304972,ELCLCFG RTABLER
1304972,GAZE_COORDS 0.00 0.00 3839.00 2159.00
1304972,THRESHOLDS L 124 252
1304972,ELCL_PROC ELLIPSE (5)
1304972,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
1304973,!MODE RECORD CR 250 2 1 L
1371055,TRIALID 1
1371072,FIX_START
1372078,FIX_END
1372094,STIM_START
1372344,STIM_END
1372844,RESP_START
1387629,RESP_END
1387629,TRIAL_END 1
1387629,TRIALID 2
1387632,FIX_START
1389144,FIX FAILED
1390646,FIX_SUCCEED
1390896,FIX_END
1390912,STIM_START
1391162,STIM_END
1391663,RESP_START
1402981,RESP_END
1402981,TRIAL_END 2
1402981,TRIALID 3
1402983,FIX_START
1404480,FIX FAILED
1406481,FIX_SUCCEED
1406731,FIX_END
1406747,STIM_START
1407014,STIM_END
1407514,RESP_START
1413749,RESP_END
1413749,TRIAL_END 3
1413749,TRIALID 4
1413751,FIX_START
1414748,FIX_END
1414765,STIM_START
1415031,STIM_END
1415531,RESP_START
1424382,RESP_END
1424382,TRIAL_END 4
1424383,TRIALID 5
1424386,FIX_START
1424882,FIX_END
1424899,STIM_START
1425149,STIM_END
1425650,RESP_START
1433885,RESP_END
1433885,TRIAL_END 5
1433885,TRIALID 6
1433887,FIX_START
1435384,FIX_END
1435400,STIM_START
1435650,STIM_END
1436150,RESP_START
1442350,RESP_END
1442350,TRIAL_END 6
1442350,TRIALID 7
1442352,FIX_START
1442851,FIX_END
1442867,STIM_START
1443117,STIM_END
1443617,RESP_START
1449151,RESP_END
1449151,TRIAL_END 7
1449151,TRIALID 8
1449153,FIX_START
1449651,FIX_END
1449668,STIM_START
1449935,STIM_END
1450435,RESP_START
1458669,RESP_END
1458669,TRIAL_END 8
1458669,TRIALID 9
1458671,FIX_START
1459169,FIX_END
1459186,STIM_START
1459435,STIM_END
1459936,RESP_START
1466969,RESP_END
1466969,TRIAL_END 9
1466969,TRIALID 10
1466971,FIX_START
1467469,FIX_END
1467486,STIM_START
1467753,STIM_END
1468253,RESP_START
1477637,RESP_END
1477637,TRIAL_END 10
1477637,TRIALID 11
1477639,FIX_START
1479137,FIX FAILED
1480638,FIX_SUCCEED
1480888,FIX_END
1480905,STIM_START
1481154,STIM_END
1481655,RESP_START
1485955,RESP_END
1485955,TRIAL_END 11
1485955,TRIALID 12
1485957,FIX_START
1486955,FIX_END
1486972,STIM_START
1487238,STIM_END
1487738,RESP_START
1494622,RESP_END
1494622,TRIAL_END 12
1494622,TRIALID 13
1494624,FIX_START
1495122,FIX_END
1495139,STIM_START
1495389,STIM_END
1495889,RESP_START
1500373,RESP_END
1500373,TRIAL_END 13
1500373,TRIALID 14
1500375,FIX_START
1500873,FIX_END
1500889,STIM_START
1501156,STIM_END
1501657,RESP_START
1506690,RESP_END
1506690,TRIAL_END 14
1506690,TRIALID 15
1506692,FIX_START
1507190,FIX_END
1507207,STIM_START
1507457,STIM_END
1507957,RESP_START
1512974,RESP_END
1512974,TRIAL_END 15
1512974,TRIALID 16
1512976,FIX_START
1513474,FIX_END
1513491,STIM_START
1513757,STIM_END
1514257,RESP_START
1521858,RESP_END
1521858,TRIAL_END 16
1521858,TRIALID 17
1521860,FIX_START
1522359,FIX_END
1522375,STIM_START
1522625,STIM_END
1523125,RESP_START
1529208,RESP_END
1529208,TRIAL_END 17
1529208,TRIALID 18
1529210,FIX_START
1529709,FIX_END
1529726,STIM_START
1529976,STIM_END
1530476,RESP_START
1536126,RESP_END
1536126,TRIAL_END 18
1536126,TRIALID 19
1536128,FIX_START
1537126,FIX_END
1537143,STIM_START
1537409,STIM_END
1537909,RESP_START
1547677,RESP_END
1547677,TRIAL_END 19
1547677,TRIALID 20
1559759,FIX_START
1560262,FIX_END
1560279,STIM_START
1560545,STIM_END
1561045,RESP_START
1568262,RESP_END
1568262,TRIAL_END 20
1568262,TRIALID 21
1568264,FIX_START
1568762,FIX_END
1568779,STIM_START
1569029,STIM_END
1569529,RESP_START
1573646,RESP_END
1573646,TRIAL_END 21
1573646,TRIALID 22
1573648,FIX_START
1575147,FIX FAILED
1576146,FIX_SUCCEED
1576396,FIX_END
1576413,STIM_START
1576664,STIM_END
1577163,RESP_START
1588682,RESP_END
1588682,TRIAL_END 22
1588682,TRIALID 23
1588684,FIX_START
1589181,FIX_END
1589198,STIM_START
1589465,STIM_END
1589965,RESP_START
1595748,RESP_END
1595748,TRIAL_END 23
1595748,TRIALID 24
1595750,FIX_START
1596248,FIX_END
1596265,STIM_START
1596532,STIM_END
1597032,RESP_START
1601832,RESP_END
1601832,TRIAL_END 24
1601832,TRIALID 25
1601834,FIX_START
1602833,FIX_END
1602849,STIM_START
1603116,STIM_END
1603616,RESP_START
1607683,RESP_END
1607683,TRIAL_END 25
1607683,TRIALID 26
1607685,FIX_START
1608183,FIX_END
1608200,STIM_START
1608450,STIM_END
1608950,RESP_START
1614383,RESP_END
1614383,TRIAL_END 26
1614383,TRIALID 27
1614385,FIX_START
1614884,FIX_END
1614901,STIM_START
1615167,STIM_END
1615667,RESP_START
1622868,RESP_END
1622868,TRIAL_END 27
1622868,TRIALID 28
1622870,FIX_START
1623368,FIX_END
1623384,STIM_START
1623635,STIM_END
1624135,RESP_START
1630268,RESP_END
1630268,TRIAL_END 28
1630268,TRIALID 29
1630270,FIX_START
1630769,FIX_END
1630785,STIM_START
1631052,STIM_END
1631552,RESP_START
1637552,RESP_END
1637552,TRIAL_END 29
1637552,TRIALID 30
1637554,FIX_START
1638053,FIX_END
1638069,STIM_START
