time,text
3003848,!CAL
3003850,!CAL Calibration points:
3003850,"!CAL 6.0, -24.2 2018, 4933"
3003850,"!CAL 4.7, -41.5 2112, 8293"
3003850,"!CAL 8.1, -7.6 1933, 1891"
3003850,"!CAL -25.7, -22.2 -1961, 4861"
3003850,"!CAL 38.7, -26.1 6419, 5022"
3003850,"!CAL eye check box: (L,R,T,B)"
3003850,"!CAL href cal range: (L,R,T,B)"
3003850,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
3003850,"!CAL Prenormalize: offx, offy = 6.0146 -24.207"
3003850,!CAL Gains: cx:127.615 lx:116.421 rx:138.866
3003850,!CAL Gains: cy:174.068 ty:204.723 by:179.835
3003850,"!CAL Resolution (upd) at screen center: X=2.1, Y=1.5"
3003850,!CAL Gain Change Proportion: X: 0.193 Y: 0.138
3003850,!CAL Gain Ratio (Gy/Gx) = 1.364
3003850,"!CAL Cross-Gain Ratios: X=0.141, Y=0.046"
3003850,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
3003850,"!CAL CR gain match(x,y) = 1.000, 1.000"
3003850,!CAL Slip rotation correction OFF
3003852,!CAL CALIBRATION HV5 R RIGHT GOOD
3010225,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.33 avg. 0.81 max OFFSET 0.11 deg. 7.7,7.7 pix."
3010225,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.20 deg. 3.2,16.7 pix."
3010226,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.10 deg. 6.2,-7.4 pix."
3010226,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 0.81 deg. 2.3,-67.8 pix."
3010226,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.30 deg. 7.0,24.8 pix."
3010226,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.62 deg. 33.5,45.5 pix."
3016447,"DRIFTCORRECT R RIGHT at 1920,1080 OFFSET 1.03 deg. 45.6,76.6 pix."
3017001,RECCFG CR 250 2 1 R
3017001,ELCLCFG RTABLER
3017001,GAZE_COORDS 0.00 0.00 3839.00 2159.00
3017001,THRESHOLDS R 125 230
3017001,ELCL_PROC ELLIPSE (5)
3017001,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
3017002,!MODE RECORD CR 250 2 1 R
3028483,TRIALID 1
3028498,FIX_START
3029504,FIX_END
3029521,STIM_START
3029771,STIM_END
3030271,RESP_START
3036989,RESP_END
3036989,TRIAL_END 1
3036989,TRIALID 2
3036992,FIX_START
3037488,FIX_END
3037505,STIM_START
3037772,STIM_END
3038272,RESP_START
3040673,RESP_END
3040673,TRIAL_END 2
3040673,TRIALID 3
3040675,FIX_START
3041172,FIX_END
3041188,STIM_START
3041439,STIM_END
3041938,RESP_START
3044322,RESP_END
3044322,TRIAL_END 3
3044322,TRIALID 4
3044324,FIX_START
3044822,FIX_END
3044839,STIM_START
3045106,STIM_END
3045605,RESP_START
3048789,RESP_END
3048789,TRIAL_END 4
3048789,TRIALID 5
3048791,FIX_START
3049289,FIX_END
3049306,STIM_START
3049573,STIM_END
3050072,RESP_START
3052439,RESP_END
3052439,TRIAL_END 5
3052439,TRIALID 6
3052441,FIX_START
3052940,FIX_END
3052956,STIM_START
3053223,STIM_END
3053723,RESP_START
3056173,RESP_END
3056173,TRIAL_END 6
3056173,TRIALID 7
3056175,FIX_START
3057173,FIX_END
3057190,STIM_START
3057456,STIM_END
3057956,RESP_START
3060057,RESP_END
3060057,TRIAL_END 7
3060057,TRIALID 8
3060059,FIX_START
3061057,FIX_END
3061074,STIM_START
3061324,STIM_END
3061824,RESP_START
3064024,RESP_END
3064024,TRIAL_END 8
3064024,TRIALID 9
3064026,FIX_START
3064524,FIX_END
3064541,STIM_START
3064807,STIM_END
3065307,RESP_START
3067924,RESP_END
3067924,TRIAL_END 9
3067924,TRIALID 10
3067926,FIX_START
3068424,FIX_END
3068441,STIM_START
3068708,STIM_END
3069208,RESP_START
3071675,RESP_END
3071675,TRIAL_END 10
3071675,TRIALID 11
3071677,FIX_START
3072175,FIX_END
3072192,STIM_START
3072458,STIM_END
3072958,RESP_START
3075225,RESP_END
3075225,TRIAL_END 11
3075225,TRIALID 12
3075227,FIX_START
3075725,FIX_END
3075742,STIM_START
3075992,STIM_END
3076492,RESP_START
3078608,RESP_END
3078608,TRIAL_END 12
3078608,TRIALID 13
3078610,FIX_START
3079109,FIX_END
3079126,STIM_START
3079392,STIM_END
3079892,RESP_START
3082093,RESP_END
3082093,TRIAL_END 13
3082093,TRIALID 14
3082095,FIX_START
3082593,FIX_END
3082609,STIM_START
3082876,STIM_END
3083376,RESP_START
3085426,RESP_END
3085426,TRIAL_END 14
3085426,TRIALID 15
3085428,FIX_START
3085926,FIX_END
3085943,STIM_START
3086193,STIM_END
3086693,RESP_START
3089726,RESP_END
3089726,TRIAL_END 15
3089726,TRIALID 16
3089728,FIX_START
3090227,FIX_END
3090243,STIM_START
3090510,STIM_END
3091010,RESP_START
3093110,RESP_END
3093110,TRIAL_END 16
3093110,TRIALID 17
3093112,FIX_START
3094110,FIX_END
3094127,STIM_START
3094394,STIM_END
3094894,RESP_START
3097161,RESP_END
3097161,TRIAL_END 17
3097161,TRIALID 18
3097162,FIX_START
3097661,FIX_END
3097677,STIM_START
3097927,STIM_END
3098427,RESP_START
3101244,RESP_END
3101244,TRIAL_END 18
3101244,TRIALID 19
3101246,FIX_START
3101745,FIX_END
3101761,STIM_START
3102011,STIM_END
3102511,RESP_START
3104811,RESP_END
3104811,TRIAL_END 19
3104811,TRIALID 20
3111099,FIX_START
3112095,FIX_END
3112112,STIM_START
3112379,STIM_END
3112879,RESP_START
3117045,RESP_END
3117045,TRIAL_END 20
3117045,TRIALID 21
3117048,FIX_START
3117546,FIX_END
3117563,STIM_START
3117829,STIM_END
3118329,RESP_START
3122246,RESP_END
3122246,TRIAL_END 21
3122246,TRIALID 22
3122248,FIX_START
3122746,FIX_END
3122763,STIM_START
3123030,STIM_END
3123529,RESP_START
3125680,RESP_END
3125680,TRIAL_END 22
3125680,TRIALID 23
3125681,FIX_START
