eye,tStart,tEnd,duration
R,930551,930739,192
R,937495,937831,340
R,937875,937919,48
R,943011,944499,1492
R,952615,952747,136
R,953223,953539,320
R,956115,956323,212
R,957023,957667,648
R,960479,961375,900
R,962403,962503,104
R,963919,964267,352
R,967719,968055,340
R,968151,968463,316
R,978251,978463,216
R,978831,979103,276
R,979755,980123,372
R,981875,982103,232
R,996911,997347,440
R,1004615,1005699,1088
R,1006119,1006371,256
R,1009019,1009351,336
R,1010143,1015519,5380
R,1019399,1019987,592
R,1020743,1020871,132
R,1033455,1033731,280
R,1042403,1042487,88
R,1047483,1047519,40
R,1047607,1047899,296
R,1048219,1049635,1420
R,1058859,1058967,112
R,1059639,1059671,36
R,1060863,1060899,40
R,1061171,1061351,184
R,1062063,1062063,4
R,1065447,1066703,1260
R,1069647,1069875,232
R,1070659,1070739,84
R,1070947,1071415,472
R,1073207,1073311,108
R,1073615,1073723,112
R,1075043,1075135,96
R,1075499,1075699,204
R,1075975,1075979,8
R,1077767,1077967,204
R,1078211,1078367,160
R,1078719,1080227,1512
R,1081039,1081039,4
R,1081103,1081363,264
R,1082971,1083211,244
R,1083531,1083675,148
R,1084207,1085123,920
R,1088207,1088955,752
R,1089215,1090395,1184
R,1092899,1093107,212
R,1105227,1106715,1492
R,1109755,1109979,228
R,1112051,1112123,76
R,1112167,1112175,12
R,1112219,1112567,352
R,1112927,1112987,64
R,1113039,1113179,144
R,1113635,1114115,484
R,1117059,1117339,284
R,1118539,1118623,88
R,1119587,1119611,28
R,1120051,1120251,204
R,1120331,1120363,36
R,1124815,1125103,292
R,1129447,1129803,360
R,1129891,1130359,472
R,1130523,1130551,32
R,1130687,1131303,620
R,1131683,1131931,252
R,1132315,1132559,248
R,1132643,1133467,828
R,1134091,1134251,164
R,1135091,1135859,772
R,1137419,1137419,4
R,1139839,1141115,1280
R,1144839,1145543,708
R,1152503,1152879,380
R,1153539,1153567,32
R,1161103,1161423,324
R,1162299,1162567,272
R,1162623,1162623,4
R,1162831,1162955,128
R,1163047,1163171,128
R,1163471,1163795,328
R,1163967,1164003,40
R,1164307,1166151,1848
R,1168951,1169223,276
R,1169699,1169767,72
R,1170575,1171023,452
R,1171143,1171423,284
R,1171487,1171499,16
R,1174287,1174443,160
R,1176019,1177807,1792
R,1181515,1181571,60
R,1181671,1181847,180
R,1181995,1182143,152
R,1182559,1182707,152
R,1183451,1191147,7700
R,1194207,1196191,1988
R,1199947,1200175,232
R,1201031,1201419,392
R,1206363,1207471,1112
R,1210179,1210235,60
R,1215315,1215399,88
R,1216203,1216799,600
R,1217711,1217875,168
R,1218079,1218563,488
R,1218675,1219515,844
R,1221239,1222471,1236
R,1225311,1225519,212
R,1225655,1225763,112
R,1227119,1227235,120
R,1227547,1227975,432
R,1228899,1229823,928
R,1236795,1236911,120
R,1237635,1238499,868
R,1239903,1240235,336
R,1242843,1243151,312
R,1244691,1244791,104
R,1245055,1245467,416
R,1246531,1246887,360
R,1247475,1247639,168
R,1249807,1250019,216
R,1250183,1252319,2140
R,1258715,1259031,320
R,1259887,1260595,712
R,1262759,1263391,636
R,1267567,1267883,320
R,1270423,1270655,236
R,1270703,1270831,132
R,1274539,1275035,500
R,1275159,1275679,524
R,1276147,1276507,364
R,1276643,1277647,1008
R,1278283,1278711,432
R,1280615,1280819,208
R,1281015,1282703,1692
R,1285011,1285527,520
R,1289363,1289591,232
R,1291071,1292775,1708
R,1294859,1295203,348
R,1300527,1301787,1264
R,1305967,1306131,168
R,1309227,1310675,1452
R,1312171,1312267,100
R,1315059,1315235,180
R,1315415,1315763,352
R,1317563,1317719,160
R,1319703,1319895,196
R,1320259,1321035,780
R,1321315,1323291,1980
R,1325203,1325455,256
R,1325599,1326003,408
R,1327987,1328163,180
R,1329511,1331083,1576
R,1333543,1333851,312
R,1336647,1336819,176
R,1341891,1343143,1256
R,1349415,1350531,1120
R,1352659,1353279,624
R,1359991,1360167,180
R,1361663,1361807,148
R,1363899,1364127,232
R,1364319,1364527,212
R,1365031,1365263,236
R,1365379,1365635,260
R,1366275,1366287,16
R,1370507,1371095,592
R,1371799,1373411,1616
R,1374575,1375427,856
R,1378643,1378883,244
R,1380671,1381671,1004
R,1383135,1383491,360
R,1394919,1395055,140
R,1400003,1400019,20
R,1411259,1411259,4
R,1411303,1411367,68
R,1411551,1412475,928
R,1412739,1413219,484
R,1416547,1416779,236
R,1417851,1417895,48
R,1418999,1420367,1372
R,1428943,1429871,932
R,1438131,1438139,12
R,1439943,1450895,10956
R,1451415,1451543,132
R,1451739,1452371,636
R,1452883,1453043,164
R,1453251,1453947,700
R,1456599,1456679,84
R,1458231,1459675,1448
R,1461027,1461083,60
R,1463543,1463747,208
R,1464315,1464623,312
R,1470463,1470635,176
R,1479139,1479259,124
R,1479459,1479643,188
R,1483055,1483275,224
R,1484687,1484807,124
R,1489687,1489855,172
R,1495643,1495675,36
R,1501539,1502271,736
R,1504919,1505035,120
R,1505999,1506091,96
R,1509311,1509531,224
R,1513991,1514135,148
R,1538959,1540243,1288
R,1541971,1542095,128
R,1542167,1542415,252
R,1546991,1547343,356
R,1550959,1551491,536
R,1553347,1553399,56
R,1557979,1559199,1224
R,1559251,1559487,240
R,1559551,1559599,52
R,1563463,1565911,2452
R,1569795,1570435,644
R,1571407,1572027,624
R,1581979,1583275,1300
R,1586111,1586931,824
R,1591931,1592015,88
R,1593407,1593483,80
R,1610815,1610983,172
R,1613747,1623435,9692
R,1626999,1627091,96
R,1630631,1631443,816
R,1634971,1635027,60
R,1638919,1641027,2112
R,1644699,1644847,152
R,1648879,1649119,244
R,1653531,1653847,320
R,1664907,1664967,64
R,1669255,1669379,128
R,1672571,1672575,8
R,1677127,1678183,1060
R,1682219,1683567,1352
R,1687343,1688563,1224
R,1690887,1691019,136
R,1694587,1694935,352
R,1695815,1695903,92
R,1698699,1699123,428
R,1699195,1699467,276
R,1703579,1704639,1064
R,1708083,1708759,680
R,1710343,1712391,2052
R,1714007,1715339,1336
R,1716355,1716471,120
R,1723163,1723239,80
R,1724975,1725031,60
R,1729083,1729251,172
R,1730275,1730423,152
R,1735115,1735323,212
R,1738883,1738963,84
R,1743383,1746523,3144
R,1749663,1750387,728
R,1754415,1754887,476
R,1755279,1757499,2224
R,1760511,1760679,172
R,1763079,1769315,6240
R,1773115,1773271,160
R,1776759,1776787,32
R,1777651,1777959,312
R,1778755,1779707,956
R,1783639,1783767,132
R,1791787,1792475,692
R,1802375,1803203,832
R,1804471,1805387,920
R,1808151,1809831,1684
R,1814455,1814591,140
R,1815059,1817811,2756
R,1823303,1823455,156
R,1826979,1827155,180
R,1827983,1828043,64
R,1828447,1830315,1872
R,1833199,1833307,112
R,1836611,1837235,628
R,1841159,1841183,28
R,1843999,1844007,12
R,1846555,1847655,1104
R,1848687,1849963,1280
R,1853495,1854043,552
R,1859815,1860067,256
R,1861871,1863883,2016
R,1866795,1867027,236
R,1871755,1871923,172
R,1876307,1876475,172
R,1877239,1877527,292
R,1878999,1879199,204
R,1882587,1883391,808
R,1887671,1888951,1284
R,1892599,1893027,432
R,1893683,1896063,2384
R,1897999,1899067,1072
R,1901639,1901775,140
R,1903379,1904603,1228
R,1905819,1905859,44
R,1910607,1911931,1328
R,1913959,1914247,292
R,1915899,1916555,660
R,1918427,1918703,280
R,1919999,1938259,18264
R,1941799,1941971,176
R,1943003,1943079,80
R,1943847,1944055,212
R,1947247,1947375,132
R,1957203,1957499,300
R,1957795,1958279,488
R,1958931,1959539,612
R,1963835,1964091,260
R,1968351,1968539,192
R,1969255,1969803,552
R,1975359,1975547,192
R,1984739,1984983,248
R,1988239,1988551,316
R,1989699,1989999,304
R,1997283,1998199,920
R,1999747,1999775,32
R,2001267,2001479,216
R,2001591,2001739,152
R,2001887,2001911,28
R,2003907,2004431,528
R,2004943,2005747,808
R,2013395,2014291,900
R,2022035,2022715,684
R,2026047,2026511,468
R,2027167,2027439,276
R,2027691,2028327,640
R,2028935,2030791,1860
R,2033479,2035211,1736
R,2040515,2042407,1896
R,2045419,2045727,312
R,2056475,2057579,1108
R,2061495,2062339,848
R,2066499,2066567,72
R,2073999,2076175,2180
R,2080607,2081171,568
R,2081775,2081931,160
R,2083899,2084059,164
R,2088827,2089655,832
R,2092167,2092263,100
R,2093667,2093795,132
R,2094623,2100863,6244
R,2103843,2104527,688
R,2110239,2110407,172
R,2115443,2116839,1400
R,2122811,2123159,352
R,2123475,2123839,368
R,2130907,2131719,816
R,2135439,2136583,1148
R,2140819,2141415,600
R,2147167,2148059,896
R,2149279,2149323,48
R,2152203,2152267,68
R,2153907,2155359,1456
R,2158063,2158155,96
R,2159663,2159943,284
R,2165591,2166407,820
R,2175579,2175683,108
R,2176499,2176615,120
R,2177751,2178623,876
R,2185883,2185939,60
R,2187539,2187711,176
R,2191715,2192127,416
R,2192475,2194047,1576
R,2198715,2198791,80
R,2201343,2201395,56
R,2205459,2205571,116
R,2206359,2206579,224
R,2211119,2211579,464
R,2217859,2219655,1800
R,2223771,2223983,216
R,2229423,2230463,1044
R,2233967,2234603,640
R,2243139,2243191,56
R,2246403,2247739,1340
R,2250759,2251347,592
R,2256199,2256611,416
R,2261675,2261763,92
R,2264679,2273843,9168
R,2275887,2276023,140
R,2278091,2282611,4524
R,2285383,2285503,124
R,2289727,2289875,152
R,2291283,2291399,120
R,2300027,2300351,328
R,2306707,2307075,372
R,2310023,2310235,216
R,2314699,2314895,200
R,2315903,2316003,104
R,2319671,2319795,128
R,2325383,2325675,296
R,2333819,2334631,816
R,2342215,2342635,424
R,2343831,2344839,1012
R,2349023,2351043,2024
R,2354627,2355027,404
R,2358835,2358931,100
R,2362767,2362999,236
R,2363803,2363967,168
R,2369439,2369607,172
R,2373463,2373475,16
R,2377987,2378203,220
R,2384163,2384183,24
R,2384731,2384763,36
R,2391623,2392127,508
R,2402327,2402495,172
R,2408531,2408731,204
R,2410895,2410943,52
R,2418591,2418731,144
R,2419771,2419911,144
R,2421447,2421531,88
R,2424955,2425643,692
R,2427079,2427187,112
R,2432259,2432363,108
R,2433247,2433363,120
R,2433675,2433999,328
R,2439279,2439463,188
R,2442727,2442755,32
R,2445655,2445791,140
R,2446443,2446515,76
R,2450723,2450807,88
R,2458539,2458615,80
R,2462855,2462871,20
R,2463983,2464055,76
R,2469187,2469267,84
R,2493495,2493783,292
R,2494895,2494895,4
R,2495683,2495791,112
R,2496835,2496843,12
R,2497243,2497311,72
R,2497707,2498159,456
R,2505231,2505307,80
R,2507127,2507175,52
R,2516711,2516747,40
R,2521787,2521823,40
R,2532235,2532479,248
R,2544175,2544255,84
R,2563507,2563567,64
R,2563951,2564039,92
R,2565823,2568883,3064
R,2571971,2572071,104
R,2574783,2574819,40
R,2581423,2581479,60
R,2601231,2601423,196
R,2601711,2602523,816
R,2610259,2610643,388
R,2611643,2611787,148
R,2614551,2615343,796
R,2622031,2622163,136
R,2637363,2637463,104
R,2641115,2645327,4216
R,2647731,2647871,144
R,2652579,2652739,164
R,2657599,2657611,16
R,2661579,2661695,120
R,2663663,2663739,80
R,2668871,2668935,68
R,2674911,2674955,48
R,2680927,2681023,100
R,2685523,2685579,60
R,2690127,2690251,128
R,2690547,2690627,84
R,2691031,2691931,904
R,2694991,2695063,76
R,2699027,2699087,64
R,2704339,2704439,104
R,2711035,2711163,132
R,2715483,2715639,160
R,2716727,2716883,160
R,2717339,2722711,5376
R,2726715,2726871,160
R,2729067,2729259,196
R,2737535,2737671,140
R,2739719,2739875,160
R,2754003,2754087,88
R,2757891,2758195,308
R,2764311,2764375,68
R,2767343,2767419,80
R,2767759,2773035,5280
R,2777287,2777407,124
R,2777647,2777779,136
R,2780327,2780343,20
R,2794023,2794299,280
R,2794635,2795423,792
R,2799303,2799367,68
R,2805139,2805239,104
R,2810663,2810763,104
R,2813647,2813727,84
R,2817603,2817711,112
R,2823263,2823303,44
R,2828355,2828435,84
R,2833447,2833523,80
R,2837603,2837727,128
R,2838543,2838679,140
R,2839199,2839943,748
R,2843903,2843971,72
R,2851283,2851319,40
R,2854359,2854463,108
R,2860395,2860511,120
R,2863063,2863103,44
R,2870219,2870627,412
R,2880699,2880831,136
R,2904427,2907787,3364
R,2911499,2911707,212
R,2914267,2914359,96
R,2930311,2930427,120
R,2944523,2944587,68
R,2947411,2947583,176
R,2947899,2948591,696
R,2953635,2953967,336
R,2959731,2959751,24
R,2961395,2964351,2960
R,2969819,2969919,104
R,2970419,2970563,148
R,2987699,2987823,128
R,2991963,2991987,28
R,2994131,2994171,44
R,2996587,2996687,104
R,2998903,2998959,60
R,3006791,3006883,96
R,3009411,3009451,44
R,3014071,3014163,96
R,3018103,3018507,408
R,3022099,3022231,136
R,3022683,3022879,200
R,3023163,3025575,2416
R,3028423,3028483,64
R,3030959,3031043,88
R,3037883,3038447,568
R,3043059,3043167,112
R,3056187,3056351,168
R,3069951,3073047,3100
R,3075699,3076359,664
R,3081527,3081591,68
R,3087679,3087843,168
R,3093759,3093923,168
R,3094523,3094575,56
R,3100503,3100631,132
R,3118283,3118303,24
R,3122915,3122999,88
R,3129011,3129079,72
R,3132883,3133395,516
R,3141279,3141751,476
R,3144239,3145163,928
R,3154075,3154135,64
R,3155927,3156323,400
R,3175543,3176435,896
R,3186355,3186515,164
R,3187023,3187535,516
R,3188183,3188399,220
R,3188547,3189103,560
R,3189255,3189323,72
R,3189495,3189979,488
R,3190367,3190523,160
R,3190935,3191111,180
R,3191595,3192127,536
R,3192915,3192995,84
R,3193515,3193595,84
R,3194171,3195079,912
R,3195447,3195999,556
R,3196323,3196967,648
R,3197455,3197967,516
R,3198131,3198155,28
R,3198495,3198691,200
R,3199267,3199431,168
R,3200115,3202147,2036
R,3202487,3203835,1352
R,3203911,3203995,88
R,3204955,3205139,188
R,3205723,3206699,980
R,3206743,3207019,280
R,3207807,3208819,1016
R,3209591,3209835,248
R,3210455,3210687,236
R,3210915,3211083,172
R,3212199,3212699,504
R,3213459,3214199,744
R,3214435,3215575,1144
R,3216687,3217239,556
R,3217971,3218479,512
R,3218527,3218791,268
R,3219563,3219931,372
R,3221627,3221803,180
R,3222411,3222511,104
R,3222911,3223035,128
R,3223815,3223983,172
R,3224451,3224507,60
R,3224655,3225039,388
R,3225267,3225435,172
R,3225843,3226527,688
R,3227015,3227183,172
R,3227731,3227907,180
R,3228447,3228607,164
R,3229007,3229251,248
R,3229903,3230963,1064
R,3231567,3231695,132
R,3232843,3232935,96
R,3233479,3233695,220
R,3234059,3234235,180
R,3234867,3235431,568
R,3235731,3236467,740
R,3236867,3237027,164
R,3237803,3237935,136
R,3238547,3239803,1260
R,3240663,3240803,144
R,3241543,3242595,1056
R,3244023,3245219,1200
R,3248691,3249659,972
R,3250351,3250723,376
R,3250855,3253479,2628
R,3254491,3254531,44
R,3265379,3265475,100
R,3267363,3267487,128
R,3271883,3272015,136
R,3276359,3276415,60
R,3278187,3278623,440
R,3281523,3281615,96
R,3288275,3288443,172
R,3289163,3289307,148
R,3289963,3291755,1796
R,3292899,3293035,140
R,3293431,3293591,164
R,3296075,3296215,144
R,3296403,3296903,504
R,3301639,3301767,132
R,3306319,3306423,108
R,3311599,3311671,76
R,3313839,3314007,172
R,3315115,3315371,260
R,3316979,3317039,64
R,3317295,3317879,588
R,3319431,3319511,84
R,3323011,3323051,44
R,3332303,3332607,308
R,3337775,3338119,348
