eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
R,3483390,3483854,468,1659.0,943.6,686
R,3483886,3484330,448,1972.0,1236.6,472
R,3484374,3484826,456,1987.7,1839.6,549
R,3485026,3485398,376,1547.0,1074.2,614
R,3485434,3486066,636,2002.1,1277.4,587
R,3486090,3486642,556,2007.7,1428.2,608
R,3486686,3487046,364,2286.7,1870.8,618
R,3487078,3487242,168,2208.9,2195.2,649
R,3487282,3487906,628,2062.1,1683.3,671
R,3488118,3489318,1204,1827.0,1194.2,680
R,3489366,3489662,300,2519.6,1202.9,597
R,3489690,3490090,404,2154.5,1218.7,635
R,3490210,3490246,40,2094.8,3270.0,538
R,3491178,3491630,456,1862.1,1004.0,703
R,3491682,3492050,372,2354.3,1761.5,605
R,3492202,3492730,532,2566.7,1513.9,574
R,3492898,3493586,692,2226.5,1105.4,516
R,3493610,3493698,92,2101.2,1220.7,557
R,3493846,3494030,188,2197.1,1218.7,545
R,3494202,3494758,560,2910.9,1592.6,446
R,3494798,3495098,304,2306.7,1353.7,563
R,3495326,3495594,272,2482.0,3270.0,461
R,3495790,3496038,252,2194.1,1225.7,638
R,3496070,3496242,176,1710.8,1208.4,674
R,3496422,3496578,160,2143.5,1159.2,590
R,3496610,3496998,392,1666.5,1172.6,642
R,3497186,3497734,552,2889.3,1228.5,469
R,3497766,3497894,132,2456.2,1348.8,556
R,3498058,3498650,596,2161.5,1219.4,600
R,3498682,3498970,292,1648.0,1265.2,635
R,3499158,3499338,184,1358.5,994.6,585
R,3499374,3499602,232,872.5,922.7,628
R,3499786,3500130,348,1671.4,999.6,599
R,3500154,3500878,728,1638.5,1157.3,619
R,3501066,3501306,244,1658.8,1026.6,636
R,3501338,3501574,240,1219.7,944.6,645
R,3501598,3501886,292,1004.2,902.4,612
R,3501926,3502066,144,1813.4,962.2,588
R,3502086,3505046,2964,1941.1,1091.4,639
R,3505086,3505274,192,2479.9,1340.5,361
R,3505298,3505434,140,2717.7,1422.2,377
R,3505646,3505970,328,2664.2,1359.3,451
R,3506014,3508258,2248,1963.5,1098.0,570
R,3509478,3509586,112,2249.9,1210.5,686
R,3509610,3510326,720,1989.3,1116.1,613
R,3510494,3512086,1596,1978.6,1086.9,651
R,3512150,3512306,160,1161.4,1132.1,732
R,3512326,3512730,408,979.3,1205.1,711
R,3512750,3512834,88,1158.2,1226.1,551
R,3512966,3513458,496,880.9,1162.2,430
R,3513478,3513790,316,1094.6,1192.5,536
R,3514794,3515102,312,1167.6,1306.2,666
R,3515146,3515194,52,1997.2,1116.4,574
R,3515342,3517242,1904,1969.1,1098.0,575
R,3517266,3517486,224,1789.8,1186.0,691
R,3517530,3517718,192,1027.9,1216.4,716
R,3517734,3517858,128,1079.2,1278.8,678
R,3518014,3518618,608,1052.7,988.9,464
R,3518662,3518966,308,1817.2,1128.2,504
R,3519006,3519166,164,1062.8,1162.5,520
R,3519326,3524938,5616,1972.6,1098.3,574
R,3524986,3525338,356,2868.0,1230.0,308
R,3525358,3525914,560,2885.8,1360.4,368
R,3525962,3528430,2472,1979.2,1105.2,569
R,3528474,3528638,168,2776.2,1245.4,525
R,3528794,3528958,168,2219.6,1141.6,366
R,3528998,3529446,452,2901.9,1327.3,378
R,3529494,3531390,1900,1960.3,1117.3,568
R,3531430,3531918,492,1346.3,1099.4,692
R,3531942,3532074,136,1165.0,1160.6,639
R,3532094,3532170,80,1001.6,1175.7,518
R,3532330,3532462,136,928.5,1235.2,382
R,3532646,3533298,656,973.0,1166.3,517
R,3533318,3533666,352,1130.5,1192.8,585
R,3533706,3534306,604,1834.1,1106.6,507
R,3534322,3536470,2152,1942.8,1089.7,591
R,3536522,3536846,328,2893.1,1212.8,306
R,3536870,3537486,620,2877.1,1402.0,417
R,3537534,3539646,2116,1969.1,1096.4,549
R,3539694,3539874,184,2743.8,1154.2,553
R,3539894,3540042,152,2848.4,1246.4,529
R,3540218,3540806,592,2959.9,1321.3,360
R,3540858,3542862,2008,1977.2,1079.7,612
R,3542914,3543178,268,1071.0,1119.0,710
R,3543194,3543418,228,988.4,1165.8,679
R,3543582,3544102,524,937.8,1165.3,435
R,3544318,3544562,248,989.8,1231.3,528
R,3544774,3545330,560,1807.9,1033.3,529
R,3545378,3545754,380,970.5,1205.0,622
R,3545902,3547702,1804,1935.9,1081.8,605
R,3547726,3548226,504,2142.1,1045.7,651
R,3548274,3549534,1264,2899.6,1437.6,377
R,3549718,3551510,1796,1966.3,1087.7,589
R,3551558,3552138,584,2744.6,1343.9,575
R,3552306,3552898,596,2796.7,1469.5,423
R,3553098,3553438,344,2043.2,1070.5,587
R,3553454,3555738,2288,1947.4,1143.5,652
R,3555786,3555986,204,1104.0,1286.1,649
R,3556002,3556550,552,957.3,1258.7,474
R,3556598,3556682,88,1921.1,1156.0,465
R,3556798,3557026,232,1947.1,1161.4,417
R,3557214,3558362,1152,1938.8,1131.4,581
R,3558410,3558706,300,1244.9,1023.6,652
R,3558726,3559494,772,1069.8,1004.1,667
R,3559658,3560374,720,1048.2,1023.1,437
R,3560398,3560710,316,1090.2,1176.2,554
R,3560974,3563590,2620,1975.4,1083.2,619
R,3563634,3563790,160,2683.1,1216.4,582
R,3563826,3564254,432,2027.0,1155.5,420
R,3564302,3564626,328,2838.3,1316.6,377
R,3564670,3566310,1644,1956.1,1110.9,552
R,3566514,3572586,6076,1960.3,1091.3,573
R,3572614,3572906,296,1668.5,1051.8,671
R,3572934,3574962,2032,1996.7,1087.3,568
R,3575186,3579370,4188,1964.1,1091.2,583
R,3579390,3579518,132,1998.5,982.5,425
R,3579578,3579766,192,1246.5,280.3,384
R,3579782,3579858,80,1146.5,263.6,377
R,3580002,3580230,232,2194.0,1039.1,393
R,3580254,3580486,236,2164.5,1168.0,451
R,3580530,3580938,412,1573.9,1178.1,504
R,3580978,3581126,152,2141.9,1200.1,446
R,3581266,3581426,164,2396.5,989.4,432
R,3581494,3581638,148,1283.5,495.5,482
R,3581662,3581886,228,1132.8,318.8,472
R,3581902,3582134,236,1190.2,236.0,442
R,3582198,3582374,180,-212.7,-462.8,445
R,3582398,3582622,228,-431.8,-513.0,475
R,3582678,3582806,132,985.2,805.5,553
R,3582838,3582954,120,1489.6,978.0,567
R,3583126,3583338,216,2089.1,1049.6,461
R,3583362,3583686,328,2016.0,1187.5,518
R,3583710,3583926,220,2228.9,1256.7,538
R,3583958,3584454,500,1738.3,1217.2,567
R,3584646,3593262,8620,1962.3,1133.7,633
R,3593286,3593730,448,2205.5,1150.1,706
R,3593754,3593878,128,2365.4,1233.3,697
R,3593902,3594098,200,2502.7,1336.8,689
R,3594122,3595066,948,2668.7,1466.3,456
R,3595110,3595566,460,2077.5,1197.2,563
R,3595586,3596698,1116,1973.3,1118.9,630
R,3596742,3597446,708,1117.2,1004.2,718
R,3597626,3597938,316,1001.9,1000.5,750
R,3597958,3598034,80,1102.6,1059.8,772
R,3598194,3598846,656,1095.5,992.4,583
R,3598886,3599226,344,1904.4,1075.0,644
R,3599410,3599522,116,2054.8,1121.3,628
R,3599538,3600738,1204,1982.0,1096.7,708
R,3600794,3601618,828,1073.2,1068.4,766
R,3601634,3602282,652,948.8,1160.6,579
R,3602306,3602374,72,1125.1,1177.8,567
R,3602534,3602686,156,1946.3,1092.5,562
R,3603058,3604778,1724,1980.3,1132.3,687
R,3604826,3605062,240,2700.7,1176.5,651
R,3605082,3605170,92,2872.0,1199.3,619
R,3605362,3606142,784,2935.0,1361.7,425
R,3606346,3606578,236,1928.1,1079.4,652
R,3606782,3608342,1564,1964.5,1095.3,645
R,3608362,3609250,892,1858.2,1134.1,659
R,3609298,3609690,396,960.3,1174.8,481
R,3609734,3613214,3484,1951.1,1100.5,505
R,3613410,3618710,5304,1962.9,1084.5,546
R,3618762,3619042,284,2843.5,1318.0,356
R,3619198,3619474,280,2921.9,1372.5,258
R,3619718,3620014,300,2942.9,1453.4,387
R,3620038,3620130,96,2911.4,1264.8,405
R,3620342,3620874,536,1975.0,1067.4,529
R,3620922,3621158,240,2932.5,1251.2,473
R,3621182,3621266,88,2820.3,1340.0,455
R,3621286,3621686,404,2935.2,1379.2,448
R,3621738,3623170,1436,1991.4,1125.2,542
R,3623198,3623438,244,1670.9,1088.8,632
R,3623478,3624862,1388,1078.1,1075.4,526
R,3624906,3626138,1236,1965.9,1056.5,546
R,3626166,3626526,364,2348.4,1168.4,590
R,3626742,3626886,148,2621.9,1285.7,580
R,3626910,3627362,456,2781.3,1379.6,600
R,3627550,3628582,1036,2808.7,1475.7,451
R,3628626,3630286,1664,1997.5,1119.0,584
R,3630314,3630486,176,2344.7,1103.2,647
R,3630514,3630778,268,2749.6,1236.4,605
R,3630798,3630934,140,2842.4,1308.5,578
R,3631110,3631986,880,2969.4,1345.2,392
R,3632210,3633810,1604,1972.8,1087.7,571
R,3633838,3634294,460,2227.6,1156.6,619
R,3634350,3634546,200,2938.7,1434.7,572
R,3634566,3634726,164,2905.5,1516.1,564
R,3635162,3635694,536,2896.4,1476.9,419
R,3635742,3637094,1356,1987.5,1129.6,572
R,3637158,3638074,920,1083.3,985.8,686
R,3638226,3639178,956,1076.2,1047.5,473
R,3639346,3639466,124,1887.6,1039.5,496
R,3639486,3643822,4340,1967.9,1082.5,547
R,3643850,3644326,480,2318.3,1191.1,623
R,3644354,3644474,124,2540.0,1310.4,630
R,3644498,3644846,352,2723.0,1428.9,610
R,3645062,3645502,444,2744.4,1404.7,391
R,3645546,3647090,1548,1978.4,1117.8,589
R,3647114,3647550,440,2215.5,1215.2,679
R,3647574,3647874,304,1962.8,1120.2,711
R,3647918,3648098,184,2603.9,1414.4,606
R,3648222,3648670,452,2738.7,1444.7,366
R,3648714,3650518,1808,1999.3,1102.1,545
R,3650694,3653242,2552,1992.8,1082.8,566
R,3653282,3653742,464,1414.5,1082.9,644
R,3653774,3653994,224,1903.1,1149.5,635
R,3654042,3654574,536,981.2,1226.3,544
R,3654618,3655270,656,1893.0,1120.9,413
R,3655298,3655386,92,1953.5,940.7,479
R,3655526,3655638,116,1426.4,446.7,387
R,3655770,3656114,348,1821.6,987.0,456
R,3656138,3656882,748,1729.4,1162.3,546
R,3657030,3657586,560,2389.4,1184.3,553
R,3657686,3658066,384,3270.0,2038.5,424
R,3658146,3658346,204,2264.9,1300.5,587
R,3658386,3658714,332,1632.2,1137.0,648
R,3658738,3659102,368,1475.3,1006.1,635
R,3659126,3659426,304,1713.6,1096.7,634
R,3659466,3659938,476,2202.1,1227.2,598
R,3659962,3661418,1460,1991.1,1121.0,629
R,3661442,3661702,264,2128.0,1175.0,641
R,3661730,3661782,56,2377.6,1291.4,642
R,3661806,3662266,464,2601.8,1377.3,604
R,3662430,3662874,448,2697.4,1395.4,392
R,3663106,3664934,1832,1991.9,1101.8,587
R,3664974,3665030,60,2423.1,1226.2,653
R,3665058,3665518,464,2837.4,1429.6,558
R,3665682,3666746,1068,2925.8,1426.2,398
R,3666930,3668130,1204,1984.7,1090.7,583
R,3668150,3668466,320,2120.7,1135.8,650
R,3668502,3668586,88,2487.4,1280.1,658
R,3668610,3669146,540,2696.9,1406.0,643
R,3669382,3669974,596,2809.4,1479.9,363
R,3670190,3671142,956,1952.9,1123.4,532
R,3671358,3671538,184,1917.0,1035.8,568
R,3671566,3672042,480,2145.0,1146.2,595
R,3672246,3672422,180,1945.1,1076.0,560
R,3672442,3674358,1920,1994.1,1112.2,609
R,3674410,3674734,328,2789.8,1513.7,552
R,3674754,3674794,44,2653.1,1459.3,508
R,3674974,3677850,2880,2020.8,1122.1,611
R,3677866,3678602,740,1960.0,1121.9,619
R,3678642,3678882,244,1337.4,1083.0,693
R,3678910,3679226,320,981.1,1081.5,711
R,3679246,3679570,328,883.0,1141.6,719
R,3679706,3680226,524,961.7,1198.9,453
R,3680274,3681782,1512,1968.4,1107.1,466
R,3681830,3682178,352,1194.5,1090.6,633
R,3682198,3683190,996,1062.7,1150.9,617
R,3683210,3683514,308,1112.8,1201.8,388
R,3683566,3685170,1608,1983.0,1092.3,490
R,3685194,3685602,412,2293.7,1079.7,584
R,3685634,3685806,176,2715.9,1132.5,569
R,3685826,3686306,484,2874.3,1201.7,458
R,3686510,3686702,196,2345.4,1134.3,462
R,3686738,3686978,244,2893.1,1345.9,466
R,3687030,3688194,1168,2004.8,1133.4,570
R,3688242,3688862,624,2724.5,1166.1,555
R,3688882,3689150,272,2840.8,1247.5,560
R,3689174,3690030,860,2892.4,1460.9,440
R,3690078,3692834,2760,2020.9,1163.7,635
R,3692906,3693126,224,2828.0,1217.9,644
R,3693146,3693310,168,2919.4,1287.1,624
R,3693382,3693402,24,3227.0,2569.6,114
R,3693474,3694062,592,2960.1,1344.1,416
R,3694162,3694182,24,2864.0,1972.4,45
R,3694234,3694562,332,2051.2,1176.3,592
R,3694802,3698126,3328,2044.9,1078.5,618
R,3698142,3699890,1752,1958.8,1076.5,538
R,3699934,3700166,236,1204.5,1064.7,679
R,3700186,3700474,292,1073.9,1138.0,664
R,3700654,3701414,764,1037.2,1155.7,465
R,3701598,3701990,396,1013.3,1211.8,565
R,3702010,3702298,292,1196.0,1211.4,557
R,3702338,3702834,500,1931.8,1124.8,489
R,3702878,3703210,336,1192.4,1187.6,542
R,3703386,3703626,244,1721.3,1077.2,487
R,3703650,3705366,1720,1974.4,1086.9,604
R,3705390,3706058,672,1729.4,1057.9,718
R,3706094,3706674,584,1114.0,1190.4,560
R,3706690,3706914,228,1177.6,1207.8,417
R,3706962,3708314,1356,1988.1,1096.0,529
R,3708338,3708598,264,2162.8,1154.4,628
R,3708622,3708906,288,2332.2,1224.9,627
R,3708930,3709334,408,2509.6,1340.0,630
R,3709354,3709454,104,2640.7,1387.4,593
R,3709646,3710258,616,2675.1,1372.8,382
R,3710486,3712206,1724,2673.0,1364.0,546
R,3712390,3712894,508,2776.0,1528.1,510
R,3713114,3713366,256,2228.0,1185.0,579
R,3713390,3713830,444,1975.1,1111.3,623
R,3713850,3715518,1672,2110.2,1137.1,651
R,3715534,3718454,2924,1975.8,1116.4,621
R,3718502,3719010,512,2818.6,1433.0,383
R,3719110,3719606,500,2021.3,1159.0,553
R,3719650,3719882,236,2730.0,1434.0,547
R,3719966,3723446,3484,1990.5,1108.0,609
R,3723498,3723698,204,2843.2,1420.7,491
R,3723726,3724130,408,2373.6,1294.5,507
R,3724158,3725910,1756,2012.3,1111.1,617
R,3725974,3726234,264,1197.7,1150.2,721
R,3726250,3726478,232,1145.0,1217.0,712
R,3726646,3727534,892,1131.6,1157.3,508
R,3727550,3727870,324,1170.8,1223.2,548
R,3727946,3727982,40,2031.3,1273.8,416
R,3728162,3730074,1916,2010.6,1118.1,603
R,3730098,3730674,580,2226.0,1076.0,662
R,3730718,3731198,484,2884.9,1161.0,426
R,3731230,3732094,868,2488.2,1229.6,460
R,3732130,3732242,116,2833.2,1624.5,520
R,3732430,3732766,340,1965.8,1147.7,529
R,3732786,3734806,2024,2014.8,1089.3,647
R,3734854,3735062,212,1176.4,1002.4,727
R,3735082,3735558,480,1077.9,1025.5,707
