eye,tStart,tEnd,duration
L,1376845,1376905,64
L,1377021,1377093,76
L,1380129,1380189,64
L,1391021,1391109,92
L,1410125,1410133,12
L,1412825,1412877,56
L,1413993,1414049,60
L,1414337,1414425,92
L,1415369,1415413,48
L,1416109,1416181,76
L,1422969,1423001,36
L,1423581,1423649,72
L,1423897,1424597,704
L,1425345,1425397,56
L,1429617,1429673,60
L,1430421,1430501,84
L,1441945,1441977,36
L,1442477,1444869,2396
L,1445197,1445249,56
L,1447089,1447137,52
L,1447853,1447905,56
L,1452841,1452893,56
L,1454821,1454881,64
L,1455869,1455933,68
L,1456825,1456881,60
L,1458945,1459005,64
L,1460113,1460141,32
L,1472589,1472621,36
L,1472793,1472849,60
L,1473621,1473697,80
L,1475001,1476393,1396
L,1476761,1476821,64
L,1480877,1481805,932
L,1486445,1487521,1080
L,1494709,1494745,40
L,1513113,1513201,92
L,1513441,1513905,468
L,1514137,1514233,100
L,1529445,1529489,48
L,1530993,1531045,56
L,1531617,1531673,60
L,1533269,1533309,44
L,1534093,1534137,48
L,1534589,1534665,80
L,1534845,1535321,480
L,1536277,1537761,1488
L,1538445,1538513,72
L,1539229,1539301,76
L,1540169,1540221,56
L,1541981,1542253,276
L,1543973,1544025,56
L,1544629,1544665,40
L,1545777,1545813,40
L,1547133,1547189,60
L,1548581,1549121,544
L,1549269,1549349,84
L,1550929,1550973,48
L,1551625,1551693,72
L,1551893,1552745,856
L,1553525,1553557,36
L,1554241,1554281,44
L,1554713,1554773,64
L,1555045,1555121,80
L,1556525,1556573,52
L,1558393,1558441,52
L,1559377,1559437,64
L,1559669,1560513,848
L,1564569,1565485,920
L,1566525,1566597,76
L,1570665,1571393,732
L,1572577,1572633,60
L,1572813,1572893,84
L,1577117,1577149,36
L,1577297,1578089,796
L,1579201,1579285,88
L,1585293,1585925,636
L,1598797,1598833,40
L,1602065,1602169,108
L,1605941,1606013,76
L,1609201,1609269,72
L,1617653,1617729,80
L,1621273,1621341,72
L,1627441,1627465,28
L,1627637,1627709,76
L,1633845,1633921,80
L,1640509,1640717,212
L,1642109,1642177,72
L,1642953,1642993,44
L,1646209,1646269,64
L,1650569,1650637,72
L,1654877,1654949,76
L,1659573,1659649,80
L,1667697,1667725,32
