time,text
1228311,!CAL
1228312,!CAL Calibration points:
1228312,"!CAL 8.4, -24.5 2227, 5407"
1228312,"!CAL 6.8, -42.1 2334, 9146"
1228312,"!CAL 9.2, -10.4 2135, 2141"
1228312,"!CAL -22.9, -22.9 -2018, 5312"
1228312,"!CAL 41.0, -23.9 7063, 5544"
1228312,"!CAL eye check box: (L,R,T,B)"
1228312,"!CAL href cal range: (L,R,T,B)"
1228312,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
1228312,"!CAL Prenormalize: offx, offy = 8.4284 -24.539"
1228312,!CAL Gains: cx:138.572 lx:124.042 rx:156.209
1228312,!CAL Gains: cy:250.383 ty:192.179 by:234.531
1228312,"!CAL Resolution (upd) at screen center: X=1.9, Y=1.0"
1228312,!CAL Gain Change Proportion: X: 0.259 Y: 0.220
1228312,!CAL Gain Ratio (Gy/Gx) = 1.807
1228313,"!CAL Cross-Gain Ratios: X=0.115, Y=0.000"
1228313,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
1228313,"!CAL CR gain match(x,y) = 1.000, 1.000"
1228313,!CAL Slip rotation correction OFF
1228314,!CAL CALIBRATION HV5 R RIGHT GOOD
1236651,"!CAL VALIDATION HV5 R RIGHT POOR ERROR 1.30 avg. 4.44 max OFFSET 0.75 deg. 9.0,-58.1 pix."
1236651,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.54 deg. 16.6,40.2 pix."
1236651,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.06 deg. 3.7,4.2 pix."
1236651,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 4.44 deg. 10.6,-346.2 pix."
1236651,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.34 deg. -32.2,12.8 pix."
1236652,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.23 deg. 22.2,-8.2 pix."
1245735,"!CAL VALIDATION HV5 R RIGHT POOR ERROR 0.73 avg. 2.16 max OFFSET 0.56 deg. -16.1,42.7 pix."
1245735,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.29 deg. -30.4,4.7 pix."
1245735,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.08 deg. -5.1,5.5 pix."
1245735,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 2.16 deg. -2.4,169.3 pix."
1245736,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.50 deg. -53.7,-8.1 pix."
1245736,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.52 deg. 40.5,29.0 pix."
1265819,!CAL
1265821,!CAL Calibration points:
1265821,"!CAL 8.2, -24.1 2274, 5503"
1265821,"!CAL 6.8, -43.0 2385, 9342"
1265821,"!CAL 9.5, -9.4 2190, 2177"
1265821,"!CAL -23.9, -22.8 -2045, 5395"
1265821,"!CAL 42.0, -24.3 7236, 5678"
1265821,"!CAL eye check box: (L,R,T,B)"
1265822,"!CAL href cal range: (L,R,T,B)"
1265822,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
1265822,"!CAL Prenormalize: offx, offy = 8.1982 -24.115"
1265822,!CAL Gains: cx:137.543 lx:122.709 rx:153.375
1265822,!CAL Gains: cy:246.939 ty:175.660 by:230.489
1265822,"!CAL Resolution (upd) at screen center: X=1.9, Y=1.1"
1265822,!CAL Gain Change Proportion: X: 0.250 Y: 0.312
1265822,!CAL Gain Ratio (Gy/Gx) = 1.795
1265822,"!CAL Cross-Gain Ratios: X=0.125, Y=0.003"
1265822,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
1265822,"!CAL CR gain match(x,y) = 1.000, 1.000"
1265822,!CAL Slip rotation correction OFF
1265823,!CAL CALIBRATION HV5 R RIGHT GOOD
1273633,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.50 avg. 1.22 max OFFSET 0.40 deg. -15.5,28.9 pix."
1273633,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.30 deg. -21.1,17.9 pix."
1273633,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.30 deg. 14.9,20.4 pix."
1273633,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 1.22 deg. -12.8,94.2 pix."
1273633,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.52 deg. -45.7,-23.0 pix."
1273633,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.04 deg. 1.2,2.8 pix."
1279291,"DRIFTCORRECT R RIGHT at 1920,1080 OFFSET 0.29 deg. 0.3,-22.3 pix."
1279852,RECCFG CR 250 2 1 R
1279852,ELCLCFG RTABLER
1279852,GAZE_COORDS 0.00 0.00 3839.00 2159.00
1279852,THRESHOLDS R 115 213
1279852,ELCL_PROC ELLIPSE (5)
1279852,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
1279853,!MODE RECORD CR 250 2 1 R
1331516,TRIALID 1
1331533,FIX_START
1332030,FIX_END
1332046,STIM_START
1332296,STIM_END
1332797,RESP_START
1346215,RESP_END
1346215,TRIAL_END 1
1346215,TRIALID 2
1346217,FIX_START
1347214,FIX_END
1347231,STIM_START
1347481,STIM_END
1347982,RESP_START
1353066,RESP_END
1353066,TRIAL_END 2
1353066,TRIALID 3
1353068,FIX_START
1354565,FIX_END
1354582,STIM_START
1354832,STIM_END
1355332,RESP_START
1360032,RESP_END
1360032,TRIAL_END 3
1360032,TRIALID 4
1360034,FIX_START
1361533,FIX_END
1361549,STIM_START
1361799,STIM_END
1362299,RESP_START
1365483,RESP_END
1365483,TRIAL_END 4
1365483,TRIALID 5
1365486,FIX_START
1366983,FIX_END
1367000,STIM_START
1367250,STIM_END
1367750,RESP_START
1373135,RESP_END
1373135,TRIAL_END 5
1373136,TRIALID 6
1373137,FIX_START
1373634,FIX_END
1373650,STIM_START
1373917,STIM_END
1374417,RESP_START
1379050,RESP_END
1379050,TRIAL_END 6
1379050,TRIALID 7
1379053,FIX_START
1380050,FIX_END
1380067,STIM_START
1380318,STIM_END
1380818,RESP_START
1389335,RESP_END
1389335,TRIAL_END 7
1389335,TRIALID 8
1389337,FIX_START
1390335,FIX_END
1390352,STIM_START
1390602,STIM_END
1391102,RESP_START
1395569,RESP_END
1395569,TRIAL_END 8
1395569,TRIALID 9
1395571,FIX_START
1397069,FIX_END
1397086,STIM_START
1397352,STIM_END
1397853,RESP_START
1400770,RESP_END
1400770,TRIAL_END 9
1400770,TRIALID 10
1400772,FIX_START
1401269,FIX_END
1401286,STIM_START
1401536,STIM_END
1402037,RESP_START
1407053,RESP_END
1407053,TRIAL_END 10
1407053,TRIALID 11
1407055,FIX_START
1408053,FIX_END
1408070,STIM_START
1408320,STIM_END
1408820,RESP_START
1412637,RESP_END
1412637,TRIAL_END 11
1412637,TRIALID 12
1412639,FIX_START
1413638,FIX_END
1413654,STIM_START
1413921,STIM_END
1414421,RESP_START
1421088,RESP_END
1421088,TRIAL_END 12
1421088,TRIALID 13
1421090,FIX_START
1421588,FIX_END
1421605,STIM_START
1421855,STIM_END
1422355,RESP_START
1427605,RESP_END
1427605,TRIAL_END 13
1427605,TRIALID 14
1427607,FIX_START
1428105,FIX_END
1428122,STIM_START
1428389,STIM_END
1428889,RESP_START
1432489,RESP_END
1432489,TRIAL_END 14
1432489,TRIALID 15
1432492,FIX_START
1433489,FIX_END
1433506,STIM_START
1433773,STIM_END
1434273,RESP_START
1438373,RESP_END
1438373,TRIAL_END 15
1438373,TRIALID 16
1438375,FIX_START
1439373,FIX_END
1439390,STIM_START
1439657,STIM_END
1440157,RESP_START
1442690,RESP_END
1442690,TRIAL_END 16
1442690,TRIALID 17
1442692,FIX_START
1444204,FIX FAILED
1445207,FIX_SUCCEED
1445457,FIX_END
1445473,STIM_START
1445741,STIM_END
1446240,RESP_START
1452074,RESP_END
1452074,TRIAL_END 17
1452074,TRIALID 18
1452076,FIX_START
1452574,FIX_END
1452591,STIM_START
1452841,STIM_END
1453341,RESP_START
1457142,RESP_END
1457142,TRIAL_END 18
1457142,TRIALID 19
1457144,FIX_START
1458141,FIX_END
1458158,STIM_START
1458408,STIM_END
1458908,RESP_START
1462942,RESP_END
1462942,TRIAL_END 19
1462942,TRIALID 20
1467787,FIX_START
1468293,FIX_END
1468309,STIM_START
1468576,STIM_END
1469076,RESP_START
1473593,RESP_END
1473593,TRIAL_END 20
1473593,TRIALID 21
1473594,FIX_START
1475094,FIX_END
1475110,STIM_START
1475360,STIM_END
1475860,RESP_START
1479743,RESP_END
1479743,TRIAL_END 21
1479743,TRIALID 22
1479745,FIX_START
1480243,FIX_END
1480260,STIM_START
1480527,STIM_END
1481027,RESP_START
1484177,RESP_END
1484177,TRIAL_END 22
1484177,TRIALID 23
1484179,FIX_START
1484678,FIX_END
1484694,STIM_START
1484961,STIM_END
1485461,RESP_START
1488411,RESP_END
1488411,TRIAL_END 23
1488411,TRIALID 24
1488413,FIX_START
1489411,FIX_END
1489428,STIM_START
1489695,STIM_END
1490195,RESP_START
1497329,RESP_END
1497329,TRIAL_END 24
1497329,TRIALID 25
1497331,FIX_START
1497829,FIX_END
1497846,STIM_START
1498112,STIM_END
1498612,RESP_START
1501645,RESP_END
1501645,TRIAL_END 25
1501645,TRIALID 26
1501647,FIX_START
1502646,FIX_END
1502662,STIM_START
1502912,STIM_END
1503412,RESP_START
1510130,RESP_END
1510130,TRIAL_END 26
1510130,TRIALID 27
1510132,FIX_START
1511130,FIX_END
1511147,STIM_START
1511413,STIM_END
1511913,RESP_START
1515614,RESP_END
1515614,TRIAL_END 27
1515614,TRIALID 28
1515616,FIX_START
1516614,FIX_END
1516630,STIM_START
1516897,STIM_END
1517397,RESP_START
1521998,RESP_END
1521998,TRIAL_END 28
1521998,TRIALID 29
1522000,FIX_START
1522998,FIX_END
1523014,STIM_START
1523281,STIM_END
1523781,RESP_START
1527831,RESP_END
1527831,TRIAL_END 29
1527831,TRIALID 30
1527833,FIX_START
1528832,FIX_END
1528848,STIM_START
1529098,STIM_END
1529598,RESP_START
1534049,RESP_END
1534049,TRIAL_END 30
1534049,TRIALID 31
1534051,FIX_START
1534549,FIX_END
1534566,STIM_START
1534816,STIM_END
1535316,RESP_START
1542416,RESP_END
1542416,TRIAL_END 31
1542416,TRIALID 32
1542418,FIX_START
1543417,FIX_END
1543433,STIM_START
1543700,STIM_END
1544200,RESP_START
1546766,RESP_END
1546766,TRIAL_END 32
1546766,TRIALID 33
1546768,FIX_START
1547266,FIX_END
1547283,STIM_START
1547550,STIM_END
1548050,RESP_START
1550683,RESP_END
1550683,TRIAL_END 33
1550683,TRIALID 34
1550685,FIX_START
1552184,FIX FAILED
1552684,FIX_SUCCEED
1552934,FIX_END
1552950,STIM_START
1553201,STIM_END
1553701,RESP_START
1557234,RESP_END
1557234,TRIAL_END 34
1557234,TRIALID 35
1557237,FIX_START
1558234,FIX_END
1558251,STIM_START
1558501,STIM_END
1559001,RESP_START
1561485,RESP_END
1561485,TRIAL_END 35
1561485,TRIALID 36
1561486,FIX_START
1561985,FIX_END
1562001,STIM_START
1562252,STIM_END
1562752,RESP_START
1565402,RESP_END
1565402,TRIAL_END 36
1565402,TRIALID 37
1565403,FIX_START
1565902,FIX_END
1565919,STIM_START
1566185,STIM_END
1566685,RESP_START
1569902,RESP_END
1569902,TRIAL_END 37
1569902,TRIALID 38
1569904,FIX_START
1570903,FIX_END
1570919,STIM_START
1571169,STIM_END
1571669,RESP_START
1574752,RESP_END
1574752,TRIAL_END 38
1574752,TRIALID 39
1574754,FIX_START
1575253,FIX_END
1575269,STIM_START
1575536,STIM_END
1576036,RESP_START
1580053,RESP_END
