eye,tStart,tEnd,duration
L,1813164,1813240,78
L,1820806,1820878,74
L,1821106,1821396,292
L,1821546,1821658,114
L,1821822,1821936,116
L,1827648,1827674,28
L,1828196,1828394,200
L,1828542,1828686,146
L,1833156,1833218,64
L,1839212,1839266,56
L,1842520,1842584,66
L,1842774,1842820,48
L,1843526,1843606,82
L,1843772,1843864,94
L,1863636,1863652,18
L,1885984,1886038,56
L,1894700,1894758,60
L,1907290,1907366,78
L,1926830,1926930,102
L,1927100,1927160,62
L,1927410,1927542,134
L,1927974,1928240,268
L,1928480,1929582,1104
L,1951154,1951234,82
L,1958908,1958960,54
L,1959276,1959372,98
L,1963012,1963092,82
L,1966974,1967064,92
L,1970618,1970668,52
L,1974448,1974530,84
L,1982828,1982852,26
L,1983910,1984034,126
L,1991470,1991576,108
L,1991792,1991942,152
L,1995302,1995324,24
L,2001604,2001656,54
L,2012756,2012918,164
L,2013036,2013240,206
L,2013982,2015646,1666
L,2019372,2019410,40
L,2027092,2027146,56
L,2040940,2040986,48
L,2041530,2041956,428
L,2046698,2046716,20
L,2049840,2049940,102
L,2069988,2071584,1598
L,2075260,2075294,36
L,2078582,2078584,4
L,2081816,2081836,22
L,2098896,2099088,194
L,2099350,2099480,132
L,2100560,2100652,94
L,2100824,2100972,150
L,2105478,2105532,56
L,2108852,2108870,20
L,2127594,2127662,70
L,2128274,2128754,482
L,2133072,2133098,28
L,2141508,2141528,22
L,2144272,2144430,160
L,2146478,2146588,112
L,2166220,2166266,48
L,2166510,2166656,148
L,2166808,2166950,144
L,2181354,2181446,94
L,2189322,2189388,68
L,2191170,2191332,164
L,2191604,2191746,144
L,2192124,2192330,208
L,2192410,2193778,1370
L,2197414,2197478,66
L,2202630,2202666,38
L,2215142,2215180,40
L,2218650,2218716,68
L,2219242,2219356,116
L,2221956,2222048,94
L,2227668,2227670,4
L,2236208,2236250,44
L,2239400,2239450,52
L,2252360,2252754,396
L,2252940,2253046,108
L,2263384,2263464,82
L,2267320,2267354,36
L,2271542,2271634,94
L,2271874,2272022,150
L,2277882,2277916,36
L,2280062,2280118,58
L,2283534,2284128,596
L,2285114,2285136,24
L,2287276,2287352,78
L,2287500,2287578,80
L,2293556,2293562,8
L,2300008,2300066,60
L,2316708,2316838,132
L,2337262,2337340,80
L,2337632,2337740,110
L,2337938,2338144,208
L,2338364,2341934,3572
L,2394826,2394966,142
L,2395082,2395192,112
L,2397252,2397284,34
L,2421248,2421306,60
L,2443918,2445466,1550
L,2452912,2452992,82
L,2461472,2461488,18
L,2464608,2464674,68
L,2469552,2469600,50
L,2479846,2479896,52
L,2497246,2497276,32
L,2500386,2503420,3036
L,2504892,2504956,66
L,2505148,2505258,112
L,2514612,2514640,30
L,2521772,2521900,130
L,2530036,2530098,64
L,2539018,2539150,134
L,2539412,2539588,178
L,2551834,2551862,30
L,2555078,2555126,50
L,2560226,2563738,3514
L,2571988,2572098,112
L,2575240,2575378,140
L,2589250,2589284,36
L,2594992,2595036,46
L,2611722,2611806,86
L,2614916,2616700,1786
L,2616744,2617002,260
L,2617242,2618734,1494
L,2629090,2629178,90
L,2634566,2634676,112
L,2637522,2637654,134
L,2641456,2641512,58
L,2653106,2653178,74
L,2655708,2655754,48
L,2658850,2658928,80
L,2661426,2661462,38
L,2664162,2664274,114
L,2665834,2665942,110
L,2666256,2666506,252
L,2672088,2676408,4322
L,2679576,2679584,10
L,2682104,2682156,54
L,2685344,2685448,106
L,2687788,2687900,114
L,2701194,2701304,112
L,2706522,2706608,88
L,2709154,2709398,246
L,2713574,2713808,236
L,2714598,2715632,1036
L,2720488,2720542,56
L,2720868,2720996,130
L,2722752,2722892,142
L,2726662,2726766,106
L,2728154,2729754,1602
L,2732026,2732026,2
L,2732124,2732174,52
L,2732236,2732246,12
L,2732292,2732458,168
L,2735742,2735774,34
L,2740932,2741008,78
L,2743634,2743786,154
L,2747752,2747798,48
L,2750152,2750232,82
L,2750726,2750856,132
L,2753118,2753220,104
L,2755874,2755900,28
L,2758438,2758488,52
L,2758712,2758844,134
L,2761060,2761112,54
L,2762864,2762896,34
L,2764580,2764678,100
L,2765358,2765458,102
L,2767814,2767912,100
L,2770488,2770570,84
L,2772664,2772832,170
L,2773558,2773860,304
L,2774556,2945762,171208
L,2967310,2967554,246
L,2972726,2973334,610
L,2978614,2978660,48
L,2979884,2980040,158
L,2980174,2980306,134
L,2981742,2981888,148
L,2999424,2999550,128
L,3002274,3002410,138
L,3015436,3015548,114
L,3020458,3020648,192
L,3031876,3031958,84
L,3037494,3037590,98
L,3037962,3038166,206
L,3038424,3040316,1894
L,3055046,3055182,138
L,3060586,3060622,38
L,3074188,3074252,66
L,3074402,3074562,162
L,3078662,3078944,284
L,3081588,3081658,72
L,3083852,3083894,44
L,3089296,3089510,216
L,3091474,3091518,46
L,3091700,3091874,176
L,3097292,3097354,64
L,3100620,3100672,54
L,3102902,3103004,104
L,3108144,3108148,6
L,3122992,3123102,112
L,3127276,3127322,48
L,3131176,3131328,154
L,3136114,3136116,4
L,3138802,3138838,38
L,3140872,3140968,98
L,3141484,3142134,652
L,3142980,3143014,36
L,3143334,3144866,1534
L,3145694,3145760,68
L,3146844,3146914,72
L,3147104,3147196,94
L,3147616,3147764,150
L,3148278,3149702,1426
L,3150480,3150924,446
L,3151666,3151776,112
L,3151964,3152108,146
L,3152916,3153554,640
L,3154284,3154390,108
L,3155138,3157458,2322
L,3157744,3157856,114
L,3158460,3159814,1356
L,3160592,3161268,678
L,3161442,3163268,1828
L,3163942,3164012,72
L,3164192,3164290,100
L,3164642,3165798,1158
L,3166010,3166122,114
L,3169940,3170230,292
L,3172388,3172428,42
L,3172560,3172874,316
L,3172978,3173042,66
L,3174154,3174448,296
L,3174582,3174662,82
L,3175614,3175672,60
L,3176078,3176090,14
L,3176720,3176750,32
L,3178564,3178662,100
L,3179490,3179616,128
L,3180138,3180318,182
L,3180582,3180740,160
L,3180974,3182208,1236
L,3184420,3184456,38
L,3184844,3185794,952
L,3186006,3186132,128
L,3186968,3187050,84
L,3187200,3187304,106
L,3193914,3193946,34
L,3194474,3194558,86
L,3194976,3196952,1978
L,3200798,3201514,718
L,3225458,3225458,2
L,3242186,3242220,36
L,3242414,3242460,48
L,3242592,3242688,98
L,3242816,3242886,72
