eye,tStart,tEnd,duration
L,5059544,5059632,92
L,5061596,5061596,4
L,5062596,5062636,44
L,5063012,5063084,76
L,5068824,5068932,112
L,5074644,5074720,80
L,5075172,5075268,100
L,5081272,5081352,84
L,5081776,5081820,48
L,5083840,5083840,4
L,5085532,5085552,24
L,5091496,5091556,64
L,5092180,5092224,48
L,5093724,5093792,72
L,5098964,5098992,32
L,5099432,5099440,12
L,5103412,5105964,2556
L,5108992,5109088,100
L,5109216,5109400,188
L,5110896,5111004,112
L,5114684,5115944,1264
L,5116668,5116708,44
L,5117232,5117308,80
L,5120488,5120628,144
L,5120956,5121368,416
L,5122616,5122696,84
L,5126376,5126380,8
L,5126708,5126852,148
L,5130012,5130056,48
L,5131120,5131136,20
L,5133672,5134012,344
L,5135860,5135880,24
L,5138564,5138624,64
L,5139672,5139736,68
L,5145320,5145332,16
L,5146056,5146144,92
L,5148104,5148136,36
L,5148504,5148596,96
L,5151656,5151804,152
L,5153948,5154020,76
L,5157440,5157440,4
L,5163576,5163616,44
L,5166544,5166608,68
L,5167968,5167996,32
L,5170780,5170804,28
L,5170852,5170924,76
L,5173520,5173552,36
L,5173848,5174096,252
L,5174884,5175076,196
L,5177260,5177272,16
L,5177552,5177560,12
L,5178072,5178128,60
L,5178596,5178692,100
L,5179416,5179488,76
L,5179772,5180128,360
L,5183916,5183948,36
L,5198668,5198732,68
L,5208132,5208132,4
L,5219344,5219416,76
L,5237888,5238012,128
L,5244628,5244644,20
L,5268716,5268716,4
L,5283352,5283524,176
L,5286420,5286540,124
L,5288648,5288672,28
L,5298036,5298268,236
L,5301024,5301124,104
L,5301468,5301540,76
L,5308168,5308192,28
L,5309440,5309572,136
L,5338524,5338532,12
L,5350908,5351156,252
L,5353832,5353968,140
L,5372388,5372428,44
L,5381224,5381360,140
L,5396248,5396324,80
L,5403720,5404096,380
L,5405612,5405648,40
L,5405968,5406116,152
L,5414012,5414092,84
L,5414520,5414584,68
L,5421288,5421312,28
L,5422620,5422664,48
L,5423360,5423368,12
L,5423572,5423728,160
L,5423836,5423916,84
L,5424152,5424380,232
L,5424812,5424912,104
L,5425420,5425432,16
L,5427228,5427236,12
L,5430444,5430608,168
L,5431084,5431196,116
L,5432756,5432820,68
L,5436924,5436932,12
L,5442332,5442360,32
L,5447736,5447872,140
L,5448388,5448592,208
L,5449692,5449720,32
L,5451368,5451396,32
L,5454464,5454512,52
L,5455100,5455168,72
L,5456956,5457020,68
L,5461172,5461300,132
L,5466668,5466736,72
L,5470788,5470848,64
L,5474388,5474488,104
L,5479860,5479948,92
L,5482580,5482592,16
L,5483656,5484580,928
L,5486700,5486760,64
L,5487052,5487180,132
L,5489880,5490580,704
L,5491268,5491444,180
L,5495036,5497396,2364
L,5501076,5501120,48
L,5502940,5502996,60
L,5506860,5506944,88
L,5508184,5508348,168
L,5512136,5512344,212
L,5512700,5512844,148
L,5514696,5515112,420
L,5519856,5521552,1700
L,5524644,5525764,1124
L,5526564,5526716,156
L,5530504,5530508,8
L,5530700,5530780,84
L,5531968,5532372,408
L,5535988,5536012,28
L,5536220,5536372,156
L,5536580,5537004,428
L,5538128,5538228,104
L,5543812,5543980,172
L,5545612,5545636,28
L,5545908,5546456,552
L,5546768,5546852,88
L,5546920,5547152,236
L,5547332,5547332,4
L,5547452,5547908,460
L,5548204,5548332,132
L,5548564,5548764,204
L,5549840,5549928,92
L,5552736,5553164,432
L,5554032,5554204,176
L,5554560,5554632,76
L,5557648,5557692,48
L,5557956,5558116,164
L,5562336,5563960,1628
L,5564904,5564996,96
L,5565364,5565492,132
L,5571420,5571888,472
L,5573132,5573204,76
L,5575676,5576380,708
L,5577424,5577516,96
L,5583200,5583420,224
L,5584568,5584720,156
L,5585084,5585144,64
L,5588180,5588256,80
L,5588540,5588604,68
L,5595184,5595916,736
L,5597132,5597256,128
L,5600120,5600756,640
L,5602288,5602700,416
L,5604560,5604564,8
L,5605788,5606032,248
L,5608792,5609320,532
L,5610256,5610444,192
L,5612728,5614688,1964
L,5617584,5617768,188
L,5618060,5618156,100
L,5622080,5622704,628
L,5624216,5624236,24
L,5625948,5626144,200
L,5626208,5626460,256
L,5627840,5627912,76
L,5631052,5631108,60
L,5632524,5632640,120
L,5632748,5632936,192
L,5635120,5635704,588
L,5636288,5637264,980
L,5638208,5638316,112
L,5641464,5642668,1208
L,5647944,5647992,52
L,5648324,5648456,136
L,5651912,5652456,548
L,5653460,5653460,4
L,5653700,5654468,772
L,5654560,5654644,88
L,5655340,5655464,128
L,5656736,5656932,200
L,5657240,5657620,384
L,5658604,5658704,104
L,5659196,5659272,80
L,5664600,5665120,524
L,5666060,5666688,632
L,5667416,5667516,104
L,5667936,5668336,404
L,5669536,5669636,104
L,5672612,5673556,948
L,5674172,5674356,188
L,5678436,5678996,564
L,5680364,5680452,92
L,5683424,5684020,600
L,5685520,5686184,668
L,5689908,5690856,952
L,5694672,5694712,44
L,5695952,5696020,72
L,5699108,5699420,316
L,5700284,5700416,136
L,5703528,5703528,4
L,5705076,5705460,388
L,5710668,5710736,72
L,5713800,5713832,36
L,5714072,5715016,948
L,5717840,5718048,212
L,5721260,5721404,148
L,5722548,5722964,420
L,5727232,5727772,544
L,5728880,5729028,152
L,5731572,5731668,100
L,5732228,5732424,200
L,5733192,5733292,104
L,5736760,5737028,272
L,5737784,5738124,344
L,5738956,5739184,232
L,5743328,5743736,412
L,5744740,5744812,76
L,5748512,5748568,60
L,5749596,5749712,120
L,5753232,5753320,92
L,5753552,5754352,804
L,5755552,5755596,48
L,5758300,5758328,32
L,5759636,5759708,76
L,5762512,5762804,296
L,5763900,5764032,136
L,5768096,5768104,12
L,5768432,5768472,44
L,5768832,5769184,356
L,5770560,5770656,100
L,5771280,5771432,156
L,5771928,5772036,112
L,5772888,5773020,136
L,5776008,5776028,24
L,5776820,5777132,316
L,5781748,5783132,1388
L,5784120,5784328,212
L,5787288,5787724,440
L,5788524,5788652,132
L,5792800,5792988,192
L,5796436,5796796,364
L,5797404,5797632,232
L,5798740,5798856,120
L,5799040,5799540,504
L,5802616,5802932,320
L,5803968,5804496,532
L,5808760,5808772,16
L,5814632,5815016,388
L,5816000,5816044,48
L,5819164,5820388,1228
L,5820936,5821384,452
L,5824744,5824972,232
L,5825816,5825916,104
L,5831952,5832728,780
L,5833604,5833828,228
L,5837368,5837536,172
L,5838588,5838984,400
L,5842076,5842220,148
L,5842496,5842620,128
L,5843280,5843832,556
L,5844656,5845076,424
L,5848372,5848768,400
L,5849880,5850036,160
L,5853012,5853680,672
L,5854712,5855180,472
L,5858352,5858520,172
L,5859784,5860068,288
L,5860428,5860648,224
L,5862664,5862824,164
L,5864360,5864460,104
L,5868460,5868844,388
L,5869836,5870024,192
L,5871820,5871892,76
L,5875536,5875872,340
L,5879448,5879472,28
L,5882008,5883960,1956
L,5884152,5884280,132
L,5886180,5886260,84
L,5886740,5886856,120
L,5887112,5887204,96
L,5889748,5891192,1448
L,5892932,5893128,200
L,5893204,5893476,276
L,5896188,5897264,1080
L,5898148,5898300,156
L,5902024,5902272,252
L,5903508,5903716,212
L,5906684,5906852,172
L,5906916,5907332,420
L,5910916,5911160,248
L,5911864,5912200,340
L,5912808,5913352,548
L,5916944,5917872,932
L,5918656,5918836,184
L,5923368,5924992,1628
L,5926044,5926620,580
L,5930864,5930976,116
L,5931140,5932100,964
L,5933668,5934140,476
L,5938004,5938092,92
L,5938256,5938772,520
L,5939860,5940212,356
L,5941024,5941444,424
L,5944096,5944352,260
L,5944904,5945216,316
L,5945260,5946444,1188
L,5947276,5947472,200
L,5950324,5950424,104
L,5950768,5950924,160
L,5953448,5953752,308
L,5957836,5957860,28
L,5960892,5961748,860
L,5963112,5963440,332
L,5967056,5967344,292
L,5968800,5968972,176
L,5969292,5969856,568
L,5970924,5971388,468
L,5974064,5974448,388
L,5975928,5976204,280
L,5979056,5980096,1044
L,5980868,5981252,388
L,5986324,5986512,192
L,5990696,5991148,456
L,5994208,5994384,180
L,5996544,5996636,96
L,5997012,5997260,252
L,6001272,6001344,76
L,6005416,6005592,180
L,6006972,6007028,60
L,6011372,6011396,28
L,6011924,6012172,252
L,6013692,6013884,196
L,6013936,6013952,20
L,6014104,6014124,24
L,6014296,6014416,124
L,6014468,6014528,64
L,6014804,6014852,52
L,6015380,6015436,60
L,6015884,6015884,4
L,6015932,6016000,72
L,6016136,6016364,232
L,6016432,6016648,220
L,6016724,6016872,152
L,6017152,6017272,124
L,6017760,6017824,68
L,6018668,6018772,108
L,6022636,6022716,84
L,6025624,6025668,48
L,6028688,6028784,100
L,6029092,6029204,116
L,6032920,6033028,112
L,6033396,6033504,112
L,6036276,6036384,112
L,6036700,6036952,256
L,6040316,6040836,524
L,6043428,6043612,188
L,6044660,6045420,764
L,6047772,6048040,272
L,6048520,6048928,412
L,6052288,6052696,412
L,6054628,6054988,364
L,6055792,6056156,368
L,6057940,6058372,436
L,6059156,6059424,272
L,6061744,6062012,272
L,6062300,6062508,212
L,6063200,6063352,156
L,6063556,6063736,184
L,6065508,6065608,104
L,6066272,6066440,172
L,6068464,6068532,72
L,6069956,6070080,128
L,6070388,6070576,192
L,6073560,6073656,100
L,6075376,6075708,336
L,6078060,6078228,172
L,6081340,6081460,124
L,6084720,6085004,288
L,6085244,6085400,160
L,6085900,6085988,92
L,6086716,6087256,544
L,6087432,6087636,208
L,6087912,6088268,360
L,6088460,6089876,1420
L,6090504,6090892,392
L,6092992,6093428,440
L,6093812,6094176,368
L,6095408,6095812,408
L,6096952,6097696,748
L,6099596,6099708,116
L,6100724,6101248,528
L,6104300,6104460,164
L,6105188,6105664,480
L,6109400,6109432,36
L,6113680,6113692,16
L,6122132,6122312,184
L,6122844,6122992,152
L,6123260,6123372,116
L,6125484,6125540,60
L,6127228,6127328,104
L,6132336,6132428,96
L,6135840,6135984,148
L,6136248,6136396,152
L,6136816,6136900,88
L,6140640,6140864,228
L,6146096,6146140,48
L,6146572,6146696,128
L,6149168,6149212,48
L,6156600,6156748,152
L,6157092,6157324,236
L,6160132,6160352,224
L,6161292,6161448,160
L,6161764,6161812,52
L,6166468,6166724,260
L,6167056,6167172,120
L,6170572,6170688,120
L,6171256,6171376,124
L,6171568,6171676,112
L,6172236,6173212,980
L,6173384,6177216,3836
L,6177624,6178580,960
L,6179088,6179224,140
L,6179428,6179584,160
L,6181356,6181720,368
L,6182580,6183316,740
L,6185752,6185952,204
L,6188612,6188724,116
L,6190960,6190988,32
L,6193544,6193624,84
L,6196068,6196132,68
L,6199296,6199328,36
L,6214376,6214536,164
L,6218564,6218612,52
L,6219096,6219460,368
L,6222548,6222704,160
L,6225536,6225724,192
L,6226136,6226516,384
L,6229508,6229680,176
L,6231736,6231816,84
L,6232488,6232724,240
L,6237360,6237388,32
L,6239212,6239372,164
L,6239812,6239908,100
L,6240124,6240508,388
L,6241400,6241456,60
L,6242440,6242544,108
L,6242752,6242900,152
L,6243960,6244016,60
L,6244892,6245364,476
L,6245720,6245796,80
L,6247600,6247720,124
L,6248052,6248280,232
L,6248712,6249100,392
L,6251048,6251108,64
L,6251696,6251964,272
L,6254800,6254852,56
L,6256284,6256288,8
L,6257904,6257992,92
L,6258372,6258508,140
L,6260152,6260188,40
L,6260868,6260916,52
L,6261252,6261396,148
L,6263324,6263364,44
L,6264380,6264400,24
L,6265020,6265172,156
L,6267696,6267860,168
L,6268912,6269128,220
L,6269540,6269684,148
L,6271832,6272268,440
L,6272572,6272772,204
L,6273912,6274968,1060
L,6280320,6280320,4
L,6283872,6284016,148
L,6287432,6287772,344
L,6288704,6289036,336
L,6292296,6292428,136
L,6293752,6293800,52
L,6295628,6295688,64
L,6296372,6296424,56
L,6299208,6299324,120
L,6301068,6301168,104
L,6302124,6302288,168
L,6304300,6304396,100
L,6305648,6305740,96
L,6307788,6307908,124
L,6309360,6309388,32
L,6309436,6309636,204
L,6310040,6310188,152
L,6310360,6310436,80
L,6310788,6312004,1220
L,6312904,6312920,20
L,6313416,6313584,172
L,6313780,6314084,308
L,6314692,6314756,68
L,6315316,6315364,52
L,6316952,6318312,1364
L,6320464,6320628,168
L,6321176,6321308,136
L,6323352,6323628,280
L,6326212,6326224,16
L,6327340,6327488,152
L,6328244,6328608,368
L,6332296,6332380,88
L,6332776,6333068,296
L,6333680,6334044,368
L,6337152,6337256,108
L,6338656,6338676,24
L,6340772,6340872,104
L,6343152,6343216,68
L,6346832,6346916,88
L,6350820,6350844,28
L,6351264,6351376,116
L,6351868,6351908,44
L,6354568,6354632,68
L,6356748,6356868,124
L,6357724,6357744,24
L,6361140,6361156,20
L,6361904,6361972,72
L,6364804,6364980,180
L,6366032,6366084,56
L,6369584,6369588,8
L,6371660,6371700,44
L,6374664,6374732,72
L,6380952,6381096,148
L,6381884,6381952,72
L,6388916,6389128,216
L,6389308,6389432,128
L,6389636,6389936,304
L,6390252,6390348,100
L,6392680,6392688,12
L,6393176,6393248,76
L,6393724,6393784,64
L,6395424,6395564,144
L,6396108,6396220,116
L,6399076,6399124,52
L,6400088,6400128,44
L,6401884,6401912,32
L,6404804,6404860,60
L,6409408,6409464,60
L,6409972,6410044,76
L,6410496,6410636,144
L,6410884,6411024,144
L,6413804,6413868,68
L,6415888,6415908,24
L,6416592,6416632,44
L,6419444,6419640,200
L,6420360,6420508,152
L,6422468,6422828,364
L,6425472,6425632,164
L,6425684,6425692,12
L,6428684,6428812,132
L,6435236,6435388,156
L,6437456,6437616,164
L,6441560,6441612,56
L,6442816,6442992,180
L,6446972,6447092,124
L,6447452,6447560,112
L,6450008,6450016,12
L,6459456,6459484,32
L,6459928,6460116,192
L,6460756,6460848,96
L,6461024,6461148,128
L,6461920,6461972,56
L,6462416,6462488,76
L,6463272,6463328,60
L,6463532,6463656,128
L,6464100,6464436,340
L,6464636,6476068,11436
L,6476604,6483108,6508
L,6483360,6484220,864
L,6484384,6485696,1316
L,6485756,6492168,6416
L,6492284,6492652,372
L,6492764,6493892,1132
L,6496828,6496880,56
L,6497228,6497284,60
L,6498792,6498820,32
L,6500380,6500392,16
L,6502928,6502968,44
L,6510844,6510932,92
L,6514252,6514312,64
L,6523184,6523208,28
L,6525944,6526016,76
L,6529072,6529184,116
L,6532160,6532260,104
L,6533024,6533172,152
L,6535800,6536020,224
L,6539972,6540328,360
L,6544004,6544320,320
L,6548108,6548300,196
L,6554952,6555336,388
L,6555596,6555788,196
L,6559928,6559984,60
L,6566892,6567108,220
L,6567424,6567540,120
L,6570800,6570872,76
L,6571296,6571664,372
L,6573088,6573132,48
L,6573348,6573548,204
L,6575420,6575448,32
L,6576700,6576772,76
L,6578192,6578432,244
L,6581356,6581400,48
L,6588424,6588504,84
L,6590660,6590820,164
L,6599724,6599908,188
L,6605056,6605292,240
L,6608320,6608520,204
L,6612328,6612572,248
L,6614768,6614896,132
L,6616440,6616524,88
L,6619108,6619360,256
L,6620632,6620892,264
L,6626036,6626156,124
L,6627600,6627636,40
L,6629716,6629804,92
L,6630768,6630932,168
L,6636716,6636748,36
L,6646364,6646436,76
L,6648868,6649136,272
L,6650304,6650712,412
L,6651508,6651604,100
L,6652020,6652088,72
L,6652468,6652560,96
L,6652840,6652968,132
L,6654144,6654188,48
L,6654584,6654676,96
L,6656452,6656748,300
L,6657148,6657596,452
L,6659432,6659476,48
L,6660068,6660136,72
L,6663708,6663796,92
L,6665548,6665724,180
L,6667280,6667320,44
L,6668920,6669096,180
L,6670020,6670136,120
L,6671784,6671920,140
L,6674024,6674212,192
L,6674808,6674880,76
L,6683648,6683660,16
L,6684164,6684232,72
L,6684720,6684820,104
L,6697384,6697428,48
L,6703148,6703156,12
L,6703392,6703524,136
L,6718272,6718356,88
L,6726124,6726204,84
L,6727920,6727968,52
L,6728032,6728268,240
L,6728708,6728788,84
L,6730288,6730400,116
L,6730676,6730784,112
L,6732520,6732576,60
L,6737112,6737428,320
L,6740736,6740940,208
L,6745668,6745784,120
L,6753364,6753364,4
L,6758216,6758344,132
L,6758644,6758652,12
L,6759304,6759344,44
L,6760924,6760928,8
L,6761908,6762012,108
L,6779484,6779580,100
L,6784908,6784992,88
L,6785360,6785440,84
L,6785852,6785876,28
L,6808016,6808052,40
L,6808664,6808664,4
L,6810136,6810232,100
L,6810492,6810636,148
L,6817744,6817880,140
L,6818268,6818368,104
L,6829380,6829424,48
L,6831340,6831496,160
L,6832660,6832788,132
L,6840384,6840556,176
L,6843508,6843620,116
L,6847380,6847388,12
L,6859096,6859256,164
L,6864596,6864720,128
L,6872572,6872572,4
L,6873364,6873440,80
L,6881932,6881976,48
L,6883076,6883084,12
L,6883976,6884020,48
L,6885772,6885812,44
L,6889964,6890000,40
L,6890504,6890512,12
L,6893528,6893560,36
L,6897560,6897680,124
L,6898908,6898928,24
L,6901924,6901968,48
L,6903596,6903628,36
L,6905704,6905784,84
L,6906644,6906716,76
L,6910028,6910052,28
L,6910516,6910632,120
L,6914056,6914092,40
L,6914908,6914996,92
L,6917896,6917920,28
L,6919548,6919564,20
L,6920572,6920676,108
L,6920996,6921164,172
L,6924024,6924160,140
L,6924540,6924768,232
L,6925640,6926132,496
L,6928412,6928744,336
L,6931744,6931856,116
L,6933484,6933612,132
L,6934896,6934948,56
L,6935224,6935404,184
L,6936476,6936552,80
L,6938340,6938468,132
L,6939204,6939336,136
L,6941468,6941608,144
L,6942296,6942388,96
L,6944412,6944624,216
L,6945448,6945632,188
L,6948152,6948332,184
L,6949380,6949488,112
L,6949744,6949928,188
L,6952144,6952396,256
L,6953144,6954564,1424
L,6955340,6960656,5320
L,6960880,6977912,17036
L,6978108,6978908,804
L,6979424,6980284,864
L,6980576,6981044,472
L,6982404,6982424,24
L,6983236,6983944,712
L,6984396,6985132,740
L,6986412,6986444,36
L,6987160,6987184,28
L,6989320,6989356,40
L,6990520,6990560,44
L,6991164,6991292,132
L,6991360,6991364,8
L,6991456,6991732,280
L,6991780,6991960,184
L,7029352,7029604,256
L,7029768,7030888,1124
