time,text
192705,!CAL
192706,!CAL Calibration points:
192706,"!CAL 12.2, -19.4 2174, 5244"
192706,"!CAL 11.8, -31.3 2265, 8853"
192706,"!CAL 13.3, -12.4 2099, 2116"
192706,"!CAL -8.1, -15.0 -1891, 5164"
192706,"!CAL 46.9, -27.0 6843, 5361"
192706,"!CAL eye check box: (L,R,T,B)"
192706,"!CAL href cal range: (L,R,T,B)"
192706,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
192706,"!CAL Prenormalize: offx, offy = 12.188 -19.396"
192706,!CAL Gains: cx:198.345 lx:275.719 rx:121.843
192706,!CAL Gains: cy:636.148 ty:43.414 by:345.940
192706,"!CAL Resolution (upd) at screen center: X=1.3, Y=0.4"
192706,!CAL Gain Change Proportion: X: 1.263 Y: 6.968
192706,!CAL Y Nonlinearity Proportion too large
192706,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
192706,"!CAL CR gain match(x,y) = 1.000, 1.000"
192706,!CAL Slip rotation correction OFF
192708,!CAL CALIBRATION HV5 R RIGHT GOOD
205113,"!CAL VALIDATION HV5 R RIGHT POOR ERROR 2.13 avg. 2.53 max OFFSET 0.80 deg. -44.1,-56.0 pix."
205113,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 2.53 deg. -33.0,-202.9 pix."
205113,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 1.21 deg. 3.4,97.4 pix."
205113,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 2.35 deg. -83.4,180.1 pix."
205113,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.32 deg. 28.7,15.7 pix."
205113,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 2.18 deg. -118.0,154.0 pix."
217732,"!CAL VALIDATION HV5 R RIGHT POOR ERROR 1.77 avg. 3.54 max OFFSET 0.78 deg. -55.7,48.6 pix."
217732,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.89 deg. -10.9,-71.5 pix."
217732,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.31 deg. 12.9,22.9 pix."
217732,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 3.54 deg. -94.9,277.5 pix."
217732,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 1.61 deg. 39.4,-127.1 pix."
217732,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 2.60 deg. -188.2,160.5 pix."
228640,!CAL VALIDATION R ABORTED
256109,!CAL
256109,!CAL Calibration points:
256109,"!CAL 10.3, -20.1 2097, 5122"
256109,"!CAL 9.9, -31.9 2203, 8650"
256109,"!CAL 12.6, -10.5 2010, 2009"
256109,"!CAL -9.7, -16.4 -1971, 5051"
256109,"!CAL 46.6, -26.8 6663, 5229"
256109,"!CAL eye check box: (L,R,T,B)"
256109,"!CAL href cal range: (L,R,T,B)"
256110,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
256110,"!CAL Prenormalize: offx, offy = 10.334 -20.089"
256110,!CAL Gains: cx:182.067 lx:268.998 rx:99.531
256110,!CAL Gains: cy:343.239 ty:275.488 by:309.325
256110,"!CAL Resolution (upd) at screen center: X=1.4, Y=0.8"
256110,!CAL Gain Change Proportion: X: 1.703 Y: 0.123
256110,!CAL Gain Ratio (Gy/Gx) = 1.885
256110,"!CAL Cross-Gain Ratios: X=0.198, Y=0.174"
256110,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
256110,"!CAL CR gain match(x,y) = 1.000, 1.000"
256110,!CAL Slip rotation correction OFF
256111,!CAL CALIBRATION HV5 R RIGHT GOOD
263305,"!CAL VALIDATION HV5 R RIGHT GOOD ERROR 0.44 avg. 0.90 max OFFSET 0.21 deg. -21.0,8.1 pix."
263306,"VALIDATE R 4POINT 0 RIGHT at 1920,1080 OFFSET 0.27 deg. -1.0,21.7 pix."
263306,"VALIDATE R 4POINT 1 RIGHT at 1920,184 OFFSET 0.30 deg. 18.4,20.5 pix."
263306,"VALIDATE R 4POINT 2 RIGHT at 1920,1975 OFFSET 0.90 deg. -95.8,-26.4 pix."
263306,"VALIDATE R 4POINT 3 RIGHT at 230,1080 OFFSET 0.76 deg. -82.0,20.5 pix."
263306,"VALIDATE R 4POINT 4 RIGHT at 3609,1080 OFFSET 0.45 deg. -4.6,-37.0 pix."
272512,"DRIFTCORRECT R RIGHT at 1920,1080 OFFSET 0.79 deg. 3.3,-63.5 pix."
273076,RECCFG CR 250 2 1 R
273076,ELCLCFG RTABLER
273076,GAZE_COORDS 0.00 0.00 3839.00 2159.00
273076,THRESHOLDS R 121 231
273076,ELCL_PROC ELLIPSE (5)
273076,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
273077,!MODE RECORD CR 250 2 1 R
338021,TRIALID 1
338041,FIX_START
339559,FIX FAILED
341559,FIX_SUCCEED
341809,FIX_END
341826,STIM_START
342076,STIM_END
342576,RESP_START
352927,RESP_END
352927,TRIAL_END 1
352927,TRIALID 2
352930,FIX_START
353928,FIX_END
353944,STIM_START
354194,STIM_END
354694,RESP_START
363329,RESP_END
363329,TRIAL_END 2
363329,TRIALID 3
363331,FIX_START
363828,FIX_END
363845,STIM_START
364112,STIM_END
364612,RESP_START
373662,RESP_END
373662,TRIAL_END 3
373662,TRIALID 4
373664,FIX_START
375163,FIX FAILED
377663,FIX_SUCCEED
377913,FIX_END
377929,STIM_START
378196,STIM_END
378696,RESP_START
388381,RESP_END
388381,TRIAL_END 4
388381,TRIALID 5
388384,FIX_START
389880,FIX FAILED
391380,FIX_SUCCEED
391631,FIX_END
391648,STIM_START
391898,STIM_END
392398,RESP_START
401050,RESP_END
401050,TRIAL_END 5
401050,TRIALID 6
401052,FIX_START
401549,FIX_END
401565,STIM_START
401815,STIM_END
402315,RESP_START
408765,RESP_END
408765,TRIAL_END 6
408765,TRIALID 7
408768,FIX_START
409266,FIX_END
409282,STIM_START
409532,STIM_END
410033,RESP_START
414650,RESP_END
414650,TRIAL_END 7
414650,TRIALID 8
414652,FIX_START
415150,FIX_END
415166,STIM_START
415433,STIM_END
415933,RESP_START
429834,RESP_END
