eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
R,1280011,1280167,160,1928.3,973.1,613
R,1280187,1281483,1300,1929.5,1017.1,662
R,1281715,1281739,28,734.1,-1492.6,579
R,1281775,1282155,384,623.4,-1454.2,617
R,1282191,1282659,472,865.0,251.4,659
R,1282707,1283155,452,1833.3,181.6,583
R,1283299,1283575,280,2100.9,197.3,594
R,1283643,1283703,64,2250.2,1023.9,677
R,1283719,1283775,60,2265.3,920.2,733
R,1283791,1283831,44,2398.6,862.2,824
R,1283879,1284135,260,2270.6,1044.0,692
R,1284363,1284447,88,2299.3,867.5,725
R,1284463,1285151,692,2284.9,969.1,716
R,1285179,1285307,132,1940.2,1069.0,733
R,1285499,1285543,48,1997.8,1002.2,760
R,1285559,1285855,300,1961.3,1108.5,660
R,1286087,1286407,324,1389.1,1353.5,733
R,1286439,1286711,276,929.0,1273.3,742
R,1286755,1286967,216,1858.5,1072.6,701
R,1287191,1287503,316,1949.8,1023.8,660
R,1287735,1287827,96,2007.9,930.6,684
R,1287843,1288119,280,1968.5,1035.1,640
R,1288151,1288391,244,1586.0,1016.2,506
R,1288431,1288575,148,2118.9,987.9,354
R,1288599,1288771,176,2334.5,984.4,290
R,1288803,1289683,884,1912.3,1087.1,364
R,1289867,1290643,780,1933.8,1075.0,483
R,1290847,1292779,1936,1936.9,1068.8,449
R,1292815,1292951,140,1434.9,1055.2,487
R,1292999,1293171,176,2413.1,1041.4,312
R,1293195,1293407,216,2606.4,1046.8,254
R,1293659,1293955,300,1984.5,1041.8,391
R,1293979,1294383,408,2210.5,1070.6,441
R,1294411,1295595,1188,1835.4,1070.4,497
R,1295615,1296671,1060,2052.8,1096.2,601
R,1296687,1296963,280,1935.4,1164.5,657
R,1296999,1297179,184,1488.2,1092.6,559
R,1297207,1297439,236,1141.8,1082.7,396
R,1297507,1297695,192,2602.8,1058.3,295
R,1297723,1297927,208,2989.5,1076.6,307
R,1297979,1298123,148,2063.4,1039.2,417
R,1298299,1298375,80,1597.7,1041.6,443
R,1298415,1298503,92,2213.5,1058.0,470
R,1298531,1298815,288,2525.6,1078.5,453
R,1298883,1299207,328,1087.7,1060.2,536
R,1299231,1299467,240,1426.3,1053.6,466
R,1299511,1300171,664,2112.9,1087.4,482
R,1300195,1300347,156,1902.1,1062.4,529
R,1300583,1300735,156,1821.7,1032.1,401
R,1300775,1300999,228,2525.1,1050.6,383
R,1301031,1301171,144,2991.1,1074.5,399
R,1301443,1301827,388,1366.7,1049.1,523
R,1301851,1301963,116,1708.3,1092.8,545
R,1302183,1304007,1828,1888.0,1047.0,569
R,1304055,1304175,124,2001.7,1656.9,636
R,1304435,1304971,540,1851.9,1039.1,685
R,1305135,1305199,68,1807.4,912.7,694
R,1305215,1305739,528,1732.4,1011.1,441
R,1305771,1305907,140,1321.5,1042.8,404
R,1305943,1306143,204,743.8,1071.6,422
R,1306211,1306351,144,2346.8,1020.3,330
R,1306535,1306671,140,2813.5,1012.3,263
R,1306699,1306859,164,3118.5,1051.3,280
R,1306911,1307127,220,2057.6,1043.7,415
R,1307155,1307447,296,1629.8,1057.5,481
R,1307699,1308023,328,1826.9,1057.0,438
R,1308235,1308639,408,2008.4,1050.7,516
R,1308659,1309075,420,1861.6,1056.8,508
R,1309295,1309331,40,2212.0,1156.2,456
R,1309855,1310019,168,2095.1,965.7,542
R,1310295,1310399,108,1912.3,990.1,554
R,1310415,1310811,400,1863.7,1026.5,539
R,1310843,1310947,108,2232.4,1050.7,489
R,1311199,1311355,160,2286.4,1011.0,493
R,1311403,1311755,356,1256.5,1031.2,512
R,1311783,1312035,256,920.5,1005.2,483
R,1312075,1312375,304,1705.5,1024.7,472
R,1312395,1312759,368,1877.6,1063.6,482
R,1312979,1313371,396,2384.9,1035.4,400
R,1313407,1313579,176,2866.5,1069.3,462
R,1313615,1313903,292,2285.5,1063.7,461
R,1313947,1314115,172,3018.4,1069.2,432
R,1314139,1314291,156,3248.0,1071.6,388
R,1314347,1314475,132,2054.7,991.9,427
R,1314687,1314811,128,2300.5,1052.5,449
R,1314847,1314983,140,1625.1,1067.8,520
R,1315023,1315179,160,995.8,1044.1,557
R,1315207,1315283,80,624.4,1073.8,553
R,1315339,1316075,740,1982.1,1030.4,492
R,1316091,1317115,1028,1929.6,1072.5,592
R,1317139,1317247,112,1922.0,1211.5,645
R,1317495,1317747,256,1838.0,1242.1,523
R,1317767,1317935,172,1954.6,1190.4,424
R,1321723,1322295,576,1819.5,1250.3,477
R,1322463,1323163,704,1900.1,1224.3,536
R,1323363,1323567,208,2000.8,1323.1,499
R,1323659,1323731,76,2349.5,3021.4,558
R,1325575,1325603,32,1993.5,966.2,751
R,1325635,1325679,48,1943.8,1075.2,710
R,1325703,1326023,324,1629.3,1171.7,634
R,1326267,1326431,168,2191.0,1171.7,417
R,1326459,1326675,220,2366.0,939.8,442
R,1326711,1326927,220,2838.5,956.3,476
R,1327107,1327235,132,1388.0,912.9,543
R,1327727,1327763,40,3270.0,792.9,435
R,1327971,1328095,128,2640.9,1053.2,514
R,1328659,1328915,260,2364.8,947.1,558
R,1328951,1329199,252,2833.0,1043.5,567
R,1329235,1329335,104,2281.2,1186.6,596
R,1329747,1329935,192,1875.4,1140.0,606
R,1329971,1329999,32,2500.0,803.9,679
R,1330019,1330227,212,2480.2,971.9,608
R,1330467,1330715,252,1834.6,1085.8,644
R,1330739,1331175,440,1655.8,993.8,567
R,1331195,1331439,248,1645.0,1110.0,493
R,1331463,1333955,2496,1931.8,1106.9,599
R,1334007,1334171,168,1086.7,1289.8,456
R,1334195,1334623,432,861.5,1336.8,463
R,1334803,1334955,156,873.7,1288.6,462
R,1335127,1335235,112,1706.6,1010.9,449
R,1335255,1335679,428,1935.2,1048.9,492
R,1335899,1336079,184,1897.6,1094.1,509
R,1336095,1336843,752,1915.2,1070.6,496
R,1337063,1337347,288,1904.3,1063.8,486
R,1338199,1339107,912,1869.7,1134.4,580
R,1339311,1339451,144,810.9,1361.1,615
R,1339851,1339995,148,1010.3,1794.9,624
R,1340031,1340159,132,811.6,1323.1,647
R,1340363,1340435,76,799.7,1382.3,632
R,1340627,1340747,124,779.8,1295.4,638
R,1340923,1341163,244,925.0,1313.0,616
R,1341391,1341683,296,902.7,1334.3,618
R,1341755,1342015,264,753.1,2197.0,706
R,1342427,1342579,156,3270.0,1714.9,448
R,1343003,1343239,240,950.8,1232.9,713
R,1343259,1344927,1672,920.6,1378.9,556
R,1345771,1346071,304,1102.4,1338.7,615
R,1346087,1346519,436,948.2,1337.4,530
R,1346567,1348823,2260,1923.4,1101.1,597
R,1348863,1349271,412,2629.9,1179.8,411
R,1349295,1349579,288,2829.4,1211.3,339
R,1349847,1350519,676,2942.5,1237.0,437
R,1350535,1352355,1824,2943.5,1225.8,543
R,1352375,1353415,1044,3067.6,1247.7,475
R,1353443,1353927,488,2787.8,1196.5,487
R,1353975,1355215,1244,1946.0,1067.8,546
R,1355267,1356383,1120,2843.9,1230.2,529
R,1356579,1356723,148,2881.4,1273.9,250
R,1356911,1356943,36,3270.0,1363.8,46
R,1357011,1357115,108,2861.7,1256.4,278
R,1357439,1357587,152,2758.1,1227.8,404
R,1357607,1358015,412,2794.3,1236.1,432
R,1358035,1358999,968,2971.7,1219.3,462
R,1359023,1359287,268,3070.0,1110.3,586
R,1359303,1360399,1100,2953.6,1175.9,545
R,1360451,1360611,164,2081.3,1068.8,569
R,1360631,1363063,2436,1927.6,1067.1,536
R,1363115,1363919,808,3013.7,1053.7,196
R,1363939,1364719,784,3079.1,1168.3,255
R,1364747,1365203,460,3039.5,1434.1,292
R,1365319,1366175,860,2933.9,1080.6,380
R,1366227,1368435,2212,1917.1,1077.6,497
R,1368487,1368923,440,984.4,1100.2,493
R,1368967,1369183,220,891.7,1622.8,381
R,1369211,1369495,288,948.8,1334.4,425
R,1369519,1369683,168,964.2,1131.0,477
R,1369883,1370191,312,913.2,1404.3,499
R,1370223,1370395,176,998.1,1110.4,534
R,1370439,1370615,180,970.9,1729.7,553
R,1370631,1370855,228,988.6,1658.7,537
R,1370875,1371191,320,885.3,1677.5,544
R,1371211,1371463,256,899.6,1563.5,543
R,1371491,1371679,192,933.9,1179.9,511
R,1371723,1372603,884,940.0,1605.8,500
R,1372659,1375275,2620,1841.2,1116.6,511
R,1375319,1375559,244,2610.4,1209.6,390
R,1375583,1376003,424,2882.2,1219.3,301
R,1376019,1378495,2480,2943.0,1240.1,417
R,1378511,1379239,732,3060.1,1257.7,476
R,1379291,1379623,336,1993.3,1100.3,513
R,1379639,1381563,1928,1929.8,1076.8,541
R,1381611,1382111,504,970.2,1281.7,473
R,1382299,1382439,144,939.9,1380.6,413
R,1382687,1382879,196,944.3,1531.2,523
R,1382907,1383395,492,975.0,1296.2,541
R,1383423,1383543,124,971.6,1512.6,527
R,1383803,1383847,48,995.3,1479.8,526
R,1383871,1384219,352,959.6,1754.3,594
R,1384251,1384655,408,967.3,1363.8,599
R,1384679,1384975,300,868.2,1609.2,560
R,1384999,1385375,380,892.2,1780.9,574
R,1385419,1385627,212,986.0,1277.7,608
R,1385651,1385879,232,1013.5,1094.6,607
R,1385927,1386443,520,1005.7,1687.7,614
R,1386475,1386727,256,1000.0,1232.0,651
R,1386751,1386923,176,1023.4,1080.7,628
R,1386963,1387439,480,1030.0,1490.1,597
R,1387467,1387803,340,1025.3,1776.5,645
R,1387823,1388327,508,1025.6,1636.3,648
R,1388359,1388563,208,1296.9,1356.8,669
R,1388587,1389591,1008,1024.2,1325.5,535
R,1389635,1392115,2484,1881.8,1058.1,530
R,1392167,1392399,236,2949.4,955.3,303
R,1392431,1393139,712,2991.0,1312.3,308
R,1393163,1393819,660,2991.9,1087.0,422
R,1393851,1394423,576,2959.3,1476.5,446
R,1394451,1395047,600,2938.7,1704.4,440
R,1395075,1395275,204,2988.1,1544.2,457
R,1395503,1396095,596,2587.1,1124.6,501
R,1396135,1398915,2784,1925.3,1051.0,579
R,1398967,1399183,220,1045.1,1292.4,411
R,1399211,1399623,416,955.8,1474.7,431
R,1399655,1399839,188,990.5,1091.7,474
R,1399871,1400323,456,960.3,1573.9,490
R,1400387,1402079,1696,1923.5,1063.3,498
R,1402111,1402423,316,1498.6,1145.8,599
R,1402463,1402971,512,922.8,1338.5,610
R,1402991,1403171,184,1031.8,1336.4,454
R,1403191,1403467,280,880.0,1320.4,402
R,1403663,1404535,876,904.9,1317.4,481
R,1404559,1405067,512,1057.5,1310.2,484
R,1405115,1405283,172,1703.6,1148.0,434
R,1405323,1405531,212,1062.5,1341.3,457
R,1405751,1405843,96,1016.8,1383.2,432
R,1405891,1406091,204,2003.8,1044.2,443
R,1406107,1406659,556,1917.9,1089.9,439
R,1406707,1407255,552,1018.3,1370.2,443
R,1407307,1407451,148,2047.6,1002.6,402
R,1407471,1409587,2120,1947.8,1062.8,538
R,1409631,1410779,1152,1039.5,1308.2,424
R,1410815,1410995,184,1528.2,1214.2,454
R,1411023,1411191,172,1854.1,1104.7,431
R,1411239,1411407,172,1093.8,1361.4,460
R,1411619,1411715,100,889.2,1332.7,458
R,1411763,1411859,100,1757.9,1112.8,444
R,1412095,1412315,224,1925.3,1089.1,378
R,1412367,1412795,432,976.8,1407.0,459
R,1412843,1414207,1368,1906.2,1064.8,455
R,1414247,1414919,676,1285.8,1126.4,568
R,1414947,1415639,696,947.9,1260.0,531
R,1415663,1416147,488,910.2,1486.0,424
R,1416463,1416699,240,934.1,1346.0,545
R,1416723,1417067,348,961.2,1554.8,591
R,1417099,1417243,148,1017.2,1199.0,587
R,1417571,1417799,232,990.6,1383.2,535
R,1417827,1418079,256,999.3,1056.5,584
R,1418103,1418495,396,914.6,1261.6,515
R,1418767,1418787,24,1512.1,2126.2,433
R,1418819,1420395,1580,957.1,1304.1,542
R,1420419,1420667,252,943.3,1483.5,479
R,1420907,1421067,164,1988.9,970.5,388
R,1421083,1423251,2172,1918.7,1060.6,498
R,1423299,1423655,360,1016.6,1215.7,399
R,1423683,1424091,412,944.1,1473.7,385
R,1424107,1424491,388,870.1,1480.1,457
R,1424507,1424539,36,978.3,1496.0,478
R,1425139,1425807,672,960.5,1486.7,567
R,1425839,1426051,216,1010.2,1013.0,524
R,1426087,1426375,292,983.8,1586.1,514
