trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
40,129680,131178,,212002.0,131195,131461,131961,140813
41,140815,142312,,402603.0,142329,142595,143096,148662
42,148665,149163,,482728.0,149180,149430,149929,156047
43,156049,157047,,591005.0,157064,157314,157813,162481
44,162484,163481,,612891.0,163498,163748,164248,168366
45,168369,169365,,657144.0,169382,169648,170148,173798
46,173801,174798,,684297.0,174815,175082,175582,179482
47,179483,180482,,713800.0,180499,180749,181249,185082
48,185084,186083,,829494.0,186100,186366,186866,191233
49,191235,191734,,890884.0,191750,192000,192500,196067
50,196069,197067,,1117255.0,197084,197334,197834,201851
51,201853,202851,,1180528.0,202868,203118,203618,208985
52,208986,212253,,1220932.0,212269,212519,213019,216519
53,216521,217019,,1246451.0,217036,217286,217786,224736
54,224739,225737,,1389065.0,225753,226020,226520,231854
55,231856,233354,,1430685.0,233371,233621,234121,239421
56,239423,239922,,1708895.0,239938,240188,240689,244504
57,244506,245505,,1884228.0,245522,245788,246288,249755
58,249757,250256,,2052728.0,250272,250539,251039,254723
59,254724,255723,,2066162.0,255740,255989,256490,262057
60,266731,267724,,,267741,267991,268491,272041
61,272042,273041,,,273058,273308,273808,279658
62,279660,280659,,,280675,280942,281442,285209
63,285211,286209,,,286226,286476,286976,290209
64,290211,291210,,,291226,291493,291993,295693
65,295695,296693,,,296710,296960,297460,300794
66,300796,301794,,,301810,302077,302577,307744
67,307746,308745,,,308761,309011,309511,314162
68,314164,315162,,,315178,315445,315945,319362
69,319364,320362,,,320379,320629,321129,325346
70,325347,326346,,,326363,326630,327130,330063
71,330065,331563,,,331580,331830,332330,337430
72,337432,338931,,,338947,339214,339714,343531
73,343533,344531,,,344548,344814,345315,348548
74,348550,350049,,,350065,350316,350815,354066
75,354067,355066,,,355082,355333,355833,360099
76,360102,361100,,,361117,361366,361866,365549
77,365551,367050,,,367067,367333,367833,371050
78,371052,372051,,,372067,372334,372834,376318
79,376320,377318,,,377335,377601,378101,380818
80,387184,388185,,,388202,388452,388952,394519
81,394521,395019,,,395036,395303,395803,399603
82,399606,402854,,,402870,403137,403637,408104
83,408106,409104,,,409121,409388,409888,413454
84,413456,413955,,,413971,414222,414722,418638
85,418640,419639,,,419655,419922,420422,424089
86,424091,425089,,,425106,425356,425856,430323
87,430325,431823,,,431839,432106,432606,437340
88,437342,438340,,,438357,438607,439107,443524
89,443526,444524,,,444541,444807,445308,449424
90,449426,450425,,,450442,450692,451192,455625
91,455627,456625,,,456642,456909,457409,460542
92,460544,461542,,,461559,461826,462326,467193
93,467195,468193,,,468210,468477,468977,474410
94,474412,475410,,,475427,475677,476177,479727
95,479729,482978,,,482994,483261,483762,487212
96,487214,488212,,,488228,488478,488978,493195
97,493198,494196,,,494212,494479,494979,499345
98,499347,500346,,,500363,500629,501130,504163
99,504165,505163,,,505180,505447,505947,512314
100,517667,518665,,,518681,518948,519448,523698
101,523700,524698,,,524715,524982,525482,529549
102,529550,530549,,,530566,530816,531316,534700
103,534702,536200,,,536216,536483,536983,540633
104,540635,541634,,,541650,541900,542400,546100
105,546102,547100,,,547117,547384,547884,551401
106,551403,552401,,,552418,552668,553168,556335
107,556337,557335,,,557352,557602,558102,561335
108,561337,562335,,,562352,562619,563119,567186
109,567188,568186,,,568203,568470,568969,572836
110,572838,574337,,,574353,574604,575103,578604
