eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
R,67692,68068,378,1957.0,1087.3,3671
R,68106,68360,256,1370.5,976.1,3246
R,68412,68596,186,2399.8,1037.7,2750
R,68620,68806,188,2822.9,1083.7,2590
R,68864,69016,154,1667.8,1210.5,2832
R,69156,69372,218,850.3,1023.9,3060
R,69412,69624,214,1759.2,1008.7,3142
R,69658,69862,206,2323.7,1072.3,3084
R,69886,70154,270,2734.3,1116.2,3026
R,70212,70456,246,1647.0,1227.7,3183
R,70482,70660,180,2057.9,1222.3,2981
R,70696,70886,192,1453.5,1199.3,3034
R,70920,71128,210,936.6,978.2,3194
R,71178,71346,170,2098.3,998.6,3017
R,71384,71598,216,2762.3,1085.6,2819
R,72348,72774,428,2190.4,1039.7,2982
R,72790,73258,470,2067.7,1060.9,3094
R,73280,73628,350,1773.4,1020.2,3229
R,73664,73780,118,1276.7,1000.4,3341
R,73804,73832,30,1658.4,1087.0,3370
R,73852,76052,2202,1967.9,1126.9,3352
R,76090,76322,234,2682.5,1373.8,3307
R,76340,77228,890,2869.0,1452.6,2946
R,77248,77732,486,3054.3,1481.8,3040
R,77792,79506,1716,1930.1,1122.5,2944
R,79552,80098,548,1121.1,1213.6,3392
R,80240,81384,1146,1006.7,1424.5,3460
R,81434,84490,3058,1917.2,1115.2,3292
R,84544,85410,868,2961.1,1182.3,2640
R,85460,87622,2164,1948.3,1106.4,3358
R,87670,88370,702,2906.8,1264.5,3016
R,88414,88670,258,2080.5,1115.1,3239
R,88684,89048,366,1956.4,1103.1,3323
R,89120,91204,2086,2017.5,1124.1,3470
R,91250,91556,308,2929.1,1208.5,3328
R,91572,91918,348,2979.0,1322.0,2905
R,91942,92574,634,2953.8,1532.8,3197
R,92630,94748,2120,1954.9,1114.7,3499
R,94788,95054,268,2664.5,1329.7,3293
R,95072,95232,162,2803.7,1393.4,2894
R,95382,96508,1128,2678.5,1415.9,3111
R,96552,98264,1714,1963.6,1119.5,3370
R,98300,98490,192,2466.3,1447.6,3496
R,98516,98884,370,2895.9,1548.0,3373
R,98914,99744,832,2935.5,1201.0,2796
R,99796,101888,2094,1939.0,1109.6,3359
R,101946,104082,2138,2951.9,1328.8,3093
R,104140,106624,2486,1922.7,1117.4,3387
R,106674,106930,258,2839.1,1252.8,3086
R,106944,107378,436,2960.5,1314.4,2698
R,107436,109712,2278,1929.1,1120.1,3356
R,109756,110740,986,980.1,1204.7,3095
R,110778,112936,2160,1917.6,1108.9,3364
R,112994,113828,836,2975.8,1265.0,2817
R,113854,113996,144,2663.1,1275.5,3008
R,114040,117086,3048,1939.8,1101.7,3454
R,117136,117538,404,992.1,1147.1,2931
R,117550,117946,398,999.7,1229.0,2885
R,117986,118572,588,1817.7,1084.2,3201
R,118588,120678,2092,1961.5,1103.5,3406
R,120704,120926,224,2246.0,1156.7,2862
R,120952,121086,136,2580.8,1277.1,2750
R,121136,121156,22,3108.9,2404.2,1007
R,121242,121942,702,2667.5,1375.3,2939
R,121968,122116,150,2426.4,1337.1,3235
R,122146,122344,200,2028.2,1157.1,3260
R,122376,122676,302,2532.1,1409.3,3198
R,122690,123946,1258,2652.3,1432.4,3242
R,123988,126670,2684,1933.8,1123.3,3415
R,126712,127172,462,1038.7,1242.6,3336
R,127364,127808,446,1705.1,1153.7,3470
R,127828,130300,2474,1961.7,1110.0,3667
R,130350,130544,196,1032.0,1298.7,3681
R,130558,131690,1134,914.4,1328.6,3434
R,131740,134066,2328,1961.7,1108.4,3615
R,134110,134964,856,1009.1,1306.0,3339
R,134994,135316,324,1393.4,1042.7,3481
R,135346,136578,1234,1972.8,1129.3,3508
R,136758,137776,1020,1994.0,1142.6,3514
R,137810,137934,126,2499.9,1305.9,2940
R,137954,138190,238,2696.5,1385.2,2801
R,138212,138656,446,2906.0,1449.6,2874
R,138712,139004,294,1908.8,1116.8,3279
R,139018,141680,2664,1969.1,1112.4,3466
R,141736,142022,288,3009.0,1295.4,3133
R,142036,142258,224,2923.9,1228.3,2693
R,142272,142660,390,2978.1,1300.6,2709
R,142678,142876,200,2979.0,1174.6,2910
R,142898,143468,572,2982.2,1363.3,3072
R,143488,144326,840,2945.8,1601.4,3268
R,144356,144716,362,2997.3,1193.1,3303
R,144770,146006,1238,1945.6,1130.9,3238
R,146024,146700,678,2129.9,1126.2,3470
R,146744,147046,304,2845.3,1234.4,3433
R,147062,147722,662,2952.4,1284.0,2984
R,147778,148204,428,1947.9,1132.5,3343
R,148226,148402,178,1889.7,1018.8,3171
R,148430,148592,164,2331.7,1053.6,2823
R,148654,148826,174,1082.3,554.7,2788
R,148838,148914,78,1097.6,414.4,2886
R,149288,149500,214,1737.1,1168.4,3091
R,149528,149716,190,1301.3,1068.9,3257
R,149752,150010,260,2075.6,1037.3,2880
R,150034,150156,124,2423.2,1081.1,2707
R,150378,150510,134,1791.0,1237.2,2929
R,151592,151788,198,1768.8,968.3,3126
R,151812,152094,284,2080.0,1041.8,3104
R,152126,152516,392,1636.8,1096.7,3196
R,152544,152980,438,2123.9,1185.7,3115
R,153000,154510,1512,1933.9,1129.0,3462
R,154522,154814,294,2024.4,1143.3,3597
R,154856,155466,612,2770.9,1338.8,3498
R,155484,156440,958,2680.5,1410.9,3027
R,156488,158284,1798,1958.5,1143.3,3445
R,158330,158610,282,2723.4,1381.9,3504
R,158626,158854,230,2819.2,1447.5,3314
R,158872,159236,366,2646.8,1413.3,2882
R,159292,163472,4182,1940.1,1127.1,3221
R,163518,166372,2856,995.1,1217.7,3262
R,166420,168658,2240,1926.2,1119.4,3235
R,168706,168968,264,2905.1,1257.4,3172
R,169126,170048,924,2966.2,1356.3,2856
R,170100,171742,1644,1935.9,1123.3,3284
R,171794,173288,1496,993.7,1204.1,3302
R,173330,175524,2196,1936.6,1133.8,3243
R,175578,175862,286,2931.2,1256.7,2890
R,175884,176718,836,2951.8,1386.1,2707
R,176834,177286,454,2939.2,1623.2,2997
R,177340,179522,2184,1950.4,1136.7,3299
R,179572,179834,264,2718.0,1465.1,3176
R,180108,180914,808,2908.1,1497.1,2998
R,180970,182194,1226,1921.9,1126.1,3260
R,182208,183096,890,2028.3,1148.5,3470
R,183134,183852,720,2647.9,1431.2,2948
R,183868,184848,982,2802.8,1476.9,3010
R,184900,186518,1620,1927.3,1124.6,3336
R,186566,187136,572,1051.9,1160.4,3640
R,187152,187980,830,1006.6,1307.8,3124
R,188022,189822,1802,1937.1,1146.2,3294
R,189868,190112,246,2739.0,1424.0,3304
R,190134,190404,272,2967.6,1513.3,3088
R,190420,191830,1412,2983.5,1380.5,2764
R,191880,193132,1254,1951.9,1153.4,3042
R,193156,193638,484,2269.8,1187.1,3186
R,193664,194058,396,1917.0,1123.3,3419
R,194104,194428,326,2761.5,1389.2,3081
R,194688,194842,156,2779.1,1406.5,2663
R,194856,195490,636,2666.4,1420.5,3002
R,195514,196028,516,2386.2,1342.6,3230
R,196054,196100,48,2743.9,1430.2,3165
R,196122,196624,504,3052.9,1489.6,3149
R,196660,196912,254,2506.6,1391.4,3336
R,196948,199016,2070,1933.8,1135.9,3354
R,199060,199264,206,1127.6,1270.7,3504
R,199280,199556,278,977.4,1342.2,2973
R,199572,199854,284,1094.2,1373.8,2792
R,200046,200514,470,1111.6,1450.8,3017
R,200534,201176,644,1354.1,1413.2,3312
R,201212,203534,2324,1974.4,1138.4,3400
R,203568,203682,116,2430.5,1312.9,3024
R,203702,204290,590,2635.1,1387.2,2701
R,204510,205526,1018,2642.0,1467.9,3007
R,205544,205690,148,2503.0,1429.1,3023
R,205906,206004,100,2173.7,1232.1,2907
R,206030,206154,126,2465.6,1350.3,2852
R,206434,207764,1332,2651.3,1443.8,2978
R,207808,209974,2168,1968.5,1110.7,3397
R,210024,211034,1012,2849.4,1457.2,2856
R,211092,211114,24,3200.3,2642.0,1334
R,211214,211462,250,2738.8,1473.7,3250
R,211510,214670,3162,1996.7,1144.9,3353
R,214694,215156,464,2345.3,1250.0,2776
R,215186,218084,2900,1943.1,1125.8,3115
R,218140,219008,870,891.6,1388.0,2993
R,219030,219228,200,1158.4,1378.9,3026
R,219274,220158,886,1913.9,1147.5,3120
R,220172,221716,1546,1951.3,1127.7,3346
R,221766,222220,456,1011.3,1485.2,3632
R,222418,222570,154,963.5,1524.7,2811
R,222594,222842,250,938.4,1154.4,2731
R,222870,222996,128,1478.9,1149.3,2691
R,223028,223212,186,988.3,1196.9,2698
R,223252,225892,2642,1838.7,1108.6,3020
R,225906,226920,1016,1974.7,1115.2,3350
R,226934,227652,720,2080.7,1145.8,3499
