eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
R,3364667,3364683,20,1973.4,1108.5,1812.6,1122.6,1.4,97
R,3364839,3364887,52,1585.0,1172.0,1083.2,1301.1,4.6,115
R,3367015,3367055,44,953.8,1256.9,1855.1,1107.4,7.9,272
R,3368503,3368519,20,1945.0,1036.9,1792.7,1029.3,1.3,92
R,3368603,3368615,16,1276.5,1050.6,1164.4,1063.2,1.0,84
R,3369139,3369147,12,1167.1,1251.8,1116.3,1257.2,0.4,54
R,3371295,3371343,52,1051.1,1076.5,1943.4,1027.6,7.7,195
R,3372811,3372831,24,2049.2,1068.5,2249.3,1063.3,1.8,101
R,3373059,3373075,20,2815.5,1093.6,2958.5,1104.9,1.2,87
R,3375891,3375931,44,3075.0,1160.3,2183.9,1083.3,7.8,245
R,3376127,3376139,16,2119.5,1075.8,2003.8,1059.4,1.0,94
R,3377351,3377363,16,1959.9,1035.6,1875.3,1030.1,0.7,63
R,3377643,3377659,20,1795.4,1054.8,1689.3,1088.1,1.0,67
R,3377771,3377791,24,1531.0,1157.4,1360.0,1232.4,1.7,106
R,3378191,3378203,16,1124.0,1303.1,1029.5,1269.6,0.9,77
R,3378567,3378575,12,880.3,1255.4,822.8,1248.1,0.5,60
R,3379899,3379951,56,846.3,1248.3,1774.7,1137.5,8.0,205
R,3380167,3380175,12,1887.7,1062.1,1940.7,1055.6,0.5,58
R,3380583,3380599,20,1944.7,1041.6,1849.2,923.4,1.6,119
R,3380807,3380839,36,1803.3,886.9,2333.3,935.7,4.6,182
R,3380963,3381179,220,2420.8,927.7,1676.5,241.7,10.2,402
R,3381407,3382167,764,1671.3,282.1,3270.0,1762.7,21.9,540
R,3382279,3382323,48,3270.0,1695.4,2893.3,1519.4,3.9,169
R,3382491,3382507,20,2776.8,1483.0,2621.7,1346.5,2.1,155
R,3382659,3382707,52,2435.9,1287.5,3260.7,2142.2,12.5,407
R,3382907,3382931,28,3270.0,2220.8,2889.6,2355.4,3.6,201
R,3383135,3383203,72,2826.6,2342.0,2239.1,1258.5,13.8,288
R,3383991,3384203,216,2231.1,1214.1,2428.2,768.1,5.6,844
R,3384319,3384343,28,2378.9,751.5,2142.4,928.4,2.9,140
R,3384531,3384547,20,2083.1,1038.6,1972.9,1121.0,1.4,100
R,3390235,3390243,12,2004.7,1099.8,1957.3,1084.4,0.5,56
