eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,4306520,4306960,444,2194.1,1081.8,640
L,4307056,4307100,48,1435.6,1227.3,418
L,4307156,4307300,148,1384.4,1922.1,127
L,4307436,4307560,128,878.9,1610.3,172
L,4307576,4307784,212,910.6,1157.0,247
L,4307876,4308252,380,3134.7,997.9,265
L,4308636,4308704,72,1639.3,1980.8,86
L,4308728,4308764,40,2079.3,1922.7,180
L,4308808,4308848,44,2115.1,1876.4,219
L,4308880,4309172,296,2022.2,1209.0,281
L,4309428,4309540,116,2192.5,1322.9,291
L,4309636,4309664,32,2192.3,1332.0,300
L,4309684,4309952,272,1891.4,1180.8,340
L,4310132,4310340,212,2850.9,1878.0,416
L,4310516,4310808,296,2149.2,1175.6,497
L,4310832,4313064,2236,1921.2,1150.4,424
L,4313120,4313488,372,2703.6,1246.5,515
L,4313512,4314448,940,2912.0,1411.3,609
L,4314472,4315096,628,3131.2,1435.3,415
L,4315184,4315748,568,3068.4,1399.7,455
L,4315936,4316180,248,2945.1,1924.6,476
L,4316332,4316636,308,2990.9,1464.5,508
L,4316812,4317524,716,2559.2,1364.3,544
L,4317552,4317692,144,2870.2,1389.7,579
L,4317740,4317904,168,1975.6,1186.6,609
L,4318080,4320300,2224,1904.8,1198.8,594
L,4320372,4320656,288,780.7,1353.4,622
L,4320672,4321236,568,661.2,1437.7,630
L,4321348,4321580,236,2042.7,1116.6,532
L,4321608,4321860,256,1579.2,1181.7,459
L,4321892,4323364,1476,1972.5,1074.5,586
L,4323388,4324560,1176,1947.1,1125.7,708
L,4324580,4325276,700,1890.8,1178.8,698
L,4325304,4326080,780,2356.6,1147.4,727
L,4326108,4326964,860,2801.6,1259.8,574
L,4327012,4328344,1336,2068.7,1090.2,643
L,4328376,4328796,424,2449.3,1176.6,683
L,4328812,4329396,588,2219.8,1136.7,675
L,4329524,4332376,2856,3015.0,1396.3,602
L,4332432,4332452,24,3270.0,2766.9,90
L,4332512,4333824,1316,3140.8,1458.5,642
L,4333844,4333872,32,2958.5,1453.0,645
L,4334180,4334596,420,1944.3,1113.5,616
L,4334644,4335120,480,2959.9,1315.8,570
L,4335276,4335532,260,1986.3,1220.0,575
L,4335752,4336132,384,1914.3,1246.1,633
L,4336156,4336340,188,2245.2,1163.1,657
L,4336364,4341700,5340,1862.6,1196.0,582
L,4341724,4344168,2448,1956.5,1065.2,744
L,4344296,4346132,1840,2549.7,1121.2,746
L,4346176,4352220,6048,1884.0,1131.6,695
L,4352240,4356068,3832,1889.4,1139.6,739
L,4356096,4356428,336,2365.8,1170.9,821
L,4356460,4361556,5100,2069.5,1097.3,767
