eye,tStart,tEnd,duration
R,3573570,3573654,88
R,3576786,3576922,140
R,3584030,3584034,8
R,3588198,3588270,76
R,3594698,3594698,4
R,3606722,3606854,136
R,3613126,3613274,152
R,3624022,3624102,84
R,3624558,3624578,24
R,3638542,3638638,100
R,3643542,3643638,100
R,3645026,3645122,100
R,3656490,3656554,68
R,3659522,3659726,208
R,3663114,3663210,100
R,3666418,3666486,72
R,3672882,3672890,12
R,3673286,3673362,80
R,3682422,3682578,160
R,3686694,3686866,176
R,3690778,3690874,100
R,3698710,3698818,112
R,3700174,3700334,164
R,3709614,3709718,108
R,3721926,3721998,76
R,3727810,3727954,148
R,3730914,3730926,16
R,3736018,3736142,128
R,3736594,3736698,108
R,3741978,3742066,92
R,3743914,3743998,88
R,3747862,3748050,192
R,3751750,3751878,132
R,3752510,3752630,124
R,3763330,3763366,40
R,3769602,3769670,72
R,3774494,3774638,148
R,3787482,3787490,12
R,3787794,3787938,148
R,3793894,3793966,76
R,3808166,3808206,44
R,3808934,3809094,164
R,3812550,3812738,192
R,3817074,3817282,212
R,3823278,3823442,168
R,3826210,3826242,36
R,3830806,3830810,8
R,3835914,3836010,100
R,3840122,3840230,112
R,3844982,3845158,180
R,3848230,3848350,124
R,3858066,3858230,168
R,3866178,3866346,172
R,3874022,3874146,128
R,3875190,3875286,100
R,3878850,3878914,68
R,3883662,3883682,24
R,3884082,3884174,96
R,3886682,3886790,112
R,3892210,3892326,120
R,3895098,3895190,96
R,3897970,3898138,172
R,3903146,3903150,8
R,3904538,3904586,52
R,3905742,3905850,112
R,3905942,3906082,144
R,3908730,3908838,112
R,3911362,3911510,152
R,3915710,3915822,116
R,3918886,3919018,136
R,3920314,3920430,120
R,3928970,3929150,184
R,3932918,3933134,220
R,3937502,3937610,112
R,3942878,3943110,236
R,3948866,3949074,212
R,3951882,3951974,96
R,3952146,3952310,168
R,3956078,3956190,116
R,3959214,3959442,232
R,3964454,3964546,96
R,3973418,3973638,224
R,3977826,3977978,156
R,3980078,3980270,196
R,3982054,3982102,52
R,3987966,3988054,92
R,3998418,3998574,160
R,4003506,4003726,224
R,4005854,4006002,152
R,4009546,4009762,220
R,4014098,4014310,216
R,4014614,4014766,156
R,4015878,4016006,132
R,4018302,4018366,68
R,4020546,4020694,152
R,4021790,4021998,212
R,4027606,4027786,184
R,4031390,4031590,204
R,4033434,4033490,60
R,4033798,4033954,160
R,4040310,4040458,152
R,4042298,4042442,148
R,4043754,4043898,148
R,4047754,4047790,40
R,4049518,4049638,124
R,4053430,4053522,96
R,4055842,4055962,124
R,4059966,4060114,152
R,4063158,4063266,112
R,4068126,4068262,140
R,4070654,4070830,180
R,4071334,4071530,200
R,4081822,4081874,56
R,4083418,4083594,180
R,4085126,4085298,176
R,4087894,4087998,108
R,4095426,4095582,160
R,4098266,4098434,172
R,4100614,4100682,72
R,4103670,4103902,236
R,4109030,4109178,152
R,4117854,4117858,8
R,4117970,4118142,176
R,4125918,4126098,184
R,4129614,4129718,108
R,4130846,4130978,136
R,4140898,4141014,120
R,4142802,4142806,8
R,4142986,4143090,108
R,4144466,4144562,100
R,4153118,4153290,176
R,4165490,4165622,136
R,4177290,4177366,80
R,4183186,4183318,136
R,4187010,4187114,108
R,4191702,4191814,116
R,4194546,4194702,160
R,4196318,4196346,32
R,4199874,4199950,80
R,4203702,4203770,72
R,4207606,4207718,116
R,4212674,4212858,188
R,4221654,4221826,176
R,4225178,4225310,136
R,4227018,4227202,188
R,4232778,4232974,200
R,4233738,4236738,3004
R,4241274,4241322,52
R,4244290,4244490,204
R,4246126,4246338,216
R,4249710,4249746,40
R,4250082,4250182,104
R,4254882,4254886,8
R,4259606,4259706,104
R,4263102,4263230,132
R,4266622,4266686,68
R,4273138,4273382,248
R,4273878,4274014,140
R,4284802,4284966,168
R,4285206,4285282,80
R,4288290,4288462,176
R,4290802,4290930,132
R,4297146,4297318,176
R,4302390,4302514,128
R,4304814,4304942,132
R,4309498,4309518,24
R,4311974,4312050,80
R,4314450,4314658,212
R,4323958,4324162,208
R,4328010,4328134,128
R,4329306,4329482,180
R,4335142,4335250,112
R,4340422,4340562,144
R,4344814,4344950,140
R,4349386,4349494,112
R,4350494,4350558,68
R,4351118,4352354,1240
R,4356566,4356730,168
R,4360594,4360738,148
R,4367922,4368134,216
R,4374374,4374542,172
R,4375550,4375778,232
R,4379390,4379534,148
R,4381138,4381246,112
R,4386754,4386798,48
R,4388950,4389046,100
R,4392270,4392386,120
R,4392990,4393074,88
R,4407638,4407754,120
R,4408118,4408306,192
R,4410950,4411150,204
R,4415650,4415758,112
R,4423378,4423474,100
R,4427546,4427574,32
R,4429534,4429582,52
R,4434510,4434590,84
R,4443186,4443418,236
R,4444062,4444262,204
R,4446566,4446710,148
R,4449322,4449462,144
