trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,4344191,4344693,,4366812.0,4344710,4344960,4345460,4349579
2,4349582,4350577,,4397916.0,4350594,4350861,4351361,4354262
3,4354264,4355261,,4410767.0,4355278,4355545,4356045,4359161
4,4359163,4359662,,4419551.0,4359678,4359928,4360428,4364312
5,4364314,4367062,,4433002.0,4367079,4367346,4367846,4370929
6,4370931,4371430,,4447020.0,4371446,4371712,4372213,4376213
7,4376215,4376713,,4458838.0,4376730,4376997,4377497,4381497
8,4381500,4381997,,4467455.0,4382013,4382280,4382781,4385914
9,4385916,4398165,,4481973.0,4398182,4398432,4398932,4403766
10,4403768,4411017,,4518560.0,4411033,4411300,4411800,4414550
11,4414552,4419801,,4526361.0,4419818,4420084,4420584,4423534
12,4423536,4424534,,4542612.0,4424551,4424818,4425318,4428501
13,4428503,4433251,,4556047.0,4433268,4433536,4434035,4441019
14,4441021,4447270,,4581416.0,4447287,4447537,4448037,4451487
15,4451489,4452487,,4588450.0,4452504,4452771,4453270,4455337
16,4455339,4459088,,4596851.0,4459104,4459372,4459872,4462955
17,4462956,4467705,,4614169.0,4467722,4467972,4468472,4473422
18,4473424,4474423,,4652806.0,4474440,4474706,4475206,4478473
19,4478475,4482223,,4670725.0,4482240,4482507,4483007,4485757
20,4515569,4518810,,4678159.0,4518827,4519077,4519577,4522860
21,4522862,4526611,,4690776.0,4526628,4526878,4527378,4531878
22,4531880,4532378,,4699011.0,4532395,4532661,4533162,4536378
23,4536380,4536879,,4706228.0,4536895,4537145,4537645,4540612
24,4540614,4542862,,4718396.0,4542879,4543146,4543646,4545946
25,4545948,4546446,,4725730.0,4546462,4546729,4547229,4552047
26,4552048,4556297,,4733930.0,4556314,4556580,4557081,4560364
27,4560367,4560864,,4741448.0,4560881,4561147,4561647,4566114
28,4566116,4566614,,4765200.0,4566631,4566882,4567382,4570965
29,4570967,4572465,,4782452.0,4572482,4572732,4573232,4575915
30,4575918,4581666,,4790452.0,4581683,4581933,4582433,4585450
31,4585452,4588700,,4832024.0,4588717,4588983,4589483,4593350
32,4593352,4597101,,4867160.0,4597117,4597384,4597884,4600385
33,4600387,4600885,,4903280.0,4600901,4601168,4601668,4605568
34,4605570,4606568,,4940467.0,4606585,4606852,4607352,4610668
35,4610670,4614419,,5011974.0,4614436,4614703,4615202,4618886
36,4618888,4619887,,5027042.0,4619903,4620170,4620670,4625587
37,4625589,4626087,,5067413.0,4626104,4626354,4626854,4629570
38,4629572,4630071,,5073430.0,4630088,4630338,4630838,4632738
39,4632740,4633738,,5097515.0,4633754,4634021,4634521,4638772
40,4649318,4653056,,5103966.0,4653073,4653340,4653839,4656273
41,4656275,4656773,,5127035.0,4656790,4657040,4657540,4659857
42,4659859,4660857,,5135652.0,4660873,4661123,4661624,4663674
43,4663676,4664174,,5146920.0,4664190,4664441,4664941,4667724
44,4667726,4670975,,5155271.0,4670991,4671258,4671758,4675158
45,4675160,4678409,,5161555.0,4678426,4678675,4679175,4684276
46,4684278,4691026,,5167855.0,4691043,4691310,4691810,4696010
47,4696012,4699261,,5203608.0,4699277,4699544,4700044,4703227
48,4703229,4706478,,5215826.0,4706495,4706761,4707261,4711278
49,4711281,4711779,,5233445.0,4711795,4712062,4712562,4715895
50,4715897,4718646,,5239812.0,4718662,4718930,4719429,4722229
51,4722232,4725980,,5287533.0,4725996,4726263,4726763,4730430
52,4730432,4734181,,5311636.0,4734197,4734447,4734948,4737447
53,4737449,4741698,,5318386.0,4741715,4741965,4742465,4745615
54,4745617,4746615,,5333188.0,4746632,4746898,4747398,4749549
55,4749551,4750049,,5344922.0,4750065,4750332,4750833,4762183
