time,text
124277,!CAL
124279,!CAL Calibration points:
124279,"!CAL 0.6, -20.1 1839, 4736"
124279,"!CAL -1.3, -31.9 1998, 7952"
124279,"!CAL 2.3, -8.5 1700, 1863"
124279,"!CAL -22.9, -14.6 -2011, 4780"
124279,"!CAL 23.9, -20.4 5962, 4710"
124279,"!CAL eye check box: (L,R,T,B)"
124279,"!CAL href cal range: (L,R,T,B)"
124279,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
124279,"!CAL Prenormalize: offx, offy = 0.60174 -20.145"
124279,!CAL Gains: cx:168.932 lx:172.941 rx:194.782
124279,!CAL Gains: cy:210.775 ty:289.815 by:225.943
124279,"!CAL Resolution (upd) at screen center: X=1.6, Y=1.2"
124279,!CAL Gain Change Proportion: X: 0.126 Y: 0.283
124279,!CAL Gain Ratio (Gy/Gx) = 1.248
124279,"!CAL Cross-Gain Ratios: X=0.231, Y=0.126"
124279,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
124279,"!CAL CR gain match(x,y) = 1.000, 1.000"
124279,!CAL Slip rotation correction OFF
124282,!CAL CALIBRATION HV5 L LEFT GOOD
130852,"!CAL VALIDATION HV5 L LEFT GOOD ERROR 0.60 avg. 0.78 max OFFSET 0.27 deg. -27.3,13.5 pix."
130852,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 0.59 deg. -34.2,45.1 pix."
130852,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 0.40 deg. -21.1,-31.5 pix."
130852,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 0.78 deg. -18.3,66.8 pix."
130852,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 0.62 deg. -13.4,-53.7 pix."
130853,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 0.66 deg. -28.8,-53.5 pix."
136318,"DRIFTCORRECT L LEFT at 1920,1080 OFFSET 0.73 deg. 60.2,-45.5 pix."
136883,RECCFG CR 500 2 1 L
136883,ELCLCFG RTABLER
136883,GAZE_COORDS 0.00 0.00 3839.00 2159.00
136883,THRESHOLDS L 51 168
136883,ELCL_PROC ELLIPSE (5)
136883,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
136884,!MODE RECORD CR 500 2 1 L
144600,TRIALID 300
148883,FIX_START
149383,FIX_END
149399,STIM_START
149666,STIM_END
150166,RESP_START
151182,RESP_END
151182,TRIAL_END 300
151182,TRIALID 301
151185,FIX_START
151683,FIX_END
151700,STIM_START
151949,STIM_END
152449,RESP_START
153262,RESP_END
153262,TRIAL_END 301
153262,TRIALID 302
153264,FIX_START
153766,FIX_END
153783,STIM_START
154050,STIM_END
154550,RESP_START
155326,RESP_END
155326,TRIAL_END 302
155326,TRIALID 303
155328,FIX_START
155816,FIX_END
155833,STIM_START
156083,STIM_END
156583,RESP_START
157518,RESP_END
157518,TRIAL_END 303
157519,TRIALID 304
157523,FIX_START
158018,FIX_END
158034,STIM_START
158301,STIM_END
158801,RESP_START
159503,RESP_END
159503,TRIAL_END 304
159503,TRIALID 305
159505,FIX_START
160000,FIX_END
160017,STIM_START
160283,STIM_END
160784,RESP_START
163214,RESP_END
163214,TRIAL_END 305
163214,TRIALID 306
163216,FIX_START
163717,FIX_END
163735,STIM_START
164001,STIM_END
164501,RESP_START
165389,RESP_END
165389,TRIAL_END 306
165389,TRIALID 307
165392,FIX_START
166385,FIX_END
166401,STIM_START
166651,STIM_END
167151,RESP_START
168606,RESP_END
168606,TRIAL_END 307
168606,TRIALID 308
168608,FIX_START
169102,FIX_END
169118,STIM_START
169368,STIM_END
169868,RESP_START
171134,RESP_END
171134,TRIAL_END 308
171134,TRIALID 309
171136,FIX_START
171635,FIX_END
171652,STIM_START
171902,STIM_END
172402,RESP_START
173182,RESP_END
173182,TRIAL_END 309
173182,TRIALID 310
173184,FIX_START
173686,FIX_END
173702,STIM_START
173969,STIM_END
174469,RESP_START
175422,RESP_END
175422,TRIAL_END 310
175422,TRIALID 311
175425,FIX_START
175919,FIX_END
175936,STIM_START
176202,STIM_END
176702,RESP_START
178735,RESP_END
178735,TRIAL_END 311
178735,TRIALID 312
178737,FIX_START
179236,FIX_END
179253,STIM_START
179503,STIM_END
180003,RESP_START
181199,RESP_END
181199,TRIAL_END 312
181199,TRIALID 313
181201,FIX_START
182203,FIX_END
182220,STIM_START
182487,STIM_END
182987,RESP_START
183903,RESP_END
183903,TRIAL_END 313
183903,TRIALID 314
183905,FIX_START
184403,FIX_END
184420,STIM_START
184670,STIM_END
185170,RESP_START
186335,RESP_END
186335,TRIAL_END 314
186335,TRIALID 315
186337,FIX_START
186837,FIX_END
186854,STIM_START
187120,STIM_END
187621,RESP_START
189263,RESP_END
189263,TRIAL_END 315
189263,TRIALID 316
189265,FIX_START
189754,FIX_END
189771,STIM_START
190037,STIM_END
190538,RESP_START
191551,RESP_END
191551,TRIAL_END 316
191551,TRIALID 317
191553,FIX_START
192554,FIX_END
192571,STIM_START
192838,STIM_END
193338,RESP_START
194592,RESP_END
194592,TRIAL_END 317
194592,TRIALID 318
194594,FIX_START
195088,FIX_END
195105,STIM_START
195371,STIM_END
195871,RESP_START
196864,RESP_END
196864,TRIAL_END 318
196864,TRIALID 319
196866,FIX_START
197855,FIX_END
197872,STIM_START
198122,STIM_END
198622,RESP_START
199776,RESP_END
199776,TRIAL_END 319
199776,TRIALID 320
203685,FIX_START
205200,FIX FAILED
205689,FIX_SUCCEED
205690,FIX_END
205706,STIM_START
205956,STIM_END
206456,RESP_START
207313,RESP_END
207313,TRIAL_END 320
207313,TRIALID 321
207315,FIX_START
208807,FIX FAILED
209307,FIX_SUCCEED
209307,FIX_END
209323,STIM_START
209573,STIM_END
210073,RESP_START
210976,RESP_END
210976,TRIAL_END 321
