trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,1331533,1332030,,1445207.0,1332046,1332296,1332797,1346215
2,1346217,1347214,,1552684.0,1347231,1347481,1347982,1353066
3,1353068,1354565,,1625258.0,1354582,1354832,1355332,1360032
4,1360034,1361533,,1852713.0,1361549,1361799,1362299,1365483
5,1365486,1366983,,2048165.0,1367000,1367250,1367750,1373135
6,1373137,1373634,,2160226.0,1373650,1373917,1374417,1379050
7,1379053,1380050,,2315574.0,1380067,1380318,1380818,1389335
8,1389337,1390335,,2481656.0,1390352,1390602,1391102,1395569
9,1395571,1397069,,2511592.0,1397086,1397352,1397853,1400770
10,1400772,1401269,,2538211.0,1401286,1401536,1402037,1407053
11,1407055,1408053,,2603651.0,1408070,1408320,1408820,1412637
12,1412639,1413638,,3203941.0,1413654,1413921,1414421,1421088
13,1421090,1421588,,3244479.0,1421605,1421855,1422355,1427605
14,1427607,1428105,,3258397.0,1428122,1428389,1428889,1432489
15,1432492,1433489,,3303334.0,1433506,1433773,1434273,1438373
16,1438375,1439373,,,1439390,1439657,1440157,1442690
17,1442692,1445457,,,1445473,1445741,1446240,1452074
18,1452076,1452574,,,1452591,1452841,1453341,1457142
19,1457144,1458141,,,1458158,1458408,1458908,1462942
20,1467787,1468293,,,1468309,1468576,1469076,1473593
21,1473594,1475094,,,1475110,1475360,1475860,1479743
22,1479745,1480243,,,1480260,1480527,1481027,1484177
23,1484179,1484678,,,1484694,1484961,1485461,1488411
24,1488413,1489411,,,1489428,1489695,1490195,1497329
25,1497331,1497829,,,1497846,1498112,1498612,1501645
26,1501647,1502646,,,1502662,1502912,1503412,1510130
27,1510132,1511130,,,1511147,1511413,1511913,1515614
28,1515616,1516614,,,1516630,1516897,1517397,1521998
29,1522000,1522998,,,1523014,1523281,1523781,1527831
30,1527833,1528832,,,1528848,1529098,1529598,1534049
31,1534051,1534549,,,1534566,1534816,1535316,1542416
32,1542418,1543417,,,1543433,1543700,1544200,1546766
33,1546768,1547266,,,1547283,1547550,1548050,1550683
