time,text
2211955,!CAL
2211955,!CAL Calibration points:
2211955,"!CAL 1.7, -26.6 2023, 5147"
2211955,"!CAL -0.2, -44.8 2182, 8655"
2211955,"!CAL 3.0, -11.8 1881, 2019"
2211956,"!CAL -43.5, -30.8 -2137, 5146"
2211956,"!CAL 30.1, -27.6 6512, 5133"
2211956,"!CAL eye check box: (L,R,T,B)"
2211956,"!CAL href cal range: (L,R,T,B)"
2211956,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
2211956,"!CAL Prenormalize: offx, offy = 1.7417 -26.562"
2211956,!CAL Gains: cx:116.814 lx:57.877 rx:193.946
2211956,!CAL Gains: cy:233.893 ty:178.444 by:224.042
2211956,"!CAL Resolution (upd) at screen center: X=2.2, Y=1.1"
2211956,!CAL Gain Change Proportion: X: 2.351 Y: 0.256
2211956,!CAL X Nonlinearity Proportion too large
2211956,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
2211956,"!CAL CR gain match(x,y) = 1.000, 1.000"
2211956,!CAL Slip rotation correction OFF
2211957,!CAL CALIBRATION HV5 L LEFT GOOD
2221239,"!CAL VALIDATION HV5 L LEFT GOOD ERROR 0.37 avg. 0.94 max OFFSET 0.32 deg. 9.9,25.1 pix."
2221239,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 0.23 deg. 16.7,13.9 pix."
2221239,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 0.94 deg. 39.9,70.5 pix."
2221240,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 0.15 deg. 13.1,7.8 pix."
2221240,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 0.34 deg. 5.6,27.0 pix."
2221240,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 0.64 deg. -45.7,39.9 pix."
2228382,"DRIFTCORRECT L LEFT at 1920,1080 OFFSET 0.15 deg. -2.5,11.9 pix."
2228936,RECCFG CR 250 2 1 L
2228936,ELCLCFG RTABLER
2228936,GAZE_COORDS 0.00 0.00 3839.00 2159.00
2228936,THRESHOLDS L 101 225
2228936,ELCL_PROC ELLIPSE (5)
