eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,1741142,1743718,2580,1875.3,1103.1,734
L,1743870,1746046,2180,1881.2,1113.0,743
L,1746138,1746566,432,2968.4,620.6,690
L,1746586,1746618,36,3041.2,713.0,666
L,1746638,1746978,344,2834.9,800.7,696
L,1747082,1747618,540,1625.3,338.2,663
L,1747686,1747942,260,799.5,585.2,620
L,1747974,1748266,296,442.1,621.3,631
L,1748922,1749270,352,593.1,1719.9,664
L,1749294,1749470,180,693.7,1876.0,678
L,1749558,1749826,272,2349.4,1688.2,786
L,1749850,1749998,152,2354.9,1514.6,782
L,1750038,1750962,928,1829.2,1121.1,735
L,1750990,1751286,300,1429.0,1061.3,422
L,1751334,1751518,188,1983.7,1022.0,299
L,1751546,1751738,196,2270.4,1011.3,303
L,1751766,1752010,248,1985.6,1102.0,314
L,1752058,1752290,236,1275.8,1170.7,291
L,1752330,1755374,3048,1882.7,1097.5,474
L,1755406,1755670,268,1422.0,1150.5,437
L,1755726,1756046,324,2215.6,1071.5,299
L,1756074,1758730,2660,1944.3,1081.5,488
L,1758758,1758870,116,1572.5,1117.4,560
L,1758898,1759114,220,1135.0,1192.0,376
L,1759134,1759398,268,942.2,1206.7,281
L,1759426,1759690,268,1341.2,1142.0,276
L,1759858,1759990,136,1923.5,1094.3,285
L,1760018,1760190,176,2278.8,1052.6,359
L,1760230,1760522,296,2769.4,1029.7,380
L,1760546,1760850,308,3017.2,1034.9,331
L,1760918,1761710,796,1879.7,1078.4,346
L,1761942,1762098,160,1781.8,1095.4,376
L,1762138,1762486,352,1182.4,1125.7,367
L,1762514,1762806,296,1473.8,1116.3,349
L,1762822,1763290,472,1670.6,1082.6,410
L,1763314,1763602,292,1902.1,1047.1,456
L,1763622,1765170,1552,2041.6,1056.0,518
L,1767590,1767934,348,1671.4,1128.9,574
L,1767966,1768402,440,2185.7,1089.5,408
L,1768438,1768718,284,1703.6,1102.5,348
L,1768738,1774470,5736,1918.5,1105.2,515
L,1774626,1777626,3004,1885.3,1100.0,497
L,1777646,1779622,1980,1956.1,1076.5,622
L,1779782,1782190,2412,1997.7,1150.6,599
L,1782402,1782566,168,3270.0,3270.0,495
L,1783106,1784806,1704,1898.3,1102.0,598
L,1784826,1785366,544,1980.5,1159.8,643
L,1785406,1785942,540,1441.7,1139.4,585
L,1785970,1786206,240,1630.5,986.3,575
L,1786702,1787010,312,1270.2,1081.3,540
L,1787046,1787542,500,1732.1,1067.6,582
L,1787558,1788158,604,1831.0,1122.2,624
L,1788830,1790294,1468,1903.4,1161.5,553
L,1790314,1790738,428,1790.2,1167.2,580
L,1790754,1792338,1588,1986.4,1149.1,607
L,1793746,1793950,208,2015.8,1271.0,618
L,1793978,1796018,2044,1781.6,1175.9,572
L,1796042,1796334,296,1607.0,1169.0,676
L,1796366,1796882,520,2031.6,1165.9,662
L,1796902,1797714,816,1887.7,1167.4,679
L,1797938,1798114,180,1918.2,1223.0,600
L,1799018,1799714,700,1684.0,1186.8,593
L,1799734,1799978,248,1406.6,1232.5,533
L,1800026,1800378,356,2156.0,1173.5,563
L,1800426,1800758,336,1372.6,1225.5,481
L,1800806,1801106,304,2097.4,1175.9,543
L,1801154,1801342,192,1392.3,1237.6,568
L,1801722,1802238,520,1753.1,1200.2,547
L,1802266,1802538,276,2009.7,1176.6,502
L,1802562,1802906,348,2138.8,1011.0,400
L,1803086,1803374,292,1778.7,1148.9,339
L,1803430,1803622,196,958.0,1165.5,413
L,1803650,1803894,248,1393.8,1204.4,455
L,1804110,1804418,312,2015.1,1153.1,465
L,1804446,1804702,260,1709.1,1207.8,528
L,1804738,1805082,348,1154.2,1224.4,504
L,1805126,1805454,332,1701.8,1144.4,567
L,1805494,1806526,1036,2261.5,1152.7,612
L,1806578,1806854,280,1658.2,1195.8,622
L,1807022,1807338,320,2060.8,1149.8,579
L,1807362,1807798,440,2274.0,1154.0,627
L,1807850,1808154,308,1410.8,1172.6,594
L,1808202,1808878,680,2168.6,1139.6,634
L,1808898,1809250,356,1997.4,1163.4,674
L,1810670,1811090,424,1560.0,1193.4,622
