eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,4038187,4038527,344,2143.3,1063.5,710
L,4038547,4038743,200,2046.1,981.8,511
L,4038787,4039051,268,1337.9,874.9,305
L,4039083,4039319,240,939.1,893.3,271
L,4039363,4039551,192,1973.7,921.7,324
L,4039603,4039835,236,3013.9,905.3,339
L,4039891,4040303,416,1730.1,1135.5,389
L,4040335,4040491,160,2277.9,1188.4,465
L,4040599,4041287,692,2211.8,1248.6,481
L,4041335,4041619,288,2677.1,1907.5,397
L,4041699,4041987,292,2844.1,3134.6,370
L,4042027,4042143,120,3270.0,3270.0,324
L,4042159,4042195,40,3059.3,3270.0,324
L,4042219,4042659,444,3122.2,3270.0,287
L,4042819,4043707,892,1983.0,1289.9,549
L,4043811,4044035,228,2432.3,1207.8,554
L,4044163,4044927,768,2200.5,1052.6,536
L,4044947,4045123,180,2247.0,1195.3,612
L,4045151,4045483,336,1727.0,1195.8,566
L,4045507,4047455,1952,1890.1,1083.7,655
L,4047531,4047795,268,3270.0,1232.1,717
L,4047823,4048527,708,3015.3,1315.2,426
L,4048543,4049511,972,3176.4,1340.2,418
L,4049659,4050151,496,3216.0,3270.0,436
L,4050203,4050311,112,2880.4,3270.0,383
L,4050335,4050823,492,2938.8,3270.0,369
L,4050859,4050903,48,2906.8,3270.0,417
L,4051175,4051355,184,2394.1,1253.7,722
L,4051383,4051647,268,1905.1,1036.4,772
L,4051715,4052007,296,3270.0,1214.1,681
L,4052075,4052555,484,1790.8,1062.6,732
L,4052571,4055411,2844,1896.9,1043.3,595
L,4055463,4055815,356,2961.3,1088.8,397
L,4055835,4056083,252,3099.4,1170.4,428
L,4056107,4056495,392,2811.8,1171.7,489
L,4056687,4058843,2160,1898.2,1084.6,649
L,4058879,4059463,588,1141.3,1091.7,456
L,4059487,4059987,504,888.4,1144.2,437
L,4060023,4060267,248,1574.3,1074.6,526
L,4060299,4061483,1188,912.9,1147.6,584
L,4061543,4063851,2312,1885.4,1052.3,715
L,4063899,4064103,208,2889.9,1173.4,577
L,4064123,4064691,572,3092.9,1230.9,404
L,4064751,4064939,192,1904.1,1067.8,455
L,4065243,4065579,340,1983.6,1188.0,573
L,4065603,4066931,1332,1883.1,1087.2,640
L,4066955,4067467,516,1616.2,1036.0,730
L,4067487,4067875,392,1504.9,998.9,697
L,4067891,4068215,328,1639.6,932.7,406
L,4068239,4068839,604,1927.3,936.6,407
L,4068863,4069199,340,2185.5,780.6,453
L,4069227,4069639,416,2303.9,455.4,450
L,4069667,4069847,184,2626.1,368.9,376
L,4070035,4070223,192,1179.1,1171.3,409
L,4070243,4070815,576,986.7,1200.1,473
L,4070855,4073027,2176,1878.2,1070.6,583
L,4073075,4073275,204,2861.7,1126.4,585
L,4073295,4074035,744,3129.2,1143.3,402
L,4074067,4074319,256,3270.0,1164.3,479
L,4074583,4074743,164,2070.3,1092.6,521
L,4074767,4077127,2364,1887.0,1093.9,666
L,4077175,4077643,472,1017.5,1149.2,480
L,4077683,4077711,32,1694.6,1022.9,343
L,4077727,4077979,256,2063.6,1050.1,369
L,4077995,4078171,180,1928.5,1064.9,406
L,4078399,4080095,1700,1878.8,1064.1,609
L,4080119,4080971,856,1661.9,1030.7,729
L,4080999,4081399,404,1136.5,1072.0,481
L,4081427,4082351,928,861.3,1173.3,492
L,4082399,4082603,208,1768.9,1071.8,572
L,4082643,4083127,488,952.6,1179.9,519
L,4083303,4083627,328,1947.3,1092.5,585
L,4083647,4085475,1832,1798.1,1097.1,707
L,4085523,4085987,468,907.0,1103.0,531
L,4086003,4086543,544,1045.4,1075.6,492
L,4086639,4088831,2196,1847.2,1082.5,709
L,4088875,4089207,336,2709.0,1241.9,584
L,4089227,4089447,224,2997.4,1293.5,397
L,4089595,4089799,208,1878.9,1040.9,434
L,4090035,4092447,2416,1897.4,1087.1,659
L,4092471,4092655,188,1727.3,991.7,449
L,4092695,4093583,892,1033.9,882.5,386
L,4093715,4094103,392,1876.3,1062.9,536
L,4094339,4095731,1396,1934.4,1085.9,637
L,4095827,4096135,312,71.9,1054.5,611
L,4096191,4097015,828,1454.9,1039.3,596
L,4097043,4097679,640,1935.8,1048.1,465
L,4097859,4099099,1244,1903.5,1075.8,662
L,4099143,4099775,636,2860.5,1266.9,460
L,4099843,4099863,24,1860.4,1374.0,321
L,4099883,4101235,1356,1877.2,1083.9,567
L,4101259,4101603,348,1652.5,1049.2,653
L,4101683,4101895,216,175.7,1179.8,623
L,4101959,4102223,268,1694.8,1131.6,682
L,4102259,4102671,416,973.6,1150.5,394
L,4102719,4105119,2404,1860.8,1075.9,612
L,4105163,4106207,1048,1002.2,952.7,492
L,4106431,4109183,2756,1873.0,1079.1,653
L,4109223,4109383,164,1108.3,1103.2,411
L,4109531,4109587,60,1937.5,1089.9,464
L,4109843,4111311,1472,1852.7,1064.3,672
L,4111339,4111715,380,1246.6,994.3,692
L,4111771,4112195,428,246.5,1078.0,666
L,4112231,4112987,760,935.0,1171.5,476
L,4113211,4113467,260,1925.3,1151.8,560
L,4113487,4113727,244,1850.6,1059.2,631
L,4113751,4114703,956,1612.8,1015.1,660
L,4114727,4116343,1620,1855.8,1044.7,536
L,4116367,4117043,680,1666.8,999.1,633
L,4117099,4117263,168,462.6,994.1,601
L,4117291,4117911,624,963.3,916.4,379
L,4117963,4118263,304,187.1,892.9,389
L,4118303,4118587,288,973.9,956.0,503
L,4118731,4118971,244,1913.1,1030.6,458
L,4119015,4119843,832,985.3,945.7,497
L,4119863,4120231,372,1006.0,852.6,558
L,4120355,4121819,1468,1838.0,1084.8,653
L,4121839,4122159,324,1676.2,1082.7,744
L,4122251,4123927,1680,1462.5,950.8,563
L,4123955,4124819,868,974.9,895.6,585
L,4124867,4125315,452,1800.7,1063.3,600
L,4125339,4125539,204,2118.0,955.4,447
L,4125591,4125939,352,1200.4,372.5,350
L,4126159,4126643,488,2229.8,1034.2,469
L,4127335,4127939,608,1852.9,1146.7,485
L,4127967,4128579,616,2347.9,1209.1,462
L,4128619,4128999,384,1624.4,1175.3,460
L,4129023,4129327,308,1970.9,1208.3,477
L,4129411,4129827,420,1931.3,1169.4,484
L,4129867,4130039,176,1274.3,1075.3,505
L,4130071,4131147,1080,1886.0,1095.4,581
L,4131167,4131975,812,1728.9,1076.4,656
L,4132059,4132403,348,3173.3,1111.9,637
L,4132455,4132675,224,2022.2,1103.8,626
L,4132715,4132903,192,2918.2,1193.7,423
