eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
R,892328,892342,16,1887.5,1082.0,1833.2,1009.3,1.0,76
R,892578,892600,24,1770.7,993.4,1542.4,968.1,1.9,111
R,892770,892794,26,1440.8,965.8,1112.3,944.1,2.7,134
R,892984,893038,56,1031.9,940.2,2511.5,923.1,12.4,332
R,893144,893170,28,2516.9,943.4,2925.5,987.6,3.6,168
R,893508,893546,40,3006.1,1013.8,2117.9,1225.3,8.1,292
R,893732,893748,18,2041.2,1222.3,1862.9,1240.9,1.6,110
R,893876,893978,104,1788.8,1269.1,425.0,3270.0,22.5,697
R,894160,894708,550,1095.8,2712.1,2178.2,885.3,22.2,1218
R,894968,894990,24,2118.5,1052.2,1830.6,1225.3,3.2,190
R,895338,895354,18,1798.5,1269.4,1650.2,1256.2,1.3,90
R,895614,895764,152,1613.5,1266.9,2011.1,1204.8,3.5,1142
R,896584,896718,136,1968.8,1258.5,2077.3,1313.5,1.1,424
R,896860,897814,956,2026.5,1353.1,2025.1,901.4,5.3,1266
R,898096,898114,20,1998.3,1004.4,1961.8,1185.7,2.2,151
R,898472,898488,18,1947.9,1209.4,1798.8,1211.6,1.3,87
R,898538,898684,148,1751.8,1187.9,1687.0,1188.6,0.6,1415
R,899090,899112,24,1680.3,1209.6,1954.5,1193.5,2.3,119
R,899342,899360,20,2006.1,1159.1,1925.2,1072.1,1.2,76
R,900218,900232,16,1890.9,1023.1,1853.0,1091.7,0.9,70
R,900494,900632,140,1835.0,1148.6,1737.8,998.4,2.0,1275
R,908178,908220,44,1924.1,1099.6,1133.9,1154.6,6.7,211
R,908428,908436,10,1048.0,1159.6,994.0,1171.0,0.5,57
R,909064,909116,54,931.9,1205.7,1764.0,1060.4,7.1,188
R,910460,910600,142,1916.0,1126.2,1906.9,1081.0,0.5,1190
R,925282,925314,34,2023.9,1073.9,2460.4,1106.8,3.8,148
R,925534,925554,22,2533.5,1130.5,2761.7,1137.9,2.0,114
R,925752,925768,18,2813.0,1136.3,2920.1,1126.9,0.9,64
R,925924,926122,200,2943.1,1140.0,2039.5,1150.5,7.7,1007
R,926682,926692,12,2030.1,1107.3,1965.9,1105.1,0.6,56
R,942894,942906,14,2047.7,1112.2,2128.6,1108.7,0.7,59
R,943100,943114,16,2167.3,1077.5,2055.2,1076.0,1.0,76
R,982590,982724,136,1784.5,1065.8,1803.5,1171.5,1.3,1043
R,983614,983624,12,1795.6,1078.1,1864.5,1093.0,0.6,62
R,1005624,1005818,196,1883.0,1084.5,1981.5,1030.5,1.1,1176
R,1013278,1013334,58,1876.2,1043.1,2961.0,949.5,9.3,216
R,1014010,1014070,62,3044.8,916.7,1859.0,1046.5,10.2,263
R,1031314,1031326,14,1654.3,1043.1,1742.5,1047.7,0.8,66
R,1042026,1042114,90,1809.7,1016.7,1702.0,1101.5,1.4,613
R,1042278,1042430,154,1712.6,1072.5,1690.4,1149.0,0.9,788
R,1042744,1042760,18,1746.4,1099.7,1877.0,1087.1,1.1,81
R,1057560,1057592,34,1907.4,1068.5,2384.2,1092.2,4.1,149
R,1059522,1059534,14,1892.4,1057.2,1800.4,1060.0,0.8,66
R,1060128,1060140,14,1763.2,1068.7,1849.3,1078.7,0.7,66
R,1070210,1070246,38,1810.8,1040.3,1276.2,1038.6,4.5,151
R,1070534,1070700,168,1060.7,1168.9,1041.7,1105.4,0.8,750
R,1070830,1070852,24,1061.7,1070.0,1320.9,1081.3,2.1,123
R,1071612,1071626,16,1681.6,1065.1,1788.4,1051.5,0.9,72
R,1071800,1071820,22,1879.9,1057.0,1649.1,1060.7,2.0,116
R,1072052,1072070,20,1628.1,1054.5,1822.6,1048.0,1.7,107
R,1075056,1075068,14,1790.6,1107.1,1883.7,1118.2,0.8,71
R,1077040,1077052,14,1928.3,1054.2,1851.9,1047.3,0.7,57
R,1087152,1087160,10,1848.9,1108.1,1800.1,1105.4,0.4,51
R,1087750,1087764,16,1759.1,1091.0,1896.6,1107.5,1.2,93
R,1093250,1093258,10,1893.4,1063.4,1841.9,1053.6,0.5,56
R,1093552,1093716,166,1764.3,1027.3,1600.3,1096.8,1.6,1154
R,1094190,1094202,14,1617.6,1063.5,1713.2,1073.6,0.8,72
R,1094816,1094826,12,1774.7,1044.9,1832.4,1065.7,0.6,56
R,1106512,1106530,20,1767.6,1075.0,1641.4,1049.1,1.1,66
R,1107158,1107168,12,1536.8,964.3,1597.5,952.4,0.5,53
R,1116752,1116912,162,1816.0,1065.9,1904.8,1081.9,0.8,1156
R,1122062,1122072,12,1871.7,1086.6,1807.4,1082.9,0.6,55
R,1125354,1125534,182,1830.0,1146.2,1880.4,1112.6,0.6,1225
R,1129272,1129282,12,1880.1,1112.3,1955.5,1119.2,0.7,69
R,1135810,1135822,14,1768.9,1052.2,1855.1,1060.9,0.7,66
