time,text
3748847,!CAL
3748847,!CAL Calibration points:
3748847,"!CAL 2.1, -23.5 2035, 5240"
3748848,"!CAL 1.1, -41.5 2224, 8853"
3748848,"!CAL 1.9, -8.9 1871, 2045"
3748848,"!CAL -40.6, -28.1 -2231, 5284"
3748848,"!CAL 31.8, -22.6 6608, 5216"
3748848,"!CAL eye check box: (L,R,T,B)"
3748848,"!CAL href cal range: (L,R,T,B)"
3748848,"!CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)"
3748848,"!CAL Prenormalize: offx, offy = 2.0553 -23.525"
3748848,!CAL Gains: cx:121.768 lx:66.944 rx:184.028
3748848,!CAL Gains: cy:233.225 ty:189.681 by:227.271
3748848,"!CAL Resolution (upd) at screen center: X=2.2, Y=1.1"
3748848,!CAL Gain Change Proportion: X: 1.749 Y: 0.198
3748849,!CAL Gain Ratio (Gy/Gx) = 1.915
3748849,"!CAL Cross-Gain Ratios: X=0.104, Y=0.060"
3748849,"!CAL PCR gain ratio(x,y) = 2.500, 2.500"
3748849,"!CAL CR gain match(x,y) = 1.000, 1.000"
3748849,!CAL Slip rotation correction OFF
3748851,!CAL CALIBRATION HV5 L LEFT GOOD
3758185,"!CAL VALIDATION HV5 L LEFT GOOD ERROR 0.70 avg. 0.98 max OFFSET 0.59 deg. 53.0,27.8 pix."
3758185,"VALIDATE L POINT 0 LEFT at 1920,1080 OFFSET 0.65 deg. 72.6,2.4 pix."
3758186,"VALIDATE L POINT 1 LEFT at 1920,184 OFFSET 0.63 deg. 42.9,40.4 pix."
3758186,"VALIDATE L POINT 2 LEFT at 1920,1975 OFFSET 0.98 deg. 19.1,77.6 pix."
3758186,"VALIDATE L POINT 3 LEFT at 230,1080 OFFSET 0.42 deg. 21.1,29.9 pix."
3758186,"VALIDATE L POINT 4 LEFT at 3609,1080 OFFSET 0.67 deg. 68.6,21.4 pix."
3763177,"DRIFTCORRECT L LEFT at 1920,1080 OFFSET 0.26 deg. 23.8,-10.8 pix."
3763732,RECCFG CR 250 2 1 L
3763732,ELCLCFG RTABLER
3763732,GAZE_COORDS 0.00 0.00 3839.00 2159.00
3763732,THRESHOLDS L 108 216
3763732,ELCL_PROC ELLIPSE (5)
3763732,ELCL_EFIT_PARAMS 1.01 4.00 0.15 0.05 0.65 0.65 0.00 0.00 0.30
3763733,!MODE RECORD CR 250 2 1 L
3767133,TRIALID 1
3767145,FIX_START
3768145,FIX_END
3768163,STIM_START
3768412,STIM_END
3768912,RESP_START
3772263,RESP_END
3772263,TRIAL_END 1
3772263,TRIALID 2
3772266,FIX_START
3772762,FIX_END
3772779,STIM_START
3773046,STIM_END
3773545,RESP_START
3776047,RESP_END
3776047,TRIAL_END 2
3776047,TRIALID 3
3776049,FIX_START
3776546,FIX_END
3776563,STIM_START
3776829,STIM_END
3777329,RESP_START
3779246,RESP_END
3779246,TRIAL_END 3
3779246,TRIALID 4
3779248,FIX_START
3779746,FIX_END
3779763,STIM_START
3780013,STIM_END
3780513,RESP_START
3782530,RESP_END
3782530,TRIAL_END 4
3782530,TRIALID 5
3782531,FIX_START
3784030,FIX_END
3784047,STIM_START
3784313,STIM_END
3784813,RESP_START
3786980,RESP_END
3786980,TRIAL_END 5
3786980,TRIALID 6
3786982,FIX_START
3787481,FIX_END
3787497,STIM_START
3787764,STIM_END
3788264,RESP_START
3790464,RESP_END
3790464,TRIAL_END 6
3790464,TRIALID 7
3790466,FIX_START
3790964,FIX_END
3790981,STIM_START
3791248,STIM_END
3791747,RESP_START
3795614,RESP_END
3795614,TRIAL_END 7
3795614,TRIALID 8
3795616,FIX_START
3796114,FIX_END
3796131,STIM_START
3796381,STIM_END
3796881,RESP_START
3800714,RESP_END
3800714,TRIAL_END 8
3800714,TRIALID 9
3800716,FIX_START
3801715,FIX_END
3801731,STIM_START
3801998,STIM_END
3802498,RESP_START
3804815,RESP_END
3804815,TRIAL_END 9
