eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
R,3879321,3879401,84,1964.8,992.8,651
R,3879525,3879741,220,2008.2,1049.0,624
R,3879765,3879945,184,2139.0,1156.2,551
R,3879981,3880205,228,1598.9,1164.1,416
R,3880229,3880473,248,1749.8,940.8,337
R,3880529,3880789,264,2631.4,927.4,281
R,3881565,3882057,496,1841.9,1141.4,494
R,3882209,3882305,100,1961.0,1090.1,441
R,3883005,3883801,800,1865.4,1136.8,484
R,3883829,3884245,420,2149.4,1057.7,418
R,3884757,3884989,236,1925.0,1176.2,448
R,3885009,3886029,1024,1882.5,1084.2,508
R,3886097,3886845,752,930.7,1029.4,553
R,3886869,3887073,208,1027.2,1040.1,536
R,3887097,3887649,556,975.3,1221.5,392
R,3887673,3888077,408,998.6,1048.5,429
R,3888097,3888477,384,1007.8,1202.8,446
R,3888533,3889941,1412,1870.5,1063.7,463
R,3889997,3891981,1988,1020.1,1216.1,505
R,3892037,3893877,1844,1917.1,1058.9,550
R,3893941,3895609,1672,2858.6,1167.4,491
R,3895665,3897085,1424,1919.1,1087.3,536
R,3897133,3898133,1004,2714.2,1140.0,565
R,3898153,3899193,1044,2886.6,1162.6,430
R,3899249,3900857,1612,1902.2,1072.6,507
R,3900889,3901029,144,1222.3,1005.2,575
R,3901045,3901793,752,1010.9,964.3,571
R,3901817,3902697,884,980.5,1215.0,449
R,3902865,3904341,1480,1860.7,1061.7,526
R,3904413,3905193,784,1058.3,1259.2,597
R,3905221,3906333,1116,989.4,1025.7,398
R,3906385,3907961,1580,1854.8,1078.7,492
R,3907985,3908169,188,2078.8,1081.2,548
R,3908213,3908377,168,2744.7,1137.7,520
R,3908397,3909625,1232,2860.7,1160.8,412
R,3909685,3911369,1688,1871.9,1082.8,471
R,3911425,3911589,168,2701.1,1097.9,483
R,3911609,3912165,560,2864.2,1158.7,484
R,3912189,3913097,912,2848.2,1039.1,329
R,3913157,3914673,1520,1866.9,1054.2,496
R,3914701,3914825,128,1445.1,1102.0,545
R,3914845,3914953,112,1232.6,1109.7,552
R,3914969,3916245,1280,1000.4,1163.7,491
R,3916261,3917941,1684,959.4,1190.0,462
R,3917989,3919477,1492,1888.7,1058.7,527
R,3919537,3920609,1076,2864.1,1162.9,512
R,3920629,3921681,1056,2922.0,1062.8,347
R,3921741,3923257,1520,1885.0,1049.1,502
R,3923273,3923357,88,1672.3,1048.2,555
R,3923393,3924293,904,991.6,979.6,540
R,3924321,3924673,356,972.8,1231.0,410
R,3924693,3925329,640,974.7,1080.8,419
R,3925377,3926905,1532,1862.3,1048.1,513
R,3926933,3928969,2040,1005.0,1139.5,522
R,3929017,3929185,172,1748.1,1078.7,512
R,3929357,3930553,1200,1907.9,1062.6,515
R,3930609,3930837,232,2728.6,1163.7,537
R,3930853,3932297,1448,2907.4,1213.9,457
R,3932353,3933845,1496,1918.9,1084.0,504
R,3933869,3933961,96,2141.1,1086.1,542
R,3934017,3935601,1588,2904.3,1154.9,453
R,3935657,3937313,1660,1879.3,1096.3,533
R,3937345,3937561,220,1241.6,1154.7,590
R,3937577,3938317,744,1050.6,1194.1,572
R,3938337,3939265,932,1007.1,1063.3,456
R,3939313,3939465,156,1757.5,1061.5,467
R,3939481,3940853,1376,1896.1,1084.8,516
R,3940881,3941045,168,1297.7,1103.0,556
R,3941061,3942177,1120,994.3,1127.2,506
R,3942201,3942797,600,1061.5,1164.6,441
R,3942853,3944365,1516,1895.8,1056.5,492
R,3944393,3945257,868,892.5,1132.4,530
R,3945285,3946141,860,1045.0,1196.8,375
R,3946213,3947597,1388,1862.8,1059.0,453
R,3947621,3948429,812,1025.5,1137.8,494
R,3948445,3950497,2056,921.0,1183.0,403
R,3950573,3952253,1684,1877.2,1090.1,459
R,3952313,3953021,712,2762.6,1181.0,497
R,3953041,3953241,204,2904.0,1206.4,437
R,3953265,3954241,980,2906.2,1020.2,263
R,3954301,3954489,192,1963.3,1023.1,362
R,3954509,3954769,264,1757.5,943.7,326
R,3954809,3954969,164,2340.6,926.2,262
R,3955013,3955153,144,1753.0,1134.5,266
R,3955337,3955561,228,972.6,358.3,240
R,3955597,3955841,248,499.9,1636.6,226
R,3955905,3955937,36,1396.2,869.5,275
R,3956217,3956481,268,1351.5,1039.6,311
R,3956513,3956769,260,1709.3,1142.5,361
R,3956793,3957457,668,2036.0,1110.5,359
R,3957473,3958753,1284,1876.1,1158.3,424
R,3958777,3960001,1228,1871.4,1062.1,461
R,3960065,3960205,144,2713.4,1219.1,499
R,3960225,3960793,572,2863.2,1224.6,492
R,3960821,3961541,724,2889.6,1014.6,333
R,3961605,3963249,1648,1882.8,1045.2,474
R,3963269,3964093,828,1068.4,1113.5,540
R,3964117,3964973,860,995.1,1020.8,393
R,3965025,3966497,1476,1910.0,1078.7,504
R,3966553,3967589,1040,964.7,1150.5,542
R,3967609,3968341,736,1022.7,1202.6,419
R,3968397,3969969,1576,1885.7,1058.9,472
R,3970033,3970257,228,2786.2,1209.5,501
R,3970277,3970753,480,2918.0,1244.8,508
R,3970773,3971589,820,2916.0,1046.6,361
R,3971653,3973009,1360,1919.8,1080.1,502
R,3973061,3975689,2632,2758.0,1173.3,445
R,3975749,3977257,1512,1915.0,1102.8,541
R,3977293,3977509,220,2798.4,1077.3,522
R,3977525,3978065,544,2938.1,1049.8,516
R,3978089,3978373,288,2946.0,1212.5,394
R,3978393,3978865,476,2900.4,1052.8,317
R,3978885,3980393,1512,2943.0,1167.0,414
R,3980457,3981833,1380,1958.1,1096.0,543
R,3981877,3982049,176,2643.5,1129.7,552
R,3982069,3983293,1228,2860.4,1155.9,465
R,3983317,3984245,932,2599.1,1152.6,401
R,3984293,3985565,1276,1936.3,1086.9,524
R,3985593,3985613,24,2242.7,1118.6,544
R,3985785,3986517,736,2722.1,1057.8,505
R,3986537,3986697,164,2907.6,1043.8,499
R,3986717,3987609,896,2913.3,1153.0,346
R,3987669,3989105,1440,1875.1,1108.5,473
R,3989153,3991041,1892,2648.0,1130.6,439
R,3991089,3992465,1380,1877.7,1091.0,485
R,3992513,3992721,212,2681.6,1141.3,505
R,3992737,3993609,876,2813.4,1149.5,513
R,3993629,3994433,808,2597.5,1127.8,384
R,3994485,3994765,284,1891.9,1078.5,482
R,3994793,3995901,1112,2448.6,1113.0,535
R,3995937,3997517,1584,1896.6,1101.1,466
R,3997565,3997705,144,2569.3,1073.5,453
R,3997725,4000205,2484,2882.5,1091.9,340
R,4000277,4001621,1348,1878.4,1078.1,401
R,4001657,4001805,152,1066.5,1203.5,427
R,4002025,4003033,1012,958.4,1318.1,423
R,4003061,4004517,1460,991.3,1047.9,335
R,4004565,4006141,1580,1895.7,1055.5,469
R,4006169,4008057,1892,1007.3,1216.1,416
R,4008121,4009653,1536,1870.6,1085.7,408
R,4009677,4010629,956,1059.5,1027.1,453
R,4010653,4011409,760,966.9,1226.8,340
R,4011465,4012921,1460,1859.4,1093.6,429
R,4012941,4015605,2668,1015.4,1090.2,403
R,4015657,4017129,1476,1855.1,1089.1,449
R,4017153,4018221,1072,1081.7,1158.0,487
R,4018237,4018625,392,784.5,1190.2,347
R,4018649,4019385,740,987.8,1185.3,367
R,4019445,4020921,1480,1846.2,1066.0,458
R,4020945,4024809,3868,902.1,1197.4,389
R,4024869,4026421,1556,1858.2,1080.9,406
R,4026473,4026553,84,2658.4,1061.7,433
R,4026745,4027161,420,2819.4,1076.0,410
R,4027177,4027353,180,2927.6,1094.6,416
R,4027377,4028077,704,2925.8,1184.8,254
R,4028141,4029545,1408,1865.0,1105.5,397
R,4029565,4029681,120,2252.2,1061.8,451
R,4029705,4030493,792,2691.9,1047.8,443
R,4030513,4031301,792,2861.3,1092.4,310
R,4031365,4032789,1428,1881.9,1071.0,417
R,4032809,4034965,2160,974.4,1093.9,397
R,4035021,4035233,216,1730.4,1048.6,347
R,4035253,4035401,152,1788.8,929.5,284
R,4035453,4035685,236,1247.1,443.4,196
R,4036037,4036453,420,1961.4,976.8,235
R,4036569,4036933,368,2169.0,3270.0,286
R,4036977,4037793,820,1924.1,3270.0,307
R,4038017,4038341,328,1830.3,1057.1,413
R,4038373,4038617,248,1456.6,752.0,392
R,4038649,4039685,1040,1768.5,935.3,416
R,4039713,4039937,228,2041.0,936.4,475
R,4039961,4040641,684,1758.7,931.3,472
R,4040661,4041917,1260,1907.0,1045.9,472
R,4041933,4042033,104,1743.6,1052.8,528
R,4042081,4043129,1052,1080.3,1086.0,559
R,4043149,4043941,796,900.1,1146.7,475
R,4044005,4045445,1444,1925.5,1044.8,547
R,4045485,4046341,860,1195.6,1208.9,597
R,4046365,4047129,768,1025.8,1023.0,419
R,4047353,4047509,160,1731.2,1070.9,409
R,4047529,4048637,1112,1925.9,1055.6,502
R,4048689,4048849,164,2570.3,1096.6,514
R,4048869,4049169,304,2749.6,1150.2,513
R,4049185,4050745,1564,2805.9,1183.1,401
R,4050797,4052077,1284,1888.5,1086.6,472
R,4052141,4053173,1036,878.4,1165.1,540
R,4053197,4053997,804,1050.7,1252.8,402
R,4054053,4054085,36,1913.5,1139.9,372
R,4054293,4055497,1208,1887.3,1073.3,462
R,4055541,4056393,856,1051.6,1248.9,539
R,4056417,4057309,896,974.7,1057.3,368
R,4057357,4058797,1444,1879.8,1081.2,482
R,4058853,4060469,1620,2843.1,1144.8,428
R,4060537,4062009,1476,1889.8,1084.0,458
R,4062037,4063005,972,1062.3,1164.5,516
R,4063029,4063941,916,811.5,1242.5,341
R,4063961,4065081,1124,955.7,1224.2,353
R,4065133,4067757,2628,1826.0,1093.7,409
R,4067781,4067929,152,2189.9,1059.8,415
R,4067953,4067989,40,2503.3,1092.3,409
R,4068169,4068937,772,2893.1,1099.6,392
R,4068957,4070697,1744,2935.2,1164.6,280
R,4070765,4072209,1448,1874.0,1082.5,426
R,4072253,4072437,188,2595.7,1161.6,450
R,4072457,4074209,1756,2750.0,1160.8,323
R,4074265,4075621,1360,1843.8,1073.1,380
R,4075641,4075757,120,1303.6,1113.9,426
R,4075969,4076585,620,997.6,1002.0,379
R,4076601,4076721,124,1026.5,1026.9,416
R,4076745,4077709,968,981.4,1170.7,323
R,4077769,4079097,1332,1842.7,1070.7,378
R,4079121,4079309,192,2525.8,1139.6,419
R,4079325,4080153,832,2799.6,1204.1,425
R,4080177,4081517,1344,2897.5,1031.5,268
