eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
R,3566218,3566450,236,1927.1,1088.3,323
R,3566470,3566634,168,1855.8,994.1,310
R,3566662,3566774,116,2200.6,961.8,211
R,3566802,3566978,180,2581.1,943.9,161
R,3567022,3567210,192,1728.6,1131.1,155
R,3567230,3567414,188,1494.0,1160.5,175
R,3567446,3567618,176,1977.4,1138.7,181
R,3567642,3567926,288,2219.1,1150.8,188
R,3567954,3570886,2936,1891.8,1092.6,221
R,3570906,3571326,424,1883.7,1110.5,192
R,3571370,3571614,248,2684.3,1243.3,207
R,3571634,3572354,724,2833.5,1287.6,203
R,3572434,3573214,784,2015.4,1097.9,245
R,3573266,3573526,264,3016.2,1283.4,236
R,3573686,3576574,2892,1891.3,1093.3,278
R,3576618,3576750,136,2640.6,1215.7,275
R,3576954,3577182,232,2268.3,1137.9,173
R,3577222,3578058,840,2952.3,1288.7,196
R,3578114,3581938,3828,1880.3,1090.8,230
R,3581982,3582206,228,1082.4,1167.3,175
R,3582226,3582894,672,898.4,1225.7,175
R,3582918,3583506,592,706.6,1254.9,194
R,3583522,3583978,460,798.1,1274.0,215
R,3584078,3584282,208,678.0,1295.3,210
R,3584298,3584934,640,771.1,1306.1,212
R,3584990,3585190,204,1922.3,1051.6,216
R,3585206,3587846,2644,1859.4,1083.2,238
R,3587894,3587938,48,1010.2,1226.3,238
R,3587954,3588162,212,801.9,1271.5,185
R,3588306,3590050,1748,885.7,1247.0,199
R,3590098,3590338,244,1929.9,1025.3,205
R,3590354,3592686,2336,1861.6,1081.6,233
R,3592706,3594266,1564,1904.1,1079.4,233
R,3594290,3594650,364,1909.7,1061.6,171
R,3594738,3595014,280,1861.5,1148.8,180
R,3595062,3595854,796,2875.2,1296.3,173
R,3595934,3596286,356,2037.8,1057.7,194
R,3596342,3597314,976,2959.4,1093.3,196
R,3597378,3600046,2672,1872.4,1094.3,252
R,3600090,3600302,216,1165.2,1242.0,178
R,3600322,3600482,164,945.8,1277.7,159
R,3600506,3600918,416,664.0,1323.3,164
R,3600934,3601742,812,747.0,1328.3,203
R,3601762,3602354,596,832.0,1327.5,219
R,3602402,3606254,3856,1861.8,1094.9,214
R,3606310,3606686,380,2823.9,1248.8,181
R,3606898,3607554,660,2628.1,1250.9,186
R,3607582,3608054,476,3005.3,1294.2,197
R,3608110,3610658,2552,1871.7,1100.3,245
R,3610718,3611542,828,2929.4,1270.4,163
R,3611602,3612862,1264,1901.3,1094.7,207
R,3612930,3613090,164,3164.0,1301.4,195
R,3613310,3613466,160,1696.3,1116.7,192
R,3613486,3615678,2196,1862.5,1101.5,227
R,3615730,3618402,2676,891.9,1286.8,203
R,3618482,3623730,5252,1862.0,1091.6,227
R,3623794,3623986,196,2977.8,1390.2,218
R,3624146,3624494,352,3017.8,1305.9,152
R,3624622,3625626,1008,1753.6,1092.8,212
R,3625686,3625954,272,2951.5,1255.5,214
R,3626018,3626982,968,2130.3,1082.9,215
R,3627006,3630290,3288,1818.5,1091.0,229
R,3630306,3633974,3672,1856.0,1086.4,240
R,3634018,3634530,516,2534.9,1233.5,152
R,3634578,3638330,3756,1827.9,1082.2,221
R,3638358,3638486,132,1264.8,1091.1,151
R,3638674,3643030,4360,1857.5,1113.6,250
R,3643046,3643510,468,1876.2,1084.2,179
R,3643678,3644782,1108,1833.5,1104.9,215
R,3644830,3644990,164,958.9,999.9,216
R,3645158,3652402,7248,1840.2,1112.1,246
R,3652450,3652666,220,1017.6,1268.9,207
R,3652690,3653442,756,802.4,1439.3,184
R,3653466,3653878,416,845.4,1231.2,192
R,3653902,3654142,244,864.2,1417.3,200
R,3654194,3656458,2268,1839.4,1083.0,211
R,3656590,3659418,2832,1867.4,1091.6,248
R,3659466,3659486,24,2623.2,1047.2,135
R,3659762,3660322,564,1830.5,1096.2,179
R,3660342,3663078,2740,1925.9,1104.6,211
R,3663246,3665578,2336,1867.0,1101.4,233
R,3665626,3665718,96,1181.4,1204.1,206
R,3665742,3666366,628,835.1,1283.2,158
R,3666522,3671458,4940,1850.8,1097.0,223
R,3671478,3672138,664,1936.7,1182.9,223
R,3672190,3672474,288,2829.7,1229.3,146
R,3672502,3672530,32,2909.8,1530.7,88
R,3672550,3672834,288,2983.5,1334.8,150
R,3672942,3673230,292,3044.9,1233.5,163
R,3673398,3674302,908,1945.9,1098.8,186
R,3674322,3675574,1256,1793.1,1063.5,206
R,3675598,3676094,500,2048.3,1078.1,229
R,3676118,3677298,1184,1818.9,1106.9,220
R,3677366,3682230,4868,1867.1,1093.1,217
R,3682290,3682390,104,2831.1,1195.0,182
R,3682614,3683470,860,1848.2,1082.3,186
R,3683494,3683998,508,1601.5,988.1,176
R,3684022,3684242,224,1654.3,1139.2,181
R,3684270,3684834,568,2105.6,1177.5,193
R,3684858,3685822,968,1841.4,1169.8,224
R,3685842,3686090,252,2011.5,1183.8,236
R,3686110,3686410,304,2132.1,1188.5,221
R,3686494,3686658,168,1099.4,385.4,231
R,3686902,3687126,228,1713.3,1130.0,200
R,3687150,3687326,180,1903.0,1034.7,195
R,3687346,3687958,616,1961.8,953.0,169
R,3687982,3690526,2548,1844.3,1091.7,235
R,3690578,3690742,168,960.5,1049.6,155
R,3690914,3691050,140,901.2,1266.2,158
R,3691098,3696358,5264,1851.1,1103.7,239
R,3696374,3698466,2096,1859.7,1099.5,251
R,3698490,3698646,160,2114.1,1078.7,282
R,3698858,3700006,1152,1803.9,1099.3,186
R,3700062,3700142,84,2647.2,1127.7,198
R,3700366,3709338,8976,1840.8,1100.9,236
R,3709410,3709578,172,2932.8,1509.5,222
R,3709754,3709954,204,2166.1,1146.5,214
R,3709982,3714230,4252,1851.2,1116.6,240
R,3714274,3714858,588,2555.2,1240.2,157
R,3714886,3715890,1008,2885.2,1349.0,191
R,3715950,3718250,2304,1897.4,1100.8,232
R,3718298,3718430,136,2700.2,1263.0,221
R,3718490,3719082,596,2818.5,1279.3,152
R,3719138,3721610,2476,1853.5,1110.4,230
R,3721662,3721882,224,917.1,1208.2,153
R,3722042,3722462,424,696.0,1314.3,175
R,3722518,3727590,5076,1819.9,1101.6,229
R,3727630,3727770,144,1159.6,1178.5,160
R,3727986,3730538,2556,1836.7,1087.0,234
R,3730570,3730846,280,1364.6,1204.4,300
R,3730966,3732034,1072,1833.9,1100.0,294
R,3732090,3732250,164,1092.8,1055.6,182
R,3732286,3733238,956,856.2,1443.4,190
R,3733266,3733710,448,888.3,1272.5,217
R,3733758,3735650,1896,1838.4,1093.6,227
R,3735678,3735974,300,1164.9,1198.9,275
R,3736182,3736330,152,1588.3,1141.9,173
R,3736378,3736562,188,631.8,1309.4,156
R,3736734,3736918,188,1704.2,1094.3,174
R,3736938,3740746,3812,1864.6,1108.1,227
R,3740762,3741942,1184,1911.3,1096.8,218
R,3742122,3742518,400,2922.0,1316.6,183
R,3742538,3742786,252,3100.4,1290.5,166
R,3742818,3743218,404,2516.1,1162.2,181
R,3743246,3743686,444,2790.2,1298.1,191
