eye,tStart,tEnd,duration
L,682704,682912,212
L,684912,685352,444
L,686724,686820,100
L,687176,687512,340
L,688092,688264,176
L,691972,692080,112
L,692184,734244,42064
L,736204,736256,56
L,736976,737620,648
L,743484,743596,116
L,752972,753100,132
L,755848,755980,136
L,758008,758084,80
L,760960,761092,136
L,765008,765100,96
L,770860,771004,148
L,773888,773924,40
L,774768,774860,96
L,775024,776452,1432
L,777000,777192,196
L,777784,778044,264
L,779520,779628,112
L,781532,781816,288
L,783756,783900,148
L,786464,786680,220
L,786732,786732,4
L,791396,791528,136
L,796384,796496,116
L,796948,797200,256
L,799096,799296,204
L,801716,801880,168
L,802188,802580,396
L,802728,802896,172
L,803132,808136,5008
L,809268,809416,152
L,809848,810064,220
L,814292,814356,68
L,817480,817532,56
L,819276,819504,232
L,822684,822756,76
L,824152,824256,108
L,826592,826856,268
L,828336,828672,340
L,831544,831776,236
L,834580,835180,604
L,837940,838128,192
L,839224,839500,280
L,840168,840392,228
L,841960,842840,884
L,845144,845224,84
L,846988,847140,156
L,848968,849432,468
L,851360,851480,124
L,852468,852660,196
L,854364,854632,272
L,856880,857056,180
L,857364,857676,316
L,859076,859592,520
L,860416,860784,372
L,862872,862984,116
L,864924,865016,96
L,867732,867972,244
L,870336,877448,7116
L,877972,878060,92
L,879028,879092,68
L,880396,880476,84
L,883336,883420,88
L,885212,885232,24
L,886652,886708,60
L,889700,889768,72
L,891860,891888,32
L,893352,893484,136
L,893676,893844,172
L,894060,894208,152
L,896476,896552,80
L,898536,898580,48
L,898852,899048,200
L,899192,899372,184
L,900576,900628,56
L,902220,902252,36
L,902520,902736,220
L,903444,903548,108
L,905872,906324,456
L,908168,908288,124
L,909424,909500,80
L,911752,911808,60
L,913080,913168,92
L,914496,914536,44
L,916184,916252,72
L,919140,919332,196
L,922624,922720,100
L,924940,925112,176
L,925364,925588,228
L,926076,926208,136
L,927020,927148,132
L,927844,928072,232
L,929816,929976,164
L,931960,932132,176
L,933880,933972,96
L,936476,936500,28
L,937660,937740,84
L,939088,939124,40
L,940708,940768,64
L,943368,943536,172
L,944728,944800,76
L,945788,945888,104
L,947936,948064,132
L,949268,949480,216
L,951744,951836,96
L,952420,952556,140
L,953952,954124,176
L,954272,954468,200
L,956628,956960,336
L,957188,957640,456
L,957880,957904,28
L,957988,958720,736
L,960576,963316,2744
L,965336,965476,144
L,968384,968572,192
L,970360,970404,48
L,971760,971872,116
L,974288,974376,92
L,976280,976432,156
L,976568,976784,220
L,980784,980928,148
L,986428,986508,84
L,988080,988248,172
L,990320,990496,180
L,992052,992272,224
L,992380,992656,280
L,993080,993356,280
L,994740,994860,124
L,995992,996132,144
L,996380,996524,148
L,997860,998028,172
L,1004736,1005012,280
L,1005412,1005440,32
L,1005664,1008492,2832
L,1008988,1009600,616
L,1010440,1010760,324
L,1012176,1012348,176
L,1012560,1012760,204
L,1014444,1014580,140
L,1016936,1016948,16
L,1020180,1020432,256
L,1020656,1020788,136
L,1021068,1021252,188
L,1023148,1023364,220
L,1023700,1023936,240
L,1024020,1024392,376
L,1024488,1024648,164
L,1027440,1028096,660
L,1029432,1032208,2780
L,1034824,1034976,156
L,1040176,1040216,44
L,1041392,1041508,120
L,1043360,1043472,116
L,1044740,1044868,132
L,1046620,1046756,140
L,1046860,1047128,272
L,1049152,1049224,76
L,1051784,1060068,8288
L,1060196,1061240,1048
L,1061700,1061780,84
L,1063672,1063800,132
L,1065368,1065444,80
L,1067076,1067132,60
L,1067536,1067608,76
L,1068868,1068904,40
L,1070084,1070128,48
L,1071604,1071616,16
L,1072684,1072748,68
L,1077904,1078016,116
L,1079508,1079564,60
L,1084608,1084688,84
L,1086108,1086168,64
L,1087432,1087552,124
L,1090020,1090096,80
L,1090324,1090440,120
L,1092056,1092116,64
L,1093416,1093464,52
L,1095116,1095144,32
L,1096524,1096632,112
L,1099656,1099852,200
L,1099988,1100180,196
L,1101340,1101468,132
L,1101788,1102064,280
L,1102936,1103048,116
L,1103196,1103480,288
L,1105324,1105324,4
L,1106436,1106496,64
L,1107064,1107216,156
L,1107392,1107564,176
L,1108816,1108896,84
L,1110192,1110272,84
L,1113232,1113424,196
L,1115288,1115412,128
L,1116240,1116400,164
L,1117184,1117260,80
L,1117816,1117952,140
L,1118092,1118228,140
L,1119084,1119244,164
L,1119676,1119928,256
L,1121388,1121576,192
L,1121736,1121976,244
L,1124288,1124768,484
L,1126668,1126904,240
L,1127808,1127984,180
L,1129408,1129860,456
L,1131204,1131260,60
L,1131944,1132096,156
L,1132700,1132900,204
L,1134060,1134356,300
L,1134536,1134808,276
L,1137148,1140120,2976
L,1140552,1140624,76
L,1141380,1146776,5400
L,1147356,1148920,1568
L,1149444,1149544,104
L,1150948,1151060,116
L,1151268,1151520,256
L,1154604,1154792,192
L,1156424,1156496,76
L,1158016,1158120,108
L,1159596,1159728,136
L,1160000,1160096,100
L,1163924,1164060,140
L,1167196,1167372,180
L,1168796,1168980,188
L,1173580,1173748,172
L,1175292,1175368,80
L,1175576,1175672,100
L,1178096,1178104,12
L,1180808,1180880,76
L,1183568,1183704,140
L,1185896,1186016,124
L,1192124,1192176,56
L,1193496,1193656,164
L,1195204,1195336,136
L,1197144,1197236,96
L,1200540,1200756,220
L,1201280,1201532,256
L,1203924,1204012,92
L,1204472,1204692,224
L,1206480,1206548,72
L,1206932,1207028,100
L,1208052,1208064,16
L,1211096,1211212,120
L,1212832,1213004,176
L,1214572,1214704,136
L,1215044,1215148,108
L,1216624,1216676,56
L,1217904,1218064,164
L,1221332,1221352,24
L,1224360,1224496,140
L,1225264,1225284,24
L,1226008,1226092,88
L,1226400,1226516,120
L,1226740,1226876,140
L,1227008,1228020,1016
L,1228576,1228648,76
L,1228872,1243112,14244
L,1243240,1243484,248
L,1244724,1244824,104
L,1246008,1246084,80
L,1246640,1247176,540
L,1249564,1249576,16
L,1251484,1251508,28
L,1252948,1253020,76
L,1256584,1256716,136
L,1261580,1261668,92
L,1264888,1264940,56
L,1265720,1265800,84
L,1267096,1267188,96
L,1267996,1268028,36
L,1268476,1272472,4000
L,1272764,1272928,168
L,1273128,1274016,892
L,1274284,1274344,64
L,1275920,1275980,64
L,1276444,1276528,88
L,1277572,1277620,52
L,1278856,1278924,72
L,1280980,1281056,80
L,1281848,1281888,44
L,1282616,1282636,24
L,1283804,1283952,152
L,1285652,1286300,652
L,1287012,1287012,4
L,1288004,1288012,12
L,1288264,1289512,1252
L,1290908,1291012,108
L,1292028,1292172,148
L,1293780,1293928,152
L,1294636,1294688,56
L,1295028,1295212,188
L,1296184,1296288,108
L,1297488,1297604,120
L,1297848,1298016,172
L,1299556,1299692,140
L,1300384,1300592,212
L,1301840,1302100,264
L,1302348,1306540,4196
L,1309428,1311764,2340
L,1314000,1314196,200
L,1314628,1314736,112
L,1316040,1331980,15944
L,1332144,1332232,92
L,1332648,1333284,640
L,1333480,1349472,15996
L,1349752,1349752,4
L,1350716,1350836,124
L,1351516,1351684,172
L,1352316,1352408,96
L,1352668,1353024,360
L,1353772,1353840,72
L,1354260,1354444,188
L,1354492,1354696,208
L,1355092,1355680,592
L,1355948,1356088,144
L,1357200,1357204,8
L,1357992,1358104,116
L,1358280,1359352,1076
L,1360560,1360636,80
L,1361100,1361240,144
L,1361404,1361644,244
L,1362924,1363236,316
L,1365112,1365312,204
L,1365680,1365844,168
L,1366084,1368284,2204
L,1369684,1370180,500
L,1370484,1370808,328
L,1372456,1373228,776
L,1373920,1380992,7076
L,1382300,1382416,120
L,1382692,1383800,1112
L,1385536,1385936,404
L,1387400,1387712,316
L,1388680,1389908,1232
L,1390084,1390952,872
L,1391288,1393308,2024
L,1393656,1400932,7280
L,1400980,1401000,24
L,1403148,1403264,120
L,1405796,1405944,152
L,1408048,1408252,208
L,1410044,1410136,96
L,1411420,1411492,76
L,1412708,1412948,244
L,1414684,1415044,364
L,1418200,1418320,124
L,1419332,1419576,248
L,1421092,1421268,180
L,1425072,1425080,12
L,1425792,1425920,132
L,1426616,1426700,88
L,1428372,1428428,60
L,1429048,1429152,108
L,1430572,1430712,144
L,1432440,1441784,9348
L,1442004,1471828,29828
L,1473532,1473580,52
L,1476408,1476416,12
L,1476732,1477372,644
L,1479912,1479988,80
L,1480388,1480544,160
L,1482328,1482476,152
L,1483808,1483972,168
L,1485436,1485496,64
L,1485796,1485856,64
L,1486704,1486884,184
L,1491264,1491376,116
L,1492368,1492440,76
L,1494640,1494704,68
L,1502956,1503000,48
L,1503980,1504084,108
L,1506108,1506252,148
L,1506816,1506928,116
L,1514316,1514560,248
L,1516112,1516144,36
L,1522308,1522700,396
L,1522744,1522744,4
L,1527260,1527452,196
L,1527536,1527600,68
L,1528656,1528824,172
L,1534552,1535132,584
L,1535472,1536372,904
L,1536484,1536656,176
L,1536904,1536932,32
L,1537056,1537068,16
L,1537460,1537484,28
L,1537576,1539000,1428
L,1541636,1541736,104
L,1542204,1542264,64
L,1544836,1544840,8
L,1545080,1619456,74380
L,1619780,1619876,100
L,1620336,1620448,116
L,1621132,1621212,84
L,1621512,1621840,332
L,1622032,1622156,128
L,1622880,1622988,112
L,1623764,1623800,40
L,1624680,1624704,28
L,1625700,1625764,68
L,1626188,1626312,128
L,1627960,1628028,72
L,1630052,1630084,36
L,1631208,1631240,36
L,1632472,1632508,40
L,1633192,1633352,164
L,1635336,1635416,84
L,1637612,1637648,40
L,1638168,1638312,148
L,1638664,1638956,296
L,1639568,1639672,108
L,1641180,1641308,132
L,1641592,1641672,84
L,1643996,1644076,84
L,1644588,1644676,92
L,1644924,1645108,188
L,1646340,1646440,104
L,1648196,1648256,64
L,1649268,1649308,44
L,1650332,1650416,88
L,1652196,1652304,112
L,1654072,1654132,64
L,1654504,1654604,104
L,1656292,1656364,76
L,1658236,1658384,152
L,1659460,1659616,160
L,1660820,1660904,88
L,1661968,1662048,84
L,1663260,1663424,168
L,1664652,1664796,148
L,1666760,1666908,152
L,1667316,1667476,164
L,1669380,1669464,88
L,1670700,1670780,84
L,1670980,1671148,172
L,1671936,1672072,140
L,1673428,1673532,108
L,1673976,1674264,292
L,1675476,1675496,24
L,1675864,1678624,2764
L,1678688,1678828,144
L,1679240,1679352,116
L,1679744,1679860,120
L,1680292,1681424,1136
L,1681976,1682108,136
L,1682532,1682632,104
L,1683108,1683228,124
L,1683808,1683928,124
L,1684968,1685052,88
L,1685628,1685748,124
L,1686480,1686660,184
L,1687048,1687128,84
L,1687468,1688812,1348
L,1690252,1690296,48
L,1691144,1691164,24
L,1693168,1693264,100
L,1693896,1694152,260
L,1696140,1696280,144
L,1698356,1698412,60
L,1699728,1699816,92
L,1701288,1701416,132
L,1701596,1701776,184
L,1702968,1703048,84
L,1703480,1703596,120
L,1704932,1705124,196
L,1705460,1705656,200
L,1706024,1706236,216
L,1707708,1708536,832
L,1709384,1709444,64
L,1710636,1710840,208
L,1711204,1712356,1156
L,1712580,1715340,2764
L,1715580,1715660,84
L,1716692,1716808,120
L,1717196,1717388,196
L,1719480,1719532,56
L,1720184,1720392,212
L,1721696,1721840,148
L,1722408,1722412,8
L,1723996,1724132,140
L,1725764,1726000,240
L,1728156,1728300,148
L,1729136,1729264,132
L,1730748,1730920,176
L,1730996,1731116,124
L,1734908,1735064,160
L,1735388,1735448,64
L,1737032,1737272,244
L,1738892,1739648,760
L,1739748,1739940,196
L,1740136,1741252,1120
L,1741476,1741568,96
L,1741900,1742008,112
L,1742664,1742796,136
L,1742892,1743460,572
L,1743644,1743776,136
L,1744124,1744228,108
L,1744596,1744720,128
L,1745484,1745532,52
L,1746856,1746916,64
L,1748300,1748336,40
L,1749560,1749664,108
L,1751040,1751152,116
L,1752312,1752440,132
L,1754136,1754368,236
L,1754800,1754968,172
L,1755288,1755484,200
L,1756868,1757364,500
L,1757532,1757996,468
L,1759160,1759624,468
L,1759900,1760112,216
L,1761592,1761796,208
L,1763952,1764068,120
L,1764952,1765108,160
L,1767868,1768076,212
L,1768420,1768820,404
L,1769004,1769016,16
L,1769136,1769648,516
L,1771308,1771732,428
L,1773552,1774016,468
L,1775520,1776324,808
L,1776636,1777060,428
L,1778392,1778476,88
L,1778932,1779072,144
L,1779496,1779624,132
L,1780644,1780864,224
L,1783128,1783680,556
L,1785716,1786980,1268
L,1788280,1788964,688
L,1789040,1789052,16
L,1790992,1791268,280
L,1791896,1791976,84
L,1793228,1793488,264
L,1793536,1793760,228
L,1797888,1802356,4472
L,1802708,1802808,104
L,1803444,1812768,9328
L,1813800,1813856,60
L,1815284,1815400,120
L,1817152,1817180,32
L,1821296,1821368,76
L,1821564,1821752,192
L,1826616,1826856,244
L,1828260,1828276,20
L,1828676,1828824,152
L,1829272,1829392,124
L,1834796,1834808,16
L,1836828,1836848,24
L,1843892,1844168,280
L,1849776,1849800,28
L,1853612,1853940,332
L,1854776,1855012,240
L,1855768,1856204,440
L,1856480,1856488,12
L,1856584,1858132,1552
L,1861544,1861620,80
L,1862556,1863612,1060
L,1863728,1863760,36
L,1863884,1863920,40
L,1865444,1866272,832
L,1866332,1870032,3704
L,1871288,1871436,152
L,1871688,1872864,1180
L,1873448,1873492,48
L,1875572,1875720,152
L,1877000,1877100,104
L,1877364,1878640,1280
L,1879760,1879848,92
L,1881600,1881856,260
L,1882856,1883044,192
L,1884896,1885120,228
L,1886732,1886896,168
L,1887272,1903212,15944
L,1903508,1903756,252
L,1907208,1907248,44
L,1907880,1908648,772
L,1910584,1910664,84
L,1914112,1914168,60
L,1917104,1917232,132
L,1926804,1926812,12
L,1926860,1926876,20
L,1935280,1935356,80
L,1937700,1938056,360
L,1939992,1945524,5536
L,1946044,1946144,104
L,1950572,1950676,108
L,1950988,1951184,200
L,1951460,1951704,248
L,1952980,1953148,172
L,1956176,1956264,92
L,1956500,1956544,48
L,1960080,1960168,92
L,1961180,1961272,96
L,1962424,1962612,192
L,1964692,1964760,72
L,1966600,1967308,712
L,1967556,1969904,2352
L,1970044,1972144,2104
L,1974572,1974584,16
L,1974852,1977412,2564
L,1979488,1979516,32
L,1980388,1980428,44
L,1981692,1981820,132
L,1982276,1982480,208
L,1983840,1984396,560
L,1984844,1985380,540
L,1985892,1986780,892
L,1988824,1989120,300
L,1989192,1989320,132
L,1990460,1990484,28
L,1992408,1992412,8
L,1995172,1995212,44
L,1996432,1996472,44
L,1998356,1998452,100
L,1998668,1998756,92
L,2002528,2002696,172
L,2003128,2003248,124
L,2004404,2004620,220
L,2009016,2009160,148
L,2009820,2012248,2432
L,2014336,2014844,512
L,2016520,2019348,2832
L,2021128,2032044,10920
L,2032736,2032796,64
L,2033136,2033272,140
L,2033800,2034948,1152
L,2036808,2036872,68
L,2037276,2037536,264
L,2037932,2038020,92
L,2040148,2040452,308
L,2041892,2041972,84
L,2042604,2042804,204
L,2044164,2044804,644
L,2045208,2061788,16584
L,2061876,2061904,32
L,2062816,2062944,132
L,2064060,2064108,52
L,2066220,2066428,212
L,2070512,2070728,220
L,2072120,2072280,164
L,2072440,2082040,9604
L,2082156,2082712,560
L,2083244,2083292,52
L,2083928,2083976,52
L,2085236,2085248,16
L,2089320,2089332,16
L,2090284,2090304,24
L,2091736,2091824,92
L,2093568,2093640,76
L,2094364,2094480,120
L,2095592,2095784,196
L,2097844,2098488,648
L,2099172,2099264,96
L,2100752,2100860,112
L,2101140,2101372,236
L,2102988,2103248,264
L,2104760,2104840,84
L,2105820,2105840,24
L,2107380,2107516,140
L,2107972,2108088,120
L,2108752,2108804,56
L,2109928,2110048,124
L,2111932,2112304,376
L,2116092,2116192,104
L,2118756,2119476,724
L,2121628,2125184,3560
L,2126340,2126420,84
L,2127180,2127224,48
L,2129500,2129628,132
L,2130152,2130712,564
L,2132248,2132396,152
L,2133268,2133484,220
L,2134948,2135196,252
L,2136832,2136944,116
L,2137144,2142532,5392
L,2144792,2145044,256
L,2147004,2147144,144
L,2149420,2151368,1952
L,2151784,2156416,4636
L,2156848,2156960,116
L,2158844,2159368,528
L,2160660,2160768,112
L,2162472,2162572,104
L,2163188,2163256,72
L,2167072,2167252,184
L,2171932,2172060,132
L,2174120,2174120,4
L,2180396,2180440,48
L,2181548,2181592,48
L,2184024,2184116,96
L,2189852,2189856,8
L,2189904,2190312,412
L,2191440,2192952,1516
L,2206076,2206132,60
L,2206340,2206472,136
L,2206768,2206816,52
L,2207352,2207404,56
L,2208612,2208688,80
L,2212808,2212916,112
L,2213296,2213328,36
L,2213492,2216792,3304
L,2217072,2217940,872
L,2218760,2218836,80
L,2220808,2220852,48
L,2223516,2223696,184
L,2225476,2225860,388
L,2227128,2227232,108
L,2230968,2231028,64
L,2233192,2233236,48
L,2235612,2235740,132
L,2238224,2238388,168
L,2242136,2242240,108
L,2244560,2244604,48
L,2246280,2246496,220
L,2251348,2251380,36
L,2256272,2256304,36
L,2257980,2258088,112
L,2272620,2274356,1740
L,2275440,2328980,53544
L,2339876,2339912,40
L,2340612,2340664,56
L,2340876,2342080,1208
L,2342472,2342528,60
L,2343340,2343408,72
L,2343824,2343932,112
L,2344880,2346176,1300
L,2346436,2346520,88
L,2347300,2347300,4
L,2347560,2347704,148
L,2347812,2348124,316
L,2348396,2348504,112
L,2349200,2349308,112
L,2350072,2350124,56
L,2350856,2350908,56
L,2351432,2351500,72
L,2352320,2352396,80
L,2353164,2353220,60
L,2353648,2354104,460
L,2354356,2355068,716
L,2355512,2355604,96
L,2356228,2356356,132
L,2357068,2357172,108
L,2357748,2357868,124
L,2358116,2358324,212
L,2358980,2359160,184
L,2359244,2359488,248
L,2360232,2360348,120
L,2360864,2361104,244
L,2361212,2361420,212
L,2361592,2365528,3940
L,2366012,2366160,152
L,2366236,2366460,228
L,2366696,2366892,200
L,2367888,2369548,1664
L,2370144,2370156,16
L,2377492,2377496,8
L,2377744,2377812,72
L,2378256,2378304,52
L,2379484,2379528,48
L,2382056,2382272,220
L,2382388,2383572,1188
L,2389348,2389352,8
L,2420576,2420656,84
L,2420864,2420988,128
L,2421204,2422112,912
