eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
L,3717474,3717534,64,1945.8,1126.6,2643.7,1022.2,6.4,129
L,3717638,3717678,44,2789.2,1008.9,3270.0,1014.8,4.2,149
L,3718194,3718206,16,3270.0,1001.4,3270.0,982.8,0.2,64
L,3718438,3718462,28,3270.0,978.0,3047.6,957.0,1.9,266
L,3718762,3718778,20,2966.2,987.1,2936.3,1082.9,1.2,83
L,3718998,3719014,20,2956.3,1148.3,2998.8,1256.6,1.4,98
L,3719418,3719438,24,3002.4,1258.7,2927.5,1063.3,2.5,156
L,3719666,3719686,24,2951.5,1030.8,2976.0,1187.0,1.9,109
L,3720134,3720182,52,2991.9,1231.6,3270.0,1060.5,3.2,100
L,3720466,3720486,24,3270.0,1009.1,3102.3,942.6,1.6,257
L,3721058,3721078,24,2942.3,978.5,2870.5,1127.9,1.9,108
L,3721602,3721626,28,2940.4,1170.3,3175.8,1134.1,2.1,112
L,3721802,3721866,68,3270.0,1122.6,1972.6,1092.8,11.4,311
L,3723302,3723362,64,1897.3,1100.1,1191.9,1265.4,6.6,142
L,3723582,3723618,40,1029.9,1349.1,1117.1,1746.3,4.9,165
L,3723786,3723802,20,1145.1,1829.7,1215.3,1956.3,1.6,117
L,3723998,3724018,24,1201.6,1959.5,1135.9,1733.7,2.8,164
L,3724290,3724310,24,1139.3,1578.7,1104.2,1426.1,1.9,112
L,3724594,3724606,16,1127.0,1386.7,1159.3,1316.2,0.9,83
L,3725142,3725158,20,1159.2,1241.1,1280.8,1219.4,1.1,80
L,3726038,3726062,28,1533.6,1176.9,1794.1,1125.0,2.4,105
L,3726270,3726278,12,1952.3,1101.8,1902.9,1103.6,0.5,56
L,3727066,3727106,44,1939.0,1097.2,2614.8,1203.2,6.2,198
L,3727410,3727446,40,2749.6,1208.2,3218.8,1159.7,4.2,128
L,3727614,3727630,20,3270.0,1172.4,3270.0,1257.6,1.0,128
L,3727918,3727930,16,3270.0,1260.5,3270.0,1178.8,1.0,91
L,3728278,3728302,28,3270.0,1131.4,3087.3,1104.9,1.6,286
L,3728494,3728506,16,3009.2,1170.9,2978.5,1273.8,1.3,112
L,3728802,3728830,32,2990.2,1290.6,2973.8,1017.2,3.4,153
L,3729070,3729094,28,2985.1,977.7,2996.1,1254.7,3.4,165
L,3729390,3729410,24,2987.2,1312.7,2950.2,1106.6,2.5,166
L,3730342,3730350,12,2938.2,1065.7,2927.6,1028.2,0.5,59
L,3730554,3730562,12,2928.0,983.9,2879.6,960.9,0.5,64
L,3731462,3731482,24,2955.8,976.0,3102.8,1024.6,1.4,79
L,3731562,3731618,60,3256.9,1077.3,2115.8,1101.8,10.1,257
L,3731766,3731778,16,2033.3,1095.7,1933.8,1094.1,0.9,82
L,3732902,3732934,36,1907.1,1090.1,1473.3,1126.5,3.9,163
L,3733246,3733310,68,1354.0,1132.1,-182.7,1109.4,13.1,439
L,3733378,3733394,20,-167.9,1024.5,5.9,1229.8,2.8,251
L,3733514,3733566,56,-17.6,1267.8,-162.5,1004.1,3.4,281
L,3733638,3733658,24,-155.6,974.7,255.0,910.8,3.5,321
L,3733858,3733874,20,267.0,938.0,1.8,622.2,4.3,317
L,3733994,3734034,44,-23.4,574.8,1105.9,1668.3,16.2,1440
L,3734126,3734158,36,1098.7,1656.5,1150.9,1039.1,7.6,1515
L,3734478,3734498,24,1215.0,1085.1,1175.9,1273.0,2.4,139
L,3735118,3735130,16,1182.3,1337.4,1204.9,1391.7,0.7,60
L,3735586,3735602,20,1198.4,1382.2,1207.7,1235.6,1.8,130
L,3735806,3735850,48,1256.9,1220.7,1901.0,1105.1,6.0,172
L,3736826,3736866,44,1925.1,1098.3,2604.8,1071.1,6.1,194
L,3737070,3737110,44,2763.1,1061.8,3270.0,1047.1,4.4,154
L,3737638,3737658,24,3270.0,1049.3,3197.5,1030.8,0.7,198
L,3737818,3737830,16,3075.3,1046.4,2899.1,1045.4,1.6,141
L,3738118,3738126,12,2894.8,1051.1,2950.8,1039.5,0.5,64
L,3738398,3738410,16,2954.8,1038.1,2922.8,979.0,0.8,68
L,3738626,3738638,16,2944.8,1000.7,2962.7,1077.8,1.0,84
L,3739642,3739694,56,2919.5,1088.3,2114.3,1053.1,7.2,200
L,3739890,3739902,16,2007.0,1052.2,1912.0,1073.3,0.9,81
L,3740834,3740890,60,1880.8,1086.3,1141.2,1287.4,7.1,158
L,3741138,3741210,76,1021.5,1324.5,35.1,1709.1,9.6,563
L,3741278,3741422,148,-105.3,1760.1,-115.2,884.3,10.3,1291
L,3741602,3741626,28,-106.8,868.7,937.8,1175.7,9.6,747
L,3741838,3741846,12,1153.9,1162.1,1204.8,1144.0,0.5,63
L,3742630,3742638,12,1201.2,1169.3,1211.5,1204.9,0.5,56
L,3744626,3744666,44,1275.7,1274.7,1933.2,1078.4,6.4,210
L,3744874,3744882,12,1981.7,1079.9,1910.7,1086.4,0.6,80
L,3746318,3746366,52,1961.0,1113.5,2464.9,1278.0,5.0,129
L,3746506,3746542,40,2580.4,1346.0,2897.1,1730.9,5.5,216
L,3746742,3746758,20,2967.5,1805.4,3058.5,1892.3,1.3,97
L,3747046,3747058,16,3020.6,1901.7,2875.7,1913.2,1.3,111
L,3747250,3747294,48,2886.5,1909.4,2916.3,1197.8,8.7,288
L,3747814,3747822,12,2934.6,1129.1,2881.8,1107.9,0.5,67
L,3748194,3748210,20,2902.7,1097.3,3051.5,1102.3,1.3,92
L,3748786,3748822,40,3076.7,1104.7,2700.7,1087.8,3.3,136
L,3748842,3748886,48,2493.0,1103.7,1964.1,1153.8,4.8,119
L,3750142,3750174,36,1905.1,1117.8,2319.9,1139.8,3.7,134
L,3750382,3750414,36,2518.2,1198.4,2712.5,1526.1,4.4,169
L,3750530,3750550,24,2747.0,1561.9,2767.2,1297.3,3.3,198
L,3750594,3750610,20,2831.3,1171.1,2929.3,1092.8,1.3,90
L,3751150,3751158,12,2950.1,1079.4,2888.5,1064.8,0.6,72
L,3751626,3751634,12,2936.4,999.6,2897.7,969.0,0.5,63
L,3752534,3752546,16,2891.6,941.4,2794.0,958.9,0.9,79
L,3752610,3752654,48,2580.5,1036.5,2179.0,1070.1,3.6,104
L,3753574,3753622,52,1942.1,1107.4,2795.2,1260.6,7.8,212
L,3754062,3754078,20,2889.9,1254.7,3025.4,1209.0,1.3,90
L,3754142,3754162,24,3235.4,1193.6,3270.0,1218.5,0.4,125
L,3754434,3754450,20,3270.0,1229.3,3270.0,1203.9,0.3,161
L,3754786,3754802,20,3219.6,1210.5,2998.0,1258.3,2.0,151
L,3755066,3755090,28,2986.3,1286.4,2943.0,1079.0,2.6,133
L,3756030,3756038,12,2906.1,973.1,2867.9,941.4,0.5,64
L,3756606,3756662,60,2850.7,921.4,2012.3,1004.1,7.5,192
L,3758078,3758142,68,1912.5,1115.2,1207.9,1500.3,7.9,166
L,3758454,3758466,16,1049.6,2102.4,1172.3,2069.1,1.1,100
L,3758778,3758846,72,1166.5,2065.1,1173.1,1406.6,8.0,145
L,3759350,3759362,16,1120.7,1343.1,1114.9,1282.6,0.8,67
L,3759858,3759870,16,1144.6,1259.2,1252.5,1238.7,1.0,90
L,3760434,3760454,24,1328.7,1228.3,1478.9,1167.0,1.5,86
L,3761986,3762058,76,1899.8,1087.8,1293.0,1505.1,7.5,144
L,3762134,3762162,32,1261.3,1686.9,1283.2,1964.6,3.4,140
L,3762430,3762442,16,1237.7,2048.2,1145.9,2082.7,0.9,78
L,3762662,3762694,36,1117.5,2049.6,1154.6,1529.6,6.3,295
L,3762870,3762890,24,1168.9,1468.6,1187.5,1286.1,2.3,135
L,3763186,3763202,20,1179.0,1239.3,1164.0,1147.1,1.1,79
L,3763398,3763490,96,1206.6,1125.3,1147.1,1105.0,0.6,290
L,3763758,3763862,108,1174.5,1082.9,1115.9,1101.8,0.6,316
L,3765378,3765390,16,1188.2,1029.5,1268.0,1030.4,0.7,61
L,3765610,3765634,28,1417.3,1037.6,1681.9,1055.8,2.4,118
L,3767126,3767146,24,1957.0,1074.5,2136.2,1077.6,1.6,90
L,3767390,3767442,56,2284.3,1105.9,2749.3,1523.1,6.6,172
L,3767614,3767634,24,2797.2,1586.9,2901.7,1753.8,2.2,136
L,3767998,3768026,32,2910.7,1763.4,2979.8,1427.9,4.1,199
L,3768062,3768082,24,3000.0,1338.0,2996.4,1131.2,2.5,153
L,3768298,3768306,12,3042.7,1127.7,3090.4,1144.3,0.5,58
L,3768414,3768554,144,3043.8,1192.1,3028.7,1235.2,0.6,373
L,3768710,3768830,124,3017.4,1178.0,2867.0,1194.9,1.3,373
L,3769018,3769170,156,2860.9,1127.5,2680.4,1177.4,1.7,326
L,3769378,3769526,152,2669.7,1167.9,2629.5,1166.9,0.4,238
L,3769706,3769730,28,2669.3,1126.0,2983.4,1138.4,2.8,138
L,3770126,3770234,112,3079.2,1149.9,3138.1,1226.5,1.1,359
L,3770474,3770570,100,3086.4,1128.8,2603.4,1210.6,4.4,3270
L,3771262,3771282,24,2699.8,1103.7,2982.6,1137.8,2.5,144
L,3771510,3771602,96,3035.5,1177.3,2670.9,1213.1,3.2,802
L,3773246,3773286,44,2618.9,1097.8,2161.1,1087.5,4.1,137
L,3774350,3774378,32,1878.1,1117.3,1454.9,1175.6,3.9,171
L,3774646,3774686,44,1303.8,1231.1,1195.2,1843.7,7.6,240
L,3774994,3775034,44,1179.7,1911.4,1251.8,1384.9,6.5,215
L,3775146,3775154,12,1240.5,1344.3,1199.1,1310.4,0.6,70
L,3776170,3776182,16,1167.1,1282.5,1254.8,1248.9,0.9,76
L,3776826,3776850,28,1327.1,1212.5,1551.4,1144.0,2.2,105
L,3778210,3778270,64,1903.7,1087.8,1159.6,1334.1,7.3,145
L,3778390,3778514,128,1065.4,1358.4,-105.8,944.0,11.1,534
L,3778534,3778542,12,-50.7,943.0,179.3,1010.2,2.1,261
L,3779034,3779082,52,222.2,998.0,807.7,1052.8,5.0,732
L,3779178,3779194,20,941.4,1120.2,1140.8,1101.6,1.8,129
L,3779382,3779390,12,1186.7,1090.8,1207.9,1056.1,0.5,58
L,3779538,3779558,24,1218.9,1070.6,1196.1,1296.1,2.8,170
L,3780514,3780550,40,1216.1,1379.5,1778.4,1083.5,6.2,242
L,3781762,3781798,40,1921.2,1062.1,1394.0,1178.8,4.9,185
L,3781998,3782022,28,1269.1,1220.4,1065.3,1430.9,3.2,162
L,3782234,3782258,28,1053.1,1534.8,1134.0,1787.6,3.2,168
L,3782554,3782590,40,1125.2,1854.5,1147.1,1433.3,5.2,193
L,3783282,3783294,16,1156.7,1313.2,1260.5,1269.3,1.1,97
L,3784258,3784286,32,1315.7,1240.5,1604.3,1128.9,2.9,123
L,3784498,3784510,16,1729.1,1090.2,1654.4,1025.5,1.1,93
L,3784698,3784802,108,1657.0,1016.7,2150.8,1051.7,4.5,251
L,3784930,3785050,124,2172.5,1034.5,2321.3,1058.2,1.4,329
L,3785282,3785398,120,2324.6,1032.8,1873.5,1224.4,4.7,389
L,3785602,3785754,156,1913.4,1207.7,1787.1,1249.1,1.2,462
L,3785846,3785910,68,1802.3,1213.7,1088.1,188.9,13.9,331
L,3786214,3786370,160,1117.4,175.3,2086.1,1223.1,15.2,857
L,3786638,3786654,20,2103.7,1145.9,1924.7,1181.6,1.7,117
L,3786970,3787190,224,1872.4,1205.1,1989.7,1254.9,1.2,428
L,3787330,3787502,176,2032.1,1165.0,2286.4,1224.9,2.4,237
L,3787658,3787678,24,2274.9,1151.1,1921.0,1180.8,3.2,195
L,3788886,3788898,16,1828.7,1180.9,1920.9,1184.3,0.8,73
L,3789370,3789382,16,1916.7,1178.9,1873.2,1125.2,0.8,68
L,3789946,3789974,32,1970.5,1083.2,2414.2,1131.6,4.0,177
L,3790222,3790278,60,2563.2,1127.3,3209.0,1217.8,5.8,139
L,3790426,3790442,20,3270.0,1259.6,3270.0,1298.0,0.5,112
L,3790674,3790706,36,3270.0,1307.6,3117.5,1170.4,2.1,207
L,3790798,3790814,20,3026.6,1156.0,2774.8,1138.8,2.2,163
L,3791154,3791170,20,2756.4,1127.7,2938.2,1109.2,1.6,116
L,3791350,3791366,20,2974.9,1082.9,2958.4,952.8,1.6,113
L,3791858,3791882,28,2963.2,936.7,2979.7,1171.7,2.9,145
L,3792046,3792066,24,2975.0,1212.2,2973.0,1036.1,2.1,134
L,3792306,3792314,12,2953.4,964.3,2948.1,927.0,0.5,57
L,3793198,3793262,68,2928.5,918.5,1992.5,1136.7,8.7,192
L,3794226,3794270,48,1898.3,1117.1,1203.8,1245.1,6.4,193
L,3794530,3794570,44,1113.0,1282.2,1186.8,1873.6,7.2,230
L,3794850,3794890,44,1190.9,1901.9,1172.3,1490.1,5.0,160
L,3795026,3795038,16,1176.1,1412.0,1170.4,1351.5,0.7,65
L,3795706,3795718,16,1132.0,1367.9,1128.5,1312.3,0.7,58
L,3796178,3796190,16,1161.0,1294.1,1275.9,1247.1,1.2,102
L,3796834,3796858,28,1505.4,1169.9,1793.5,1085.8,2.8,128
L,3797766,3797822,60,1962.6,1046.6,2931.6,1042.9,8.6,185
L,3798026,3798074,52,3003.0,1077.1,2982.5,1777.0,8.5,210
L,3798402,3798434,36,2955.2,1821.7,2848.6,1523.2,3.7,142
L,3798530,3798550,24,2851.3,1485.1,2863.5,1273.1,2.6,164
L,3799650,3799662,16,2995.6,1123.3,3099.2,1123.0,0.9,80
L,3800254,3800318,68,3087.8,1100.6,2054.4,1166.0,9.1,202
L,3801402,3801454,56,1960.3,1172.8,1265.1,1178.1,6.2,169
L,3801754,3801790,40,1107.1,1195.3,673.1,1045.9,4.2,175
L,3802142,3802162,24,676.6,1021.3,994.7,1062.1,2.8,181
L,3802322,3802334,16,1113.4,1059.6,1224.3,1035.3,1.0,92
L,3802662,3802670,12,1221.7,1048.8,1170.5,1060.0,0.5,59
L,3803514,3803554,44,1251.3,1052.4,1657.4,1086.7,3.6,111
L,3805070,3805082,16,1869.7,1096.3,1753.2,1108.9,1.1,94
L,3805530,3805606,80,1694.5,1125.7,-196.7,1121.8,16.1,711
L,3805642,3805774,136,-171.1,1011.5,-171.2,1011.3,0.0,0
L,3805878,3805910,36,-159.5,995.4,1084.6,1179.2,10.7,645
L,3806202,3806214,16,1189.1,1163.0,1212.2,1082.2,1.0,88
L,3807166,3807202,40,1223.1,1083.8,1721.8,1067.4,4.4,146
L,3808542,3808582,44,1912.3,1087.9,1372.3,1192.3,5.0,181
L,3808750,3808786,40,1266.5,1232.7,1037.1,1728.0,6.4,238
L,3809006,3809022,20,1066.7,1826.8,1150.3,1940.8,1.6,108
L,3809310,3809358,52,1140.6,1927.3,1106.3,1468.5,5.6,142
L,3809978,3809986,12,1058.5,1362.5,1038.3,1328.3,0.5,57
L,3810794,3810802,12,1042.4,1293.7,1095.4,1285.7,0.5,60
L,3811006,3811046,44,1162.3,1282.0,1559.9,1107.5,4.1,128
L,3812286,3812330,48,1966.1,1098.6,2489.9,1197.5,4.8,149
L,3812446,3812466,24,2658.9,1187.1,2871.3,1155.7,1.9,110
L,3812666,3812698,36,3023.6,1143.7,3270.0,1083.9,2.2,131
L,3813158,3813170,16,3270.0,1049.0,3270.0,985.4,0.8,68
L,3813250,3813274,28,3270.0,978.2,2992.9,923.5,2.5,278
L,3814170,3814182,16,2952.2,948.4,2982.2,1004.2,0.7,63
L,3814674,3814714,44,2934.3,1002.9,3270.0,1039.8,2.9,120
L,3814770,3814846,80,3270.0,1071.0,2083.0,1067.5,10.3,209
L,3815986,3816018,36,1948.2,1081.9,2287.0,1069.6,3.0,109
L,3816154,3816210,60,2465.5,1096.0,2863.6,1774.9,9.0,218
L,3816538,3816570,36,2911.6,1853.9,3011.3,1556.0,3.7,154
L,3816662,3816682,24,3010.6,1499.8,2954.3,1281.7,2.7,174
L,3816958,3816966,12,2934.9,1224.9,2905.8,1187.9,0.5,65
L,3817670,3817686,20,2936.0,1097.1,3075.0,1100.3,1.2,80
L,3818098,3818158,64,3086.1,1103.6,1941.0,1140.9,10.1,246
L,3819418,3819450,36,1936.6,1127.5,2312.6,1175.3,3.4,125
L,3819678,3819722,48,2435.6,1212.6,2790.0,1681.4,6.5,190
L,3820034,3820078,48,2823.9,1745.1,2829.8,1308.7,5.3,158
L,3821034,3821050,20,2932.4,1086.5,3052.9,1097.5,1.1,71
L,3821514,3821602,92,3087.4,1092.6,2055.3,1057.6,9.1,129
L,3822882,3822958,80,1886.0,1075.1,1150.5,1905.8,12.0,224
L,3823342,3823378,40,1103.9,1982.0,1143.3,1540.2,5.4,205
L,3824514,3824526,16,972.9,1331.6,1070.5,1298.2,0.9,82
L,3825334,3825342,12,1164.8,1266.0,1233.7,1251.1,0.6,80
L,3825930,3825942,16,1250.8,1237.3,1169.4,1242.2,0.7,62
L,3826330,3826338,12,1187.0,1238.5,1256.6,1215.0,0.7,85
L,3826710,3826730,24,1281.1,1206.1,1066.2,1251.0,2.0,118
L,3827670,3827682,16,1000.2,1258.3,1113.6,1234.1,1.0,92
L,3827990,3828042,56,1177.6,1223.4,1834.3,1015.5,6.4,148
L,3829334,3829386,56,1919.1,1054.9,1365.6,1271.3,5.6,148
L,3829670,3829702,36,1280.3,1349.6,1233.9,1792.5,5.4,225
L,3830010,3830030,24,1212.4,1851.6,1119.9,1775.1,1.2,70
L,3830986,3830998,16,1150.0,1247.5,1248.1,1224.1,0.9,79
L,3831498,3831534,40,1309.3,1205.8,1716.6,1084.1,3.9,124
L,3832842,3832858,20,1953.1,1053.2,2096.0,1047.1,1.3,85
L,3833058,3833070,16,2918.8,1111.8,3023.2,1137.5,1.0,84
L,3833346,3833366,24,3153.0,1158.4,3270.0,1149.0,1.0,105
L,3833590,3833602,16,3270.0,1138.3,3270.0,1104.5,0.4,117
L,3833826,3833846,24,3270.0,1088.8,2958.5,1070.1,2.7,185
L,3834062,3834078,20,2966.6,1052.5,2928.3,937.1,1.4,101
L,3834310,3834330,24,2958.3,956.2,2988.5,1112.3,1.9,109
L,3834538,3834550,16,2978.4,1169.8,2915.3,1112.1,0.9,77
L,3834938,3834946,12,2932.3,1073.8,2962.9,1041.1,0.5,60
L,3835858,3835934,80,3270.0,1082.2,2114.8,1105.4,10.0,226
L,3836854,3836866,16,1972.3,1103.2,1900.9,1143.6,0.8,70
L,3837486,3837494,12,1913.7,1139.7,1860.5,1138.8,0.5,60
L,3838074,3838082,12,1884.5,1124.3,1938.6,1117.0,0.5,62
L,3838242,3838274,36,1947.3,1113.7,1480.2,1238.1,4.4,192
L,3838390,3838410,24,1346.0,1268.2,1133.2,1321.5,2.0,118
L,3839010,3839026,20,1017.9,1327.1,1050.5,1224.3,1.3,88
L,3839230,3839242,16,1035.0,1215.9,943.8,1246.8,0.9,77
L,3840766,3840810,48,976.1,1242.1,1612.7,1070.9,6.0,159
L,3841062,3841074,16,1781.4,1050.1,1872.8,1041.9,0.8,74
L,3842458,3842530,76,1926.8,1065.0,2877.3,1019.4,8.4,142
L,3842682,3842710,32,3068.6,1027.1,3270.0,992.3,1.8,130
L,3843066,3843082,20,3270.0,978.9,3270.0,932.6,0.6,156
L,3843230,3843250,24,3266.9,930.7,2962.8,914.9,2.6,176
L,3844058,3844066,12,2950.9,918.0,2965.8,960.3,0.5,66
L,3844642,3844666,28,3209.3,964.3,3270.0,982.3,0.6,133
L,3844970,3844982,16,3270.0,999.1,3270.0,1006.4,0.1,111
L,3845066,3845086,24,3270.0,1018.4,3189.7,1001.3,0.7,195
L,3845982,3846026,48,2940.9,1007.8,2082.5,1091.1,7.7,235
L,3847826,3847858,36,1904.2,1062.4,1599.5,1217.2,3.3,120
L,3848022,3848066,48,1453.8,1306.3,1170.0,1856.9,7.2,205
L,3848658,3848702,48,1133.1,1902.9,1129.9,1343.6,6.8,213
L,3849022,3849034,16,1100.4,1303.9,1006.8,1352.7,1.0,87
L,3849362,3849370,12,961.2,1361.8,936.7,1334.6,0.4,49
L,3850026,3850038,16,986.5,1291.8,1092.8,1265.0,1.0,87
L,3850130,3850174,48,1183.1,1252.6,1678.1,1066.9,5.0,145
L,3851618,3851710,96,1909.1,1076.3,1109.1,1871.5,12.0,164
L,3852078,3852126,52,1106.9,1916.2,1184.6,1357.4,6.8,202
L,3852986,3853002,20,1150.4,1257.4,1277.8,1211.4,1.3,89
L,3853354,3853394,44,1360.1,1183.6,1699.4,1084.0,3.3,109
L,3853594,3853710,120,1910.9,1093.4,1805.0,1185.7,1.5,368
L,3854938,3855014,80,1885.4,1077.7,1113.0,1863.0,11.8,198
L,3855410,3855446,40,1111.2,1918.5,1155.3,1455.1,5.6,202
L,3856206,3856342,140,1157.4,1327.4,1280.2,1305.2,1.1,391
L,3856630,3856766,140,1297.7,1239.2,1106.3,1274.1,1.7,403
L,3856966,3857118,156,1172.9,1231.0,1198.0,1292.6,0.8,392
L,3857530,3857658,132,1332.2,1255.9,1246.0,1271.3,0.8,480
L,3858610,3858634,28,1287.9,1209.7,1053.1,1248.7,2.1,102
L,3859382,3859390,12,1020.9,1247.4,1076.8,1231.2,0.5,66
L,3859730,3859850,124,1200.5,1221.6,1144.6,1326.9,1.4,460
L,3860062,3860106,48,1178.5,1216.3,1696.6,1080.9,4.9,130
L,3861330,3861398,72,1975.1,1060.6,2736.9,956.1,6.9,116
L,3861446,3861474,32,2895.4,963.7,3222.8,972.8,2.8,109
L,3862026,3862046,24,3270.0,999.8,3229.4,952.0,0.7,178
L,3862230,3862242,16,3054.8,948.0,2907.6,934.7,1.3,112
L,3862550,3862570,24,2911.7,949.7,2978.8,1099.4,1.9,108
L,3863038,3863150,116,2954.6,1166.4,3005.2,1122.9,0.7,332
L,3864346,3864402,60,2887.6,1034.5,2238.2,1087.1,5.8,140
L,3864642,3864650,12,1957.6,1116.9,1912.2,1110.8,0.4,51
L,3865690,3865754,68,1932.3,1076.8,2756.7,965.6,7.4,140
L,3866278,3866290,16,2955.4,981.5,2868.5,996.2,0.8,69
L,3866430,3866478,52,2905.4,1010.7,3270.0,1001.7,3.1,107
L,3866746,3866770,28,3270.0,1008.6,3044.0,989.6,1.9,267
L,3867278,3867290,16,2949.5,1007.6,2976.8,1056.5,0.6,55
L,3868542,3868558,20,2930.2,1071.2,2779.3,1066.8,1.3,98
L,3868726,3868742,20,2655.3,1071.1,2834.6,1062.2,1.6,114
L,3869714,3869730,20,2908.1,1105.7,2986.9,1205.8,1.4,104
L,3869874,3869958,88,2957.1,1227.3,2034.8,1130.7,8.2,140
L,3871314,3871390,80,1901.9,1057.0,1152.2,1970.4,12.9,229
L,3871746,3871774,32,1127.6,2055.3,1078.0,1768.4,3.5,148
L,3871890,3871906,20,1097.2,1686.2,1097.3,1561.0,1.5,108
L,3872046,3872062,20,1102.2,1517.0,1088.9,1421.2,1.2,86
L,3873410,3873426,20,1113.3,1297.7,1220.4,1240.6,1.2,84
L,3873938,3873962,28,1294.9,1196.9,1474.7,1122.7,1.8,86
L,3874150,3874162,16,1692.8,1031.3,1759.7,967.6,1.0,88
L,3874322,3874410,92,1949.7,988.8,2006.9,945.0,0.7,298
L,3874434,3874454,24,1851.6,854.2,1624.6,775.3,2.2,116
L,3874606,3874646,44,1488.2,633.4,1230.0,160.3,6.1,244
L,3874730,3874746,20,1199.2,179.2,1313.9,363.9,2.4,190
L,3874778,3874802,28,1334.1,409.0,1439.2,672.3,3.3,178
L,3875086,3875106,24,1528.5,1030.9,1783.0,1107.9,2.5,142
L,3875246,3875382,140,1895.9,1163.7,2440.7,1154.2,4.8,293
L,3875518,3875886,372,2460.1,1135.1,2163.8,1620.4,6.5,305
L,3876218,3876406,192,2229.4,1631.5,1920.9,1198.0,6.0,464
L,3877218,3877238,24,1929.8,1160.6,1815.9,1285.5,1.9,113
L,3877406,3877414,12,1800.8,1303.0,1787.0,1268.7,0.5,56
L,3878138,3878158,24,1754.5,1211.0,1963.5,1202.2,1.9,110
L,3878450,3878470,24,2032.3,1211.8,1762.6,1237.9,2.5,156
L,3879386,3879406,24,1649.6,1242.4,1869.5,1219.2,2.0,128
L,3879962,3879970,12,1907.4,1184.6,1876.2,1147.1,0.6,69
L,3881218,3881262,48,1901.9,1132.8,2444.2,1456.1,6.4,173
L,3881430,3881454,28,2552.1,1532.9,2788.3,1725.9,3.2,175
L,3881762,3881778,20,2886.2,1772.6,2827.1,1665.9,1.4,99
L,3881914,3881930,20,2833.6,1636.3,2729.1,1480.0,2.2,160
L,3882182,3882198,20,2739.0,1366.8,2803.3,1231.6,1.8,126
L,3883434,3883446,16,2890.7,1144.8,2982.5,1129.4,0.8,74
L,3883866,3883918,56,3037.3,1125.3,1988.7,1117.6,9.5,271
L,3885342,3885398,60,1919.0,1106.4,2617.3,1322.8,6.9,137
L,3885502,3885542,44,2733.5,1362.7,3208.6,1210.7,4.6,147
