eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak
L,1376993,1377157,168,1855.7,899.3,1946.7,931.5,0.9,1312
L,1377541,1377553,16,1925.6,988.3,1949.2,1050.5,0.8,71
L,1380101,1380257,160,1922.8,1045.1,1929.5,1000.8,0.6,978
L,1386553,1386561,12,1900.5,1096.0,1967.0,1093.5,0.6,76
L,1390437,1390465,32,1970.3,1058.9,1943.4,992.8,0.9,152
L,1390993,1391189,200,1958.1,1042.9,1944.8,977.5,0.8,1197
L,1394177,1394197,24,1925.8,1059.3,1690.3,1096.7,2.2,123
L,1394537,1394561,28,1650.2,1113.4,2031.3,1113.5,3.5,177
L,1395405,1395425,24,2085.4,1077.2,1846.4,1075.0,2.2,128
L,1395733,1395749,20,1825.9,1085.7,2023.1,1075.6,1.8,130
L,1404909,1404921,16,1919.7,1058.7,1832.0,1065.2,0.8,69
L,1405113,1405137,28,1776.7,1067.6,1485.8,1073.8,2.6,127
L,1405429,1405461,36,1394.3,1081.5,2038.5,1059.5,5.8,222
L,1405725,1405757,36,2129.6,1034.9,2596.9,1049.4,4.2,160
L,1406009,1406029,24,2628.4,1057.8,2357.2,1040.8,2.5,146
L,1406253,1406285,36,2298.4,1036.4,1836.9,1022.8,4.2,163
L,1406733,1406745,16,1791.1,1034.5,1877.4,1056.5,0.8,72
L,1407913,1407941,32,1932.7,1055.1,2280.1,1065.5,3.2,146
L,1408189,1408201,16,2332.3,1080.0,2220.2,1071.0,1.0,92
L,1408645,1408665,24,2146.4,1062.6,1873.8,1056.0,2.5,143
L,1409225,1409237,16,1844.1,1051.8,1963.6,1057.3,1.1,95
L,1409493,1409589,100,2024.2,1081.7,2034.5,1002.4,1.0,1372
L,1410089,1410209,124,2025.5,1016.6,1781.7,968.7,2.3,1169
L,1410853,1410889,40,1708.0,1060.5,1146.1,1070.0,5.1,172
L,1411093,1411109,20,1046.3,1072.3,915.0,1080.1,1.2,77
L,1411249,1411297,52,857.4,1074.8,1996.2,1046.7,10.2,285
L,1411505,1411541,40,2083.2,1026.4,2615.3,1059.6,4.8,163
L,1411701,1411721,24,2671.8,1056.5,2903.7,1081.9,2.1,125
L,1412069,1412101,36,3088.1,1083.4,2454.4,1051.7,5.7,241
L,1412337,1412353,20,2355.8,1049.4,2138.4,1033.0,2.0,143
L,1412593,1412613,24,2063.9,1055.5,1789.2,1058.1,2.5,146
L,1412797,1412937,144,1716.4,1098.3,1702.7,1090.4,0.2,1089
L,1413957,1414125,172,1703.7,1060.2,1438.5,1031.1,2.4,1162
L,1414309,1414489,184,1452.7,1092.5,1837.2,1071.2,3.5,1184
L,1414689,1414701,16,1833.8,1016.1,1957.7,1043.5,1.2,104
L,1415065,1415089,28,1954.1,1060.7,1653.1,1054.0,2.7,133
L,1415333,1415481,152,1558.5,1046.2,1662.9,976.9,1.3,1180
L,1415761,1415781,24,1642.6,1006.9,1365.8,1043.9,2.5,144
L,1416081,1416253,176,1225.9,1091.3,1316.4,987.1,1.5,1080
L,1416541,1416569,32,1354.3,977.1,1747.9,1034.5,3.6,153
L,1417669,1417693,28,1812.3,1051.3,1499.9,1050.1,2.8,143
L,1417921,1417941,24,1372.4,1056.6,1187.7,1064.2,1.7,94
L,1418205,1418273,72,1092.3,1083.7,2593.8,1056.0,13.5,278
L,1418453,1418481,32,2646.4,1066.1,2018.4,1038.4,5.7,263
L,1418965,1418981,20,1936.1,1046.8,1821.9,1109.9,1.3,95
L,1419129,1419145,20,1841.9,1125.1,1954.5,1074.7,1.2,90
L,1419425,1419437,16,1937.6,1050.7,1861.0,1057.4,0.7,62
L,1419633,1419641,12,1870.1,1064.6,1922.3,1057.0,0.5,62
L,1419785,1419801,20,1930.8,1054.1,1790.8,1057.4,1.3,94
L,1420185,1420205,24,1812.8,1085.9,2112.8,1080.1,2.7,152
L,1420389,1420409,24,2174.9,1073.9,1865.0,1063.0,2.8,162
L,1420541,1420593,56,1741.2,1072.7,675.3,1106.5,9.5,227
L,1420877,1420905,32,656.9,1111.0,1224.7,1101.5,5.0,219
L,1421113,1421145,36,1347.4,1077.6,1890.5,1053.9,4.9,180
L,1421421,1421429,12,1932.1,1055.1,1869.2,1054.2,0.6,72
L,1421533,1421541,12,1810.9,1057.0,1762.7,1058.5,0.4,55
L,1421909,1421929,24,1705.4,1061.9,1469.4,1063.8,2.1,117
L,1422129,1422153,28,1367.7,1072.3,1732.1,1051.8,3.3,179
L,1422385,1422433,52,1825.8,1050.1,2817.2,1082.1,9.0,214
L,1422721,1422741,24,2935.2,1086.2,3155.9,1090.2,1.9,109
L,1422937,1423061,128,3232.6,1083.2,3270.0,1058.9,0.4,1044
L,1423393,1423409,20,3239.9,1037.5,2966.9,1036.1,2.4,176
L,1423549,1423729,184,2892.8,1054.2,2127.4,1247.7,7.3,1202
L,1423865,1424665,804,2132.4,1261.8,1123.7,904.4,10.2,609
L,1424965,1424989,28,1118.6,929.2,807.1,1068.8,3.3,160
L,1425313,1425465,156,720.2,1113.9,627.3,993.6,1.7,1213
L,1426269,1426305,40,688.2,1032.0,1466.5,1068.5,7.0,226
L,1426609,1426629,24,1556.0,1072.6,1305.9,1070.2,2.3,132
L,1426889,1426905,20,1253.1,1087.6,1451.3,1081.4,1.8,128
L,1426977,1426993,20,1548.9,1077.3,1763.3,1067.9,2.0,140
L,1427485,1427525,44,1757.9,1061.6,2437.4,1050.8,6.2,187
L,1427793,1427813,24,2473.3,1039.1,2207.6,1028.6,2.4,143
L,1428221,1428241,24,2136.9,1032.3,2373.7,1047.7,2.2,128
L,1428417,1428445,32,2473.1,1057.3,2829.9,1070.1,3.2,145
L,1428681,1428701,24,2947.4,1063.6,3211.7,1055.2,2.3,129
L,1428985,1429001,20,3270.0,1051.2,3117.3,1034.7,1.4,128
L,1429221,1429261,44,3071.9,1053.0,2190.0,1021.5,7.9,265
L,1429461,1429481,24,2093.4,1037.1,1796.1,1031.7,2.7,169
L,1429589,1429745,160,1700.3,1072.7,1055.3,1009.0,5.9,1105
L,1429921,1429949,32,1063.7,1073.6,637.6,1062.7,3.8,162
L,1430385,1430569,188,553.6,1085.3,1987.5,1097.7,12.8,1161
L,1430993,1431005,16,1928.9,1065.6,1809.9,1057.8,1.1,95
L,1432229,1432241,16,1784.6,1052.0,1899.9,1060.1,1.1,93
L,1436313,1436329,20,1896.3,1078.3,1702.9,1085.6,1.8,124
L,1436681,1436705,28,1669.7,1098.9,1944.3,1097.6,2.5,125
L,1437081,1437097,20,2017.7,1103.6,1886.8,1193.1,1.6,117
L,1437649,1437665,20,1928.4,1184.4,2064.5,1193.9,1.2,90
L,1438041,1438061,24,2080.6,1196.1,1856.0,1194.1,2.1,124
L,1438305,1438313,12,1827.5,1182.4,1830.9,1146.9,0.5,56
L,1438997,1439021,28,1798.6,1117.6,1494.5,1107.6,2.8,133
L,1439809,1439829,24,1425.1,1110.7,1611.8,1093.8,1.7,94
L,1440637,1440657,24,1742.3,1094.2,1982.0,1123.5,2.2,137
L,1441153,1441169,20,1986.9,1138.6,1810.9,1188.3,1.7,125
L,1441401,1441413,16,1817.5,1221.6,1923.8,1245.0,1.0,89
L,1441913,1442037,128,1976.8,1248.1,2073.6,1193.1,1.1,804
L,1442237,1442325,92,2058.2,1287.8,2316.8,3270.0,22.9,420
L,1442445,1444953,2512,2378.2,3270.0,1808.4,1062.4,25.8,632
L,1445169,1445349,184,1825.2,1160.6,1551.1,970.8,3.5,1329
L,1445537,1445569,36,1504.1,1078.4,957.6,1087.9,5.0,179
L,1445937,1445957,24,888.0,1098.4,677.8,1109.0,1.9,111
L,1446497,1446513,20,584.1,1095.6,414.5,1102.9,1.5,104
L,1446877,1446905,32,397.1,1105.6,998.4,1089.0,5.3,235
L,1447061,1447217,160,1101.1,1075.4,563.9,1089.5,4.8,1283
L,1447577,1447625,52,596.4,1109.3,1647.3,1086.8,9.4,254
L,1447821,1447973,156,1699.6,1080.1,2165.3,1003.8,4.4,1399
L,1448441,1448481,44,2203.5,1053.7,2726.5,1107.5,4.8,137
L,1448709,1448725,20,2844.4,1101.1,2998.0,1101.2,1.4,92
L,1448897,1448937,44,3013.9,1092.4,2078.9,1243.5,8.7,291
L,1449413,1449425,16,2006.3,1240.1,1933.0,1186.8,0.9,82
L,1450821,1450841,24,1932.3,1187.5,1692.8,1195.5,2.2,124
L,1451065,1451085,24,1584.1,1192.5,1720.4,1015.1,2.6,148
L,1451281,1451313,36,1803.2,955.7,2350.8,940.1,5.0,184
L,1451493,1451517,28,2448.6,940.3,2750.8,951.8,2.7,143
L,1451665,1451685,24,2854.0,956.1,3066.9,965.1,1.9,114
L,1451757,1451845,92,3116.0,964.7,990.2,938.3,18.9,281
L,1452129,1452149,24,896.2,964.1,1208.3,968.8,2.8,167
L,1452201,1452221,24,1274.0,962.9,1588.1,961.1,2.9,180
L,1452365,1452381,20,1690.5,977.2,1673.6,1156.8,2.3,167
L,1452809,1452953,148,1680.8,1168.1,1598.3,1088.0,1.3,1168
L,1453497,1453509,16,1555.1,1167.0,1435.8,1185.4,1.1,97
L,1454149,1454245,100,1405.4,1182.7,1703.0,1175.4,2.7,943
L,1454793,1454941,152,1704.5,1176.4,1777.5,1209.0,0.8,1204
L,1455261,1455285,28,1813.9,1178.6,2122.1,1179.5,2.8,140
L,1455477,1455509,36,2237.5,1211.6,1704.3,1196.7,4.9,198
L,1455837,1455997,164,1638.6,1217.7,1506.7,1148.6,1.5,1186
L,1456213,1456233,24,1505.7,1175.9,1304.2,1208.1,1.9,114
L,1456797,1456949,156,1264.5,1213.1,1487.7,1191.2,2.0,1178
L,1457361,1457389,32,1503.8,1196.2,1904.6,1182.1,3.7,164
L,1457617,1457625,12,1955.0,1171.4,1905.2,1167.8,0.5,57
L,1457849,1457893,48,1854.3,1185.8,1115.5,983.2,7.2,197
L,1458329,1458369,44,1085.0,982.8,1932.0,1013.1,7.7,235
L,1458557,1458573,20,1977.1,1017.3,1892.2,1171.7,2.1,151
L,1458917,1459065,152,1909.2,1219.3,1737.6,1179.8,1.6,1144
L,1459305,1459329,28,1778.8,1209.7,1995.5,1356.2,2.7,121
L,1460061,1460197,140,2013.1,1350.4,1662.1,1180.0,3.9,1201
L,1460389,1460413,28,1669.6,1204.7,1982.3,1257.3,3.0,150
L,1461093,1461113,24,1989.3,1254.7,1705.7,1242.1,2.6,152
L,1461389,1461405,20,1580.8,1258.5,1474.5,1225.4,1.1,74
L,1461581,1461601,24,1469.5,1225.3,1702.0,1208.5,2.1,126
L,1461849,1461861,16,1780.5,1192.1,1878.0,1159.7,1.0,85
L,1462081,1462105,28,1919.3,1172.6,1823.5,1525.2,4.5,243
L,1463025,1463085,64,1775.6,1529.6,444.2,1114.5,13.0,261
L,1463257,1463269,16,329.6,1160.8,176.4,1160.8,1.3,118
L,1463393,1463449,60,151.5,1193.2,1797.8,1218.3,14.5,359
L,1464121,1464133,16,1926.4,1175.7,1929.9,1107.2,0.9,78
L,1470241,1470265,28,1942.8,1080.1,2223.4,1158.4,2.8,151
L,1470393,1470413,24,2251.1,1165.7,1926.1,1086.4,3.1,204
L,1472029,1472065,40,1987.4,1107.2,2684.0,1330.3,7.0,230
L,1472137,1472157,24,2732.7,1353.9,2365.2,1222.4,3.7,236
L,1472297,1472325,32,2356.0,1225.9,2872.6,1439.8,5.4,237
L,1472529,1472689,164,2927.7,1476.5,2025.3,1021.6,10.0,1050
L,1472761,1472905,148,2002.9,1071.9,1947.2,1067.7,0.5,1189
L,1473593,1473765,176,1932.9,1070.4,1991.8,971.8,1.4,1338
L,1474957,1476461,1508,1963.5,1067.1,1886.8,1028.0,0.9,1035
L,1476733,1476881,152,1904.2,1034.3,2022.1,1019.0,1.1,1197
L,1477017,1477025,12,2012.9,1075.9,1951.9,1063.4,0.6,73
L,1480745,1481869,1128,1938.2,1076.4,1978.1,950.4,1.6,843
L,1486077,1486121,48,1901.1,1087.4,1151.1,1516.7,8.7,284
L,1486417,1487589,1176,1073.8,1543.0,1194.4,1322.8,3.0,1216
L,1487705,1487761,60,1194.0,1317.2,2181.3,1061.6,9.6,239
L,1487857,1487869,16,2221.0,1073.1,2095.8,1079.4,1.1,104
L,1487961,1487969,12,2051.6,1089.5,1963.2,1079.3,0.8,103
L,1494673,1494825,156,1942.5,1081.2,1934.8,1120.2,0.5,1254
L,1502553,1502581,32,1931.5,1087.0,1462.7,1108.6,4.3,185
L,1502777,1502805,32,1362.1,1125.8,1828.0,1106.8,4.3,176
L,1510189,1510209,24,1940.2,1074.3,1708.1,1102.7,2.2,128
L,1510617,1510637,24,1619.6,1132.7,1845.7,1094.3,2.1,126
L,1513085,1513277,196,1981.9,1084.2,2038.0,927.4,2.0,1345
L,1513413,1513973,564,2047.7,932.4,2031.1,999.9,0.9,902
L,1514109,1514317,212,2048.3,942.1,1542.8,992.3,4.7,1184
L,1514497,1514513,20,1619.2,1034.6,1837.5,1039.5,2.0,141
L,1518461,1518493,36,1912.3,1087.9,1430.1,1146.2,4.5,165
L,1518629,1518645,20,1395.9,1159.2,1552.0,1120.5,1.5,109
L,1518753,1518773,24,1632.0,1095.1,1817.0,1051.7,1.8,102
L,1523069,1523077,12,1942.9,1084.2,2004.5,1084.7,0.6,71
L,1523545,1523553,12,1982.6,1095.3,1938.5,1089.2,0.4,51
L,1529053,1529093,44,1909.6,1067.5,1182.2,1344.3,7.5,238
L,1529381,1529549,172,1063.6,1384.7,1061.0,1048.2,4.2,1362
L,1529793,1529805,16,1076.4,1018.8,987.7,1040.6,0.8,73
L,1530189,1530229,44,978.4,1054.7,1208.3,551.4,6.6,214
L,1530361,1530373,16,1245.2,468.4,1297.6,396.6,1.0,85
L,1530701,1530741,44,1342.8,403.9,1042.1,1187.0,10.1,356
L,1530965,1531109,148,1029.5,1252.1,937.9,1384.3,1.9,1089
L,1531589,1531733,148,956.0,1416.0,647.0,1036.1,5.5,1396
L,1532021,1532041,24,689.4,1083.1,1011.9,1141.2,3.0,193
L,1532841,1532853,16,997.7,1138.1,1015.7,1053.9,1.1,94
L,1533237,1533373,140,1034.4,1027.8,945.2,984.5,1.0,1358
L,1533925,1533945,24,1004.9,1006.6,1007.6,1298.1,3.6,231
L,1534061,1534213,156,1005.3,1276.3,1406.6,1056.1,4.6,1435
L,1534421,1534441,24,1419.8,1110.0,1115.8,1207.9,3.0,179
L,1534557,1534769,216,1007.5,1236.4,459.9,1887.9,9.4,1399
L,1534809,1535393,588,462.9,1814.8,2083.2,1972.1,14.5,1093
L,1535969,1536041,76,2120.1,1839.8,2219.9,3270.0,16.1,428
L,1536237,1537861,1628,2281.0,3270.0,1062.0,1121.1,26.4,520
L,1538413,1538581,172,1020.1,1174.3,995.5,1179.6,0.2,1287
L,1538785,1538825,44,1056.8,1131.1,1914.7,1064.3,7.8,249
L,1539201,1539357,160,1978.3,1056.5,1038.0,1324.6,9.2,1113
L,1540137,1540297,164,1051.5,1217.2,1035.8,1292.4,1.0,1366
L,1540981,1541021,44,1088.2,1263.7,1836.2,1092.4,7.2,239
L,1541273,1541321,52,1916.5,1096.8,966.9,1447.2,9.7,276
L,1541505,1541589,88,909.5,1511.2,-747.2,3270.0,23.5,428
L,1541973,1542321,352,1165.9,2529.5,1922.7,780.3,22.2,1009
L,1542509,1542597,92,1949.9,791.3,93.7,2223.4,23.7,409
L,1542913,1542961,52,26.9,2300.7,954.4,1529.8,12.2,360
L,1543273,1543297,28,1046.5,1425.6,682.4,1409.9,3.3,165
L,1543729,1543749,24,597.3,1435.3,915.2,1412.9,2.8,183
L,1543941,1544097,160,995.3,1369.5,979.1,1106.9,3.3,1472
L,1544349,1544389,44,1041.9,1140.1,1867.5,1059.5,7.6,232
L,1544597,1544729,136,1929.6,1031.9,993.2,1287.1,9.1,1439
L,1545177,1545221,48,1035.3,1354.1,1837.8,1079.6,8.1,232
L,1545485,1545525,44,1872.8,1064.1,1150.8,909.4,6.8,207
L,1545745,1545877,136,1050.6,917.1,1022.9,1170.4,3.2,1275
L,1546209,1546249,44,1027.4,1221.5,403.2,1516.4,6.6,223
L,1546485,1546501,20,355.4,1555.7,174.8,1589.6,1.6,113
L,1547101,1547281,184,130.3,1595.0,676.6,1391.8,5.3,1273
L,1547889,1547909,24,648.8,1335.4,409.7,1452.4,2.5,141
L,1548185,1548257,76,349.4,1527.4,-456.4,2949.2,17.4,324
L,1548565,1549197,636,-492.0,2973.4,1564.3,1371.8,25.2,642
L,1549233,1549429,200,1551.7,1281.8,1955.8,994.6,5.2,1213
L,1549637,1549677,44,1961.9,1024.1,1576.2,570.7,6.7,216
L,1549813,1549829,20,1523.0,509.2,1594.8,395.5,1.5,111
L,1550081,1550129,52,1639.6,387.6,960.5,1365.4,13.6,390
L,1550537,1550577,44,948.6,1407.5,130.8,1426.3,7.2,199
L,1550897,1551029,136,81.9,1440.5,1551.8,866.4,14.7,1282
L,1551209,1551245,40,1625.3,811.7,2052.1,499.2,5.5,187
L,1551597,1551765,172,2153.4,386.9,2306.4,656.3,3.6,1519
L,1551869,1552817,952,2309.8,689.9,2280.0,1043.1,4.5,698
L,1552993,1553009,20,2253.8,1031.3,1991.9,989.2,2.5,176
L,1553201,1553241,44,1879.9,1027.1,1071.4,1121.4,7.5,229
L,1553493,1553609,120,1029.8,1156.4,2018.8,822.2,9.9,1309
L,1553773,1553813,44,2027.3,835.5,2231.7,386.0,5.9,197
L,1554041,1554065,28,2263.9,316.7,1848.1,310.5,3.7,189
L,1554213,1554341,132,1735.3,328.8,1152.9,1103.6,10.9,728
L,1554505,1554513,12,1119.0,1109.2,1060.0,1128.5,0.6,73
L,1554685,1554845,164,1033.8,1145.9,1901.7,1101.6,7.9,1286
L,1555017,1555193,180,1905.2,995.7,1958.2,1006.5,0.5,1207
L,1555405,1555445,44,1944.7,1035.3,1064.6,1118.3,8.1,249
L,1555697,1555741,48,995.9,1221.1,1898.5,1067.8,8.4,246
L,1556485,1556649,168,1959.2,1063.0,1575.7,1464.1,6.1,1416
L,1556833,1556881,52,1596.2,1516.0,2316.5,1196.5,7.7,210
L,1557661,1557693,36,2341.0,1208.5,1817.5,1199.3,4.8,181
L,1558113,1558149,40,1716.9,1208.2,1033.8,1383.3,6.6,219
L,1558361,1558509,152,991.6,1383.1,1052.7,1294.3,1.2,1459
L,1558609,1558645,40,1110.2,1234.8,1926.1,1133.2,7.5,257
L,1559109,1559117,12,1975.6,1152.5,1928.0,1131.5,0.5,64
L,1559345,1559505,164,1913.1,1116.5,2489.1,2473.7,17.3,1301
L,1559593,1560601,1012,2430.1,2198.3,1867.0,1192.2,13.4,620
L,1560965,1561009,48,1855.4,1329.9,1062.2,1250.7,7.3,197
L,1561585,1561621,40,1018.6,1311.0,1798.3,1155.3,7.3,262
L,1561933,1561945,16,1932.3,1128.1,1966.1,1080.4,0.7,60
L,1564021,1564061,44,1915.1,1048.4,1230.8,1186.5,6.5,194
L,1564333,1564345,16,1132.9,1222.7,1045.2,1225.0,0.8,69
L,1564541,1565549,1012,984.1,1252.1,1128.7,1344.5,1.7,1054
L,1565721,1565729,12,1125.8,1267.7,1079.8,1246.8,0.5,61
L,1566497,1566669,176,1005.9,1248.0,1808.1,1105.3,7.5,1323
L,1567041,1567053,16,1820.2,1089.0,1926.7,1075.8,1.0,85
L,1568865,1568881,20,1875.5,1065.4,1732.3,1063.1,1.3,91
L,1569025,1569045,24,1688.5,1067.3,1884.5,1047.3,1.8,114
L,1570265,1570305,44,1861.3,1022.5,1189.9,1005.6,6.1,183
L,1570637,1571457,824,1033.2,1024.4,1266.4,1126.8,2.5,887
L,1571633,1571649,20,1210.4,1146.7,1011.5,1193.2,1.9,141
L,1572017,1572053,40,1021.0,1236.6,1786.3,1128.9,7.1,240
L,1572549,1572693,148,1894.5,1105.5,1955.9,1068.7,0.7,1196
L,1572781,1572965,188,1944.5,1001.9,1893.4,1001.2,0.5,1153
L,1573785,1573805,24,1888.2,1071.5,1592.3,1072.9,2.7,156
L,1573985,1574005,24,1538.3,1085.6,1828.4,1056.9,2.7,163
L,1576749,1576781,36,1949.8,1105.0,2536.9,1317.0,6.0,238
L,1576925,1576937,16,2614.7,1328.3,2695.9,1353.7,0.8,72
L,1577085,1577209,128,2715.7,1358.9,2851.2,1315.8,1.3,1089
L,1577261,1578145,888,2844.7,1285.9,1991.6,1150.2,7.9,1003
L,1578249,1578265,20,1990.8,1213.2,1907.8,1069.9,2.0,148
L,1578457,1578489,36,1918.9,1091.7,2586.0,1325.1,6.8,269
L,1578837,1578849,16,2703.7,1368.3,2808.5,1383.1,1.0,86
L,1579153,1579321,172,2818.9,1388.5,2014.9,1102.2,8.1,1081
L,1581733,1581773,44,1951.4,1090.0,2689.9,1335.1,7.4,234
L,1582013,1582049,40,2700.0,1346.9,2082.5,1132.9,6.2,231
L,1582673,1582685,16,1997.4,1096.4,1911.4,1074.1,0.8,75
L,1584541,1584565,28,1909.8,1070.4,1637.3,1106.7,2.5,121
L,1584953,1584981,32,1552.1,1128.8,1073.8,1231.0,4.5,193
L,1585265,1585989,728,1016.9,1262.8,1062.8,1278.6,0.5,987
L,1586141,1586153,16,1034.7,1182.4,919.1,1251.2,1.4,117
L,1586661,1586689,32,953.3,1287.9,1397.1,1202.3,4.2,178
L,1586885,1586913,32,1483.8,1188.9,978.1,1240.2,4.6,214
L,1587129,1587141,16,931.9,1266.3,1045.5,1239.2,1.1,98
