eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
R,4228814,4228834,22,3043.3,-445.8,2956
R,4229074,4229230,158,1907.4,767.8,3413
R,4229262,4229384,124,1370.5,975.8,3598
R,4229414,4229552,140,851.9,938.6,3308
R,4229614,4229796,184,2452.3,978.5,2803
R,4229830,4229966,138,2982.7,999.8,2520
R,4230026,4230164,140,1768.8,1250.3,2583
R,4230694,4230898,206,2007.8,1208.4,2808
R,4230920,4231164,246,1900.6,1119.4,3011
R,4231360,4231434,76,1751.3,1370.2,3219
R,4231634,4231750,118,1369.7,3270.0,3356
R,4233646,4233750,106,1900.8,947.4,4168
R,4234236,4234294,60,1977.4,782.9,4127
R,4234310,4234380,72,1990.2,926.0,3759
R,4234398,4237040,2644,1893.7,1151.8,3149
R,4237092,4237340,250,916.9,1006.5,2914
R,4237514,4237610,98,881.1,1154.8,2852
R,4238444,4238618,176,1644.6,1117.0,3015
R,4238638,4238896,260,1871.6,1111.1,3083
R,4238946,4239052,108,839.9,1093.5,3144
R,4239232,4239584,354,930.4,1323.1,3291
R,4239630,4239768,140,1939.2,1036.4,3242
R,4240402,4240728,328,1784.4,1176.8,3429
R,4240742,4241694,954,1901.3,1129.7,3296
R,4241732,4241874,144,1246.4,1065.5,2875
R,4241906,4242886,982,1862.7,1100.9,3174
R,4242942,4243158,218,808.6,913.0,3395
R,4243368,4244036,670,791.3,855.3,3052
R,4244700,4245252,554,1186.2,1028.1,3506
R,4245514,4247824,2312,1933.3,1122.8,3636
R,4247866,4248448,584,2721.3,1229.4,3210
R,4248986,4249166,182,2974.7,1232.6,2984
R,4249230,4249352,124,1659.3,1072.4,3283
R,4249730,4251806,2078,1928.3,1131.8,3554
R,4251856,4252042,188,2759.9,1176.8,3619
R,4252062,4252568,508,2955.4,1265.5,3213
R,4252594,4252750,158,2964.9,1032.3,2816
R,4253430,4255568,2140,1899.6,1136.7,3566
R,4255588,4255896,310,1448.3,1092.1,4094
R,4255924,4256636,714,839.4,1191.2,3645
R,4256920,4258880,1962,1906.0,1094.2,3580
R,4258940,4259214,276,902.5,1142.9,4037
R,4259232,4259474,244,1082.4,1159.8,3979
R,4259704,4259912,210,901.7,1194.3,3063
R,4259932,4260054,124,1121.4,1230.6,3100
R,4260792,4262024,1234,1868.7,1094.7,3348
R,4262056,4262628,574,2502.6,1152.9,3573
R,4262644,4263324,682,2585.1,1201.9,3747
R,4263344,4264146,804,2742.2,1271.0,3189
R,4264580,4264858,280,1863.2,1120.1,3421
R,4265118,4266338,1222,1918.7,1125.1,3647
R,4266366,4266606,242,2411.8,1108.0,3678
R,4266634,4267848,1216,2882.6,1262.6,3442
R,4268636,4268896,262,2724.5,1200.0,3178
R,4268940,4271390,2452,1892.0,1136.4,3244
R,4271438,4271818,382,2914.1,1089.5,3071
R,4271836,4271918,84,2971.0,1218.9,2627
R,4272142,4272334,194,2894.0,997.1,2671
R,4272626,4274310,1686,1930.3,1080.9,3221
R,4274370,4274724,356,2900.0,1202.4,3389
R,4274742,4275346,606,2737.5,1214.9,2864
R,4276042,4277836,1796,1885.5,1098.3,3445
R,4277884,4278572,690,2738.5,1121.3,3531
R,4278590,4279252,664,2934.8,1191.0,3041
R,4279794,4281734,1942,1869.2,1123.4,3458
R,4281794,4281894,102,886.9,1079.5,4158
R,4281906,4281958,54,895.7,991.7,4612
R,4282010,4282072,64,882.8,1013.7,4450
R,4282098,4282352,256,833.8,1119.5,4103
R,4282372,4282998,628,849.8,1336.5,3339
R,4283602,4285088,1488,1869.0,1110.2,3227
R,4285358,4285746,390,902.3,1075.3,4138
R,4285762,4286022,262,1082.4,1142.4,4063
R,4286038,4286812,776,923.9,1240.9,3265
R,4286836,4287216,382,575.7,1212.6,3025
R,4287574,4289348,1776,1875.4,1113.6,3465
R,4289596,4289700,106,942.6,1038.4,3936
R,4289712,4289746,36,972.2,940.8,4386
R,4289782,4289898,118,966.7,974.4,4575
R,4289922,4290104,184,957.3,1001.7,4368
R,4290130,4290872,744,845.3,1077.0,3399
R,4291678,4291834,158,1871.0,1083.3,3040
R,4292052,4293220,1170,1868.4,1110.3,3423
R,4293534,4293594,62,792.4,1109.0,3866
R,4293632,4293660,30,830.2,1029.6,4282
R,4293700,4293820,122,799.6,1077.9,4173
R,4293836,4294918,1084,906.5,1089.9,3582
R,4295540,4297148,1610,1906.9,1087.6,3437
R,4297474,4297716,244,2765.9,1091.5,3650
R,4297738,4298740,1004,2958.1,1264.7,3133
R,4299228,4300428,1202,1908.4,1085.2,3478
R,4301000,4301300,302,2772.1,1135.6,3701
R,4301324,4301964,642,3008.7,1214.7,3523
R,4303134,4304250,1118,1937.0,1095.8,3820
R,4304588,4304662,76,818.5,1084.9,4103
R,4304676,4304702,28,849.9,1003.1,4518
R,4304726,4304904,180,819.7,1086.9,4298
R,4304922,4305306,386,956.5,1117.1,4158
R,4305328,4306028,702,927.2,1308.9,3490
R,4306078,4306188,112,924.0,874.0,3290
R,4307218,4307298,82,1188.6,1239.4,3707
R,4307936,4308252,318,1686.9,1294.2,3545
R,4309128,4309844,718,2118.8,1132.2,4450
R,4309864,4310156,294,2031.3,821.7,4909
R,4310176,4311326,1152,1920.0,1101.0,3246
R,4311886,4312066,182,2771.9,1171.1,2928
R,4312086,4313408,1324,2913.1,1042.0,2777
R,4314104,4314258,156,1802.2,1231.8,2894
R,4314284,4314496,214,1477.4,995.6,3426
R,4314526,4314626,102,1953.6,941.5,3000
R,4314676,4314890,216,1027.1,392.9,2703
R,4314938,4315218,282,1931.4,936.6,2707
R,4315458,4316262,806,1895.0,1103.2,3228
R,4316284,4316746,464,1590.3,1107.3,3494
R,4316796,4317526,732,893.0,942.4,3829
R,4317540,4317766,228,887.8,1055.3,3712
R,4317788,4318376,590,932.1,1273.6,3180
R,4318762,4318858,98,1797.8,1121.0,3301
R,4318870,4320450,1582,1908.3,1083.8,3648
R,4320514,4320624,112,849.5,1056.4,4153
R,4320638,4320688,52,928.8,871.5,4573
R,4320702,4320754,54,877.3,950.7,4412
R,4320766,4320828,64,840.4,1082.0,4210
R,4320848,4321078,232,1094.8,1185.0,4163
R,4321096,4321688,594,905.9,1243.3,3466
R,4322192,4323048,858,1896.3,1133.2,3394
R,4323100,4323704,606,2937.4,1214.5,3381
R,4323722,4324288,568,2786.8,1226.4,3669
R,4326374,4326440,68,1143.3,1145.2,3765
R,4326514,4326716,204,1970.0,818.6,4802
R,4326734,4327774,1042,1921.9,1101.2,3681
R,4328346,4329646,1302,882.8,1090.2,3524
R,4330096,4330282,188,971.6,1229.3,3456
R,4331390,4331436,48,1979.7,2351.8,2772
R,4334384,4334424,42,1921.0,2431.9,3190
R,4335070,4335096,28,1933.8,2338.0,3125
R,4335158,4335252,96,2702.6,917.8,3221
R,4338174,4338212,40,-2751.5,2463.7,2430
R,4338232,4338382,152,-3225.7,2161.3,3287
R,4339608,4339672,66,3233.9,896.7,3257
R,4342580,4342604,26,1611.7,1780.9,4820
R,4342786,4342874,90,1016.9,1624.9,3960
R,4342926,4343138,214,988.1,1666.8,3703
R,4343172,4343256,86,891.0,1243.4,3568
R,4343280,4343300,22,953.1,914.7,4016
R,4343318,4343536,220,887.7,1219.7,3597
R,4343612,4343642,32,1265.7,1520.3,3636
R,4344252,4344302,52,1386.0,1212.0,4334
R,4344346,4344462,118,855.2,1633.4,3313
R,4344532,4344690,160,1787.5,2293.8,3689
R,4344718,4344902,186,928.7,1927.5,3933
R,4344972,4345136,166,-60.8,2685.6,2284
R,4345354,4345384,32,509.3,3270.0,1420
R,4345458,4345674,218,1320.1,2175.3,3862
R,4345722,4346122,402,2021.0,2832.4,3688
R,4346180,4346232,54,1736.6,1849.9,4495
R,4346368,4346406,40,2055.3,1368.2,5330
R,4346432,4346574,144,1598.9,1973.7,4292
R,4346900,4346928,30,1612.9,1871.7,5135
R,4346978,4347070,94,2236.9,1647.5,5317
R,4347116,4347278,164,2133.6,1891.2,5012
R,4347754,4347800,48,1183.8,1650.5,4817
R,4348136,4348180,46,2122.0,793.4,4877
R,4348228,4348280,54,2104.7,821.1,4832
R,4348464,4348500,38,964.6,1223.1,4249
R,4352314,4352436,124,1803.8,1069.0,4682
R,4352454,4352778,326,2060.8,751.4,5262
R,4352796,4354220,1426,1951.2,1094.1,4161
R,4354938,4354974,38,1003.7,1294.4,4175
R,4355010,4355100,92,1328.8,748.3,5262
R,4355126,4355146,22,1046.3,1150.5,5165
R,4355310,4355882,574,954.8,1329.9,3579
R,4356444,4357186,744,1916.6,1103.4,3533
R,4357260,4357312,54,2536.7,181.5,3307
R,4357366,4357518,154,2059.0,942.2,3578
R,4357538,4358616,1080,1919.9,1117.9,3479
R,4358696,4358734,40,3178.8,-42.3,2985
R,4359094,4359214,122,2499.2,1065.6,3541
R,4359236,4359568,334,2730.5,1168.8,3566
R,4359584,4359916,334,2564.0,1149.7,3542
R,4359940,4360536,598,2850.9,1171.4,3140
R,4360604,4360626,24,3270.0,392.1,2717
R,4360932,4361030,100,1772.0,1129.7,3281
R,4361042,4362732,1692,1912.2,1144.5,3605
R,4362780,4363392,614,2801.0,1184.5,3641
R,4363602,4364160,560,2780.4,1272.9,3163
R,4364566,4365024,460,1933.1,1113.5,3554
R,4365204,4366558,1356,1936.1,1088.4,3679
R,4366588,4366738,152,2444.9,1159.6,3254
R,4367828,4368448,622,2969.9,1329.2,3406
R,4368656,4370948,2294,1885.4,1102.3,3512
R,4371002,4371754,754,864.5,1158.5,3673
R,4371804,4372042,240,1861.4,1094.0,2997
R,4372274,4374316,2044,1911.4,1085.9,3566
R,4374366,4374522,158,1090.1,985.9,4598
R,4374536,4374762,228,1028.1,1098.3,3874
R,4375100,4376902,1804,1909.2,1086.4,3623
R,4376952,4377790,840,2826.6,1203.5,3307
R,4377844,4377990,148,1906.6,1082.5,3061
R,4379240,4379592,354,1317.6,1193.1,3160
R,4379620,4380920,1302,1918.2,1090.6,2931
R,4381158,4381848,692,1977.5,1040.1,3523
R,4381896,4382074,180,2746.8,1225.2,3624
R,4383444,4385174,1732,2853.5,1283.9,3463
R,4385230,4385418,190,1909.6,1052.4,3237
R,4386384,4388458,2076,1926.9,1147.4,3139
R,4388510,4388774,266,2811.6,1065.8,3444
R,4388786,4389878,1094,2934.3,1155.2,2965
R,4389932,4390148,218,1919.9,1071.6,3190
R,4390994,4392634,1642,1892.0,1068.4,3045
R,4392698,4392874,178,881.1,1084.8,4049
R,4392890,4392928,40,905.3,1003.4,4429
R,4392998,4394042,1046,859.8,1157.0,3462
R,4394262,4394326,66,1939.6,1147.3,2470
R,4394614,4396644,2032,1911.4,1073.7,3400
R,4396722,4397318,598,861.8,957.4,4128
R,4397336,4397596,262,836.3,931.5,3250
R,4397868,4398280,414,789.0,949.5,3068
R,4398342,4398494,154,2091.5,1103.4,2879
R,4399450,4399470,22,1678.2,1556.7,1511
R,4399486,4400582,1098,1921.5,1097.3,2646
R,4400602,4401470,870,1731.9,1025.8,3005
R,4401520,4402324,806,959.7,1150.8,3273
R,4403498,4403620,124,2074.2,1064.3,2466
R,4403638,4405704,2068,1918.8,1098.7,2721
R,4405752,4406058,308,2707.8,1098.7,3232
R,4406076,4406834,760,2899.8,1212.1,2896
R,4407072,4407092,22,1851.6,1485.4,2141
R,4407110,4408426,1318,1907.7,1095.2,3203
R,4408510,4408534,26,3270.0,354.1,3037
R,4408888,4409210,324,1896.4,1061.2,3515
R,4409262,4409512,252,2855.1,1074.2,3463
R,4409534,4409786,254,2953.8,1271.0,3183
R,4409800,4410240,442,2944.8,1207.8,2864
R,4411610,4411712,104,1739.6,1055.5,2475
R,4411730,4412876,1148,1917.5,1060.3,2584
R,4413118,4413472,356,1929.6,1088.8,3101
R,4413520,4413812,294,2782.1,1121.1,3271
R,4413832,4414216,386,3039.0,1174.5,3116
R,4414242,4414510,270,2681.7,1173.3,2814
R,4414554,4414796,244,1922.0,1042.3,2797
R,4415082,4416792,1712,1888.2,1040.4,3314
R,4416854,4417668,816,907.2,916.9,3646
R,4418790,4418898,110,1974.1,1134.9,2795
R,4419070,4419142,74,1976.4,1175.0,2906
R,4419172,4419342,172,1644.1,850.6,2518
R,4419376,4419594,220,2306.9,906.5,2292
R,4419712,4419884,174,1784.9,1048.6,2430
R,4419928,4420108,182,1368.6,366.4,2575
R,4420150,4420338,190,1930.6,958.4,2743
R,4420354,4421978,1626,1919.6,1030.3,3236
R,4422022,4422328,308,2700.8,1017.5,3502
R,4422346,4422806,462,2909.9,1125.7,3221
R,4423174,4423242,70,2564.2,1018.2,3199
R,4423280,4425032,1754,1914.4,1117.2,3531
R,4425310,4425330,22,1135.9,1132.7,3986
R,4425598,4425628,32,969.8,899.6,4498
R,4425672,4425886,216,1237.5,556.9,5105
R,4425978,4426022,46,915.2,1027.3,4177
R,4426052,4426180,130,878.2,1126.1,3684
R,4426228,4426370,144,1863.9,1086.7,3354
R,4427374,4427472,100,1749.3,1043.3,3211
R,4427490,4429326,1838,1913.0,1104.1,3155
R,4429374,4429684,312,2643.9,1101.8,3546
R,4429706,4430348,644,2878.6,1296.0,3261
R,4430402,4430552,152,1929.1,1045.8,3219
R,4431478,4431594,118,1659.6,1021.4,2541
R,4431614,4433440,1828,1842.9,1117.6,2883
R,4433696,4433796,102,1268.5,1132.8,3354
R,4433814,4434020,208,1069.1,1167.8,3502
R,4434036,4434646,612,821.2,1212.9,2927
R,4435036,4436926,1892,1884.3,1044.6,3011
R,4436998,4437198,202,792.0,1007.3,3808
R,4437224,4438866,1644,857.2,1098.4,3316
R,4438920,4439214,296,1960.6,1081.9,3135
R,4439538,4441738,2202,1895.0,1089.1,3484
R,4441792,4441936,146,1050.6,1047.9,4336
R,4442098,4442150,54,933.0,898.6,4368
R,4442170,4443880,1712,721.7,1192.8,2905
R,4444738,4444764,28,1991.3,1132.4,3117
R,4444848,4446964,2118,1861.3,1061.9,3257
R,4447030,4447176,148,840.8,970.3,4008
