eye,tStart,tEnd,duration
R,4636659,4636719,64
R,4646171,4646275,108
R,4649587,4649851,268
R,4652603,4652607,8
R,4657743,4657855,116
R,4664371,4664463,96
R,4678783,4678963,184
R,4682955,4683123,172
R,4687423,4687479,60
R,4687627,4687707,84
R,4688027,4688243,220
R,4699975,4700103,132
R,4705579,4705783,208
R,4711695,4711835,144
R,4717587,4717631,48
R,4723383,4723443,64
R,4724543,4724655,116
R,4724963,4725275,316
R,4725443,4725499,60
R,4726351,4726419,72
R,4743387,4743507,124
R,4749827,4749887,64
R,4756455,4756503,52
R,4761083,4761255,176
R,4766983,4767055,76
R,4770307,4770451,148
R,4775307,4775323,20
R,4783227,4783247,24
R,4784487,4784551,68
R,4790363,4790519,160
R,4792527,4792795,272
R,4793883,4794067,188
R,4801655,4801735,84
R,4802067,4802235,172
R,4803111,4803347,240
R,4807475,4808071,600
R,4825671,4825823,156
R,4830607,4830615,12
R,4841227,4841351,128
R,4845883,4845911,32
R,4851011,4851147,140
R,4852875,4854419,1548
R,4854531,4854535,8
R,4855127,4855151,28
R,4855243,4855247,8
R,4855455,4855619,168
R,4868179,4868219,44
R,4871743,4871799,60
R,4877971,4878039,72
R,4883663,4883743,84
R,4888143,4888175,36
R,4895419,4895463,48
R,4909983,4910031,52
R,4916271,4916335,68
R,4926215,4926535,324
R,4928279,4928335,60
R,4930731,4930767,40
R,4940987,4941123,140
R,4946255,4946379,128
R,4957911,4958035,128
R,4963431,4963495,68
R,4966903,4967039,140
R,4969767,4969939,176
R,4975519,4975623,108
R,4978015,4978055,44
R,4981007,4981111,108
R,4981711,4982011,304
R,4989291,4993895,4608
R,4994363,4994443,84
R,4998463,4998611,152
R,5004551,5004579,32
R,5006907,5006951,48
R,5009099,5009131,36
R,5015995,5016059,68
R,5020079,5020203,128
R,5025515,5025975,464
R,5026975,5027159,188
R,5031235,5031283,52
R,5033599,5033707,112
R,5041591,5041687,100
R,5044547,5044595,52
R,5049195,5049283,92
R,5050283,5050463,184
R,5055015,5055015,4
R,5056727,5056783,60
R,5064047,5064179,136
R,5078999,5079115,120
R,5098171,5098203,36
R,5099307,5099387,84
R,5099991,5100039,52
R,5100147,5100615,472
R,5100879,5100955,80
R,5101243,5101575,336
R,5102227,5102583,360
R,5108563,5108635,76
R,5117151,5117203,56
R,5118115,5118191,80
R,5119987,5120007,24
R,5121523,5121607,88
R,5122859,5122943,88
R,5128119,5128155,40
R,5128819,5128855,40
R,5130715,5130819,108
R,5135507,5135543,40
R,5140191,5140195,8
R,5141335,5141419,88
R,5141927,5142019,96
R,5142695,5142799,108
R,5144467,5144543,80
R,5147819,5147899,84
R,5158395,5158463,72
R,5161123,5161123,4
R,5162735,5162823,92
R,5168003,5168031,32
R,5175259,5175295,40
R,5178303,5178391,92
R,5181791,5181987,200
R,5188055,5188127,76
R,5192255,5192327,76
R,5201043,5201175,136
R,5203879,5203963,88
R,5204527,5204607,84
R,5208411,5208515,108
R,5217239,5217251,16
R,5218743,5218763,24
R,5220519,5220595,80
R,5222775,5222859,88
R,5224291,5225939,1652
R,5229031,5229055,28
R,5231123,5231199,80
R,5242975,5243003,32
R,5246103,5246143,44
R,5247987,5248467,484
R,5250235,5250323,92
R,5253887,5253979,96
R,5258107,5258159,56
R,5261859,5261983,128
R,5265283,5265947,668
R,5269631,5269671,44
R,5272131,5272239,112
R,5277879,5277927,52
R,5278663,5279231,572
R,5279843,5280147,308
R,5288871,5288887,20
R,5289487,5289587,104
R,5291059,5291107,52
R,5294591,5294675,88
R,5309911,5310567,660
R,5315367,5315931,568
R,5319879,5319999,124
R,5321455,5321487,36
R,5326227,5326655,432
R,5327007,5327055,52
R,5331227,5331423,200
R,5332095,5332139,48
R,5334443,5334959,520
R,5335555,5335899,348
R,5336327,5336427,104
R,5339191,5339891,704
R,5341715,5341819,108
R,5351631,5351871,244
R,5353859,5354375,520
R,5358091,5358595,508
R,5360975,5361135,164
R,5371979,5372003,28
R,5383007,5383071,68
R,5389047,5389067,24
R,5393855,5393911,60
R,5401331,5401347,20
R,5414719,5414727,12
R,5417163,5417191,32
R,5418775,5418783,12
R,5422347,5422347,4
R,5423987,5424083,100
R,5425031,5425071,44
R,5439655,5439759,108
R,5477755,5477815,64
R,5484099,5484315,220
R,5485015,5485103,92
R,5485459,5485471,16
R,5485679,5485843,168
R,5486247,5486359,116
R,5486587,5486675,92
R,5487047,5487227,184
R,5494347,5494411,68
R,5495015,5495619,608
R,5499139,5499179,44
R,5508915,5509111,200
R,5510775,5510923,152
R,5516695,5516947,256
R,5517347,5517471,128
R,5518119,5518123,8
R,5537539,5537743,208
R,5546227,5546323,100
R,5546927,5547567,644
R,5551999,5552063,68
R,5552407,5552495,92
R,5554683,5554751,72
R,5566227,5578139,11916
R,5578875,5578923,52
R,5579111,5580483,1376
R,5587887,5587983,100
R,5589727,5589787,64
R,5590655,5590663,12
R,5591463,5591563,104
R,5592155,5592235,84
R,5593343,5593411,72
R,5599407,5599599,196
R,5600091,5600555,468
R,5600691,5600759,72
R,5602467,5602487,24
R,5602659,5602831,176
R,5603151,5604019,872
R,5618531,5618675,148
R,5631687,5631751,68
R,5644187,5644235,52
R,5650163,5650259,100
R,5656103,5656279,180
R,5697847,5698099,256
R,5705107,5705195,92
R,5712391,5713071,684
R,5729295,5729391,100
R,5733967,5734123,160
R,5736031,5737307,1280
R,5745727,5747807,2084
R,5749539,5750335,800
R,5766515,5766683,172
R,5769671,5769723,56
R,5771007,5771423,420
R,5772343,5772483,144
R,5774003,5776535,2536
R,5790783,5790923,144
R,5791875,5791939,68
R,5841311,5841539,232
R,5871387,5871507,124
R,5880011,5880079,72
R,5882815,5882819,8
R,5884107,5884111,8
R,5885563,5885683,124
R,5896299,5896423,128
R,5896623,5896923,304
R,5897823,5899727,1908
R,5908647,5908787,144
R,5912091,5912167,80
R,5928107,5928139,36
R,5928375,5928467,96
R,5930279,5930331,56
R,5930403,5930503,104
R,5947871,5949047,1180
R,5949567,5949827,264
R,5950583,5950791,212
R,5951379,5951627,252
R,5953087,5953115,32
R,5953563,5953935,376
R,5954579,5954743,168
R,5955823,5955955,136
R,5965947,5966027,84
R,5986835,5986963,132
R,5993251,5993367,120
R,6000935,6000991,60
R,6008335,6008487,156
R,6010695,6010803,112
R,6012431,6012499,72
R,6013391,6013587,200
R,6014287,6015363,1080
R,6015791,6015923,136
R,6017051,6021283,4236
R,6021991,6022591,604
R,6027671,6027895,228
R,6029331,6029439,112
R,6036003,6036115,116
R,6040223,6040363,144
R,6044263,6044387,128
R,6046427,6046567,144
R,6047167,6047319,156
R,6050187,6050247,64
R,6051795,6051927,136
R,6055011,6055031,24
R,6056811,6056867,60
R,6061723,6061727,8
R,6064083,6064219,140
R,6065003,6065079,80
R,6065643,6065767,128
R,6066607,6066707,104
R,6067203,6067279,80
R,6069919,6069975,60
R,6076007,6076299,296
R,6078887,6079039,156
R,6088943,6089059,120
R,6096395,6096495,104
R,6100995,6101071,80
R,6105075,6105195,124
R,6108515,6108515,4
R,6108991,6110463,1476
R,6110883,6111135,256
R,6112455,6113195,744
R,6115511,6115611,104
R,6125899,6126007,112
R,6129019,6129215,200
R,6131943,6132067,128
R,6134455,6134631,180
R,6138183,6138351,172
R,6141879,6141963,88
R,6145507,6145615,112
R,6149103,6149163,64
R,6150231,6150663,436
R,6155375,6155491,120
R,6160167,6160727,564
R,6161283,6161555,276
R,6161923,6161923,4
R,6162407,6163143,740
R,6167931,6167995,68
R,6172219,6172343,128
R,6174635,6174879,248
R,6177747,6177907,164
R,6181391,6181591,204
R,6183627,6183883,260
R,6190395,6190479,88
R,6194415,6194527,116
R,6197639,6197763,128
R,6197983,6198179,200
R,6201131,6201275,148
R,6208259,6208403,148
R,6214887,6214927,44
R,6218867,6218891,28
R,6221063,6221275,216
R,6226531,6227083,556
R,6227387,6227703,320
R,6228087,6228371,288
R,6228675,6228815,144
R,6229939,6232599,2664
R,6233331,6235115,1788
R,6237903,6237995,96
R,6240299,6240371,76
R,6242155,6242243,92
R,6244767,6244823,60
R,6250207,6250307,104
R,6253811,6253883,76
R,6259203,6259331,132
R,6267715,6267851,140
R,6272095,6272251,160
R,6276367,6276459,96
R,6284035,6284163,132
R,6284611,6284791,184
R,6308367,6308567,204
R,6318651,6318771,124
R,6322707,6322843,140
R,6341671,6341775,108
R,6342267,6342719,456
R,6343807,6343919,116
R,6345711,6345811,104
R,6346055,6346271,220
R,6348471,6348547,80
R,6350359,6350391,36
R,6351587,6351635,52
R,6356847,6356899,56
R,6361783,6361795,16
R,6364295,6364371,80
R,6365415,6365823,412
R,6366231,6368851,2624
R,6369647,6369691,48
R,6369787,6370295,512
R,6370903,6371919,1020
R,6372079,6376435,4360
R,6376479,6377167,692
R,6378019,6378111,96
R,6379023,6379583,564
R,6380819,6380907,92
R,6382027,6382039,16
R,6383027,6392891,9868
R,6392959,6392979,24
R,6393599,6393807,212
R,6395023,6395087,68
R,6395263,6398055,2796
R,6398387,6401115,2732
R,6401855,6402219,368
R,6402267,6425483,23220
R,6425923,6425987,68
R,6426635,6426667,36
R,6426959,6428259,1304
