eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
R,4179381,4179673,296,1913.8,1151.6,553
R,4179709,4180017,312,1423.9,1006.8,433
R,4180041,4180325,288,1176.5,933.3,265
R,4180361,4180549,192,1691.7,902.1,232
R,4180577,4180777,204,2078.9,911.6,235
R,4180805,4180997,196,2392.2,931.2,258
R,4181029,4181205,180,2774.2,940.6,284
R,4181225,4181349,128,2990.7,953.2,297
R,4181397,4182333,940,1928.0,1058.4,372
R,4182377,4182645,272,1039.7,1227.0,466
R,4182681,4183381,704,1784.6,1090.6,497
R,4183397,4183729,336,1673.1,1068.0,556
R,4183765,4184025,264,1057.4,1098.7,410
R,4184041,4184509,472,1059.5,979.1,305
R,4184693,4185505,816,1077.8,949.8,337
R,4185561,4187277,1720,1029.1,1128.7,436
R,4187321,4187453,136,1827.3,1088.3,406
R,4187629,4187857,232,1825.4,1076.7,473
R,4187877,4189329,1456,1951.1,1105.4,493
R,4189353,4189453,104,2192.4,1076.0,525
R,4189481,4189829,352,2530.0,1039.9,525
R,4189857,4190109,256,2889.4,1001.4,526
R,4190125,4190265,144,3015.6,980.4,430
R,4190465,4191189,728,3028.0,938.7,283
R,4191213,4192033,824,3005.3,1118.4,383
R,4192089,4194437,2352,1939.2,1078.5,457
R,4194469,4194653,188,2375.0,1058.2,484
R,4194693,4195133,444,2997.3,947.3,282
R,4195357,4196193,840,3011.4,1038.7,323
R,4196249,4198509,2264,1956.0,1066.6,437
R,4198557,4198761,208,2882.6,955.7,485
R,4198781,4200089,1312,2997.4,949.8,325
R,4200109,4200837,732,2994.3,1152.2,443
R,4200905,4202685,1784,1910.4,1088.2,465
R,4202701,4203105,408,2026.8,1071.8,533
R,4203161,4203317,160,2831.8,995.4,538
R,4203337,4204265,932,3015.4,971.3,358
R,4204289,4204793,508,2981.9,1143.9,381
R,4204849,4205545,700,1989.6,1109.8,452
R,4205561,4207449,1892,1943.5,1089.3,508
R,4207473,4207617,148,1700.1,1099.4,572
R,4207645,4207833,192,1295.9,1096.9,576
R,4207857,4207993,140,1100.4,1094.5,520
R,4208069,4208185,120,1096.7,975.1,363
R,4208409,4209821,1416,1051.1,1023.9,352
R,4209869,4210045,180,1917.5,1089.5,449
R,4210065,4210205,144,2045.4,1103.0,458
R,4210221,4211597,1380,1929.1,1078.1,466
R,4211613,4211969,360,1868.1,1072.0,540
R,4212001,4212361,364,1454.0,1033.8,561
R,4212393,4213425,1036,1013.9,1083.8,343
R,4213461,4213609,152,1536.5,1081.1,409
R,4213637,4215301,1668,1925.7,1064.1,451
R,4215321,4215957,640,2078.9,1067.3,549
R,4216061,4216097,40,3270.0,1596.7,769
R,4216129,4216161,36,3147.3,1052.5,590
R,4216177,4216337,164,3110.2,1142.8,528
R,4216361,4216477,120,2869.9,1187.3,533
R,4216497,4217217,724,2765.4,1233.7,292
R,4217237,4217797,564,2954.1,1212.2,315
R,4218105,4218377,276,3099.3,1254.3,419
R,4218433,4219925,1496,1905.1,1075.9,393
R,4219941,4220293,356,1816.6,1099.2,491
R,4220321,4220613,296,1545.9,1115.9,525
R,4220641,4221041,404,1085.2,1170.1,434
R,4221061,4222541,1484,975.0,1202.4,362
R,4222561,4223041,484,1202.7,1204.5,450
R,4223065,4223733,672,1386.1,1186.2,441
R,4223753,4224849,1100,1186.3,1218.1,441
R,4224889,4226861,1976,1935.7,1076.6,451
R,4226893,4227041,152,1477.9,1081.2,534
R,4227069,4227405,340,1174.3,1083.9,556
R,4227421,4228181,764,1044.8,981.2,326
R,4228197,4230329,2136,1112.3,1035.8,440
R,4230373,4231873,1504,1941.7,1077.4,468
R,4231889,4232333,448,2196.3,1035.8,534
R,4232361,4232449,92,2621.7,1029.0,550
R,4232473,4232613,144,2858.8,1025.2,540
R,4232637,4234197,1564,3042.1,990.4,330
R,4234405,4234569,168,1707.5,1128.3,468
R,4234589,4236741,2156,1895.6,1094.9,438
R,4236785,4236921,140,1138.5,1164.2,467
R,4236945,4237189,248,907.1,1209.1,340
R,4237209,4239769,2564,756.7,1221.9,385
R,4239785,4240105,324,1009.5,1187.2,436
R,4240129,4240301,176,1191.8,1179.2,451
R,4240581,4241313,736,1932.0,1090.3,379
R,4241357,4241525,172,1069.1,1234.8,340
R,4241545,4242065,524,1234.6,1219.4,373
R,4242101,4242257,160,1730.0,1080.5,393
R,4242281,4243709,1432,1960.0,1070.9,465
R,4243729,4244037,312,1768.9,1090.5,533
R,4244065,4244237,176,1414.5,1123.4,568
R,4244261,4244561,304,1176.5,1178.5,603
R,4244581,4245269,692,996.5,1245.5,425
R,4245489,4246005,520,958.5,1213.7,457
R,4246029,4246577,552,1236.6,1180.9,447
R,4246617,4247357,744,1967.3,1106.2,495
R,4247561,4249453,1896,1959.0,1091.0,545
R,4249473,4249709,240,1804.9,1104.6,586
R,4249745,4249889,148,1330.0,1144.5,614
R,4249917,4250493,580,1042.5,1186.3,633
R,4250513,4251993,1484,920.4,1185.7,409
R,4252217,4252469,256,857.0,1248.6,499
R,4252485,4252993,512,993.5,1241.0,459
R,4253041,4254485,1448,1973.1,1074.6,448
R,4254501,4254661,164,2090.0,1094.2,520
R,4254677,4255141,468,1994.5,1072.7,556
R,4255169,4255233,68,2269.4,1090.7,581
R,4255269,4255421,156,2732.5,1138.0,567
R,4255437,4256157,724,2827.8,1191.6,371
R,4256177,4257245,1072,2940.6,1218.4,393
R,4257261,4257549,292,3089.3,1217.3,462
R,4257605,4258925,1324,1941.2,1094.4,424
R,4258945,4259149,208,2115.0,1055.2,497
R,4259181,4259233,56,2573.6,1037.6,501
R,4259253,4259405,156,2812.9,1044.1,494
R,4259425,4261041,1620,3020.6,1008.2,395
R,4261309,4261361,56,3270.0,1287.4,319
R,4261633,4262113,484,2968.7,1193.8,388
R,4262177,4262333,160,1792.2,1099.9,349
R,4262353,4263737,1388,1948.5,1096.5,382
R,4263761,4264013,256,1791.1,1064.2,478
R,4264053,4264233,184,1237.9,1022.7,495
R,4264249,4264549,304,1094.2,1020.5,504
R,4264781,4264877,100,1005.6,966.7,305
R,4265041,4265221,184,994.0,1104.2,247
R,4265265,4266117,856,1052.3,1186.6,297
R,4266421,4266557,140,2116.1,1166.4,400
R,4266577,4266853,280,1947.3,1153.1,396
R,4267125,4267949,828,1970.0,1102.3,378
R,4267965,4268469,508,1927.0,1084.0,420
R,4268485,4269009,528,2031.3,1085.9,483
R,4269069,4269361,296,2874.6,1116.0,528
R,4269377,4271077,1704,2957.5,1141.0,341
R,4271341,4271613,276,3147.7,1179.3,372
R,4271633,4271805,176,3270.0,1182.4,373
R,4271873,4273585,1716,1919.2,1064.2,397
R,4273601,4273897,300,1782.3,1052.7,480
R,4273929,4274085,160,1426.9,1068.9,494
R,4274109,4274609,504,1109.2,1094.8,495
R,4274861,4274921,64,954.9,949.2,252
R,4275177,4276421,1248,1029.3,1116.4,305
R,4276477,4276597,124,2095.1,1089.7,428
R,4276617,4277021,408,1939.5,1072.3,401
R,4277049,4277105,60,1562.1,961.2,341
R,4277305,4277385,84,1984.7,939.5,298
R,4277925,4278025,104,2018.5,1254.8,349
R,4279649,4279781,136,1602.2,730.5,402
R,4279809,4279877,72,1482.1,350.1,406
R,4279905,4280237,336,1061.5,238.6,315
R,4280569,4280669,104,1970.7,1073.2,279
R,4280885,4281497,616,1960.1,1205.6,316
R,4281869,4282453,588,1868.4,1067.5,369
R,4284381,4284485,108,1747.3,1108.6,436
R,4284505,4284537,36,1884.1,1331.4,359
R,4284717,4284933,220,2007.9,1137.6,303
R,4284949,4287945,3000,1920.6,1075.5,389
R,4287961,4288673,716,1871.3,1054.2,388
R,4288893,4289177,288,1900.9,1081.0,427
R,4289193,4291757,2568,1933.2,1073.4,435
R,4291801,4291829,32,1256.8,1026.4,500
R,4291845,4291981,140,1144.9,1030.6,427
R,4292245,4292961,720,986.7,906.6,247
R,4292985,4294021,1040,1048.9,1071.3,297
R,4294069,4296989,2924,1934.9,1087.1,439
R,4297033,4297181,152,1278.4,1139.4,491
R,4297205,4298057,856,946.3,1205.0,310
R,4298281,4299513,1236,777.6,1215.4,353
R,4299533,4299957,428,926.4,1221.6,413
R,4299977,4300329,356,1089.2,1210.3,408
R,4300377,4300541,168,2057.2,1078.9,438
R,4300561,4301909,1352,1932.2,1070.9,413
R,4301929,4302297,372,2069.0,1072.0,473
R,4302341,4302461,124,2738.4,1157.2,485
R,4302485,4303197,716,2977.2,1170.5,410
R,4303449,4304265,820,2947.6,1275.6,283
R,4304289,4304737,452,3124.3,1282.8,357
R,4304809,4305969,1164,1932.3,1080.3,431
R,4305989,4306281,296,1788.4,1057.3,504
R,4306301,4306461,164,1582.5,1076.7,530
R,4306489,4306981,496,1376.7,1136.4,557
R,4307005,4307233,232,1200.9,1187.7,523
R,4307409,4308365,960,956.9,1214.2,327
R,4308381,4308669,292,1141.4,1212.4,413
R,4308689,4309121,436,1027.5,1215.1,399
R,4309137,4310057,924,1195.3,1200.3,437
R,4310081,4310313,236,1042.6,1199.7,457
R,4310333,4310537,208,882.8,1200.1,457
R,4310553,4311441,892,731.6,1218.5,431
R,4311457,4312077,624,586.4,1210.0,471
R,4312097,4313037,944,742.6,1195.1,487
R,4313061,4314081,1024,951.7,1215.6,471
R,4314101,4314377,280,1107.1,1201.0,503
R,4314393,4315293,904,1263.0,1193.8,495
R,4315317,4316117,804,1475.7,1205.8,535
R,4316141,4316225,88,1765.3,1139.1,529
R,4316249,4316493,248,2044.5,1098.5,511
R,4316709,4318025,1320,1927.8,1090.2,479
R,4318045,4318349,308,1764.0,1044.0,528
R,4318389,4318521,136,1164.7,1004.4,543
R,4318545,4318849,308,922.0,1017.8,563
R,4318865,4320837,1976,1050.7,976.3,383
R,4320893,4321053,164,2043.0,1061.9,467
R,4321069,4322505,1440,1986.5,1082.8,510
R,4322541,4322621,84,2511.5,1124.9,556
R,4322649,4322841,196,2806.7,1148.9,547
R,4322865,4323169,308,3038.9,1148.7,563
R,4323189,4323493,308,2933.5,1205.7,449
R,4323509,4325805,2300,2819.0,1230.3,404
R,4325825,4327497,1676,2982.3,1226.5,512
R,4327513,4328545,1036,2765.4,1243.2,520
R,4328561,4329633,1076,2991.2,1234.7,510
R,4329721,4329749,32,1681.4,1207.3,481
R,4329769,4329929,164,1837.6,1051.1,575
R,4329949,4330197,252,2011.4,1084.0,532
R,4330441,4330929,492,1913.5,1094.5,507
R,4330949,4332173,1228,1952.0,1095.8,537
R,4332197,4332481,288,1732.6,1085.5,576
R,4332509,4332721,216,1394.4,1107.9,608
R,4332745,4333061,320,1150.0,1139.0,617
R,4333349,4334561,1216,1032.4,1181.4,336
R,4334617,4336329,1716,1959.2,1066.8,449
R,4336357,4336465,112,2496.2,987.5,529
R,4336489,4336685,200,2846.4,962.8,526
R,4336705,4337101,400,3017.5,927.5,504
R,4337297,4337937,644,2968.7,979.7,291
R,4337957,4339129,1176,3009.2,1128.3,406
R,4339197,4340533,1340,1942.4,1083.9,447
R,4340549,4341629,1084,1985.5,1075.9,540
R,4341649,4341997,352,2140.5,1052.6,548
R,4342045,4344613,2572,3022.4,985.0,361
R,4345025,4345341,320,3076.6,1104.1,530
R,4345409,4345553,148,1844.9,1112.1,466
R,4345569,4347393,1828,1968.2,1088.4,468
R,4347413,4347809,400,1857.0,1047.3,568
R,4347825,4348029,208,1920.4,1076.0,446
R,4348077,4348125,52,1188.9,991.2,325
R,4348149,4348433,288,968.1,918.5,302
R,4348717,4350141,1428,1059.7,1054.7,354
R,4350157,4350333,180,1229.9,1096.7,469
R,4350349,4350557,212,1126.7,1090.9,480
R,4350749,4350893,148,2100.3,1091.9,484
R,4350909,4352133,1228,1943.5,1081.2,468
R,4352157,4352313,160,2137.1,1068.8,515
R,4352341,4352425,88,2580.0,1026.9,515
R,4352449,4352697,252,2913.8,980.7,515
R,4352717,4354169,1456,3043.0,959.9,395
R,4354233,4355965,1736,1893.4,1119.7,451
R,4355985,4356389,408,1611.8,1049.4,532
R,4356413,4356573,164,1384.6,1035.3,555
R,4356601,4356853,256,1086.0,1097.2,446
R,4357085,4358705,1624,1051.9,1025.0,361
R,4358749,4359017,272,1675.3,1089.4,472
R,4359045,4359885,844,1904.9,1086.5,430
R,4359901,4360001,104,1990.9,1055.5,440
R,4360021,4360717,700,1903.5,1067.9,477
R,4360741,4360933,196,1739.6,1056.9,499
R,4360953,4361133,184,1558.7,1064.6,520
R,4361161,4361425,268,1289.9,1110.5,529
R,4361445,4361677,236,1105.8,1136.2,535
R,4361701,4363041,1344,948.1,1203.9,337
R,4363061,4363965,908,789.8,1215.5,442
R,4363985,4364889,908,969.7,1204.0,443
R,4364909,4366709,1804,1182.8,1214.2,473
R,4366725,4367233,512,1254.2,1218.1,539
R,4367253,4367605,356,1432.5,1205.1,536
R,4367645,4367677,36,2083.3,1151.5,524
R,4367721,4367761,44,1995.7,1420.5,395
R,4367781,4369433,1656,1931.8,1083.7,511
R,4369461,4369729,272,1619.2,1118.1,586
R,4369757,4369969,216,1328.8,1178.5,620
R,4369993,4370125,136,1115.4,1241.9,628
R,4370173,4370197,28,480.4,2348.2,248
R,4370385,4370521,140,967.1,1385.8,381
R,4370833,4371469,640,946.2,1297.4,382
R,4371497,4371933,440,1279.3,1285.1,418
R,4371977,4373613,1640,1965.5,1141.1,458
R,4373637,4373957,324,1775.3,1126.9,535
R,4373973,4374385,416,1614.7,1157.0,548
R,4374413,4374585,176,1265.0,1225.3,526
R,4374609,4375925,1320,950.5,1245.6,356
R,4375945,4376553,612,1216.1,1214.4,456
R,4376573,4376817,248,1438.1,1187.8,459
R,4376853,4376901,52,1995.4,1103.3,479
R,4376925,4378309,1388,1926.1,1096.4,470
R,4378329,4378565,240,1758.5,1072.4,500
R,4378589,4378725,140,1472.0,1104.7,516
R,4378749,4379189,444,1257.0,1180.4,537
R,4379209,4379417,212,1108.1,1242.9,476
R,4379437,4380497,1064,927.2,1230.9,309
R,4380517,4380693,180,1106.7,1221.5,389
R,4380709,4381081,376,1222.8,1218.0,388
R,4381121,4381665,548,1957.0,1099.2,421
R,4381681,4382473,796,1943.2,1096.6,462
R,4382493,4382801,312,2521.4,1068.5,470
R,4382825,4383365,544,3051.8,1120.1,491
R,4383385,4384857,1476,2968.6,1180.5,338
R,4384873,4386177,1308,3168.0,1200.7,412
R,4386245,4387877,1636,1940.9,1103.0,461
R,4387897,4388093,200,1761.2,1092.2,536
R,4388121,4388365,248,1295.8,1142.1,552
R,4388401,4388525,128,1109.4,1285.2,520
R,4388857,4389021,168,948.0,1264.9,258
R,4389297,4389661,368,988.6,1166.4,283
R,4389681,4390221,544,1155.9,1169.4,294
R,4390241,4390493,256,1389.7,1159.2,345
R,4390533,4392365,1836,1926.5,1080.8,410
R,4392425,4392605,184,2807.0,1030.4,471
R,4392629,4393069,444,3022.9,980.2,442
R,4393093,4394297,1208,3036.4,783.0,317
R,4394317,4395109,796,2952.7,937.3,459
R,4395169,4395345,180,1833.9,1098.3,491
R,4395361,4395709,352,1946.2,1105.5,419
R,4395733,4395829,100,1767.2,973.8,333
R,4396081,4396121,44,1961.8,910.4,267
R,4396389,4396521,136,1375.1,362.6,260
R,4396537,4396673,140,1292.4,314.7,292
