eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,2050472,2050780,310,1873.1,1025.3,2668
L,2050800,2050930,132,2086.4,1163.8,2530
L,2051076,2051258,184,1908.4,1132.7,1942
L,2051286,2051616,332,1521.6,1177.8,1817
L,2051640,2051848,210,1780.7,1127.9,1792
L,2051924,2052032,110,1619.7,2247.9,1906
L,2052078,2052198,122,1420.9,2938.7,2031
L,2052236,2052258,24,1393.5,3049.3,1887
L,2052304,2052446,144,1288.4,3108.8,1435
L,2053944,2054094,152,1872.8,910.9,2833
L,2054120,2054440,322,1599.1,1130.9,2478
L,2054466,2054686,222,1849.8,876.3,1986
L,2054702,2055440,740,1877.6,980.9,2157
L,2055476,2055660,186,2433.2,923.7,2056
L,2055698,2055970,274,3060.0,901.3,1936
L,2056028,2056346,320,2048.8,1108.7,1973
L,2056364,2059308,2946,1913.4,1056.1,2356
L,2059460,2059670,212,1961.8,1043.5,2192
L,2059720,2060316,598,2900.6,1242.3,2059
L,2060518,2060568,52,2947.1,1213.5,1833
L,2060824,2060844,22,2981.2,1109.3,1877
L,2060994,2061158,166,2915.2,1176.5,1932
L,2061174,2061602,430,2848.6,1254.6,1931
L,2061616,2061962,348,2893.7,1139.5,1952
L,2062008,2062662,656,1951.9,1046.9,2002
L,2062774,2062886,114,2202.0,2970.8,2208
L,2063176,2063458,284,2183.4,3243.7,1699
L,2063488,2063508,22,2172.6,3245.5,1364
L,2063650,2068814,5166,1923.5,1090.2,2396
L,2068944,2080328,11386,1917.6,1058.8,2365
L,2080494,2089212,8720,1906.3,1072.5,2554
L,2089358,2093550,4194,1901.9,1063.3,2558
L,2093576,2093662,88,2263.4,1078.8,2283
L,2093694,2094204,512,2784.2,1252.0,2189
L,2094390,2106626,12238,1896.6,1055.6,2435
L,2106790,2116260,9472,1907.1,1070.9,2548
L,2116430,2122672,6244,1918.4,1075.7,2411
L,2122690,2122752,64,2134.4,1129.0,2023
L,2123178,2123204,28,1808.8,1078.3,1840
L,2123528,2123570,44,1680.9,1196.9,2023
L,2123724,2123962,240,1524.9,1153.3,2032
L,2123988,2124204,218,1884.8,1161.1,1901
L,2124236,2124438,204,2383.9,1148.3,1786
