eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg
L,1313282,1317858,4580,1868.6,1047.3,893
L,1317930,1318214,288,955.2,433.1,816
L,1318278,1318834,560,-602.3,46.2,713
L,1318902,1320766,1868,1499.6,399.3,822
L,1320786,1321142,360,1251.0,322.2,842
L,1321698,1322338,644,1957.5,699.2,841
L,1322470,1327722,5256,1748.9,719.3,875
L,1327862,1328330,472,1464.9,712.4,898
L,1328374,1328718,348,1396.5,1257.8,955
L,1328762,1329178,420,1609.5,1799.1,998
L,1329198,1329510,316,1772.4,1854.8,981
L,1329538,1329794,260,2112.7,1697.6,973
L,1329830,1330082,256,2429.9,1434.8,955
L,1330110,1330406,300,2582.0,1114.0,903
L,1330426,1330726,304,2532.9,956.5,893
L,1330818,1331158,344,2430.7,774.3,866
L,1331210,1331510,304,1390.5,1008.2,655
L,1331538,1331882,348,1738.2,970.9,403
L,1331906,1332018,116,1980.0,1019.8,328
L,1332166,1334354,2192,1958.6,1048.4,528
L,1334426,1334682,260,1955.9,1040.2,705
L,1334834,1337686,2856,1929.3,1019.3,777
L,1337834,1339462,1632,1918.2,981.0,824
L,1339498,1339730,236,1426.2,1054.2,695
L,1339766,1339986,224,1952.4,1052.7,446
L,1340014,1340302,292,2251.3,1028.5,365
L,1340330,1340598,272,2538.0,1033.0,333
L,1340694,1341038,348,2840.6,1026.7,383
L,1341090,1341482,396,1703.8,1038.8,445
L,1341506,1342198,696,1936.2,1040.9,496
L,1342238,1342886,652,1952.9,1010.4,649
L,1342910,1343450,544,1679.4,1017.3,727
L,1343486,1343810,328,1106.8,1094.8,599
L,1343842,1344038,200,1478.8,1086.2,371
L,1344066,1344322,260,1793.3,1062.6,314
L,1344354,1344602,252,1358.6,1079.5,283
L,1344722,1345202,484,1018.4,1089.1,306
L,1345230,1345522,296,1355.7,1052.3,388
L,1345554,1345822,272,1743.0,1018.2,408
L,1345850,1346078,232,2058.8,1017.1,409
L,1346106,1346362,260,2345.8,1013.0,432
L,1346390,1346742,356,2694.0,1014.2,463
L,1346770,1347086,320,3019.9,1029.0,467
L,1347106,1347358,256,3216.4,1025.0,485
L,1347450,1347806,360,1146.7,1034.3,519
L,1347838,1348314,480,1641.9,1053.3,461
L,1348338,1348654,320,1884.6,1036.6,452
L,1348686,1348878,196,2261.5,1037.3,512
L,1349002,1349446,448,2524.2,1009.9,512
L,1349470,1349954,488,2769.4,999.8,489
L,1349982,1350086,108,2381.5,988.5,530
L,1350118,1350622,508,1869.3,1011.8,562
L,1350654,1350998,348,2210.5,1065.5,608
L,1351030,1351650,624,1803.5,1069.8,644
L,1351690,1351958,272,1177.3,1119.7,509
L,1351994,1352238,248,1712.7,1056.1,303
L,1352270,1352518,252,2090.1,1035.5,275
L,1352638,1352978,344,2455.9,992.9,253
L,1353006,1353298,296,2853.7,986.4,281
L,1353326,1353642,320,3172.5,985.5,351
L,1353670,1353954,288,3270.0,1010.4,405
L,1353974,1354138,168,3270.0,1022.5,439
L,1354158,1354394,240,3270.0,1027.4,418
L,1354558,1354758,204,913.0,1169.9,365
L,1354778,1355014,240,768.7,1146.4,330
L,1355050,1355370,324,1268.0,1059.0,303
L,1355410,1355802,396,1871.3,1020.0,322
L,1355838,1356342,508,2399.4,1013.6,421
L,1356406,1356470,68,1349.7,1093.8,478
L,1356502,1356838,340,921.1,1140.0,463
L,1356866,1357134,272,1239.5,1099.8,436
L,1357162,1357398,240,1576.1,1042.4,457
L,1357426,1357698,276,1950.8,1038.0,489
L,1357726,1358130,408,2232.5,1045.6,459
L,1358150,1358786,640,2450.3,1042.9,432
L,1358826,1359558,736,1899.4,1183.2,456
L,1359606,1360118,516,2610.3,1069.0,479
L,1360170,1360482,316,1755.7,1148.9,509
L,1360514,1361018,508,1336.6,1161.7,496
L,1361174,1361926,756,1918.1,1105.9,485
L,1361950,1362450,504,1684.0,1082.8,540
L,1362474,1363070,600,1911.9,1108.7,623
L,1363102,1363574,476,1477.3,1065.1,433
L,1363610,1363902,296,1985.4,1030.9,368
L,1363922,1364102,184,2163.5,1011.1,422
L,1364158,1364526,372,1117.5,1080.4,494
L,1364558,1364930,376,717.2,1143.1,457
L,1364978,1365278,304,1531.6,1055.7,517
L,1365326,1365542,220,647.0,1122.6,450
L,1365570,1365886,320,398.3,1091.9,431
L,1366002,1366382,384,939.0,1202.4,536
L,1366410,1366658,252,585.1,1186.4,458
L,1366690,1366938,252,969.4,1122.9,486
L,1366978,1367234,260,1591.7,1066.4,471
L,1367270,1367498,232,2052.4,1032.3,483
L,1367618,1368062,448,2327.3,1069.4,514
L,1368098,1369414,1320,1854.1,1095.5,571
L,1370474,1370506,36,1042.0,1149.9,618
L,1370534,1370842,312,1405.5,1090.9,639
L,1370874,1371318,448,1791.3,1067.3,664
L,1371466,1371862,400,2392.8,1063.6,712
L,1371894,1372742,852,1936.7,1122.4,664
L,1372766,1373254,492,2165.0,1065.6,707
L,1373282,1373610,332,2536.2,1035.0,663
L,1373802,1374078,280,2547.8,1034.5,684
L,1374106,1374482,380,2151.7,1049.2,646
L,1374510,1375038,532,1848.5,1052.8,631
L,1375070,1375274,208,2207.0,1009.9,683
L,1375426,1375806,384,2278.0,1047.6,700
L,1375842,1376398,560,1759.0,1105.7,631
L,1376434,1376614,184,2281.9,1054.8,647
L,1376754,1377098,348,2197.8,1098.4,621
L,1377130,1377410,284,1805.0,1209.6,545
