eye,tStart,tEnd,duration
L,2413901,2414073,176
L,2416649,2416721,76
L,2427809,2427881,76
L,2431917,2432013,100
L,2439089,2439125,40
L,2445561,2445633,76
L,2446449,2446533,88
L,2447317,2447425,112
L,2451525,2451601,80
L,2463825,2463889,68
L,2474245,2474281,40
L,2479425,2479521,100
L,2481897,2481965,72
L,2485001,2485025,28
L,2485797,2485853,60
L,2488073,2488085,16
L,2489745,2489801,60
L,2491501,2491613,116
L,2494897,2495001,108
L,2495501,2495617,120
L,2496197,2496285,92
L,2498781,2498905,128
L,2504385,2504465,84
L,2509709,2509789,84
L,2517229,2517261,36
L,2533421,2533477,60
L,2540897,2540969,76
L,2549661,2549725,68
L,2560389,2560473,88
L,2582273,2582373,104
L,2586349,2586433,88
L,2589733,2589865,136
L,2604533,2604681,152
L,2608409,2608505,100
L,2614345,2614361,20
L,2614593,2617861,3272
L,2618953,2619009,60
L,2624121,2624201,84
L,2625449,2625461,16
L,2625557,2626033,480
L,2628705,2628773,72
L,2647109,2647217,112
L,2651801,2651921,124
L,2655037,2655137,104
L,2658461,2658541,84
L,2662241,2662301,64
L,2667145,2667261,120
L,2676081,2676205,128
L,2681753,2681801,52
L,2682245,2682301,60
L,2683037,2683125,92
L,2683349,2683441,96
L,2684397,2684509,116
L,2689585,2689685,104
L,2694489,2694569,84
L,2714837,2714877,44
L,2715089,2715245,160
L,2715829,2715973,148
L,2720629,2720789,164
L,2725257,2725413,160
L,2738281,2738297,20
L,2740337,2740537,204
L,2741149,2745057,3912
L,2750397,2750489,96
L,2751537,2751593,60
L,2757633,2757661,32
L,2760029,2760105,80
L,2762017,2762045,32
L,2764381,2764537,160
L,2772313,2772537,228
L,2776625,2776741,120
L,2785301,2785441,144
L,2793969,2794157,192
L,2798925,2799041,120
L,2806581,2806621,44
L,2810689,2810777,92
L,2813573,2813705,136
L,2817209,2817297,92
L,2827581,2827677,100
L,2831077,2831217,144
L,2832825,2832877,56
L,2835097,2835233,140
L,2842081,2842229,152
L,2850665,2850753,92
L,2852753,2852809,60
L,2854713,2854853,144
L,2855629,2855753,128
L,2856321,2856509,192
L,2866477,2866573,100
L,2870505,2870609,108
L,2872625,2872757,136
L,2875537,2875613,80
L,2883957,2884081,128
L,2892713,2892861,152
L,2902537,2914753,12220
L,2914933,2915049,120
L,2917137,2917229,96
L,2925377,2925577,204
L,2937433,2937533,104
L,2946033,2946093,64
L,2946573,2946733,164
L,2951569,2951717,152
L,2959917,2960053,140
L,2961965,2961985,24
L,2964937,2965141,208
L,2986005,2986121,120
L,2996701,2996793,96
L,3005469,3005545,80
L,3007661,3007829,172
L,3011077,3011253,180
L,3012421,3012581,164
L,3012705,3012865,164
L,3018985,3019077,96
L,3031517,3031569,56
L,3035405,3035513,112
L,3041737,3041845,112
L,3043673,3043773,104
L,3051165,3051309,148
L,3059049,3059201,156
L,3059929,3060081,156
L,3061321,3061457,140
L,3062049,3062161,116
L,3068541,3068725,188
L,3075645,3075913,272
L,3084541,3084717,180
L,3093401,3093557,160
L,3101717,3101745,32
L,3105469,3105633,168
L,3109305,3113173,3872
L,3113897,3115165,1272
L,3116901,3117301,404
L,3121569,3121641,76
L,3133529,3133609,84
L,3136509,3136509,4
L,3142217,3142261,48
L,3146649,3146753,108
L,3148601,3148633,36
L,3150153,3150153,4
L,3156933,3157113,184
L,3161257,3161385,132
L,3170457,3170513,60
L,3174445,3174585,144
L,3189701,3189889,192
L,3204181,3204409,232
L,3226173,3226337,168
L,3233993,3234125,136
L,3234325,3234417,96
L,3241585,3241745,164
L,3244585,3244705,124
L,3245265,3245417,156
L,3247001,3247169,172
L,3255945,3256025,84
L,3260173,3260197,28
L,3262173,3262313,144
L,3264369,3264389,24
L,3265677,3265705,32
L,3267281,3267293,16
L,3269101,3269149,52
L,3269789,3269821,36
L,3273613,3282037,8428
L,3285081,3285157,80
L,3287433,3287449,20
L,3287557,3288313,760
L,3289177,3289273,100
L,3289805,3289837,36
L,3290533,3290585,56
L,3291117,3291149,36
L,3291781,3291833,56
L,3291957,3292269,316
L,3297993,3298049,60
L,3298597,3298909,316
L,3305501,3305601,104
L,3307417,3307445,32
L,3307729,3307813,88
L,3311665,3311745,84
L,3313337,3313385,52
L,3315069,3315129,64
L,3318717,3318717,4
L,3320793,3320921,132
L,3321213,3322393,1184
L,3327553,3327561,12
L,3329265,3329321,60
L,3331709,3331801,96
L,3332725,3332785,64
L,3335217,3335257,44
L,3338049,3338117,72
L,3339129,3339193,68
L,3339405,3339493,92
L,3340669,3340705,40
L,3344797,3344929,136
L,3347789,3347909,124
L,3350409,3350565,160
L,3352781,3352797,20
L,3352933,3354281,1352
L,3358897,3358961,68
L,3360241,3361673,1436
L,3362337,3362437,104
L,3363221,3363341,124
L,3363881,3364121,244
L,3368413,3368501,92
L,3374437,3374501,68
L,3375705,3375805,104
L,3379853,3379905,56
L,3382937,3389673,6740
L,3397181,3397293,116
L,3402201,3402309,112
L,3403225,3403257,36
L,3405297,3405469,176
L,3405953,3405953,4
