trialID,fixStart,fixEnd,fixFailed,fixSucceed,stimStart,stimEnd,respStart,respEnd
1,3313312,3314311,,4197578.0,3314328,3314578,3315078,3317795
2,3317798,3318795,,4384963.0,3318811,3319078,3319578,3323946
3,3323948,3324946,,4394097.0,3324962,3325228,3325728,3327795
4,3327798,3328296,,4608284.0,3328312,3328562,3329062,3335679
5,3335681,3336180,,4659522.0,3336196,3336463,3336963,3341530
6,3341531,3342530,,4757965.0,3342547,3342814,3343314,3346214
7,3346216,3347214,,4796968.0,3347230,3347497,3347998,3350964
8,3350966,3351464,,4870492.0,3351481,3351748,3352248,3353914
9,3353916,3354915,,4896794.0,3354931,3355182,3355681,3358831
10,3358833,3359332,,4901362.0,3359348,3359615,3360115,3361648
11,3361651,3362149,,5054010.0,3362166,3362432,3362933,3365082
12,3365083,3365583,,5064878.0,3365599,3365866,3366366,3369333
13,3369334,3370333,,5073112.0,3370350,3370616,3371117,3372716
14,3372718,3373717,,,3373733,3373983,3374483,3376950
15,3376952,3377450,,,3377467,3377734,3378233,3381050
16,3381052,3381550,,,3381568,3381834,3382334,3384934
17,3384936,3385434,,,3385451,3385701,3386201,3388068
18,3388070,3388568,,,3388584,3388851,3389351,3391484
19,3391486,3391985,,,3392001,3392268,3392768,3395668
20,3400221,3401219,,,3401236,3401486,3401986,3404169
21,3404171,3404670,,,3404686,3404936,3405436,3407220
22,3407222,3407719,,,3407737,3407987,3408486,3411270
23,3411272,3412270,,,3412287,3412553,3413054,3414637
24,3414638,3415637,,,3415654,3415920,3416420,3418554
25,3418556,3419554,,,3419571,3419837,3420337,3422738
26,3422740,3423738,,,3423754,3424004,3424505,3426154
27,3426156,3427155,,,3427171,3427421,3427922,3429788
28,3429790,3430788,,,3430805,3431055,3431555,3433338
29,3433340,3434339,,,3434356,3434622,3435122,3436839
30,3436841,3437839,,,3437856,3438122,3438622,3440756
31,3440758,3441256,,,3441273,3441540,3442040,3443840
32,3443842,3444840,,,3444856,3445123,3445623,3447907
33,3447908,3448907,,,3448924,3449190,3449690,3451607
34,3451609,3452107,,,3452124,3452391,3452891,3455457
35,3455459,3455958,,,3455974,3456224,3456724,3458324
36,3458326,3458825,,,3458841,3459091,3459591,3462008
37,3462010,3463008,,,3463025,3463292,3463792,3466075
38,3466077,3466575,,,3466592,3466859,3467359,3469742
39,3469745,3470243,,,3470259,3470509,3471010,3472926
40,3483806,3484810,,,3484827,3485077,3485577,3487911
41,3487912,3488411,,,3488427,3488677,3489177,3490577
42,3490579,3491078,,,3491094,3491361,3491861,3496261
43,3496264,3497261,,,3497278,3497528,3498028,3499778
44,3499780,3500779,,,3500795,3501062,3501562,3504045
45,3504047,3505046,,,3505063,3505329,3505829,3507562
46,3507564,3508562,,,3508579,3508846,3509346,3510963
47,3510965,3511963,,,3511979,3512246,3512746,3514396
48,3514398,3515396,,,3515414,3515680,3516180,3517863
49,3517865,3518363,,,3518380,3518647,3519147,3520630
50,3520632,3521630,,,3521647,3521897,3522398,3523897
51,3523899,3524897,,,3524914,3525164,3525664,3527164
52,3527166,3527664,,,3527681,3527948,3528448,3529848
53,3529849,3530848,,,3530865,3531131,3531632,3534315
54,3534317,3535315,,,3535332,3535582,3536082,3538415
55,3538417,3539415,,,3539432,3539682,3540182,3541849
56,3541851,3542849,,,3542866,3543133,3543632,3545232
57,3545235,3546233,,,3546250,3546516,3547016,3548699
58,3548701,3549700,,,3549717,3549983,3550484,3552100
59,3552102,3553100,,,3553117,3553384,3553883,3555500
60,3560176,3561184,,,3561201,3561467,3561967,3563518
61,3563520,3564518,,,3564534,3564801,3565302,3567085
62,3567087,3568085,,,3568102,3568351,3568852,3570268
63,3570270,3571269,,,3571285,3571536,3572035,3573668
64,3573670,3574669,,,3574685,3574936,3575435,3577069
65,3577071,3578069,,,3578086,3578352,3578852,3581153
66,3581155,3582153,,,3582170,3582419,3582920,3585103
67,3585105,3586104,,,3586120,3586370,3586870,3589620
68,3589622,3590620,,,3590637,3590887,3591387,3593620
69,3593622,3594621,,,3594637,3594887,3595388,3597871
70,3597873,3598871,,,3598888,3599155,3599655,3601638
71,3601640,3602638,,,3602655,3602921,3603422,3604905
72,3604907,3605905,,,3605922,3606189,3606688,3608338
73,3608340,3609339,,,3609356,3609622,3610122,3611739
74,3611741,3612239,,,3612256,3612522,3613022,3616573
75,3616575,3617573,,,3617590,3617857,3618357,3620173
76,3620175,3620673,,,3620690,3620940,3621440,3623173
77,3623176,3624174,,,3624190,3624440,3624940,3626457
78,3626459,3627457,,,3627474,3627741,3628241,3629524
79,3629526,3630524,,,3630541,3630791,3631291,3634758
80,3639922,3640925,,,3640942,3641209,3641709,3643158
81,3643161,3644159,,,3644176,3644442,3644942,3646676
82,3646677,3647676,,,3647692,3647942,3648442,3650243
83,3650245,3651243,,,3651260,3651526,3652027,3653476
84,3653478,3654477,,,3654493,3654744,3655243,3657160
85,3657162,3658160,,,3658177,3658443,3658943,3660794
86,3660796,3661794,,,3661810,3662077,3662577,3664827
87,3664830,3665327,,,3665344,3665594,3666095,3667694
88,3667696,3668695,,,3668711,3668961,3669461,3671044
89,3671046,3672045,,,3672061,3672312,3672812,3674495
90,3674497,3674996,,,3675012,3675262,3675762,3677228
91,3677231,3678229,,,3678246,3678496,3678996,3680579
92,3680581,3681579,,,3681596,3681846,3682346,3683996
93,3683998,3684496,,,3684513,3684780,3685279,3686846
94,3686848,3687346,,,3687363,3687613,3688113,3689596
95,3689598,3690597,,,3690613,3690863,3691363,3692963
96,3692965,3693964,,,3693980,3694247,3694747,3696247
97,3696249,3697248,,,3697264,3697531,3698031,3700447
98,3700449,3701448,,,3701464,3701714,3702214,3703848
99,3703849,3704848,,,3704865,3705114,3705614,3707481
100,3712070,3712565,,,3712582,3712832,3713332,3716816
101,3716818,3717816,,,3717832,3718099,3718599,3720783
102,3720785,3722283,,,3722300,3722550,3723050,3725533
103,3725535,3726533,,,3726550,3726800,3727300,3728817
104,3728819,3729817,,,3729834,3730100,3730601,3732434
105,3732436,3732934,,,3732951,3733217,3733718,3735767
106,3735769,3736768,,,3736784,3737035,3737534,3739768
107,3739769,3740268,,,3740285,3740551,3741051,3742935
108,3742936,3743935,,,3743951,3744218,3744718,3747418
109,3747420,3748419,,,3748435,3748702,3749202,3751069
110,3751071,3751569,,,3751586,3751836,3752336,3753953
111,3753955,3754453,,,3754470,3754719,3755220,3757103
112,3757105,3758103,,,3758120,3758386,3758886,3760486
113,3760488,3761487,,,3761503,3761753,3762254,3763837
114,3763839,3764837,,,3764853,3765120,3765620,3767254
115,3767256,3767754,,,3767771,3768037,3768537,3772171
116,3772173,3772672,,,3772688,3772937,3773438,3775088
117,3775090,3775589,,,3775605,3775855,3776355,3778021
118,3778024,3778522,,,3778538,3778788,3779288,3781189
119,3781190,3782189,,,3782205,3782472,3782972,3784922
120,3795433,3796440,,,3796457,3796723,3797224,3799923
121,3799926,3800924,,,3800941,3801190,3801690,3803640
122,3803642,3804141,,,3804158,3804407,3804907,3807257
123,3807259,3808258,,,3808274,3808541,3809041,3812641
124,3812643,3813641,,,3813658,3813908,3814408,3815992
125,3815994,3816492,,,3816509,3816759,3817259,3818759
126,3818761,3819759,,,3819776,3820026,3820525,3822659
127,3822661,3823159,,,3823176,3823426,3823926,3825293
128,3825295,3826293,,,3826310,3826559,3827060,3828476
129,3828478,3829477,,,3829493,3829760,3830260,3836060
130,3836062,3836560,,,3836577,3836844,3837344,3839427
131,3839429,3840428,,,3840444,3840711,3841211,3842627
132,3842629,3843628,,,3843645,3843895,3844395,3845945
133,3845947,3846945,,,3846961,3847212,3847712,3849262
134,3849263,3850262,,,3850278,3850545,3851045,3852578
135,3852580,3853579,,,3853596,3853862,3854362,3856162
136,3856164,3857162,,,3857179,3857429,3857929,3859929
137,3859931,3860930,,,3860946,3861213,3861713,3863547
138,3863550,3864546,,,3864563,3864830,3865330,3867696
139,3867698,3868197,,,3868214,3868480,3868980,3870513
140,3876859,3877848,,,3877865,3878114,3878615,3881248
141,3881250,3882248,,,3882265,3882531,3883032,3884548
142,3884550,3885548,,,3885565,3885832,3886332,3887915
143,3887917,3889415,,,3889432,3889682,3890182,3891649
144,3891651,3892649,,,3892665,3892916,3893416,3894999
145,3895001,3896000,,,3896016,3896266,3896766,3898733
146,3898735,3899733,,,3899750,3900000,3900500,3902200
147,3902202,3903200,,,3903217,3903483,3903984,3906901
148,3906903,3908401,,,3908417,3908667,3909168,3910834
149,3910836,3911834,,,3911851,3912118,3912618,3914151
150,3914153,3915151,,,3915168,3915434,3915935,3918202
151,3918203,3919202,,,3919218,3919469,3919969,3922102
152,3922104,3923102,,,3923119,3923369,3923869,3925435
153,3925437,3926436,,,3926452,3926719,3927219,3928769
154,3928771,3929769,,,3929786,3930053,3930553,3932186
155,3932189,3932687,,,3932703,3932953,3933453,3935053
156,3935055,3935554,,,3935570,3935836,3936336,3938053
157,3938055,3939053,,,3939070,3939320,3939820,3941437
158,3941440,3941938,,,3941954,3942221,3942720,3944454
159,3944456,3945454,,,3945471,3945721,3946221,3948605
160,3953822,3954822,,,3954838,3955105,3955606,3957105
161,3957107,3958105,,,3958122,3958372,3958872,3960889
162,3960891,3961889,,,3961906,3962156,3962656,3964322
163,3964324,3965322,,,3965339,3965590,3966090,3967673
164,3967675,3968674,,,3968690,3968956,3969456,3970973
165,3970975,3971973,,,3971990,3972240,3972740,3974190
166,3974192,3975190,,,3975207,3975457,3975957,3977624
167,3977625,3978624,,,3978641,3978891,3979391,3981741
168,3981743,3982741,,,3982758,3983024,3983524,3985725
169,3985727,3986224,,,3986241,3986491,3986991,3988508
170,3988510,3989509,,,3989525,3989775,3990275,3993175
171,3993177,3994175,,,3994192,3994442,3994942,3996876
172,3996877,3997876,,,3997893,3998159,3998659,4000259
173,4000262,4001259,,,4001276,4001526,4002026,4003543
174,4003545,4004543,,,4004560,4004827,4005327,4007143
175,4007145,4008143,,,4008160,4008410,4008910,4011277
176,4011279,4012277,,,4012294,4012561,4013060,4014777
177,4014779,4015777,,,4015794,4016044,4016544,4018128
178,4018130,4019128,,,4019145,4019411,4019911,4021628
179,4021630,4022628,,,4022645,4022895,4023395,4024895
180,4029779,4030279,,,4030296,4030546,4031046,4033829
181,4033831,4034829,,,4034846,4035113,4035613,4037079
182,4037081,4038080,,,4038096,4038346,4038847,4040263
183,4040265,4041263,,,4041280,4041530,4042030,4043480
184,4043482,4044480,,,4044497,4044747,4045247,4046714
185,4046716,4047714,,,4047731,4047981,4048481,4052148
186,4052149,4053148,,,4053164,4053432,4053931,4055365
187,4055366,4056365,,,4056382,4056632,4057131,4058632
188,4058634,4059632,,,4059648,4059915,4060415,4062015
189,4062017,4063015,,,4063032,4063282,4063782,4065432
190,4065434,4066433,,,4066449,4066699,4067199,4068633
191,4068635,4070133,,,4070149,4070416,4070916,4072866
192,4072868,4073866,,,4073883,4074133,4074633,4076116
193,4076118,4077117,,,4077133,4077384,4077884,4079317
194,4079319,4080317,,,4080334,4080584,4081084,4082834
195,4082836,4083834,,,4083851,4084100,4084601,4086634
196,4086636,4087134,,,4087151,4087401,4087901,4089601
197,4089603,4090601,,,4090618,4090885,4091385,4093118
198,4093120,4094118,,,4094135,4094385,4094885,4097402
199,4097404,4098402,,,4098419,4098669,4099169,4102736
200,4108070,4109070,,,4109086,4109336,4109836,4111303
201,4111306,4112303,,,4112320,4112587,4113087,4114520
202,4114522,4115520,,,4115537,4115804,4116304,4118604
203,4118607,4119604,,,4119621,4119871,4120371,4122787
204,4122789,4123788,,,4123805,4124054,4124555,4127088
205,4127090,4128089,,,4128105,4128371,4128872,4130888
206,4130890,4131889,,,4131905,4132172,4132672,4134388
207,4134390,4135389,,,4135406,4135672,4136172,4138106
208,4138108,4139606,,,4139623,4139889,4140389,4141856
209,4141858,4142856,,,4142873,4143123,4143623,4145173
210,4145175,4146173,,,4146190,4146440,4146940,4148756
211,4148758,4149757,,,4149774,4150040,4150541,4151974
212,4151976,4152974,,,4152991,4153241,4153741,4155107
213,4155109,4156107,,,4156124,4156391,4156891,4158658
214,4158660,4159658,,,4159674,4159924,4160425,4161891
215,4161893,4162892,,,4162908,4163158,4163658,4165308
216,4165310,4166308,,,4166325,4166575,4167075,4168809
217,4168810,4170309,,,4170326,4170592,4171093,4172659
218,4172661,4173659,,,4173676,4173943,4174443,4176326
219,4176328,4177326,,,4177343,4177609,4178110,4179610
220,4184229,4185227,,,4185244,4185510,4186011,4187544
221,4187545,4188544,,,4188560,4188810,4189311,4191494
222,4191496,4192494,,,4192511,4192778,4193278,4194578
223,4194580,4197828,,,4197845,4198111,4198611,4201345
224,4201347,4202345,,,4202362,4202628,4203128,4207046
225,4207048,4207546,,,4207563,4207813,4208312,4210479
226,4210481,4211479,,,4211496,4211763,4212263,4214530
227,4214532,4215030,,,4215047,4215296,4215796,4217930
228,4217932,4218930,,,4218947,4219214,4219714,4222247
229,4222249,4223248,,,4223264,4223531,4224031,4225580
230,4225583,4226581,,,4226598,4226864,4227364,4229198
231,4229200,4230198,,,4230215,4230465,4230965,4232581
232,4232583,4233582,,,4233598,4233848,4234348,4235798
233,4235801,4236799,,,4236815,4237082,4237582,4239166
234,4239168,4240166,,,4240182,4240449,4240949,4242932
235,4242934,4243933,,,4243949,4244216,4244716,4246199
